state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-10-14,"515,356","513,787","516,925",70.77,70.06,71.49,"724,349","721,790","726,908"
CW,2020-10-15,"514,608","513,089","516,126",70.68,69.99,71.37,"724,067","721,585","726,550"
CW,2020-10-16,"510,758","509,350","512,167",70.20,69.57,70.84,"723,567","721,273","725,861"
CW,2020-10-17,"492,652","491,084","494,221",67.92,67.22,68.62,"721,298","718,950","723,647"
CW,2020-10-18,"476,824","475,428","478,220",65.91,65.29,66.53,"719,334","717,201","721,467"
CW,2020-10-19,"482,274","481,131","483,417",66.47,65.97,66.98,"721,456","719,601","723,310"
CW,2020-10-20,"508,096","507,561","508,632",68.92,68.61,69.24,"733,164","731,546","734,781"
CW,2020-10-21,"518,172","517,614","518,731",70.05,69.68,70.42,"735,619","733,817","737,420"
CW,2020-10-22,"518,807","518,263","519,350",70.01,69.63,70.38,"737,368","735,547","739,190"
CW,2020-10-23,"515,067","514,467","515,666",69.56,69.17,69.95,"736,786","734,965","738,606"
CW,2020-10-24,"496,095","495,244","496,946",67.09,66.61,67.57,"735,988","733,983","737,993"
CW,2020-10-25,"480,548","479,819","481,276",65.18,64.73,65.62,"733,824","731,840","735,808"
CW,2020-10-26,"482,925","482,496","483,354",65.49,65.11,65.87,"734,145","732,279","736,010"
CW,2020-10-27,"508,581","507,896","509,266",68.78,68.36,69.21,"736,222","734,350","738,094"
CW,2020-10-28,"518,468","517,268","519,668",70.80,70.22,71.38,"729,097","727,007","731,186"
CW,2020-10-29,"517,191","515,956","518,426",71.12,70.23,72.00,"724,228","720,716","727,741"
CW,2020-10-30,"511,965","510,715","513,214",71.56,71.00,72.13,"714,181","712,422","715,940"
CW,2020-10-31,"491,948","490,191","493,705",69.13,68.32,69.94,"710,726","708,309","713,142"
CW,2020-11-01,"476,202","474,907","477,496",67.14,66.50,67.77,"708,392","706,378","710,406"
CW,2020-11-02,"483,564","482,500","484,627",67.92,67.41,68.43,"711,037","709,378","712,696"
CW,2020-11-03,"505,951","504,855","507,046",70.80,70.29,71.32,"713,715","712,073","715,357"
CW,2020-11-04,"514,981","513,778","516,185",71.78,71.20,72.36,"716,644","714,788","718,499"
