state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL,geocoded_state
CW,2021/03/29,479291,478990,479592,68.96,68.91,69.02,695350,695202,695498,
CW,2021/03/30,501250,500810,501691,71.64,71.49,71.79,700050,699666,700434,
CW,2021/03/31,508856,508506,509207,72.54,72.46,72.63,701794,701636,701952,
CW,2021/04/01,506513,506127,506899,72.27,72.16,72.39,701172,700865,701478,
CW,2021/04/02,497367,496975,497759,71.19,71.07,71.32,698978,698649,699307,
CW,2021/04/03,474164,473793,474535,68.19,68,68.37,695728,695044,696412,
CW,2021/04/04,459851,459559,460143,66.46,66.36,66.56,692244,691855,692632,
CW,2021/04/05,467472,467147,467798,67.47,67.38,67.56,693187,692933,693441,
CW,2021/04/06,497526,497159,497893,71.26,71.14,71.38,698538,698190,698887,
CW,2021/04/07,511320,510949,511691,73.03,72.92,73.14,700454,700173,700734,
CW,2021/04/08,512848,512525,513171,73.3,73.22,73.39,699944,699693,700195,
CW,2021/04/09,509459,509128,509790,72.87,72.76,72.98,699474,699142,699806,
CW,2021/04/10,492489,492179,492800,70.6,70.52,70.68,697928,697695,698161,
CW,2021/04/11,480765,480147,481384,69.28,69.03,69.53,694268,693604,694931,
CW,2021/04/12,487074,486732,487415,70.19,70.09,70.3,694254,693964,694545,
CW,2021/04/13,512110,511865,512355,73.37,73.34,73.41,698272,698081,698463,
CW,2021/04/14,521201,520968,521435,74.45,74.41,74.48,700413,700216,700610,
CW,2021/04/15,520774,520474,521074,74.32,74.21,74.44,700678,700399,700958,
CW,2021/04/16,516657,516356,516957,73.69,73.58,73.81,701112,700820,701403,
CW,2021/04/17,498152,497836,498467,71.38,71.26,71.51,697850,697554,698146,
CW,2021/04/18,483229,482949,483509,69.64,69.52,69.75,693940,693653,694226,
CW,2021/04/19,489039,488821,489257,70.45,70.37,70.53,694154,693951,694356,
CW,2021/04/20,512683,512506,512860,73.45,73.39,73.52,697961,697759,698163,
CW,2021/04/21,520448,520302,520594,74.35,74.29,74.4,700036,699816,700256,
CW,2021/04/22,519807,519625,519988,74.27,74.18,74.35,699929,699628,700230,
CW,2021/04/23,514793,514447,515140,73.62,73.46,73.78,699282,698790,699774,
CW,2021/04/24,495222,494588,495857,70.91,70.62,71.21,698334,697474,699193,
CW,2021/04/25,481452,481039,481865,69.3,69.13,69.48,694690,694201,695179,
CW,2021/04/26,488005,487611,488400,70.39,70.22,70.56,693288,692845,693730,
CW,2021/04/27,513152,512681,513624,73.54,73.33,73.74,697833,697268,698397,
CW,2021/04/28,521193,518862,523524,74.54,73.48,75.59,699223,696308,702138,
AK,2021/03/29,836,836,836,56.3,56.3,56.3,1485,1485,1485,POINT (-151.631889 63.631126)
AL,2021/03/29,9447,9447,9447,67.98,67.98,67.98,13897,13897,13897,POINT (-86.844516 32.756889)
AR,2021/03/29,4692,4692,4692,62.81,62.81,62.81,7470,7464,7476,POINT (-92.439162 34.899825)
AZ,2021/03/29,8952,8948,8956,65.06,64.89,65.23,13760,13747,13773,POINT (-111.664616 34.293239)
CA,2021/03/29,41555,41507,41603,71.36,71.1,71.62,58233,58175,58291,POINT (-119.662127 37.211164)
CO,2021/03/29,6172,6172,6172,60.82,60.82,60.82,10148,10148,10148,POINT (-105.547832 38.998552)
CT,2021/03/29,5998,5998,5998,76.66,76.66,76.66,7824,7824,7824,POINT (-72.738288 41.575155)
DC,2021/03/29,2000,2000,2000,73.8,73.8,73.8,2710,2710,2710,POINT (-77.016275 38.904785)
DE,2021/03/29,1816,1816,1816,70.5,70.5,70.5,2576,2576,2576,POINT (-75.452394 38.994926)
FL,2021/03/29,39909,39909,39909,76.19,76.19,76.19,52380,52380,52380,POINT (-82.420978 28.260731)
GA,2021/03/29,14368,14098,14638,76.1,75.81,76.39,19209,19189,19229,POINT (-83.426574 32.638481)
HI,2021/03/29,1727,1727,1727,69.69,69.69,69.69,2478,2468,2488,POINT (-157.854309 21.361013)
IA,2021/03/29,4286,4286,4286,55.87,55.87,55.87,7672,7672,7672,POINT (-93.500061 42.074659)
ID,2021/03/29,1775,1772,1778,55.16,55.16,55.16,3218,3218,3218,POINT (-114.659366 44.389073)
IL,2021/03/29,18417,18417,18417,64.07,64.07,64.07,28743,28743,28743,POINT (-89.148632 40.124144)
IN,2021/03/29,9732,9732,9732,58.07,58.07,58.07,16759,16759,16759,POINT (-86.2818 39.919991)
KS,2021/03/29,4172,4172,4172,53.43,53.43,53.43,7809,7809,7809,POINT (-98.38018 38.484729)
KY,2021/03/29,6558,6554,6562,53.3,53.3,53.3,12303,12303,12303,POINT (-85.290484 37.526683)
LA,2021/03/29,7977,7973,7981,64.07,64.07,64.07,12451,12451,12451,POINT (-91.840238 30.921314)
