state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage
CT,4,28,1,4,28,1,18,32,7870,33,6000,33,399,32,48,33,33,32,1,32,1,32,569,33,99,32,96,33,389,32,344,33,10,32,4,32,1052,33,0.762388818297332,33,6000,7870,0.067013772253947,32,399,5954,0.051278755943966,32,399,7781,0.096116504854369,32,99,1030,0.540874524714829,33,569,1052,2021/04/29,POINT (-72.738288 41.575155),2,33,5,33,7,33,5,33,12,33,8,33,6,33,2,33,1,33,0,32,2,32,1,32,3,32,5,32,7,32,5,32,10,32,0,32
DC,0,12,2,0,12,2,1,12,3456,14,2555,14,168,13,8,14,74,13,1,13,8,13,266,14,41,12,37,13,146,13,120,14,22,13,5,13,339,14,0.739293981481482,14,2555,3456,0.067741935483871,13,168,2480,0.050329538645896,13,168,3338,0.128526645768025,12,41,319,0.784660766961652,14,266,339,2021/04/29,POINT (-77.016275 38.904785),0,14,1,14,2,14,1,14,1,14,1,14,2,14,0,14,0,14,1,13,4,13,17,13,4,13,12,13,12,13,15,13,9,13,0,13
DE,1,7,2,1,7,2,1,9,2638,10,1855,10,150,9,18,10,28,9,2,9,0,9,144,10,18,9,17,10,146,9,119,10,4,9,4,9,182,10,0.703184230477635,10,1855,2638,0.081743869209809,9,150,1835,0.057559478127398,9,150,2606,0.103448275862069,9,18,174,0.791208791208791,10,144,182,2021/04/29,POINT (-75.452394 38.994926),0,10,1,10,2,10,2,10,4,10,6,10,3,10,0,10,0,10,0,9,0,9,3,9,4,9,2,9,2,9,9,9,8,9,0,9
FL,9,199,15,21,187,15,91,217,53899,223,41946,223,3690,217,405,223,270,217,15,217,19,217,4927,223,895,217,823,223,3646,217,3322,223,44,217,36,217,6445,223,0.778233362400044,223,41946,53899,0.089406861794922,217,3690,41272,0.069700232334108,217,3690,52941,0.143452476358391,217,895,6239,0.764468580294802,223,4927,6445,2021/04/29,POINT (-82.420978 28.260731),3,223,24,223,49,223,74,223,78,223,60,222,55,223,53,223,9,223,2,217,31,217,33,217,43,217,35,217,41,217,49,217,35,217,1,217
GA,25,120,9,29,115,10,6,151,20896,154,16059,154,1358,151,252,154,113,151,3,151,28,151,2008,154,368,151,298,154,1327,151,993,154,31,151,5,151,2663,154,0.768520290964778,154,16059,20896,0.085467933790673,151,1358,15889,0.06590633341422,151,1358,20605,0.140834290088021,151,368,2613,0.754036800600826,154,2008,2663,2021/04/29,POINT (-83.426574 32.638481),2,154,35,154,7,154,20,154,26,154,25,154,19,154,13,154,16,154,1,151,5,151,9,151,10,151,7,151,24,151,17,151,18,151,22,151
HI,1,19,4,1,19,4,1,24,2484,24,1696,24,56,24,5,24,12,24,0,24,1,24,123,24,12,24,12,24,56,24,50,24,0,24,0,24,223,24,0.682769726247987,24,1696,2484,0.033018867924528,24,56,1696,0.022544283413849,24,56,2484,0.053811659192825,24,12,223,0.551569506726457,24,123,223,2021/04/29,POINT (-157.854309 21.361013),0,24,1,24,1,24,2,24,1,24,0,24,0,24,0,24,0,24,0,24,0,24,1,24,3,24,3,24,0,24,3,24,1,24,1,24
IA,0,38,84,1,37,84,0,120,7894,122,4678,122,248,120,33,122,29,120,0,120,2,120,436,122,64,120,47,122,244,120,194,122,4,120,0,120,677,122,0.592601976184444,122,4678,7894,0.053784428540447,120,248,4611,0.031807105296909,120,248,7797,0.09726443768997,120,64,658,0.644017725258493,122,436,677,2021/04/29,POINT (-93.500061 42.074659),1,122,4,122,5,122,4,122,8,122,4,122,4,122,3,122,0,122,0,120,7,120,2,120,4,120,1,120,3,120,10,120,2,120,0,120
MS,9,88,2,12,85,2,1,97,8012,99,4889,99,235,97,29,99,19,97,1,97,5,97,527,99,87,97,51,99,228,97,169,99,7,97,1,97,820,99,0.610209685471792,99,4889,8012,0.04843363561418,97,235,4852,0.029600705378511,97,235,7939,0.10875,97,87,800,0.642682926829268,99,527,820,2021/04/29,POINT (-89.65344 32.713378),0,99,1,99,3,99,2,99,4,99,9,99,5,99,3,99,2,99,0,96,1,97,1,97,1,97,3,97,6,97,4,97,3,96,0,97
MT,6,58,1,6,58,1,4,64,2947,65,1777,65,67,64,14,65,7,64,0,64,0,64,130,65,16,64,16,65,60,64,61,65,7,64,3,64,224,65,0.602986087546658,65,1777,2947,0.038133181559476,64,67,1757,0.022960932145305,64,67,2918,0.073394495412844,64,16,218,0.580357142857143,65,130,224,2021/04/29,POINT (-109.645127 47.033521),0,65,2,65,1,65,0,65,4,65,5,65,1,65,1,65,0,65,0,64,0,64,0,64,0,64,1,64,1,64,1,64,4,64,0,64
NC,3,111,4,4,110,4,14,114,21357,118,15757,118,1079,114,98,118,131,114,4,114,9,114,1861,118,292,114,283,118,1055,114,968,118,24,114,15,114,2428,118,0.737790888233366,118,15757,21357,0.069175535325042,114,1079,15598,0.051173820251364,114,1079,21085,0.12325875897003,114,292,2369,0.766474464579901,118,1861,2428,2021/04/29,POINT (-79.130883 35.52603),0,118,11,118,11,118,13,118,13,118,21,118,10,118,19,118,0,118,1,114,9,114,16,114,17,114,22,114,24,114,23,114,20,114,0,114
ND,11,36,1,10,37,1,28,47,2064,48,1464,48,117,47,14,48,12,47,0,47,2,47,126,48,20,47,17,48,115,47,76,48,2,47,1,47,201,48,0.709302325581395,48,1464,2064,0.081193615544761,47,117,1441,0.057409224730128,47,117,2038,0.101522842639594,47,20,197,0.626865671641791,48,126,201,2021/04/29,POINT (-100.46931 47.446305),0,48,1,48,1,48,0,48,2,48,7,48,1,48,2,48,1,48,1,47,0,47,4,47,2,47,2,47,2,47,1,47,0,47,0,47
NE,9,91,0,15,85,0,1,100,4079,100,2647,100,158,100,13,100,17,100,1,100,0,100,388,100,48,100,41,100,154,100,137,100,4,100,4,100,559,100,0.648933562147585,100,2647,4079,0.059690215338119,100,158,2647,0.038734984064722,100,158,4079,0.085867620751342,100,48,559,0.694096601073345,100,388,559,2021/04/29,POINT (-99.810595 41.527099),0,100,0,100,2,100,1,100,4,100,1,100,2,100,2,100,0,100,0,100,4,100,1,100,3,100,2,100,3,100,0,100,5,100,0,100
NH,3,24,1,5,22,1,1,28,2898,28,1930,28,87,28,10,28,13,28,0,28,2,28,149,28,21,28,20,28,87,28,75,28,0,28,0,28,282,28,0.665976535541753,28,1930,2898,0.045077720207254,28,87,1930,0.030020703933747,28,87,2898,0.074468085106383,28,21,282,0.528368794326241,28,149,282,2021/04/29,POINT (-71.57139 43.680429),0,28,1,28,0,28,3,28,2,28,2,28,1,28,1,28,0,28,0,28,2,28,0,28,1,28,2,28,2,28,4,28,2,28,0,28
NJ,7,62,9,8,60,10,94,77,21461,78,14390,78,1464,77,133,78,116,77,2,77,2,77,1333,78,325,77,292,78,1444,77,1317,78,20,77,4,77,3045,78,0.670518615162388,78,14390,21461,0.102006688963211,77,1464,14352,0.068452798428952,77,1464,21387,0.107296137339056,77,325,3029,0.437766830870279,78,1333,3045,2021/04/29,POINT (-74.655514 40.110253),0,78,5,78,11,78,15,78,21,78,29,78,20,78,21,78,11,78,0,77,5,77,11,77,5,77,17,77,11,77,14,77,11,77,42,77
NM,16,35,1,18,33,1,1,51,3666,52,2458,52,138,51,34,52,12,51,1,51,1,51,281,52,42,51,40,52,127,51,120,52,11,51,4,51,380,52,0.670485542825968,52,2458,3666,0.057332779393436,51,138,2407,0.038753159224937,51,138,3561,0.11731843575419,51,42,358,0.739473684210526,52,281,380,2021/04/29,POINT (-106.108388 34.421369),18,52,1,51,2,51,4,51,1,51,5,51,2,51,1,51,0,52,0,51,2,50,4,50,0,50,2,50,0,50,2,50,2,50,0,51
NV,0,0,60,0,0,60,23,60,8671,60,6073,60,391,60,52,60,60,60,2,60,2,60,587,60,77,60,74,60,387,60,322,60,4,60,4,60,838,60,0.700380578941299,60,6073,8671,0.064383336077721,60,391,6073,0.045092838196286,60,391,8671,0.091885441527446,60,77,838,0.700477326968974,60,587,838,2021/04/29,POINT (-114.916992 39.283294),0,60,1,60,6,60,11,60,11,60,10,60,10,60,3,60,0,60,0,60,3,60,6,60,4,60,8,60,14,60,16,60,9,60,0,60
NY,4,164,9,4,164,9,157,168,48850,177,34405,177,3196,168,237,177,134,168,9,168,23,168,3454,177,731,168,676,177,3145,168,2685,177,51,168,29,168,5505,177,0.704298874104401,177,34405,48850,0.093727088770932,168,3196,34099,0.066193070024646,168,3196,48283,0.135772659732541,168,731,5384,0.627429609445958,177,3454,5505,2021/04/29,POINT (-75.59655 42.921241),0,177,17,177,24,177,27,177,40,177,56,177,31,177,39,177,3,176,2,168,6,168,15,168,11,168,13,168,30,168,30,168,19,168,8,167
OH,9,177,12,14,172,12,28,195,29724,198,20544,198,1545,195,181,198,147,195,5,195,59,195,2710,198,427,195,324,198,1440,195,1141,198,105,195,32,195,4184,198,0.691158659668954,198,20544,29724,0.07579102281089,195,1545,20385,0.052433312970882,195,1545,29466,0.103464986673128,195,427,4127,0.647705544933078,198,2710,4184,2021/04/29,POINT (-82.70936 40.415534),1,198,7,198,15,198,21,198,60,198,30,198,27,198,20,198,0,198,1,195,2,195,6,195,11,195,19,195,22,195,11,195,9,195,1,195
OK,27,98,13,28,97,13,4,136,9874,138,6510,138,261,136,23,138,63,136,0,136,10,136,763,138,84,136,69,138,237,136,187,138,24,136,22,136,1027,138,0.659307271622443,138,6510,9874,0.040768509840675,136,261,6402,0.026885043263288,136,261,9708,0.085192697768763,136,84,986,0.742940603700097,138,763,1027,2021/04/29,POINT (-97.508297 35.583449),0,138,2,138,2,138,4,138,4,138,5,138,2,138,4,138,0,138,0,136,4,136,5,136,6,136,11,136,14,136,13,136,10,136,0,136
OR,2,54,7,2,54,7,10,61,6882,63,4913,63,415,61,39,63,37,61,3,61,3,61,527,63,83,61,72,63,406,61,346,63,9,61,5,61,819,63,0.713891310665504,63,4913,6882,0.08636836628512,61,415,4805,0.061866428145498,61,415,6708,0.10427135678392,61,83,796,0.643467643467644,63,527,819,2021/04/29,POINT (-120.605279 43.940449),0,63,2,63,2,63,4,63,10,63,7,63,10,63,4,63,0,63,0,61,1,61,0,61,3,61,6,61,12,61,9,61,6,61,0,61
