state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL,geocoded_state
CW,2021/06/11,511991,511635,512347,73.61,73.48,73.73,695587,695268,695906,
CW,2021/06/12,492619,492069,493169,70.96,70.72,71.2,694230,693564,694896,
CW,2021/06/13,478112,477712,478512,69.23,69.05,69.4,690657,690224,691090,
CW,2021/06/14,485445,484954,485936,70.35,70.15,70.55,690057,689625,690488,
CW,2021/06/15,509512,509117,509907,73.45,73.29,73.62,693642,693257,694027,
CW,2021/06/16,516690,516385,516994,74.29,74.15,74.42,695550,695194,695907,
CW,2021/06/17,514343,513912,514773,74.11,73.91,74.3,694064,693523,694604,
CW,2021/06/18,509411,509045,509776,73.71,73.51,73.9,691137,690511,691763,
CW,2021/06/19,489417,488777,490057,71.12,70.84,71.39,688194,687534,688855,
CW,2021/06/20,474643,474314,474972,69.37,69.23,69.51,684239,683903,684575,
CW,2021/06/21,480108,479760,480456,70.12,69.89,70.34,684749,683966,685532,
CW,2021/06/22,507686,507417,507956,73.63,73.51,73.75,689522,689192,689852,
CW,2021/06/23,516763,516455,517071,74.61,74.47,74.74,692683,692301,693065,
CW,2021/06/24,515052,514849,515254,74.31,74.22,74.4,693124,692874,693374,
CW,2021/06/25,507654,507054,508254,73.43,73.17,73.7,691327,690623,692030,
CW,2021/06/26,487263,486466,488060,70.94,70.59,71.3,686837,685904,687770,
CW,2021/06/27,475036,474164,475908,69.41,69.03,69.8,684362,683385,685339,
CW,2021/06/28,481827,481055,482599,70.37,70.07,70.66,684713,684201,685225,
CW,2021/06/29,506865,506535,507194,73.39,73.2,73.58,690654,690020,691289,
CW,2021/06/30,515844,515578,516110,74.44,74.34,74.54,692950,692739,693162,
CW,2021/07/01,512861,512605,513117,74.04,73.93,74.15,692672,692376,692968,
CW,2021/07/02,504686,504328,505044,73.06,72.9,73.22,690754,690321,691187,
CW,2021/07/03,481611,481137,482085,70.21,70,70.42,685952,685445,686460,
CW,2021/07/04,465903,465432,466373,68.16,67.94,68.37,683548,682983,684114,
CW,2021/07/05,463797,463085,464510,67.99,67.66,68.32,682191,681305,683077,
CW,2021/07/06,480786,480171,481400,70.22,69.94,70.5,684656,683910,685403,
