state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
PA,30,192,9,35,187,9,54,221,32607,228,25133,228,4510,222,387,228,390,222,6,220,17,220,2817,228,870,221,835,227,4461,222,3957,228,49,220,30,220,3773,228,0.7707854141748705,228,25133,32607,0.18102998434552242,222,4510,24913,0.13999689585596772,222,4510,32215,0.23816041609635916,221,870,3653,0.7466207262125629,228,2817,3773,2021-01-20
PR,0,12,57,0,12,57,4,68,9252,69,5399,69,318,68,30,69,44,68,0,68,7,68,471,69,56,68,51,69,302,68,242,69,16,68,0,68,680,69,0.5835495028102032,69,5399,9252,0.0603988603988604,68,318,5265,0.03507610853739246,68,318,9066,0.08628659476117104,68,56,649,0.6926470588235294,69,471,680,2021-01-20
RI,6,8,1,6,8,1,21,14,2336,15,2072,15,397,14,29,15,0,14,0,14,0,14,136,15,52,14,50,15,393,14,357,15,4,14,4,14,165,15,0.886986301369863,15,2072,2336,0.19604938271604938,14,397,2025,0.17465904091509019,14,397,2273,0.33548387096774196,14,52,155,0.8242424242424242,15,136,165,2021-01-20
SC,25,60,3,23,62,3,17,85,11508,87,9233,87,2197,85,204,87,95,85,0,85,5,85,1089,87,428,85,429,87,2185,85,2089,87,12,85,4,85,1378,87,0.8023114355231143,87,9233,11508,0.24119003183664509,85,2197,9109,0.1938073394495413,85,2197,11336,0.31988041853512705,85,428,1338,0.7902757619738752,87,1089,1378,2021-01-20
SD,1,61,3,1,61,3,28,62,2868,65,1627,65,161,62,13,65,8,62,1,62,2,62,134,65,37,62,33,65,158,62,141,65,3,62,1,62,248,65,0.5672942817294282,65,1627,2868,0.10106716886377903,62,161,1593,0.057582260371959945,62,161,2796,0.15611814345991562,62,37,237,0.5403225806451613,65,134,248,2021-01-20
TN,19,69,62,42,46,62,31,88,19909,143,12567,126,1803,88,159,88,71,88,1,88,2,88,1771,140,530,88,507,88,1782,88,1688,88,21,88,18,88,2290,143,0.6804374898478531,126,12567,18469,0.17561118145514756,88,1803,10267,0.12170097873776578,88,1803,14815,0.2713773681515617,88,530,1953,0.7931034482758621,140,1771,2233,2021-01-20
TX,136,399,67,180,355,67,33226,591,68997,596,52437,596,13592,591,1530,596,689,591,26,591,91,591,7085,596,3477,591,3429,596,13405,591,12841,596,187,591,133,591,8297,596,0.7599895647636854,596,52437,68997,0.26235330450895616,591,13592,51808,0.19939559311093508,591,13592,68166,0.4289415247964471,591,3477,8106,0.8539231047366518,596,7085,8297,2021-01-20
UT,2,56,1,2,56,1,9,58,6192,59,3755,59,540,58,45,59,24,58,6,58,0,58,425,59,165,58,157,59,524,58,453,59,16,58,0,58,635,59,0.6064276485788114,59,3755,6192,0.14606437652150392,58,540,3697,0.0885100803147025,58,540,6101,0.26742301458670986,58,165,617,0.6692913385826772,59,425,635,2021-01-20
VA,23,73,10,26,70,10,66,101,18274,104,13027,104,2741,101,251,104,265,101,2,101,8,101,1460,104,497,101,482,104,2724,101,2405,104,17,101,12,101,1988,104,0.7128707453212214,104,13027,18274,0.21295936601662652,101,2741,12871,0.15222703543263358,101,2741,18006,0.25925925925925924,101,497,1917,0.7344064386317908,104,1460,1988,2021-01-20
VI,0,2,0,1,1,0,0,2,168,2,95,2,2,2,0,2,0,2,0,2,0,2,8,2,1,2,1,2,2,2,1,2,0,2,0,2,20,2,0.5654761904761905,2,95,168,0.021052631578947368,2,2,95,0.011904761904761904,2,2,168,0.05,2,1,20,0.4,2,8,20,2021-01-20
VT,1,15,1,1,15,1,0,16,1302,17,850,17,51,16,8,17,4,16,0,16,1,16,66,17,8,16,8,17,51,16,49,17,0,16,0,16,105,17,0.65284178187404,17,850,1302,0.06129807692307692,16,51,832,0.04031620553359684,16,51,1265,0.08163265306122448,16,8,98,0.6285714285714286,17,66,105,2021-01-20
WA,12,91,3,11,92,3,26,103,13585,105,9604,105,859,103,70,105,69,103,1,103,29,103,973,105,211,103,198,105,835,103,770,105,24,103,6,103,1348,105,0.7069562016930439,105,9604,13585,0.09026902059688945,103,859,9516,0.06387091977098669,103,859,13449,0.15912518853695323,103,211,1326,0.7218100890207715,105,973,1348,2021-01-20
WI,23,118,8,26,115,8,15,146,13996,149,7909,147,879,144,140,149,54,146,1,146,6,146,848,147,197,144,193,147,876,144,840,147,3,144,0,144,1616,149,0.5737811955890888,147,7909,13784,0.11333161423414131,144,879,7756,0.06502922246060516,144,879,13517,0.12595907928388747,144,197,1564,0.5247524752475248,147,848,1616,2021-01-20
AK,1,23,0,1,23,0,2,24,1650,24,916,24,54,24,7,24,1,24,1,24,0,24,74,24,11,24,11,24,48,24,47,24,6,24,6,24,124,24,0.5551515151515152,24,916,1650,0.05895196506550218,24,54,916,0.03272727272727273,24,54,1650,0.08870967741935484,24,11,124,0.5967741935483871,24,74,124,2021-01-20
AL,37,73,7,41,67,9,22,112,15345,116,11550,116,2630,112,235,114,99,112,1,112,5,112,1505,116,735,112,717,114,2605,112,2381,114,25,112,20,112,1630,116,0.7526881720430108,116,11550,15345,0.2348615524285066,111,2587,11015,0.17622615803814715,111,2587,14680,0.4634615384615385,111,723,1560,0.9233128834355828,116,1505,1630,2021-01-20
