state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage
PA,25,179,6,29,175,6,11,204,28284,210,22416,210,732,204,93,210,251,204,0,202,32,202,2623,210,131,204,115,210,705,204,541,210,27,204,14,204,3515,210,0.792532880780653,210,22416,28284,0.032972972972973,204,732,22200,0.026223400444222,204,732,27914,0.038405159777191,204,131,3411,0.746230440967283,210,2623,3515,2021/07/29,,0,207,4,205,14,206,13,206,20,205,20,206,10,205,10,205,4,200,4,200,20,201,25,200,16,200,35,199,44,199,50,201,56,201,1,193,11,204
PR,0,10,55,0,10,55,2,64,9010,65,5179,65,179,64,9,65,20,64,0,64,4,64,424,65,37,64,26,65,161,64,126,65,18,64,11,64,635,65,0.57480577136515,65,5179,9010,0.035201573254671,64,179,5085,0.020264915657195,64,179,8833,0.061258278145695,64,37,604,0.667716535433071,65,424,635,2021/07/29,,0,65,0,65,3,65,1,65,1,65,4,65,0,65,0,65,0,65,0,64,0,64,3,64,2,64,4,64,1,64,4,64,5,64,1,64,1,64
RI,4,8,2,4,8,2,0,13,2437,14,2073,14,35,13,4,14,2,13,0,13,0,12,121,14,8,13,6,14,34,13,26,14,1,13,0,13,158,14,0.85063602790316,14,2073,2437,0.017292490118577,13,35,2024,0.014749262536873,13,35,2373,0.055555555555556,13,8,144,0.765822784810127,14,121,158,2021/07/29,,0,13,0,13,1,13,1,13,0,13,1,13,0,13,1,13,0,13,0,12,0,12,2,12,0,12,0,12,0,12,0,12,0,12,0,12,0,13
SC,19,51,5,19,51,5,1,73,10390,75,8037,75,825,73,128,75,46,73,2,73,0,73,967,75,222,73,218,75,821,73,782,75,4,73,3,73,1269,75,0.773532242540905,75,8037,10390,0.103734439834025,73,825,7953,0.080692488262911,73,825,10224,0.180781758957655,73,222,1228,0.762017336485422,75,967,1269,2021/07/29,,1,75,9,75,14,75,17,75,26,75,27,75,22,75,10,75,2,70,0,73,3,73,3,73,6,73,12,73,5,73,5,73,11,73,1,68,6,73
SD,1,60,3,1,60,3,7,61,2613,64,1446,64,39,61,6,64,11,61,0,61,1,61,127,64,13,61,12,64,38,61,35,64,1,61,0,61,241,64,0.553386911595867,64,1446,2613,0.027503526093089,61,39,1418,0.015318146111548,61,39,2546,0.056521739130435,61,13,230,0.526970954356846,64,127,241,2021/07/29,,0,64,0,64,1,64,1,64,1,64,1,64,2,64,0,64,0,64,0,61,0,61,0,61,1,61,0,61,4,61,4,61,2,61,0,61,0,61
TN,10,89,41,29,70,41,15,100,20273,140,13153,127,1290,100,178,100,49,100,4,100,1,100,1695,136,387,100,374,100,1266,100,1175,100,24,100,23,100,2406,140,0.686553920033406,127,13153,19158,0.104724792985874,100,1290,12318,0.072635135135135,100,1290,17760,0.169217315260166,100,387,2287,0.722814498933902,136,1695,2345,2021/07/29,,1,100,9,100,13,100,23,100,32,100,39,100,23,100,17,100,21,100,1,100,4,100,6,100,6,100,8,100,11,100,3,100,4,100,6,100,13,100
TX,14,83,410,14,83,410,60,502,61047,507,47040,507,7571,502,1046,507,452,502,31,502,89,502,5962,507,1987,502,1928,507,7405,502,6902,507,166,502,130,502,6924,507,0.770553835569315,507,47040,61047,0.163031073020522,502,7571,46439,0.125590962626279,502,7571,60283,0.29437037037037,502,1987,6750,0.86106296938186,507,5962,6924,2021/07/29,,6,507,76,506,153,506,175,506,198,506,158,506,130,506,82,506,68,507,9,502,31,501,40,501,62,501,61,501,87,501,75,501,59,501,28,502,51,502
UT,0,45,9,1,44,9,0,53,5568,54,3202,54,387,53,57,54,2,53,0,53,0,53,411,54,163,53,163,54,385,53,371,54,2,53,0,53,633,54,0.57507183908046,54,3202,5568,0.12246835443038,53,387,3160,0.070427661510464,53,387,5495,0.265040650406504,53,163,615,0.649289099526066,54,411,633,2021/07/29,,1,54,4,54,8,54,12,54,11,54,14,54,2,54,5,54,0,54,0,53,0,53,1,53,0,53,0,53,0,53,1,53,0,53,0,53,3,53
VA,16,67,20,19,64,20,22,100,17631,103,12379,103,597,100,79,103,129,100,3,100,16,100,1289,103,135,100,123,103,586,100,486,103,11,100,6,100,1935,103,0.702115591855255,103,12379,17631,0.04876255819652,100,597,12243,0.034379498992226,100,597,17365,0.072038420490928,100,135,1874,0.666149870801034,103,1289,1935,2021/07/29,,0,103,7,103,11,103,10,103,16,103,15,103,12,103,8,103,0,103,0,100,10,100,9,100,11,100,18,100,23,100,36,100,21,100,1,100,3,100
VI,2,0,0,2,0,0,8,2,168,2,106,2,25,2,0,2,0,2,0,2,0,2,10,2,6,2,6,2,25,2,25,2,0,2,0,2,20,2,0.630952380952381,2,106,168,0.235849056603774,2,25,106,0.148809523809524,2,25,168,0.3,2,6,20,0.5,2,10,20,2021/07/29,,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,1,2
