state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage
PA,24,193,6,30,187,6,13,217,30581,223,25299,223,654,217,76,223,300,217,2,216,28,216,2738,223,104,217,96,223,632,217,455,223,22,217,11,217,3607,223,0.827278375461888,223,25299,30581,0.026109869051421,217,654,25048,0.021649177397464,217,654,30209,0.029688838138738,217,104,3503,0.759079567507624,223,2738,3607,2021/07/24,,0,221,5,221,7,222,6,222,12,221,13,222,14,221,8,222,11,214,3,215,20,214,35,215,22,215,44,214,57,214,63,215,54,216,2,206,5,217
PR,5,59,1,5,59,1,4,64,9125,65,5255,65,154,64,11,65,24,64,2,64,9,64,444,65,26,64,17,65,130,64,87,65,24,64,6,64,649,65,0.575890410958904,65,5255,9125,0.030019493177388,64,154,5130,0.01721054984354,64,154,8948,0.042071197411003,64,26,618,0.684129429892142,65,444,649,2021/07/24,,1,65,3,65,1,65,2,65,1,65,1,65,0,65,0,65,2,65,1,64,2,64,1,64,3,64,5,64,6,64,4,64,2,64,0,64,2,64
RI,4,9,2,4,9,2,0,14,2511,15,2280,15,47,14,5,15,4,14,0,14,0,14,140,15,7,14,5,15,45,14,34,15,2,14,0,14,163,15,0.908004778972521,15,2280,2511,0.021123595505618,14,47,2225,0.019238641015145,14,47,2443,0.046979865771812,14,7,149,0.858895705521472,15,140,163,2021/07/24,,0,15,0,15,0,15,1,15,2,15,0,15,1,15,1,15,0,15,0,13,0,14,0,14,0,14,0,14,0,14,1,14,3,14,0,14,1,14
SC,19,59,5,19,59,5,1,81,11044,83,8931,83,557,81,85,83,42,81,2,81,1,81,961,83,156,81,149,83,546,81,514,83,11,81,9,81,1275,83,0.808674393335748,83,8931,11044,0.06315908833201,81,557,8819,0.051194852941176,81,557,10880,0.126418152350081,81,156,1234,0.753725490196078,83,961,1275,2021/07/24,,0,83,3,83,16,83,12,83,15,83,18,83,14,83,6,83,1,83,0,81,1,81,4,81,4,81,4,81,9,81,9,81,8,81,3,81,4,81
SD,1,60,3,1,60,3,7,61,2801,64,1720,64,32,61,6,64,11,61,0,61,2,61,131,64,11,61,9,64,30,61,25,64,2,61,0,61,230,64,0.614066404855409,64,1720,2801,0.018912529550827,61,32,1692,0.011704462326262,61,32,2734,0.050228310502283,61,11,219,0.569565217391304,64,131,230,2021/07/24,,0,64,1,64,0,64,1,64,1,64,0,64,2,64,1,64,0,64,0,61,0,61,1,61,1,61,1,61,3,61,1,61,4,61,0,61,0,61
TN,6,92,44,27,71,44,3,99,20377,142,13490,130,837,99,136,99,57,99,1,99,1,99,1694,139,254,99,241,99,832,99,748,99,5,99,5,99,2406,142,0.695791211058387,130,13490,19388,0.073979140887396,99,837,11314,0.050835104767689,99,837,16465,0.120094562647754,99,254,2115,0.714466469843948,139,1694,2371,2021/07/24,,0,99,6,99,13,99,18,99,18,99,36,99,14,99,11,99,20,99,1,99,0,99,4,99,3,99,9,99,11,99,11,99,7,99,11,99,8,99
TX,15,113,405,19,109,405,80,528,65031,533,50208,533,5833,528,976,533,515,528,23,528,81,528,5938,533,1604,528,1574,533,5679,528,5288,532,154,528,103,528,6842,533,0.772062554781566,533,50208,65031,0.117712348394648,528,5833,49553,0.09075774078108,528,5833,64270,0.240407673860911,528,1604,6672,0.867874890382929,533,5938,6842,2021/07/24,,4,533,66,533,133,533,168,533,186,533,155,533,125,533,86,533,53,533,5,528,35,528,52,528,66,528,91,528,103,528,72,528,61,528,30,528,43,528
UT,0,49,9,1,48,9,0,57,5838,58,3753,58,355,57,49,58,1,57,2,57,0,57,443,58,150,57,150,58,350,57,333,58,5,57,0,57,636,58,0.642857142857143,58,3753,5838,0.096023803083581,57,355,3697,0.061599861183411,57,355,5763,0.242718446601942,57,150,618,0.696540880503145,58,443,636,2021/07/24,,1,58,3,58,5,58,7,58,6,58,10,58,10,58,5,58,2,58,0,57,0,57,0,57,0,57,1,57,0,57,0,57,0,57,0,57,0,57
VA,14,69,20,17,66,20,20,100,17855,103,13180,103,426,100,50,103,149,100,1,100,14,100,1293,103,110,100,91,103,420,100,330,103,6,100,4,100,1940,103,0.738168580229628,103,13180,17855,0.032713868837352,100,426,13022,0.024219682756268,100,426,17589,0.058541777541245,100,110,1879,0.666494845360825,103,1293,1940,2021/07/24,,0,103,5,103,8,103,6,103,12,103,9,103,8,103,2,103,0,103,3,100,6,100,4,100,11,100,23,100,36,100,44,100,22,100,0,100,6,100
VI,2,0,0,2,0,0,5,2,168,2,106,2,17,2,0,2,0,2,0,2,0,2,12,2,4,2,4,2,17,2,17,2,0,2,0,2,20,2,0.630952380952381,2,106,168,0.160377358490566,2,17,106,0.101190476190476,2,17,168,0.2,2,4,20,0.6,2,12,20,2021/07/24,,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2
