state,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
WA,6,92,10140,82,9074,97,382,97,884,79,93,79,66,78,365,88,232,86,16,88,2,86,918,64,0.6234714003944773,82,6322,10140,0.042425588627276765,96,382,9004,0.0282025819265144,81,284,10070,0.06862745098039216,59,63,918,0.664488017429194,60,610,918,2020-09-09
WI,0,136,12743,135,7738,136,583,137,827,130,126,131,94,131,577,134,359,133,4,134,0,133,1478,129,0.6062151769598996,135,7725,12743,0.07508400103385887,136,581,7738,0.04551518480734521,135,580,12743,0.08525033829499323,129,126,1478,0.5588633288227334,129,826,1478,2020-09-09
WV,4,60,6634,60,4410,60,224,60,464,60,67,60,58,60,222,60,148,60,2,60,1,60,614,60,0.6647573108230329,60,4410,6634,0.050793650793650794,60,224,4410,0.03376545070847151,60,224,6634,0.10912052117263844,60,67,614,0.755700325732899,60,464,614,2020-09-09
AK,0,17,1178,18,929,24,40,24,62,14,17,22,12,22,39,22,28,21,1,22,0,21,46,9,0.48896434634974534,18,576,1178,0.04305705059203445,24,40,929,0.023769100169779286,18,28,1178,0.13636363636363635,7,6,44,0.45454545454545453,8,20,44,2020-09-09
AL,8,109,14893,111,10303,111,984,109,1207,111,340,109,310,109,970,109,808,109,14,109,7,109,1463,111,0.6918015174914389,111,10303,14893,0.09610872115760657,108,983,10228,0.06638303619665045,108,983,14808,0.23319615912208505,108,340,1458,0.8250170881749829,111,1207,1463,2020-09-09
AR,3,96,8927,97,5839,101,526,101,635,82,196,81,177,78,520,94,378,91,6,94,3,91,940,77,0.6426571076509465,97,5737,8927,0.09008391847919164,101,526,5839,0.05836227175982973,97,521,8927,0.20319148936170212,74,191,940,0.7439024390243902,73,610,820,2020-09-09
AZ,1,83,11961,83,9547,93,597,98,816,67,141,74,115,73,538,83,302,87,18,83,9,81,1384,60,0.6466014547278656,82,7734,11961,0.06179951817324814,93,590,9547,0.04456149151408745,83,533,11961,0.08496732026143791,57,117,1377,0.49783236994219654,59,689,1384,2020-09-09
CA,30,388,62705,389,44472,390,3882,389,5038,368,1075,372,951,369,3755,380,2883,377,47,380,25,377,7151,369,0.7071046965951678,389,44339,62705,0.08746000991303564,389,3882,44386,0.062008817327966266,388,3882,62604,0.15032862536708153,366,1075,7151,0.7045168507900993,366,5038,7151,2020-09-09
CO,3,93,10855,95,6992,97,282,97,718,78,73,78,50,76,261,86,141,83,14,86,8,83,1207,72,0.642376784891755,95,6973,10855,0.04033180778032037,97,282,6992,0.025886688162137263,95,281,10855,0.06015037593984962,69,72,1197,0.5898922949461475,71,712,1207,2020-09-09
CT,5,29,8059,29,6055,29,151,30,511,28,27,28,18,28,150,29,59,29,1,29,1,29,1047,28,0.7513339123960789,29,6055,8059,0.024938067712634186,29,151,6055,0.01873681598213178,29,151,8059,0.025787965616045846,27,27,1047,0.4880611270296084,28,511,1047,2020-09-09
DC,6,12,3358,12,2669,12,149,13,252,11,21,10,21,10,138,13,89,13,11,13,5,13,342,11,0.7948183442525313,12,2669,3358,0.05582615211689772,12,149,2669,0.04437164979154259,12,149,3358,0.06140350877192982,10,21,342,0.7368421052631579,11,252,342,2020-09-09
DE,0,12,2614,12,2031,13,235,13,111,8,18,8,15,8,95,10,80,9,0,10,0,9,142,7,0.7425401683244071,12,1941,2614,0.11570654849827672,13,235,2031,0.08990053557765876,12,235,2614,0.1267605633802817,7,18,142,0.7816901408450704,7,111,142,2020-09-09
FL,86,255,84154,255,44917,255,3900,255,4636,254,883,254,749,254,3074,255,2929,255,826,253,56,255,5973,254,0.5337476531121516,255,44917,84154,0.08682681390119554,255,3900,44917,0.046343608146968654,255,3900,84154,0.1478319102628495,254,883,5973,0.7761593838941905,254,4636,5973,2020-09-09
GA,13,129,17784,133,14386,136,2290,144,1628,104,596,113,510,113,1894,128,1392,127,83,128,22,127,1902,99,0.7991253975465697,131,14071,17608,0.15195328791880996,136,2186,14386,0.12106387764282502,133,2153,17784,0.2711416490486258,92,513,1892,0.8296529968454258,96,1578,1902,2020-09-09
HI,2,17,1745,16,1838,25,217,22,123,15,37,15,37,15,213,20,204,20,4,20,1,20,96,13,0.7283667621776504,16,1271,1745,0.13075237399561723,18,179,1369,0.09283667621776505,16,162,1745,0.21875,13,21,96,0.6875,13,66,96,2020-09-09
IA,1,122,8147,122,4780,122,322,122,435,122,83,121,77,121,312,122,265,122,10,122,4,122,681,121,0.5867190376825826,122,4780,8147,0.06736401673640167,122,322,4780,0.03952375107401498,122,322,8147,0.12187958883994127,120,83,681,0.6387665198237885,121,435,681,2020-09-09
MT,303,63,3063,67,2156,69,116,67,127,56,23,58,19,57,113,63,99,58,2,61,0,58,198,59,0.7376201034737621,65,1996,2706,0.05751115518096182,66,116,2017,0.04430625728721337,63,114,2573,0.1317365269461078,53,22,167,0.6347305389221557,53,106,167,2020-09-09
NC,9,120,21554,121,16928,122,1220,122,1841,113,351,116,298,115,1190,119,783,116,29,119,9,116,2336,112,0.7750765519161177,121,16706,21554,0.07218507780604698,121,1220,16901,0.05667301528313281,120,1220,21527,0.14597602739726026,112,341,2336,0.785958904109589,112,1836,2336,2020-09-09
ND,1,47,2057,47,1416,47,100,47,48,44,20,47,18,47,100,47,88,47,0,47,0,47,87,44,0.6883811375789985,47,1416,2057,0.07062146892655367,47,100,1416,0.04861448711716091,47,100,2057,0.10344827586206896,44,9,87,0.5517241379310345,44,48,87,2020-09-09
NE,1,82,4827,90,2851,91,215,90,325,67,64,62,57,62,178,76,145,71,12,77,10,72,628,69,0.5902216697741869,90,2849,4827,0.06987359550561797,88,199,2848,0.04142381348875937,87,199,4804,0.1024,61,64,625,0.52,66,325,625,2020-09-09
NH,1,30,3266,30,2134,30,30,30,165,29,5,29,3,29,30,29,7,29,0,29,0,29,279,29,0.653398652786283,30,2134,3266,0.014058106841611996,30,30,2134,0.009185548071034905,30,30,3266,0.017921146953405017,29,5,279,0.5913978494623656,29,165,279,2020-09-09
NJ,50,70,19300,74,14746,77,675,77,1121,72,69,73,47,72,596,75,258,74,32,75,20,75,1992,71,0.7349222797927462,74,14184,19300,0.04577512545775125,77,675,14746,0.030984455958549224,74,598,19300,0.03413654618473896,71,68,1992,0.5592369477911646,71,1114,1992,2020-09-09
NM,1,47,3483,47,2142,47,91,47,264,45,26,44,26,44,89,45,48,45,2,45,0,45,389,44,0.6149870801033591,47,2142,3483,0.042483660130718956,47,91,2142,0.026126902095894345,47,91,3483,0.06824146981627296,43,26,381,0.6786632390745502,44,264,389,2020-09-09
NV,18,62,8284,61,5754,62,584,62,622,59,174,58,154,58,502,60,424,59,38,60,2,59,846,59,0.6860212457749879,61,5683,8284,0.10149461244351755,62,584,5754,0.06518590053114437,61,540,8284,0.20567375886524822,58,174,846,0.735224586288416,59,622,846,2020-09-09
NY,28,144,45954,155,36613,158,1597,166,2970,132,239,133,137,127,1484,150,567,143,77,150,25,143,5050,125,0.7016965435926549,154,32137,45799,0.04137874525441783,158,1515,36613,0.02985594289942116,155,1372,45954,0.03704483266680699,115,176,4751,0.5929130613926659,121,2878,4854,2020-09-09
OH,17,84,30122,208,20846,208,1222,208,2648,191,317,190,218,190,1106,196,647,194,43,196,6,194,3906,191,0.6920523205630437,208,20846,30122,0.058885890516576715,207,1222,20752,0.040714333311121474,207,1222,30014,0.08140729327170006,188,317,3894,0.677931387608807,191,2648,3906,2020-09-09
OK,3,134,9326,132,5807,132,532,135,729,128,189,132,184,132,519,135,446,135,13,135,12,135,1069,129,0.6226678104224748,132,5807,9326,0.08059238849664198,132,468,5807,0.05018228608192151,132,468,9326,0.17118802619270346,129,183,1069,0.6838649155722326,126,729,1066,2020-09-09
OR,2,49,6331,57,4500,58,161,59,464,51,43,50,32,49,155,53,91,52,2,53,1,52,801,47,0.7081029853103775,57,4483,6331,0.035777777777777776,58,161,4500,0.02527246880429632,57,160,6331,0.052434456928838954,46,42,801,0.568039950062422,47,455,801,2020-09-09
PA,14,181,27617,185,22960,206,998,209,2681,177,190,181,140,173,963,189,513,182,24,189,9,182,3315,164,0.7416162726772952,184,20235,27285,0.0414198606271777,206,951,22960,0.02914871274939349,185,805,27617,0.052187028657616895,156,173,3315,0.7677321156773211,158,2522,3285,2020-09-09
ID,2,47,3934,47,2098,49,142,49,202,46,51,48,50,48,139,48,121,48,3,48,3,48,300,46,0.49466192170818507,47,1946,3934,0.06768350810295519,49,142,2098,0.03609557702084393,47,142,3934,0.17,46,51,300,0.6733333333333333,45,202,300,2020-09-09
IL,14,173,29536,182,18993,188,1629,191,1866,146,350,150,258,149,1463,173,805,168,70,173,38,168,3328,131,0.6229347237269772,182,18399,29536,0.08434686463433896,188,1602,18993,0.05261375947995666,182,1554,29536,0.09891435464414958,128,328,3316,0.5312310491206792,128,1752,3298,2020-09-09
IN,0,142,17262,142,10785,143,743,143,1382,134,160,134,160,134,733,137,458,136,10,137,2,136,2293,134,0.6219441547908702,142,10736,17262,0.0688919796012981,143,743,10785,0.043042521144710924,142,743,17262,0.06977758395115569,134,160,2293,0.6027038813781073,134,1382,2293,2020-09-09
KS,4,132,7817,132,4641,140,316,142,498,85,93,95,84,91,282,117,208,112,8,117,4,112,665,80,0.5720512820512821,131,4462,7800,0.06547748531651076,139,301,4597,0.03615077833526309,131,281,7773,0.11398176291793313,74,75,658,0.7649842271293376,76,485,634,2020-09-09
KY,4,110,13170,110,8854,111,569,110,1076,100,518,103,122,102,552,106,391,105,15,106,0,105,1521,106,0.667881548974943,110,8796,13170,0.06435195657091156,110,569,8842,0.04325680401398814,109,569,13154,0.34236615994712494,103,518,1513,0.7074293228139382,100,1076,1521,2020-09-09
LA,12,188,13896,176,9228,178,720,210,1260,93,256,204,233,204,708,208,684,208,12,208,8,208,1801,89,0.6514104778353483,176,9052,13896,0.07782271286479396,174,712,9149,0.049861898531763336,172,686,13758,0.13419427288040428,85,239,1781,0.6818434203220433,89,1228,1801,2020-09-09
MA,3,83,18304,83,12898,83,274,83,927,77,55,76,32,76,272,80,131,80,2,80,1,80,1850,77,0.7046547202797203,83,12898,18304,0.02124360365948209,83,274,12898,0.014969405594405594,83,274,18304,0.02972972972972973,76,55,1850,0.5010810810810811,77,927,1850,2020-09-09
MD,0,41,10816,53,8450,53,746,51,919,51,148,51,99,51,738,51,372,51,8,51,1,51,1287,50,0.78125,53,8450,10816,0.08871447258889285,51,746,8409,0.06930509104422147,51,746,10764,0.11499611499611499,50,148,1287,0.7117327117327117,50,916,1287,2020-09-09
ME,0,32,2986,33,2028,34,31,34,195,31,8,30,6,29,30,31,11,30,1,31,0,30,274,29,0.6764902880107166,33,2020,2986,0.015285996055226824,34,31,2028,0.010381781647689216,33,31,2986,0.02952029520295203,28,8,271,0.7116788321167883,29,195,274,2020-09-09
MI,2,128,23610,149,17456,150,593,150,1682,129,150,147,136,147,573,149,397,149,17,149,1,149,2226,127,0.7335451080050825,149,17319,23610,0.033971127406049496,150,593,17456,0.02511647606946209,149,593,23610,0.05211141060197664,127,116,2226,0.7556154537286612,127,1682,2226,2020-09-09
MN,1,128,11006,128,7455,128,373,128,683,128,97,128,82,128,362,128,251,128,11,128,7,128,970,128,0.6773578048337271,128,7455,11006,0.050033534540576796,128,373,7455,0.03389060512447756,128,373,11006,0.1,128,97,970,0.7041237113402062,128,683,970,2020-09-09
MO,12,122,19036,125,12474,129,1039,136,1479,125,312,124,274,123,1016,132,785,128,23,132,13,128,2237,122,0.6250787980668208,125,11899,19036,0.07551707551707551,129,942,12474,0.049064929607060305,125,934,19036,0.13500223513634332,117,302,2237,0.659365221278498,121,1475,2237,2020-09-09
MS,4,88,7681,94,5079,98,946,99,502,65,161,68,156,66,529,93,472,90,1,93,0,90,552,63,0.6503059497461268,94,4995,7681,0.18625713723173853,98,946,5079,0.1231610467387059,94,946,7681,0.273224043715847,61,150,549,0.9109848484848485,62,481,528,2020-09-09
WY,1,27,1551,27,593,27,33,27,49,27,9,27,5,27,33,27,13,27,0,27,0,27,117,27,0.38233397807865893,27,593,1551,0.05564924114671164,27,33,593,0.02127659574468085,27,33,1551,0.07692307692307693,27,9,117,0.4188034188034188,27,49,117,2020-09-09
