state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
GA,41,114,12,47,107,13,64,167,21607,167,16056,167,4402,167,632,167,161,167,13,167,35,167,2302,167,1022,167,974,167,4345,167,3988,167,57,167,19,167,2635,167,0.7430925163141574,167,16056,21607,0.27416542102640756,167,4402,16056,0.20373027259684362,167,4402,21607,0.38785578747628086,167,1022,2635,0.8736242884250475,167,2302,2635,2020-12-23
HI,2,23,0,3,22,0,0,25,2612,25,1652,25,94,25,8,25,10,25,0,25,1,25,118,25,15,25,13,25,93,25,75,25,1,25,0,25,217,25,0.6324655436447167,25,1652,2612,0.05690072639225181,25,94,1652,0.03598774885145482,25,94,2612,0.06912442396313365,25,15,217,0.543778801843318,25,118,217,2020-12-23
IA,6,70,48,7,67,50,5,124,8022,124,4155,124,572,124,67,124,31,124,2,124,3,124,497,124,117,124,109,124,563,124,532,124,9,124,5,124,724,124,0.5179506357516829,124,4155,8022,0.13766546329723225,124,572,4155,0.0713039142358514,124,572,8022,0.16160220994475138,124,117,724,0.68646408839779,124,497,724,2020-12-23
PR,1,0,67,1,0,67,12,68,8991,68,4165,68,458,68,21,68,32,68,0,68,3,68,390,68,82,68,77,68,443,68,371,68,15,68,3,68,641,68,0.46324101879657437,68,4165,8991,0.1099639855942377,68,458,4165,0.050939828717606495,68,458,8991,0.12792511700468018,68,82,641,0.608424336973479,68,390,641,2020-12-23
RI,4,10,0,4,10,0,21,14,2416,14,2150,14,470,14,21,14,0,14,0,14,0,14,138,14,53,14,51,14,468,14,414,14,2,14,2,14,150,14,0.8899006622516556,14,2150,2416,0.2186046511627907,14,470,2150,0.1945364238410596,14,470,2416,0.35333333333333333,14,53,150,0.92,14,138,150,2020-12-23
SC,26,59,0,31,54,0,18,85,10981,85,7678,85,1769,85,173,85,99,85,1,85,1,85,951,85,361,85,348,85,1760,85,1619,85,9,85,8,85,1256,85,0.6992077224296512,85,7678,10981,0.23039854128679343,85,1769,7678,0.1610964393042528,85,1769,10981,0.2874203821656051,85,361,1256,0.7571656050955414,85,951,1256,2020-12-23
SD,9,52,0,13,48,0,48,61,2734,61,1407,61,276,61,17,61,4,61,0,61,0,61,138,61,62,61,58,61,275,61,253,61,1,61,0,61,236,61,0.5146305779078274,61,1407,2734,0.19616204690831557,61,276,1407,0.10095098756400878,61,276,2734,0.2627118644067797,61,62,236,0.5847457627118644,61,138,236,2020-12-23
TN,0,4,139,0,4,139,0,4,20252,143,10996,122,64,4,8,4,1,4,0,4,0,4,1631,139,16,4,16,4,64,4,64,4,0,4,0,4,2472,143,0.5893766414750495,122,10996,18657,0.27350427350427353,4,64,234,0.14065934065934066,4,64,455,0.3404255319148936,4,16,47,0.6864478114478114,139,1631,2376,2020-12-23
TX,140,454,0,168,426,0,262,594,64658,594,44219,594,11232,594,1319,594,506,594,24,594,62,594,6226,594,2945,594,2859,594,11091,594,10479,594,141,594,114,594,7254,594,0.6838906245166878,594,44219,64658,0.2540084579027115,594,11232,44219,0.17371400290760616,594,11232,64658,0.405982905982906,594,2945,7254,0.8582850840915357,594,6226,7254,2020-12-23
UT,6,52,0,7,51,0,3,58,6117,58,2885,58,538,58,58,58,11,58,3,58,1,58,398,58,159,58,150,58,521,58,468,58,17,58,5,58,625,58,0.47163642308321074,58,2885,6117,0.18648180242634316,58,538,2885,0.0879516102664705,58,538,6117,0.2544,58,159,625,0.6368,58,398,625,2020-12-23
VA,25,68,5,32,61,5,47,98,17161,98,11767,98,2323,98,207,98,228,98,1,98,11,98,1507,98,527,98,481,98,2297,98,1951,98,26,98,19,98,1912,98,0.6856826525260765,98,11767,17161,0.19741650378176256,98,2323,11767,0.13536507196550318,98,2323,17161,0.2756276150627615,98,527,1912,0.7881799163179917,98,1507,1912,2020-12-23
VI,1,1,0,2,0,0,0,2,168,2,93,2,3,2,1,2,0,2,0,2,0,2,10,2,2,2,2,2,3,2,3,2,0,2,0,2,20,2,0.5535714285714286,2,93,168,0.03225806451612903,2,3,93,0.017857142857142856,2,3,168,0.1,2,2,20,0.5,2,10,20,2020-12-23
VT,1,15,0,1,15,0,0,16,1261,16,645,16,8,16,1,16,6,16,0,16,0,16,56,16,2,16,2,16,8,16,8,16,0,16,0,16,104,16,0.5114988104678826,16,645,1261,0.012403100775193798,16,8,645,0.006344171292624901,16,8,1261,0.019230769230769232,16,2,104,0.5384615384615384,16,56,104,2020-12-23
WA,22,78,0,23,77,0,48,100,13438,100,8628,100,1121,100,103,100,51,100,1,100,15,100,935,100,235,100,222,100,1112,100,1014,100,9,100,6,100,1343,100,0.6420598303318946,100,8628,13438,0.12992582290217894,100,1121,8628,0.08342015180830481,100,1121,13438,0.17498138495904692,100,235,1343,0.6962025316455697,100,935,1343,2020-12-23
WI,35,105,5,47,93,5,15,145,13622,145,7197,143,1199,143,211,145,69,145,0,145,1,145,870,143,282,143,261,143,1194,143,1138,143,5,143,4,143,1584,145,0.5361692617149668,143,7197,13423,0.16659719327497569,143,1199,7197,0.08932429412202936,143,1199,13423,0.17825537294563842,143,282,1582,0.549936788874842,143,870,1582,2020-12-23
WV,19,40,0,21,38,0,9,59,5985,59,3993,59,756,59,71,59,19,59,0,59,0,59,508,59,176,59,172,59,753,59,712,59,3,59,3,59,597,59,0.6671679197994987,59,3993,5985,0.1893313298271976,59,756,3993,0.12631578947368421,59,756,5985,0.2948073701842546,59,176,597,0.8509212730318257,59,508,597,2020-12-23
MT,15,51,0,17,49,0,7,66,3129,66,1840,66,206,66,27,66,13,66,1,66,2,66,140,66,44,66,44,66,203,66,194,66,3,66,3,66,228,66,0.5880472994566954,66,1840,3129,0.11195652173913044,66,206,1840,0.06583573026526046,66,206,3129,0.19298245614035087,66,44,228,0.6140350877192983,66,140,228,2020-12-23
NC,6,119,0,8,117,0,54,125,23112,125,16308,125,3197,125,314,125,211,125,1,125,8,125,1992,125,765,125,737,125,3170,125,2873,125,27,125,17,125,2442,125,0.705607476635514,125,16308,23112,0.19603875398577386,125,3197,16308,0.1383264105226722,125,3197,23112,0.3132678132678133,125,765,2442,0.8157248157248157,125,1992,2442,2020-12-23
ND,19,30,0,19,30,0,43,49,2399,49,1459,49,223,49,20,49,11,48,1,49,1,49,110,49,45,49,44,49,217,49,184,49,6,49,3,49,199,49,0.6081700708628596,49,1459,2399,0.15284441398217957,49,223,1459,0.09295539808253439,49,223,2399,0.22613065326633167,49,45,199,0.5527638190954773,49,110,199,2020-12-23
NE,16,85,0,22,79,0,9,101,5392,101,3018,101,512,101,35,101,32,101,3,101,0,101,343,101,145,101,140,101,505,101,476,101,7,101,6,101,543,101,0.5597181008902077,101,3018,5392,0.16964877402253148,101,512,3018,0.09495548961424333,101,512,5392,0.26703499079189685,101,145,543,0.6316758747697975,101,343,543,2020-12-23
NH,5,24,1,8,21,1,7,30,3117,30,1941,30,305,30,38,30,22,30,0,30,0,30,161,30,65,30,62,30,304,30,272,30,1,30,0,30,282,30,0.6227141482194418,30,1941,3117,0.15713549716640907,30,305,1941,0.09785049727301892,30,305,3117,0.23049645390070922,30,65,282,0.5709219858156028,30,161,282,2020-12-23
NJ,9,83,2,10,81,3,179,94,22483,94,15168,94,3643,94,376,94,143,94,4,94,4,94,1576,94,708,94,690,94,3620,94,3444,94,23,94,12,94,2456,94,0.6746430636480897,94,15168,22483,0.2401766877637131,94,3643,15168,0.16203353644976204,94,3643,22483,0.28827361563517917,94,708,2456,0.6416938110749185,94,1576,2456,2020-12-23
NM,19,35,0,18,36,0,4,53,4370,54,2605,53,722,53,135,54,13,54,0,53,2,54,394,53,189,53,186,53,707,53,678,53,15,53,7,53,410,54,0.6068017703237829,53,2605,4293,0.27715930902111324,53,722,2605,0.16818075937572793,53,722,4293,0.4725,53,189,400,0.985,53,394,400,2020-12-23
NV,12,51,0,17,46,0,39,63,8556,63,6609,63,1978,63,192,63,113,63,1,63,5,63,784,63,439,63,426,63,1967,63,1791,63,11,63,9,63,881,63,0.7724403927068724,63,6609,8556,0.29928884853986987,63,1978,6609,0.23118279569892472,63,1978,8556,0.4982973893303065,63,439,881,0.8898978433598184,63,784,881,2020-12-23
NY,20,172,0,22,170,0,236,192,54318,192,35245,192,8472,192,964,192,206,192,6,192,19,192,3396,192,1281,192,1182,192,8386,192,7156,192,86,192,32,192,5657,192,0.648864096616223,192,35245,54318,0.24037452120868208,192,8472,35245,0.15597039655362863,192,8472,54318,0.22644511225030936,192,1281,5657,0.6003181898532791,192,3396,5657,2020-12-23
OH,34,188,0,56,166,0,302,222,31748,222,19457,222,4811,222,431,222,308,222,7,222,42,222,2924,222,1140,222,1083,222,4748,222,4381,222,63,222,46,222,4212,222,0.6128575028348242,222,19457,31748,0.2472631957650203,222,4811,19457,0.15153710469950862,222,4811,31748,0.2706552706552707,222,1140,4212,0.6942070275403609,222,2924,4212,2020-12-23
OK,45,94,12,52,87,12,24,151,10494,151,6774,151,1939,151,319,151,81,151,3,151,9,151,911,151,498,151,494,151,1872,151,1796,151,67,151,66,151,1056,151,0.6455117209834191,151,6774,10494,0.286241511662238,151,1939,6774,0.18477225080998666,151,1939,10494,0.4715909090909091,151,498,1056,0.8626893939393939,151,911,1056,2020-12-23
OR,5,55,0,7,53,0,16,60,6450,60,4126,60,546,60,52,60,49,60,0,60,30,60,454,60,107,60,91,60,539,60,454,60,7,60,3,60,748,60,0.6396899224806202,60,4126,6450,0.13233155598642754,60,546,4126,0.08465116279069768,60,546,6450,0.14304812834224598,60,107,748,0.606951871657754,60,454,748,2020-12-23
PA,43,177,0,48,172,0,104,220,36097,220,26050,220,6685,220,581,220,437,220,7,220,21,220,2959,220,1319,220,1261,220,6624,220,6060,220,61,220,38,220,3943,220,0.7216666204947779,220,26050,36097,0.2566218809980806,220,6685,26050,0.18519544560489792,220,6685,36097,0.33451686533096625,220,1319,3943,0.7504438244991124,220,2959,3943,2020-12-23
ID,7,44,0,9,42,0,6,51,3641,51,1855,51,342,51,39,51,4,51,0,51,0,51,197,51,97,51,94,51,339,51,330,51,3,51,2,51,301,51,0.5094754188409778,51,1855,3641,0.18436657681940702,51,342,1855,0.09393023894534469,51,342,3641,0.3222591362126246,51,97,301,0.654485049833887,51,197,301,2020-12-23
IL,32,151,13,34,149,13,52,196,31287,196,18896,196,4226,196,344,196,310,196,2,196,23,196,2225,196,902,196,811,196,4179,196,3627,196,47,196,16,196,3479,196,0.603956915012625,196,18896,31287,0.22364521591871295,196,4226,18896,0.1350720746635983,196,4226,31287,0.25926990514515663,196,902,3479,0.6395515952860017,196,2225,3479,2020-12-23
IN,26,137,0,31,132,0,3,163,18530,163,10806,163,2860,163,263,163,173,163,6,163,3,163,1544,163,694,163,641,163,2836,163,2495,163,24,163,9,163,2130,163,0.5831624392876417,163,10806,18530,0.26466777716083656,163,2860,10806,0.15434430652995143,163,2860,18530,0.32582159624413143,163,694,2130,0.7248826291079812,163,1544,2130,2020-12-23
KS,34,103,1,44,93,1,28,138,8236,138,4379,138,924,138,119,138,45,138,2,138,2,138,617,138,243,138,236,138,920,138,820,138,4,138,2,138,803,138,0.5316901408450704,138,4379,8236,0.21100707924183604,138,924,4379,0.11219038368139873,138,924,8236,0.3026151930261519,138,243,803,0.7683686176836861,138,617,803,2020-12-23
KY,3,113,6,8,114,0,18,122,14346,122,7524,122,1619,122,389,122,98,122,1,122,6,122,1124,122,399,122,390,122,1608,122,1456,122,11,122,8,122,1788,122,0.5244667503136763,122,7524,14346,0.21517809675704413,122,1619,7524,0.11285375714484874,122,1619,14346,0.2231543624161074,122,399,1788,0.6286353467561522,122,1124,1788,2020-12-23
LA,38,173,10,42,169,10,17,211,14002,221,8343,221,1389,221,139,212,17,212,2,212,2,212,1315,221,435,221,431,221,1381,221,2234,221,8,221,5,221,1886,221,0.5958434509355807,221,8343,14002,0.1664868752247393,221,1389,8343,0.09920011426939009,221,1389,14002,0.23064687168610817,221,435,1886,0.6972428419936373,221,1315,1886,2020-12-23
MA,11,90,0,13,88,0,74,101,18772,101,14031,101,2061,101,260,101,113,101,0,101,4,101,1044,101,434,101,409,101,2052,101,1873,101,9,101,7,101,1434,101,0.7474430002130833,101,14031,18772,0.1468890314304041,101,2061,14031,0.10979117835073514,101,2061,18772,0.30264993026499304,101,434,1434,0.7280334728033473,101,1044,1434,2020-12-23
MD,8,50,0,11,47,0,19,58,11468,58,8745,58,2078,58,213,58,261,58,0,58,6,58,1008,58,454,58,394,58,2073,58,1649,58,5,58,1,58,1265,58,0.7625566794558772,58,8745,11468,0.23762149799885648,58,2078,8745,0.18119986048133938,58,2078,11468,0.35889328063241105,58,454,1265,0.7968379446640316,58,1008,1265,2020-12-23
ME,5,25,7,7,23,7,4,37,3186,37,2013,37,238,37,15,37,28,37,0,37,2,37,217,37,63,37,55,37,232,37,192,37,6,37,3,37,318,37,0.6318267419962336,37,2013,3186,0.11823149528067561,37,238,2013,0.07470182046453233,37,238,3186,0.19811320754716982,37,63,318,0.6823899371069182,37,217,318,2020-12-23
MI,26,133,0,27,132,0,42,159,22607,159,14493,159,2829,159,252,159,100,159,5,159,6,158,1958,159,714,159,669,159,2809,159,2563,159,20,159,14,159,2639,159,0.6410846198080241,159,14493,22607,0.19519768163941212,159,2829,14493,0.12513823152121026,159,2829,22607,0.27055702917771884,159,714,2639,0.7419477074649489,159,1958,2639,2020-12-23
MN,21,105,12,24,102,12,31,138,9599,138,6156,138,1051,138,96,138,43,138,4,138,3,138,661,138,233,138,218,138,1034,138,904,138,17,138,16,138,928,138,0.6413168038337327,138,6156,9599,0.1707277452891488,138,1051,6156,0.10949057193457652,138,1051,9599,0.2510775862068966,138,233,928,0.7122844827586207,138,661,928,2020-12-23
MO,46,74,17,52,68,17,23,137,17151,137,11786,137,2595,137,279,137,168,137,3,137,17,137,1481,137,688,137,639,137,2551,137,2253,137,44,137,20,137,1826,137,0.6871902512973005,137,11786,17151,0.220176480570168,137,2595,11786,0.15130313101276893,137,2595,17151,0.37677984665936476,137,688,1826,0.8110624315443593,137,1481,1826,2020-12-23
MS,25,80,0,34,71,0,11,105,8433,105,4971,105,1304,105,164,105,37,105,0,105,4,105,698,105,354,105,283,105,1290,105,1108,105,14,105,10,105,816,105,0.5894699395233013,105,4971,8433,0.26232146449406557,105,1304,4971,0.15463061781098067,105,1304,8433,0.4338235294117647,105,354,816,0.8553921568627451,105,698,816,2020-12-23
WY,3,26,0,5,24,0,4,29,1675,29,656,29,120,29,17,29,15,29,1,29,1,29,53,29,32,29,32,29,120,29,113,29,0,29,0,29,127,29,0.39164179104477614,29,656,1675,0.18292682926829268,29,120,656,0.07164179104477612,29,120,1675,0.25196850393700787,29,32,127,0.41732283464566927,29,53,127,2020-12-23
