state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-09-27,"470,592","469,134","472,050",64.61,64.20,65.02,"709,202","703,563","714,841"
CW,2020-09-28,"474,727","473,322","476,133",65.14,64.76,65.51,"710,156","704,553","715,760"
CW,2020-09-29,"499,654","498,256","501,051",68.36,67.98,68.73,"713,698","708,232","719,164"
CW,2020-09-30,"509,234","507,925","510,542",69.48,69.16,69.81,"716,362","711,117","721,608"
CW,2020-10-01,"508,896","507,541","510,252",69.77,68.64,70.90,"719,079","713,876","724,282"
CW,2020-10-02,"503,772","501,201","506,343",69.06,67.74,70.39,"719,022","714,021","724,023"
CW,2020-10-03,"485,360","483,890","486,830",66.65,65.53,67.77,"717,576","712,521","722,631"
CW,2020-10-04,"468,720","467,139","470,301",64.64,63.48,65.79,"714,496","709,341","719,651"
CW,2020-10-05,"474,074","472,693","475,455",65.44,64.38,66.49,"716,072","711,297","720,847"
CW,2020-10-06,"501,996","500,688","503,304",68.78,67.82,69.75,"720,311","715,957","724,664"
CW,2020-10-07,"513,959","512,667","515,250",70.31,69.53,71.09,"724,153","720,508","727,797"
CW,2020-10-08,"516,066","513,515","518,616",70.50,69.63,71.36,"725,305","722,887","727,723"
CW,2020-10-09,"512,682","511,630","513,734",69.65,69.31,69.99,"729,244","727,200","731,288"
CW,2020-10-10,"495,375","493,928","496,822",67.46,66.84,68.08,"729,182","726,787","731,577"
CW,2020-10-11,"480,319","478,562","482,076",65.61,64.82,66.39,"726,924","724,128","729,720"
CW,2020-10-12,"483,825","482,270","485,380",65.96,65.26,66.67,"729,111","726,743","731,480"
CW,2020-10-13,"509,225","507,646","510,804",69.07,68.35,69.80,"733,487","731,099","735,875"
CW,2020-10-14,"519,193","517,609","520,778",70.24,69.52,70.96,"735,495","733,139","737,851"
CW,2020-10-15,"518,159","516,406","519,913",70.15,69.37,70.93,"734,723","732,239","737,208"
CW,2020-10-16,"514,483","512,662","516,304",69.69,68.89,70.50,"734,316","731,854","736,779"
CW,2020-10-17,"496,481","494,458","498,504",67.48,66.59,68.38,"731,747","729,041","734,453"
CW,2020-10-18,"480,471","478,673","482,269",65.47,64.68,66.25,"729,852","727,535","732,168"
CW,2020-10-19,"485,669","484,207","487,131",65.97,65.34,66.60,"732,194","730,326","734,062"
CW,2020-10-20,"511,124","510,558","511,690",68.11,67.86,68.36,"746,478","745,595","747,360"
CW,2020-10-21,"521,544","520,890","522,197",69.30,69.00,69.59,"748,701","747,667","749,734"
CW,2020-10-22,"522,271","521,515","523,027",69.24,68.91,69.58,"750,241","749,090","751,393"
CW,2020-10-23,"518,223","517,605","518,841",68.75,68.50,69.00,"749,813","748,986","750,641"
CW,2020-10-24,"499,644","498,639","500,649",66.34,65.90,66.77,"749,457","748,077","750,838"
CW,2020-10-25,"483,976","483,049","484,904",64.49,64.07,64.91,"746,673","745,251","748,095"
