state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
VT,3,13,1,2,14,1,0,16,1302,17,870,17,26,16,6,17,9,16,1,16,0,16,73,17,4,16,6,17,25,16,27,17,1,16,1,16,105,17,0.6682027649769585,17,870,1302,0.030952380952380953,16,26,840,0.020553359683794466,16,26,1265,0.04081632653061224,16,4,98,0.6952380952380952,17,73,105,2021-03-01
WA,6,97,2,9,94,2,19,103,14132,105,9920,105,422,103,29,105,63,103,1,103,15,103,951,105,97,103,88,105,403,103,345,105,19,103,4,103,1363,105,0.7019530144353241,105,9920,14132,0.04296914774462886,103,422,9821,0.0301579361109126,103,422,13993,0.07282282282282282,103,97,1332,0.6977256052824652,105,951,1363,2021-03-01
WI,13,117,20,15,115,20,7,147,13921,150,8688,150,327,147,69,150,49,147,0,147,10,147,847,150,86,147,86,150,318,147,285,150,9,147,2,147,1598,150,0.6240930967602902,150,8688,13921,0.03842538190364277,147,327,8510,0.023936754263963106,147,327,13661,0.055627425614489,147,86,1546,0.5300375469336671,150,847,1598,2021-03-01
AK,1,23,0,1,23,0,0,24,1683,24,974,24,34,24,3,24,5,24,0,24,0,24,80,24,10,24,7,24,33,24,25,24,1,24,1,24,130,24,0.5787284610814023,24,974,1683,0.03490759753593429,24,34,974,0.020202020202020204,24,34,1683,0.07692307692307693,24,10,130,0.6153846153846154,24,80,130,2021-03-01
AL,25,77,15,30,71,16,10,112,15482,117,11499,117,658,112,72,114,67,112,1,112,9,112,1352,117,210,112,198,114,642,112,554,114,16,112,12,112,1638,117,0.7427334969642165,117,11499,15482,0.05897114178168131,112,658,11158,0.043840362449197146,112,658,15009,0.13149655604257984,112,210,1597,0.8253968253968254,117,1352,1638,2021-03-01
AR,16,89,2,20,85,2,5,105,9271,107,6610,107,476,105,28,107,65,105,1,105,11,105,751,107,139,105,134,107,465,105,370,107,11,105,4,105,1034,107,0.7129759464998382,107,6610,9271,0.0721977855301077,105,476,6593,0.05157096424702059,105,476,9230,0.13667649950835792,105,139,1017,0.7263056092843327,107,751,1034,2021-03-01
AZ,25,91,3,26,90,3,19,116,17208,119,12097,119,1018,116,97,119,143,116,0,116,6,116,1293,119,241,116,176,119,992,116,726,119,26,116,14,116,2236,119,0.7029869827986983,119,12097,17208,0.08551028979420412,116,1018,11905,0.06032592592592593,116,1018,16875,0.11162575266327003,116,241,2159,0.5782647584973166,119,1293,2236,2021-03-01
CA,95,307,12,114,289,11,37,406,64109,414,48338,414,4679,406,421,414,479,406,20,406,15,406,5569,414,1210,406,1178,414,4598,406,4138,414,81,406,68,406,7521,414,0.7539970986912914,414,48338,64109,0.09793210264138306,406,4679,47778,0.07402075555274315,406,4679,63212,0.1663001649257834,406,1210,7276,0.7404600452067545,414,5569,7521,2021-03-01
CO,8,84,13,6,86,13,10,103,11844,105,7939,105,430,103,60,105,56,103,4,103,9,103,829,105,128,103,128,105,412,103,342,105,18,103,5,103,1296,105,0.6702971968929415,105,7939,11844,0.054798011979100295,103,430,7847,0.03663940013633265,103,430,11736,0.10134600158353127,103,128,1263,0.6396604938271605,105,829,1296,2021-03-01
CT,4,33,1,4,33,1,19,37,8106,38,6402,38,476,37,85,38,49,37,2,37,1,37,600,38,106,37,103,38,461,37,413,38,15,37,5,37,1068,38,0.7897853441894893,38,6402,8106,0.07512626262626262,37,476,6336,0.05939605690042426,37,476,8014,0.10124164278892073,37,106,1047,0.5617977528089888,38,600,1068,2021-03-01
DC,0,12,2,0,12,2,7,12,3450,14,2705,14,223,13,13,14,95,13,2,13,9,13,280,14,45,12,41,13,205,13,166,14,18,13,9,13,338,14,0.7840579710144927,14,2705,3450,0.08501715592832634,13,223,2623,0.06706766917293233,13,223,3325,0.14150943396226415,12,45,318,0.8284023668639053,14,280,338,2021-03-01
DE,0,14,2,0,14,2,1,15,3314,16,2360,16,139,15,14,16,34,15,1,15,1,15,173,16,14,15,12,16,135,15,127,16,4,15,3,15,198,16,0.712130356065178,16,2360,3314,0.059224541968470386,15,139,2347,0.04235222425350396,15,139,3282,0.07368421052631578,15,14,190,0.8737373737373737,16,173,198,2021-03-01
FL,10,243,15,31,222,15,84,262,58985,268,46154,268,3924,262,513,268,205,262,13,262,14,262,5167,268,883,262,858,268,3885,262,3535,268,39,262,31,262,6472,268,0.7824701195219124,268,46154,58985,0.08629486277269528,262,3924,45472,0.0676400117215107,262,3924,58013,0.14098674756506466,262,883,6263,0.79836217552534,268,5167,6472,2021-03-01
GA,34,127,9,40,120,10,23,167,23026,170,18487,170,2141,167,388,170,151,167,13,167,32,167,2286,170,569,167,516,170,2095,167,1700,170,46,167,21,167,2747,170,0.8028750108572917,170,18487,23026,0.11710332002406607,167,2141,18283,0.0941844096427943,167,2141,22732,0.21144555927164624,167,569,2691,0.8321805606115763,170,2286,2747,2021-03-01
HI,1,25,0,1,25,0,1,26,2649,26,1768,26,41,26,0,26,12,26,0,26,0,26,133,26,6,26,5,26,40,26,29,26,1,26,0,26,230,26,0.6674216685541714,26,1768,2649,0.02319004524886878,26,41,1768,0.015477538693846734,26,41,2649,0.02608695652173913,26,6,230,0.5782608695652174,26,133,230,2021-03-01
IA,3,49,74,3,49,74,1,124,8055,126,4938,126,185,124,33,126,6,124,0,124,0,124,429,126,41,124,38,126,180,124,165,126,5,124,5,124,677,126,0.6130353817504656,126,4938,8055,0.03791760606681697,124,185,4879,0.023244126146500815,124,185,7959,0.06231003039513678,124,41,658,0.6336779911373708,126,429,677,2021-03-01
MS,7,99,2,12,94,2,10,106,8727,108,5836,108,440,106,40,108,18,106,1,106,4,106,617,108,129,106,89,108,426,106,360,108,14,106,3,106,845,108,0.6687292311218059,108,5836,8727,0.0760850769496801,106,440,5783,0.05086705202312139,106,440,8650,0.15598548972188633,106,129,827,0.7301775147928994,108,617,845,2021-03-01
MT,9,57,1,9,57,1,4,66,3197,67,2039,67,71,66,19,67,15,66,1,66,3,66,124,67,10,66,10,67,65,66,55,67,6,66,0,66,222,67,0.6377854238348452,67,2039,3197,0.03506172839506173,66,71,2025,0.02241161616161616,66,71,3168,0.046296296296296294,66,10,216,0.5585585585585585,67,124,222,2021-03-01
NC,3,124,4,4,123,4,35,127,23464,131,17733,131,1259,127,115,131,115,127,0,127,5,127,1827,131,319,127,321,131,1234,127,1154,131,25,127,16,127,2493,131,0.7557534947153085,131,17733,23464,0.07184842778063118,127,1259,17523,0.054337505394907205,127,1259,23170,0.13111385121249486,127,319,2433,0.7328519855595668,131,1827,2493,2021-03-01
ND,11,37,1,12,36,1,13,48,2379,49,1666,49,76,48,7,49,6,48,2,48,2,48,119,49,9,48,8,49,71,48,46,49,5,48,3,48,198,49,0.7002942412778478,49,1666,2379,0.046228710462287104,48,76,1644,0.032299192520186995,48,76,2353,0.04639175257731959,48,9,194,0.601010101010101,49,119,198,2021-03-01
NE,10,90,1,17,83,1,1,100,4378,101,2949,101,164,100,9,101,22,100,0,100,3,100,366,101,45,100,40,101,158,100,131,101,6,100,3,100,570,101,0.6735952489721334,101,2949,4378,0.0564155486756106,100,164,2907,0.03815728245695672,100,164,4298,0.0812274368231047,100,45,554,0.6421052631578947,101,366,570,2021-03-01
NH,4,25,1,6,23,1,0,30,3171,30,2205,30,105,30,9,30,18,30,0,30,0,30,176,30,23,30,20,30,102,30,83,30,3,30,2,30,282,30,0.695364238410596,30,2205,3171,0.047619047619047616,30,105,2205,0.033112582781456956,30,105,3171,0.08156028368794327,30,23,282,0.624113475177305,30,176,282,2021-03-01
NJ,9,78,9,11,76,9,55,95,24291,96,17259,96,1930,95,225,96,173,95,1,95,7,95,1406,96,345,95,328,96,1904,95,1739,96,26,95,12,95,3057,96,0.7105100654563419,96,17259,24291,0.11205945537943447,95,1930,17223,0.07969608126522691,95,1930,24217,0.11344952318316344,95,345,3041,0.4599280340202813,96,1406,3057,2021-03-01
NM,17,36,1,17,36,1,2,51,4293,54,2923,52,185,51,19,54,8,53,0,51,1,53,367,52,58,51,57,52,177,51,162,52,8,51,1,51,464,54,0.7024753664984379,52,2923,4161,0.06484402383456012,51,185,2853,0.04566773636139225,51,185,4051,0.13122171945701358,51,58,442,0.7943722943722944,52,367,462,2021-03-01
NV,0,3,60,0,3,60,28,63,8830,63,6347,63,427,63,50,63,67,63,0,63,2,63,619,63,101,63,97,63,423,63,361,63,4,63,7,63,832,63,0.7187995469988675,63,6347,8830,0.06727587836773279,63,427,6347,0.04835787089467724,63,427,8830,0.12139423076923077,63,101,832,0.7439903846153846,63,619,832,2021-03-01
NY,5,192,9,5,192,9,167,197,50758,206,37538,206,5349,197,527,206,197,197,11,197,23,197,3629,206,982,197,931,206,5162,197,4716,206,187,197,55,197,5309,206,0.7395484455652311,206,37538,50758,0.14385606325471317,197,5349,37183,0.10673664045975177,197,5349,50114,0.18983181906050647,197,982,5173,0.6835562252778301,206,3629,5309,2021-03-01
OH,12,211,10,28,195,10,29,230,32737,233,23530,233,1221,230,136,233,297,230,10,230,64,230,2823,233,301,230,266,233,1173,230,948,233,48,230,28,230,4158,233,0.7187585911965055,233,23530,32737,0.05229569984581121,230,1221,23348,0.037601626016260166,230,1221,32472,0.07337883959044368,230,301,4102,0.6789321789321789,233,2823,4158,2021-03-01
OK,32,107,12,36,103,12,6,149,10999,151,7639,151,517,149,74,151,57,149,1,149,5,149,837,151,129,149,128,151,465,149,419,151,52,149,41,149,1048,151,0.694517683425766,151,7639,10999,0.0689609177004135,149,517,7497,0.04789254284390922,149,517,10795,0.1299093655589124,149,129,993,0.7986641221374046,151,837,1048,2021-03-01
OR,3,55,7,3,55,7,10,63,7011,65,5087,65,206,63,18,65,50,63,0,63,36,63,504,65,38,63,28,65,195,63,143,65,11,63,2,63,808,65,0.7255740978462416,65,5087,7011,0.04134885588117222,63,206,4982,0.030086169125164305,63,206,6847,0.04834605597964377,63,38,786,0.6237623762376238,65,504,808,2021-03-01
ID,3,41,8,4,40,8,4,51,3705,52,2128,52,148,51,22,52,7,51,0,51,0,51,190,52,32,51,30,52,145,51,127,52,3,51,3,51,310,52,0.5743589743589743,52,2128,3705,0.0708133971291866,51,148,2090,0.04040404040404041,51,148,3663,0.10596026490066225,51,32,302,0.6129032258064516,52,190,310,2021-03-01
IL,8,172,23,10,170,23,67,198,31864,203,21605,203,1293,198,148,203,318,198,4,198,26,198,2123,203,250,198,201,203,1264,198,959,203,29,198,17,198,3500,203,0.6780379111222696,203,21605,31864,0.06049688859776353,198,1293,21373,0.04104110458657356,198,1293,31505,0.07275902211874273,198,250,3436,0.6065714285714285,203,2123,3500,2021-03-01
IN,10,153,2,13,150,2,1,163,19145,165,12177,165,654,163,73,165,132,163,4,163,6,163,1485,165,142,163,123,165,635,163,429,165,19,163,11,163,2223,165,0.6360407417080177,165,12177,19145,0.05418392709196355,163,654,12070,0.03442105263157895,163,654,19000,0.06531738730450783,163,142,2174,0.6680161943319838,165,1485,2223,2021-03-01
KS,14,129,4,14,129,4,1,144,8773,147,5146,147,272,144,44,147,40,144,2,144,0,144,608,147,58,144,54,147,270,144,235,147,2,144,1,144,843,147,0.5865724381625441,147,5146,8773,0.05336472434765548,144,272,5097,0.03130394751985269,144,272,8689,0.0705596107055961,144,58,822,0.7212336892052195,147,608,843,2021-03-01
KY,0,117,2,6,111,2,9,117,14574,119,8905,119,648,117,182,119,61,117,0,117,3,117,1164,119,175,117,170,119,638,117,554,119,10,117,2,117,1836,119,0.6110196239879238,119,8905,14574,0.07377889103950815,117,648,8783,0.04502501389660923,117,648,14392,0.09776536312849161,117,175,1790,0.6339869281045751,119,1164,1836,2021-03-01
LA,43,173,6,45,171,6,2,216,13967,222,9434,222,507,222,74,217,13,217,3,217,1,217,1256,222,170,222,164,222,497,222,579,222,10,222,3,222,1846,222,0.6754492732870337,222,9434,13967,0.05374178503285987,222,507,9434,0.036299849645593185,222,507,13967,0.09209100758396534,222,170,1846,0.6803900325027086,222,1256,1846,2021-03-01
MA,9,92,1,9,92,1,11,101,19335,102,15639,102,669,101,113,102,96,101,0,101,1,101,1066,102,189,101,174,102,659,101,540,102,10,101,5,101,1449,102,0.808844065166796,102,15639,19335,0.04300314970752716,101,669,15557,0.03484012082074784,101,669,19202,0.1330049261083744,101,189,1421,0.7356797791580401,102,1066,1449,2021-03-01
MD,5,54,1,2,57,1,13,59,11996,60,9457,60,1071,59,94,60,292,59,3,59,5,59,1037,60,244,59,214,60,1057,59,805,60,14,59,11,59,1389,60,0.7883461153717906,60,9457,11996,0.11404536258119476,59,1071,9391,0.09011358855700463,59,1071,11885,0.18074074074074073,59,244,1350,0.7465802735781137,60,1037,1389,2021-03-01
ME,1,30,8,2,29,8,1,38,3270,39,2263,39,100,38,13,39,29,38,0,38,0,38,247,39,32,38,28,39,100,38,80,39,0,38,0,38,342,39,0.6920489296636085,39,2263,3270,0.0449438202247191,38,100,2225,0.03095017022593624,38,100,3231,0.0963855421686747,38,32,332,0.7222222222222222,39,247,342,2021-03-01
MI,1,160,3,2,159,3,4,161,23369,164,17753,164,874,161,113,164,54,161,4,161,2,160,1987,164,222,161,212,164,858,161,754,164,16,161,15,161,2707,164,0.7596816295091788,164,17753,23369,0.04947076470255278,161,874,17667,0.03760919144541504,161,874,23239,0.08286674132138858,161,222,2679,0.7340229035833026,164,1987,2707,2021-03-01
MN,18,108,13,19,107,13,6,138,9961,139,7445,139,289,138,36,139,29,138,1,138,1,138,641,139,60,138,53,139,279,138,210,139,10,138,9,138,931,139,0.7474149181809056,139,7445,9961,0.03938939621098542,138,289,7337,0.029550102249488754,138,289,9780,0.0670391061452514,138,60,895,0.6885069817400644,139,641,931,2021-03-01
MO,20,99,20,28,91,20,12,135,17351,139,13738,139,983,135,66,139,200,135,4,135,17,135,1476,139,247,135,196,139,929,135,631,139,54,135,24,135,1790,139,0.7917699268053714,139,13738,17351,0.07270172324532209,135,983,13521,0.05758640890451084,135,983,17070,0.14318840579710146,135,247,1725,0.8245810055865922,139,1476,1790,2021-03-01
WV,14,45,4,15,44,4,3,59,6227,63,4667,63,262,59,15,63,62,59,0,59,0,59,487,63,60,59,60,63,257,59,217,63,5,59,4,59,684,63,0.7494780793319415,63,4667,6227,0.05718027062418158,59,262,4582,0.04345662630618676,59,262,6029,0.09419152276295134,59,60,637,0.7119883040935673,63,487,684,2021-03-01
WY,2,27,2,3,26,2,1,29,1734,31,813,31,27,29,1,31,14,29,0,29,0,29,40,31,6,29,5,31,27,29,20,31,0,29,0,29,137,31,0.4688581314878893,31,813,1734,0.033582089552238806,29,27,804,0.015957446808510637,29,27,1692,0.047244094488188976,29,6,127,0.291970802919708,31,40,137,2021-03-01
