state,collection_date,Staffed Adult ICU Beds Occupied Estimated,Count LL,Count UL,Percentage of Staffed Adult ICU Beds Occupied Estimated,Percentage LL,Percentage UL,Total Staffed Adult ICU Beds,Total LL,Total UL
CW,2021-01-31,"65,320","65,287","65,353",75.06,74.94,75.18,"86,952","86,728","87,176"
CW,2021-02-01,"64,831","64,801","64,861",74.53,74.45,74.62,"86,913","86,692","87,134"
CW,2021-02-02,"66,303","66,295","66,311",76.02,76.00,76.04,"87,149","86,940","87,358"
CW,2021-02-03,"66,378","66,321","66,436",76.25,76.06,76.44,"86,990","86,786","87,194"
CW,2021-02-04,"66,114","66,090","66,139",75.93,75.85,76.01,"86,998","86,821","87,175"
CW,2021-02-05,"65,908","65,897","65,918",75.78,75.74,75.81,"86,890","86,719","87,062"
CW,2021-02-06,"64,757","64,744","64,769",74.89,74.85,74.94,"86,393","86,223","86,563"
CW,2021-02-07,"63,186","63,171","63,201",73.13,72.80,73.46,"86,340","86,173","86,508"
CW,2021-02-08,"62,955","62,938","62,972",72.86,72.53,73.19,"86,341","86,177","86,505"
CW,2021-02-09,"64,832","64,821","64,842",74.61,74.29,74.94,"86,824","86,660","86,988"
CW,2021-02-10,"65,308","65,284","65,332",75.21,74.89,75.53,"86,758","86,600","86,916"
CW,2021-02-11,"64,754","64,734","64,773",74.75,74.45,75.05,"86,564","86,415","86,713"
CW,2021-02-12,"64,302","64,287","64,318",74.28,74.01,74.55,"86,488","86,353","86,622"
CW,2021-02-13,"63,080","63,026","63,133",73.19,72.91,73.48,"86,107","85,985","86,229"
CW,2021-02-14,"61,333","61,135","61,531",71.22,70.52,71.91,"86,050","85,830","86,270"
CW,2021-02-15,"61,124","61,101","61,146",71.44,71.21,71.67,"85,487","85,375","85,599"
CW,2021-02-16,"62,447","62,439","62,455",72.68,72.42,72.94,"85,849","85,716","85,982"
CW,2021-02-17,"63,110","63,035","63,184",73.44,73.05,73.83,"85,867","85,700","86,035"
CW,2021-02-18,"62,980","62,964","62,996",73.29,72.97,73.61,"85,879","85,720","86,038"
CW,2021-02-19,"62,757","62,727","62,787",73.09,72.75,73.42,"85,801","85,638","85,965"
CW,2021-02-20,"61,470","61,425","61,514",71.78,71.42,72.13,"85,577","85,407","85,747"
CW,2021-02-21,"60,089","60,070","60,108",70.30,69.96,70.63,"85,411","85,243","85,579"
CW,2021-02-22,"60,465","60,452","60,478",70.56,70.52,70.59,"85,631","85,462","85,801"
CW,2021-02-23,"62,792","62,775","62,810",72.89,72.84,72.95,"86,080","85,908","86,252"
CW,2021-02-24,"63,109","62,997","63,221",73.24,72.86,73.62,"86,112","85,901","86,322"
CW,2021-02-25,"62,778","62,667","62,889",73.10,72.70,73.49,"85,811","85,578","86,044"
CW,2021-02-26,"62,157","62,026","62,289",72.53,72.06,73.00,"85,619","85,360","85,879"
CW,2021-02-27,"60,705","60,557","60,854",71.00,70.46,71.54,"85,410","85,126","85,693"
CW,2021-02-28,"59,083","58,924","59,242",69.30,68.72,69.88,"85,179","84,889","85,469"
CW,2021-03-01,"58,800","58,618","58,981",69.07,68.41,69.73,"85,057","84,751","85,363"
CW,2021-03-02,"60,773","60,397","61,149",70.84,69.47,72.22,"85,705","85,199","86,211"
AK,2021-01-31,75,75,75,60.98,60.98,60.98,123,123,123
AL,2021-01-31,"1,410","1,410","1,410",88.07,88.07,88.07,"1,601","1,601","1,601"
AR,2021-01-31,752,752,752,70.10,70.10,70.10,"1,010","1,010","1,010"
AZ,2021-01-31,"1,625","1,625","1,625",71.02,71.02,71.02,"2,288","2,288","2,288"
CA,2021-01-31,"7,403","7,379","7,427",88.02,87.20,88.83,"8,411","8,387","8,435"
CO,2021-01-31,771,771,771,58.14,58.14,58.14,"1,326","1,326","1,326"
CT,2021-01-31,624,624,624,59.54,59.54,59.54,"1,048","1,048","1,048"
DC,2021-01-31,259,259,259,81.19,81.19,81.19,319,319,319
DE,2021-01-31,163,163,163,84.02,84.02,84.02,194,194,194
FL,2021-01-31,"5,255","5,244","5,266",81.97,81.97,81.97,"6,411","6,411","6,411"
GA,2021-01-31,"2,489","2,489","2,489",88.01,88.01,88.01,"2,819","2,819","2,819"
HI,2021-01-31,146,146,146,66.97,66.97,66.97,218,218,218
IA,2021-01-31,436,436,436,64.50,64.50,64.50,676,676,676
ID,2021-01-31,193,193,193,64.55,64.55,64.55,299,299,299
IL,2021-01-31,"2,096","2,096","2,096",60.16,60.16,60.16,"3,484","3,484","3,484"
IN,2021-01-31,"1,403","1,403","1,403",65.29,65.29,65.29,"2,149","2,149","2,149"
KS,2021-01-31,666,666,666,83.35,83.35,83.35,799,799,799
KY,2021-01-31,"1,192","1,192","1,192",67.69,67.69,67.69,"1,761","1,761","1,761"
LA,2021-01-31,"1,312","1,312","1,312",73.05,73.05,73.05,"1,796","1,796","1,796"
MA,2021-01-31,"1,127","1,127","1,127",76.72,76.72,76.72,"1,469","1,469","1,469"
MD,2021-01-31,"1,010","1,010","1,010",76.28,76.28,76.28,"1,324","1,324","1,324"
ME,2021-01-31,241,241,241,72.81,72.81,72.81,331,331,331
MI,2021-01-31,"1,883","1,874","1,892",71.87,70.77,72.97,"2,620","2,608","2,632"
MN,2021-01-31,607,607,607,69.29,69.29,69.29,876,876,876
MT,2021-01-31,111,111,111,52.36,52.36,52.36,212,212,212
AK,2021-02-01,77,77,77,63.11,63.11,63.11,122,122,122
AL,2021-02-01,"1,431","1,429","1,433",88.61,88.61,88.61,"1,615","1,615","1,615"
AR,2021-02-01,746,719,772,69.18,69.18,69.18,"1,014","1,014","1,014"
AZ,2021-02-01,"1,569","1,569","1,569",69.95,69.95,69.95,"2,243","2,243","2,243"
CA,2021-02-01,"7,223","7,223","7,223",87.54,87.54,87.54,"8,251","8,251","8,251"
CO,2021-02-01,798,797,799,60.45,60.45,60.45,"1,320","1,320","1,320"
