state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-08-10,"454,926","452,648","457,204",65.39,64.90,65.87,"680,344","677,100","683,588"
CW,2020-08-11,"478,410","476,196","480,624",68.27,67.87,68.68,"685,084","681,959","688,208"
CW,2020-08-12,"488,634","486,366","490,902",69.31,68.75,69.86,"689,506","686,323","692,689"
CW,2020-08-13,"490,083","487,637","492,529",69.24,68.60,69.88,"692,272","688,997","695,546"
CW,2020-08-14,"488,143","485,952","490,335",68.82,68.33,69.32,"693,811","690,834","696,788"
CW,2020-08-15,"473,415","470,510","476,320",66.81,65.77,67.84,"693,049","689,181","696,916"
CW,2020-08-16,"460,995","458,393","463,598",65.30,64.44,66.17,"690,422","686,952","693,892"
CW,2020-08-17,"464,771","462,578","466,964",65.78,65.21,66.36,"691,263","688,418","694,107"
CW,2020-08-18,"488,062","485,868","490,255",68.62,67.98,69.25,"694,801","691,983","697,618"
CW,2020-08-19,"497,694","495,647","499,740",69.81,69.25,70.37,"696,725","694,067","699,383"
CW,2020-08-20,"496,455","494,512","498,397",69.39,68.97,69.81,"698,896","696,370","701,422"
CW,2020-08-21,"493,048","490,328","495,767",68.77,67.80,69.74,"700,080","696,636","703,523"
CW,2020-08-22,"475,909","473,657","478,161",66.68,65.97,67.40,"697,142","694,196","700,087"
CW,2020-08-23,"463,147","460,836","465,457",65.10,64.33,65.87,"695,069","692,081","698,057"
CW,2020-08-24,"468,272","466,365","470,180",65.29,64.67,65.92,"700,904","698,296","703,511"
CW,2020-08-25,"489,688","488,051","491,324",68.07,67.56,68.59,"703,295","700,998","705,592"
CW,2020-08-26,"500,835","499,100","502,570",69.04,68.30,69.79,"708,731","706,340","711,122"
CW,2020-08-27,"502,295","500,585","504,005",69.06,68.27,69.85,"711,315","708,883","713,746"
CW,2020-08-28,"493,016","491,462","494,569",68.16,67.44,68.87,"707,828","705,644","710,012"
CW,2020-08-29,"475,170","473,383","476,957",65.94,65.15,66.73,"705,053","702,599","707,507"
CW,2020-08-30,"461,446","459,656","463,237",64.14,63.34,64.94,"703,659","701,156","706,162"
CW,2020-08-31,"464,363","462,962","465,764",64.62,64.01,65.23,"703,017","701,035","704,999"
CW,2020-09-01,"477,085","475,717","478,452",65.96,65.37,66.55,"707,185","705,271","709,099"
CW,2020-09-02,"487,048","486,053","488,043",67.00,66.58,67.41,"710,815","709,355","712,275"
CW,2020-09-03,"484,517","483,587","485,448",67.04,66.66,67.41,"706,714","705,377","708,052"
CW,2020-09-04,"479,537","478,466","480,607",66.44,66.00,66.88,"705,513","704,069","706,958"
CW,2020-09-05,"461,601","460,348","462,853",64.17,63.65,64.69,"702,841","701,198","704,483"
CW,2020-09-06,"452,293","450,669","453,917",63.33,62.61,64.05,"698,157","695,958","700,356"
CW,2020-09-07,"448,908","447,622","450,194",62.85,62.31,63.39,"698,494","696,751","700,237"
CW,2020-09-08,"458,859","457,821","459,898",64.05,63.63,64.46,"700,470","698,925","702,015"
CW,2020-09-09,"484,745","482,724","486,766",67.14,66.23,68.04,"705,771","702,998","708,544"
AK,2020-08-10,901,898,904,40.55,39.19,41.90,"1,280","1,268","1,292"
AL,2020-08-10,"9,917","9,885","9,949",70.41,69.58,71.25,"14,084","14,030","14,138"
AR,2020-08-10,"4,458","4,355","4,561",62.79,57.50,68.09,"7,085","6,894","7,276"
AZ,2020-08-10,"8,054","8,038","8,070",76.01,70.49,81.53,"8,737","8,440","9,034"
CA,2020-08-10,"40,689","40,241","41,137",69.02,67.06,70.99,"58,951","58,408","59,494"
