state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
PA,7,124,96,48,173,6,81,221,30836,227,26250,227,3515,221,300,227,381,221,15,220,19,218,2972,227,547,221,526,227,3406,221,3048,227,109,221,72,221,3731,227,0.85127772733169,227,26250,30836,0.13512994002768,221,3515,26012,0.115291262135922,221,3515,30488,0.15077177508269,221,547,3628,0.796569284374162,227,2972,3731,2022/02/05,,2,221,9,217,27,218,19,218,43,220,58,220,59,218,76,219,9,219,0,213,18,213,26,212,34,212,48,212,79,212,82,211,77,212,17,215,49,204,6010,9,4251,25,0,12,5,219,11,219,0,66,0,66,40,4,66,220
PR,0,15,52,3,16,48,5,66,8508,64,5583,67,314,66,19,67,6,65,9,66,17,65,478,67,61,66,50,67,284,66,255,67,30,66,13,66,617,64,0.604842501175364,64,5146,8508,0.057519692251328,66,314,5459,0.035946140899255,63,299,8318,0.093696763202726,63,55,587,0.724473257698541,64,447,617,2022/02/05,,0,66,2,65,0,65,3,65,3,65,4,65,4,65,2,65,1,67,0,63,0,63,0,63,2,63,2,63,0,63,0,63,2,64,0,65,1,10,19,20,142,13,0,0,1,65,7,65,0,5,0,5,19,0,5,65
RI,1,1,13,6,7,2,6,14,2318,15,1983,15,163,14,13,15,7,14,0,14,0,14,119,15,32,14,30,15,158,14,147,15,5,14,4,14,148,15,0.855478861087144,15,1983,2318,0.08219868885527,14,163,1983,0.070319240724763,14,163,2318,0.216216216216216,14,32,148,0.804054054054054,15,119,148,2022/02/05,,0,15,0,15,1,15,2,15,5,15,1,15,1,15,3,15,0,15,0,14,0,14,0,14,0,14,1,14,2,14,2,14,2,14,0,14,0,2,28,0,318,0,0,0,0,13,0,13,0,2,0,2,0,0,2,13
SC,22,60,5,25,57,5,20,85,11951,87,9552,87,1757,85,237,87,40,85,5,84,2,84,1087,87,337,85,329,87,1730,85,1672,87,27,85,24,85,1356,87,0.799263659944774,87,9552,11951,0.185906253306528,85,1757,9451,0.149062526512259,85,1757,11787,0.256273764258555,85,337,1315,0.801622418879056,87,1087,1356,2022/02/05,,0,82,14,81,12,81,21,82,27,82,50,83,61,83,50,84,2,87,0,82,4,80,3,80,5,79,7,79,5,79,9,79,6,78,1,85,30,63,2250,1885,2663,4,0,0,1,82,1,82,0,53,0,53,29,0,53,82
SD,0,55,10,7,48,10,63,62,2471,65,1732,65,321,62,29,65,10,62,2,62,1,62,156,65,58,62,57,65,313,62,290,65,8,62,6,62,249,65,0.700930797248078,65,1732,2471,0.188159437280188,62,321,1706,0.133471933471933,62,321,2405,0.241666666666667,62,58,240,0.626506024096386,65,156,249,2022/02/05,,1,65,4,48,4,49,2,48,2,48,5,47,7,48,4,47,0,65,0,62,1,45,1,45,0,45,0,45,4,45,3,45,1,44,0,62,1,11,543,13,1202,43,0,75,0,62,2,62,0,9,0,9,9,0,9,62
TN,2,116,17,21,105,9,69,132,18655,135,14088,135,2857,132,292,135,52,132,9,132,4,132,1676,135,556,132,563,135,2774,132,2684,135,83,132,80,132,2083,135,0.755186277137497,135,14088,18655,0.206729377713459,132,2857,13820,0.155847698014401,132,2857,18332,0.278836509528586,132,556,1994,0.804608737397984,135,1676,2083,2022/02/05,,1,135,5,134,17,134,10,134,39,134,74,134,76,134,53,134,17,135,2,132,6,131,5,131,4,131,4,131,7,131,14,131,9,131,1,132,19,57,207,61,345,55,0,5,3,132,5,132,0,56,0,56,36,5,56,132
TX,14,100,411,13,101,411,140,520,64182,525,50325,525,9989,520,1208,525,405,520,64,520,130,520,6454,525,2212,520,2221,525,9677,520,9103,525,312,520,267,520,7047,525,0.784098345330466,525,50325,64182,0.201058733545348,520,9989,49682,0.157495585267407,520,9989,63424,0.322261072261072,520,2212,6864,0.915850716617,525,6454,7047,2022/02/05,,12,519,68,512,98,513,94,513,144,515,230,513,252,515,239,514,71,525,6,515,41,508,32,509,30,508,43,509,83,509,67,509,45,508,58,520,124,488,982,702,876,0,0,0,15,520,23,520,0,109,0,109,146,19,109,520
UT,0,49,9,2,47,9,0,57,5899,58,3628,58,659,57,97,58,0,57,14,57,0,57,424,58,148,57,148,58,611,57,582,58,48,57,1,57,542,58,0.615019494829632,58,3628,5899,0.184232597148448,57,659,3577,0.113191343181037,57,659,5822,0.278195488721804,57,148,532,0.782287822878229,58,424,542,2022/02/05,,2,58,13,56,15,56,12,56,9,56,12,56,22,56,10,56,2,58,0,57,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,57,2,44,572,0,1466,0,0,0,0,57,0,57,0,43,0,44,15,1,44,57
VA,12,68,23,19,64,20,80,100,17483,103,13487,103,2150,100,242,103,172,100,7,100,5,100,1458,103,405,100,398,103,2107,100,1933,103,43,100,36,100,1909,103,0.771435108391008,103,13487,17483,0.161314525810324,100,2150,13328,0.12450055011871,100,2150,17269,0.217976318622174,100,405,1858,0.763750654793085,103,1458,1909,2022/02/05,,2,100,15,100,20,101,14,100,39,101,51,101,52,102,47,100,2,103,1,98,9,96,10,96,14,96,27,98,29,98,40,98,42,97,0,100,31,72,1322,1561,1806,96,0,133,6,100,9,100,0,72,0,72,47,14,72,100
VI,0,2,0,2,0,0,0,2,168,2,105,2,14,2,1,2,0,2,0,2,0,2,12,2,4,2,4,2,14,2,14,2,0,2,0,2,20,2,0.625,2,105,168,0.133333333333333,2,14,105,0.083333333333333,2,14,168,0.2,2,4,20,0.6,2,12,20,2022/02/05,,0,2,,0,,0,,0,,0,,0,,0,,0,1,2,0,2,,0,,0,,0,,0,,0,,0,,0,0,2,,0,146,,125,0,,30,0,2,0,2,,0,,0,0,,0,2
