state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
PA,8,84,128,35,179,6,21,214,30210,220,25125,220,597,214,42,220,321,214,4,214,23,214,2597,220,66,214,58,220,556,214,349,220,41,214,13,214,3466,220,0.83167825223436,220,25125,30210,0.02400482509047,214,597,24870,0.019995980707396,214,597,29856,0.019648704971718,214,66,3359,0.749278707443739,220,2597,3466,2022/04/02,,0,218,1,211,3,213,6,212,2,211,13,211,9,211,7,211,1,218,2,209,26,205,26,205,19,205,41,205,55,205,82,205,64,206,6,213,2,194,5578,9,4069,20,0,10,7,213,35,213,0,52,0,52,117,2,52,213
PR,1,7,58,8,45,13,0,60,8643,60,5807,66,55,64,0,66,2,57,6,58,1,57,462,66,2,64,2,59,46,64,30,59,9,64,4,58,623,60,0.649890084461414,60,5617,8643,0.00970359915314,64,55,5668,0.006271447166016,59,53,8451,0.003367003367003,59,2,594,0.71107544141252,60,443,623,2022/04/02,,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,57,1,57,0,57,0,57,0,57,0,57,1,57,0,57,0,57,0,6,535,0,108,0,0,0,3,56,3,56,0,6,0,6,26,0,6,56
RI,1,1,12,4,8,2,0,13,2033,14,1821,14,39,13,5,14,4,13,0,13,0,13,99,14,3,13,1,14,35,13,31,14,4,13,0,13,124,14,0.895720609936055,14,1821,2033,0.021416803953872,13,39,1821,0.019183472700443,13,39,2033,0.024193548387097,13,3,124,0.798387096774194,14,99,124,2022/04/02,,1,14,0,14,1,14,0,14,0,14,1,14,0,14,2,14,0,14,0,13,0,13,1,13,1,13,0,13,2,13,0,13,0,13,0,13,0,2,7,0,0,0,0,0,1,13,1,13,0,2,0,2,7,0,2,13
SC,20,59,5,22,57,5,7,82,11232,84,8429,84,120,82,12,84,14,82,1,81,2,81,880,84,24,82,20,84,117,82,95,84,3,82,2,82,1309,84,0.750445156695157,84,8429,11232,0.014410952323766,82,120,8327,0.010851871947911,82,120,11058,0.018912529550827,82,24,1269,0.672268907563025,84,880,1309,2022/04/02,,0,83,0,78,1,78,1,78,1,78,1,78,6,78,2,78,0,84,1,81,0,76,1,76,1,76,3,76,2,76,3,76,3,76,0,82,1,61,2257,1885,2721,0,0,0,3,82,3,82,0,54,0,54,31,1,54,82
SD,0,55,10,3,52,10,3,62,2426,65,1581,65,45,62,9,65,5,62,0,62,2,62,126,65,6,62,3,65,44,62,29,65,1,62,0,62,240,65,0.651690024732069,65,1581,2426,0.029107373868047,62,45,1546,0.019059720457433,62,45,2361,0.025974025974026,62,6,231,0.525,65,126,240,2022/04/02,,0,65,0,45,1,46,2,46,0,46,2,45,2,46,2,46,0,65,0,62,1,43,3,43,0,43,0,43,0,42,1,43,0,43,0,62,0,8,476,2,1068,30,0,75,0,62,1,62,0,6,0,6,6,0,6,62
TN,3,51,76,22,41,67,14,127,18888,130,13551,130,235,127,18,130,15,127,0,127,0,127,1536,130,34,127,32,130,215,127,179,130,20,127,18,127,2239,130,0.717439644218551,130,13551,18888,0.017654571407107,127,235,13311,0.012657546051923,127,235,18566,0.01580660158066,127,34,2151,0.68602054488611,130,1536,2239,2022/04/02,,0,130,2,129,1,129,0,129,3,129,2,129,5,129,4,129,1,130,0,127,1,126,0,126,1,126,3,126,3,126,3,126,2,126,2,127,2,51,287,23,284,1,0,0,5,127,10,127,0,51,0,51,56,3,51,127
TX,7,88,427,12,83,427,76,517,62841,522,47231,522,1337,517,141,522,299,517,14,517,67,517,5406,522,244,517,201,522,1236,517,879,522,101,517,63,517,6460,522,0.751595296064671,522,47231,62841,0.028672528415183,517,1337,46630,0.021525284562008,517,1337,62113,0.038662652511488,517,244,6311,0.836842105263158,522,5406,6460,2022/04/02,,1,518,15,514,13,514,15,514,22,514,25,514,22,514,23,514,5,522,0,515,32,509,33,510,31,509,44,509,52,509,62,509,41,509,4,517,7,493,783,661,787,0,0,0,34,517,59,517,0,91,0,91,254,2,92,517
UT,0,46,9,2,44,9,0,54,5727,55,3903,55,76,54,20,55,4,54,2,54,0,54,308,55,12,54,12,55,67,54,59,55,9,54,0,54,434,55,0.681508643268727,55,3903,5727,0.019689119170984,54,76,3860,0.013439434129089,54,76,5655,0.028301886792453,54,12,424,0.709677419354839,55,308,434,2022/04/02,,0,55,0,52,4,52,2,52,2,52,5,52,1,52,6,52,0,55,0,54,0,51,0,51,0,51,1,51,2,51,0,51,1,51,0,54,0,42,479,0,1115,0,0,0,0,54,2,54,0,40,0,40,39,0,40,54
VA,10,69,23,18,64,20,25,99,17359,102,12410,102,279,99,17,102,134,99,0,99,8,99,1194,102,55,99,46,102,268,99,195,102,11,99,10,99,1867,102,0.714902932196555,102,12410,17359,0.02277922926192,99,279,12248,0.016272016796921,99,279,17146,0.030203185063152,99,55,1821,0.639528655597215,102,1194,1867,2022/04/02,,0,101,3,96,1,96,0,96,4,97,2,96,3,97,4,96,0,102,0,97,8,94,10,94,7,93,17,94,26,95,28,95,37,94,1,99,5,67,1043,1561,753,105,0,133,4,99,7,99,0,67,0,67,38,3,67,99
VI,0,2,0,2,0,0,0,2,168,2,102,2,0,2,0,2,0,2,0,2,0,2,11,2,0,2,0,2,0,2,0,2,0,2,0,2,20,2,0.607142857142857,2,102,168,0,2,0,102,0,2,0,168,0,2,0,20,0.55,2,11,20,2022/04/02,,0,2,,0,,0,,0,,0,,0,,0,,0,0,2,0,2,,0,,0,,0,,0,,0,,0,,0,0,2,,0,146,,126,0,,30,0,2,0,2,,0,,0,0,,0,2
