state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-11-20,"520,360","519,804","520,916",73.53,73.36,73.70,"707,837","707,241","708,433"
CW,2020-11-21,"504,231","503,653","504,809",71.51,71.33,71.70,"705,242","704,609","705,875"
CW,2020-11-22,"490,507","489,930","491,084",69.87,69.70,70.04,"702,164","701,624","702,705"
CW,2020-11-23,"496,419","495,885","496,953",70.54,70.39,70.70,"703,851","703,304","704,399"
CW,2020-11-24,"512,330","511,901","512,759",72.77,72.69,72.85,"704,162","703,760","704,564"
CW,2020-11-25,"511,380","510,834","511,927",72.52,72.35,72.69,"705,297","704,700","705,895"
CW,2020-11-26,"483,028","482,595","483,462",68.83,68.74,68.92,"701,871","701,452","702,290"
CW,2020-11-27,"469,439","469,004","469,874",67.30,67.20,67.40,"697,671","697,233","698,109"
CW,2020-11-28,"472,462","471,873","473,051",67.77,67.57,67.97,"697,284","696,678","697,889"
CW,2020-11-29,"477,531","477,043","478,018",68.47,68.30,68.63,"697,605","697,010","698,200"
CW,2020-11-30,"492,308","491,793","492,823",70.31,70.12,70.49,"700,343","699,794","700,892"
CW,2020-12-01,"520,030","519,618","520,442",73.64,73.50,73.77,"706,302","705,823","706,780"
CW,2020-12-02,"531,192","530,744","531,640",75.04,74.89,75.20,"707,949","707,455","708,444"
CW,2020-12-03,"532,614","532,257","532,972",75.09,74.99,75.19,"709,269","708,901","709,637"
CW,2020-12-04,"529,346","529,004","529,687",74.67,74.57,74.76,"708,930","708,600","709,261"
CW,2020-12-05,"512,700","512,305","513,096",72.76,72.63,72.90,"704,630","704,203","705,057"
CW,2020-12-06,"499,444","499,099","499,788",71.28,71.17,71.38,"700,704","700,348","701,059"
CW,2020-12-07,"505,219","504,933","505,505",72.06,71.97,72.15,"701,092","700,718","701,467"
CW,2020-12-08,"526,618","526,284","526,953",74.67,74.57,74.78,"705,245","704,889","705,602"
CW,2020-12-09,"534,806","534,340","535,271",75.71,75.55,75.88,"706,366","705,916","706,815"
CW,2020-12-10,"534,615","534,259","534,971",75.54,75.43,75.65,"707,747","707,435","708,058"
CW,2020-12-11,"530,259","529,880","530,639",74.96,74.81,75.10,"707,432","707,107","707,757"
CW,2020-12-12,"514,314","513,834","514,794",72.96,72.76,73.15,"704,956","704,511","705,400"
CW,2020-12-13,"501,682","501,181","502,184",71.57,71.38,71.76,"700,982","700,571","701,393"
CW,2020-12-14,"506,789","506,281","507,296",72.08,71.89,72.27,"703,115","702,690","703,539"
CW,2020-12-15,"527,734","527,316","528,152",74.57,74.40,74.73,"707,722","707,273","708,171"
CW,2020-12-16,"533,685","533,172","534,197",75.17,74.97,75.38,"709,936","709,400","710,473"
CW,2020-12-17,"532,487","532,040","532,933",74.77,74.58,74.95,"712,207","711,641","712,773"
CW,2020-12-18,"530,054","529,553","530,555",74.58,74.35,74.81,"710,729","710,024","711,434"
CW,2020-12-19,"511,338","508,927","513,749",72.52,71.43,73.61,"705,095","702,017","708,173"
CW,2020-12-20,"500,319","496,892","503,746",71.20,69.63,72.77,"702,685","698,265","707,105"
AL,2020-11-20,"10,802","10,799","10,805",76.28,76.19,76.37,"14,161","14,155","14,167"
AZ,2020-11-20,"10,298","10,298","10,298",74.97,74.97,74.97,"13,737","13,737","13,737"
CT,2020-11-20,"5,988","5,988","5,988",73.09,73.09,73.09,"8,193","8,193","8,193"
DC,2020-11-20,"2,422","2,422","2,422",82.44,82.44,82.44,"2,938","2,938","2,938"
GA,2020-11-20,"14,907","14,891","14,923",78.91,78.61,79.22,"18,890","18,865","18,915"
ID,2020-11-20,"1,900","1,900","1,900",60.78,60.78,60.78,"3,126","3,126","3,126"
IN,2020-11-20,"11,271","11,271","11,271",68.50,68.50,68.50,"16,453","16,453","16,453"
KS,2020-11-20,"4,673","4,670","4,676",62.01,61.79,62.23,"7,536","7,527","7,545"
LA,2020-11-20,"8,767","8,767","8,767",69.03,69.03,69.03,"12,700","12,700","12,700"
MD,2020-11-20,"7,943","7,943","7,943",82.06,82.06,82.06,"9,679","9,679","9,679"
AL,2020-11-21,"10,186","10,176","10,197",72.06,71.81,72.30,"14,137","14,122","14,152"
AZ,2020-11-21,"10,037","10,005","10,069",73.64,72.78,74.50,"13,630","13,577","13,682"
CT,2020-11-21,"5,878","5,878","5,878",71.80,71.80,71.80,"8,187","8,187","8,187"
DC,2020-11-21,"2,345","2,345","2,345",80.31,80.31,80.31,"2,920","2,920","2,920"
GA,2020-11-21,"14,480","14,462","14,498",76.68,76.39,76.97,"18,884","18,863","18,905"
ID,2020-11-21,"1,821","1,821","1,821",58.31,58.31,58.31,"3,123","3,123","3,123"
IN,2020-11-21,"10,898","10,898","10,898",66.39,66.39,66.39,"16,416","16,416","16,416"
KS,2020-11-21,"4,507","4,503","4,511",60.45,60.24,60.66,"7,456","7,448","7,464"
LA,2020-11-21,"8,436","8,436","8,436",66.62,66.62,66.62,"12,662","12,662","12,662"
MD,2020-11-21,"7,730","7,730","7,730",81.57,81.57,81.57,"9,477","9,477","9,477"
AL,2020-11-22,"10,078","10,059","10,097",71.43,70.99,71.87,"14,108","14,083","14,134"
AZ,2020-11-22,"9,697","9,665","9,729",71.71,70.85,72.58,"13,521","13,469","13,574"
CT,2020-11-22,"5,849","5,849","5,849",71.50,71.50,71.50,"8,180","8,180","8,180"
DC,2020-11-22,"2,297","2,297","2,297",79.76,79.76,79.76,"2,880","2,880","2,880"
GA,2020-11-22,"14,176","14,154","14,197",75.29,74.93,75.64,"18,829","18,804","18,854"
ID,2020-11-22,"1,737","1,737","1,737",56.07,56.07,56.07,"3,098","3,098","3,098"
IN,2020-11-22,"10,732","10,687","10,776",65.35,64.47,66.22,"16,422","16,366","16,478"
KS,2020-11-22,"4,406","4,404","4,408",59.20,59.05,59.35,"7,443","7,437","7,449"
LA,2020-11-22,"8,358","8,351","8,366",66.25,66.25,66.25,"12,617","12,617","12,617"
MD,2020-11-22,"7,581","7,581","7,581",80.32,80.32,80.32,"9,438","9,438","9,438"
AL,2020-11-23,"10,236","10,225","10,246",72.54,72.24,72.84,"14,110","14,090","14,130"
AZ,2020-11-23,"9,697","9,685","9,709",71.86,71.57,72.14,"13,495","13,480","13,510"
CT,2020-11-23,"5,764","5,764","5,764",70.54,70.54,70.54,"8,171","8,171","8,171"
