state,collection_date,Staffed Adult ICU Beds Occupied Estimated,Count LL,Count UL,Percentage of Staffed Adult ICU Beds Occupied Estimated,Percentage LL,Percentage UL,Total Staffed Adult ICU Beds,Total LL,Total UL
CW,2021-01-11,"68,160","68,124","68,196",77.81,77.68,77.94,"87,603","87,558","87,648"
CW,2021-01-12,"69,824","69,749","69,899",79.21,79.01,79.42,"88,146","88,106","88,185"
CW,2021-01-13,"69,968","69,959","69,977",79.32,79.30,79.35,"88,207","88,200","88,214"
CW,2021-01-14,"69,976","69,952","70,001",79.16,79.07,79.25,"88,400","88,370","88,431"
CW,2021-01-15,"70,025","69,992","70,058",79.20,79.10,79.30,"88,415","88,390","88,440"
CW,2021-01-16,"69,055","69,015","69,094",78.30,78.13,78.46,"88,194","88,129","88,258"
CW,2021-01-17,"67,909","67,886","67,933",77.12,77.05,77.20,"88,052","88,026","88,077"
CW,2021-01-18,"67,880","67,866","67,894",77.08,77.03,77.13,"88,064","88,049","88,080"
CW,2021-01-19,"69,114","69,095","69,133",78.45,78.40,78.51,"88,097","88,084","88,110"
CW,2021-01-20,"69,827","69,773","69,881",79.14,78.98,79.30,"88,234","88,193","88,275"
CW,2021-01-21,"69,442","69,406","69,478",78.79,78.69,78.90,"88,132","88,104","88,159"
CW,2021-01-22,"69,369","69,353","69,384",78.78,78.72,78.83,"88,058","88,039","88,076"
CW,2021-01-23,"68,273","68,251","68,295",77.80,77.73,77.88,"87,752","87,729","87,774"
CW,2021-01-24,"66,610","66,592","66,627",76.27,76.22,76.32,"87,335","87,326","87,344"
CW,2021-01-25,"66,689","66,658","66,720",76.18,76.09,76.26,"87,545","87,541","87,549"
CW,2021-01-26,"68,484","68,477","68,491",77.87,77.85,77.90,"87,942","87,934","87,950"
CW,2021-01-27,"68,581","68,545","68,617",78.11,77.97,78.26,"87,796","87,739","87,853"
CW,2021-01-28,"68,144","68,134","68,155",77.61,77.57,77.65,"87,804","87,793","87,815"
CW,2021-01-29,"67,842","67,821","67,862",77.28,77.21,77.34,"87,790","87,774","87,806"
