state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state
IA,1,43,82,0,44,82,0,124,8050,126,4779,126,207,124,27,126,15,124,0,124,1,124,426,126,50,124,47,126,206,124,186,126,1,124,1,124,687,126,0.593664596273292,126,4779,8050,0.043986400339992,124,207,4706,0.026027913994719,124,207,7953,0.074850299401198,124,50,668,0.620087336244542,126,426,687,2021/04/20,POINT (-93.500061 42.074659)
ID,4,40,8,4,40,8,4,51,3743,52,2185,52,128,51,15,52,2,51,0,51,0,51,218,52,39,51,38,52,123,51,119,52,5,51,5,51,312,52,0.583756345177665,52,2185,3743,0.059590316573557,51,128,2148,0.034566567647853,51,128,3703,0.129139072847682,51,39,302,0.698717948717949,52,218,312,2021/04/20,POINT (-114.659366 44.389073)
IL,10,167,24,12,165,24,7,196,31474,201,22153,201,2083,196,247,201,321,196,7,196,36,196,2282,201,472,196,437,201,2040,196,1836,201,43,196,23,196,3462,200,0.703850797483637,201,22153,31474,0.095127186372562,196,2083,21897,0.066953810549323,196,2083,31111,0.138905238375515,195,472,3398,0.659156556903524,200,2282,3462,2021/04/20,POINT (-89.148632 40.124144)
IN,14,148,2,14,148,2,0,162,18841,164,12119,164,848,162,114,164,110,162,3,162,3,162,1542,164,213,162,181,164,830,162,652,164,18,162,11,162,2223,164,0.64322488190648,164,12119,18841,0.070578443612151,162,848,12015,0.045354869765203,162,848,18697,0.097976080956762,162,213,2174,0.693657219973009,164,1542,2223,2021/04/20,POINT (-86.2818 39.919991)
KS,14,130,4,16,128,4,0,145,8771,148,4851,148,188,145,20,148,28,145,0,145,0,145,550,148,58,145,49,148,187,145,158,148,1,145,0,145,859,148,0.553072625698324,148,4851,8771,0.03910149750416,145,188,4808,0.021646516983305,145,188,8685,0.069129916567342,145,58,839,0.640279394644936,148,550,859,2021/04/20,POINT (-98.38018 38.484729)
KY,0,25,93,3,113,2,8,116,14479,118,8791,118,404,116,107,118,54,116,0,116,3,116,1101,118,99,116,96,118,395,116,340,118,9,116,3,116,1837,118,0.607155190275572,118,8791,14479,0.046538417233038,116,404,8681,0.028261629940539,116,404,14295,0.055338177752935,116,99,1789,0.599346761023408,118,1101,1837,2021/04/20,POINT (-85.290484 37.526683)
LA,41,176,6,44,173,6,1,217,14171,223,8897,223,298,223,50,218,8,218,1,218,1,218,1139,223,104,223,101,223,292,223,357,223,6,223,5,223,1852,223,0.62783148683932,223,8897,14171,0.033494436326852,223,298,8897,0.021028861759932,223,298,14171,0.056155507559395,223,104,1852,0.615010799136069,223,1139,1852,2021/04/20,POINT (-91.840238 30.921314)
MA,11,90,1,10,91,1,6,101,19170,102,15755,102,570,101,96,102,69,101,1,101,3,101,1028,102,159,101,151,102,561,101,499,102,9,101,6,101,1419,102,0.821857068335942,102,15755,19170,0.036417071300792,101,570,15652,0.029943265391889,101,570,19036,0.11430625449317,101,159,1391,0.72445384073291,102,1028,1419,2021/04/20,POINT (-71.481104 42.151077)
MD,2,55,4,2,55,4,8,60,12076,61,9903,61,1391,60,156,61,271,60,2,60,8,60,1004,61,327,60,302,61,1378,60,1149,61,13,60,6,60,1322,61,0.820056310036436,61,9903,12076,0.141448037421192,60,1391,9834,0.116187771466756,60,1391,11972,0.254672897196262,60,327,1284,0.75945537065053,61,1004,1322,2021/04/20,POINT (-76.687282 38.946466)
ME,3,27,9,0,30,9,1,38,3316,39,2312,39,147,38,22,39,22,38,0,38,2,38,252,39,57,38,52,39,145,38,120,39,2,38,0,38,326,39,0.697225572979493,39,2312,3316,0.064473684210526,38,147,2280,0.044844417327639,38,147,3278,0.180379746835443,38,57,316,0.773006134969325,39,252,326,2021/04/20,POINT (-69.06137 45.117911)
MI,18,142,4,14,146,4,13,160,23201,164,18388,164,3695,160,415,164,67,160,15,160,13,160,2328,164,895,160,859,164,3632,160,3487,164,63,160,51,160,2773,164,0.792552045170467,164,18388,23201,0.202210912274941,160,3695,18273,0.160659159093874,160,3695,22999,0.329650092081031,160,895,2715,0.839523981247746,164,2328,2773,2021/04/20,POINT (-85.730977 44.874798)
MN,14,112,14,15,111,14,15,139,10135,140,7781,140,745,139,90,140,51,139,1,139,1,139,743,140,203,139,188,140,721,139,619,140,24,139,17,139,914,140,0.767735569807597,140,7781,10135,0.097462061747776,139,745,7644,0.074844283705043,139,745,9954,0.23120728929385,139,203,878,0.812910284463895,140,743,914,2021/04/20,POINT (-94.198308 46.349153)
MO,21,97,20,28,90,20,14,134,17058,138,13565,138,771,134,61,138,167,134,5,134,33,134,1427,138,207,134,148,138,725,134,495,138,46,134,17,134,1801,138,0.795228045491851,138,13565,17058,0.057679359616967,134,771,13367,0.045955772784169,134,771,16777,0.119239631336406,134,207,1736,0.792337590227651,138,1427,1801,2021/04/20,POINT (-92.477244 38.3675)
MS,11,94,2,12,93,2,0,105,8666,107,5477,107,241,105,17,107,22,105,0,105,6,105,577,107,85,105,48,107,229,105,147,107,12,105,2,105,851,107,0.632010154627279,107,5477,8666,0.044342226310948,105,241,5435,0.028046084021878,105,241,8593,0.102286401925391,105,85,831,0.678025851938895,107,577,851,2021/04/20,POINT (-89.65344 32.713378)
MT,5,60,1,5,60,1,3,65,3138,66,2024,66,54,65,8,66,12,65,0,65,3,65,130,66,11,65,10,66,48,65,45,66,6,65,3,65,226,66,0.644996813256852,66,2024,3138,0.026865671641791,65,54,2010,0.01736892891605,65,54,3109,0.05,65,11,220,0.575221238938053,66,130,226,2021/04/20,POINT (-109.645127 47.033521)
NC,4,122,5,7,119,5,16,127,24098,131,18452,131,1191,127,119,131,100,127,1,127,12,127,1924,131,301,127,287,131,1168,127,1071,131,23,127,12,127,2458,131,0.765706697651257,131,18452,24098,0.065231679263884,127,1191,18258,0.049991605104097,127,1191,23824,0.125468945393914,127,301,2399,0.782750203417412,131,1924,2458,2021/04/20,POINT (-79.130883 35.52603)
ND,11,37,1,11,37,1,29,48,2386,49,1687,49,110,48,9,49,10,48,1,48,1,48,132,49,18,48,16,49,108,48,76,49,2,48,2,48,202,49,0.707041072925398,49,1687,2386,0.065671641791045,48,110,1675,0.046610169491525,48,110,2360,0.090909090909091,48,18,198,0.653465346534654,49,132,202,2021/04/20,POINT (-100.46931 47.446305)
NE,10,90,1,15,85,1,1,100,4787,101,3120,101,135,100,6,101,11,100,0,100,0,100,399,101,51,100,43,101,134,100,127,101,1,100,1,100,572,101,0.651765197409651,101,3120,4787,0.043760129659643,100,135,3085,0.02868068833652,100,135,4707,0.091726618705036,100,51,556,0.697552447552448,101,399,572,2021/04/20,POINT (-99.810595 41.527099)
NH,2,27,1,4,25,1,1,30,3124,30,2239,30,115,30,13,30,18,30,0,30,0,30,165,30,28,30,22,30,114,30,88,30,1,30,1,30,282,30,0.716709346991037,30,2239,3124,0.051362215274676,30,115,2239,0.036811779769526,30,115,3124,0.099290780141844,30,28,282,0.585106382978723,30,165,282,2021/04/20,POINT (-71.57139 43.680429)
NJ,8,76,12,9,75,12,78,95,24463,96,16956,96,1929,95,211,96,156,95,5,95,2,95,1430,96,393,95,366,96,1904,95,1756,96,25,95,2,95,3074,96,0.693128397988799,96,16956,24463,0.114020569807306,95,1929,16918,0.079093033744721,95,1929,24389,0.128515369522564,95,393,3058,0.465191932335719,96,1430,3074,2021/04/20,POINT (-74.655514 40.110253)
NM,13,40,1,16,37,1,2,48,4154,54,2761,47,112,48,21,54,6,53,0,48,1,53,329,47,40,48,36,49,108,48,101,49,4,48,2,48,417,54,0.679547132660596,47,2761,4063,0.041019955654102,46,111,2706,0.028021015761821,48,112,3997,0.101781170483461,48,40,393,0.80440097799511,47,329,409,2021/04/20,POINT (-106.108388 34.421369)
NV,0,19,44,0,19,44,22,61,8705,63,6128,63,337,61,25,63,52,61,0,61,1,61,605,63,66,61,67,63,334,61,288,63,3,61,6,61,861,63,0.703963239517519,63,6128,8705,0.055970768975253,61,337,6021,0.0394521189417,61,337,8542,0.082294264339152,61,66,802,0.70267131242741,63,605,861,2021/04/20,POINT (-114.916992 39.283294)
NY,4,194,9,4,194,9,164,198,53141,207,39707,207,3965,198,393,207,146,198,16,198,26,198,3712,207,849,198,795,207,3845,198,3439,207,120,198,43,198,5580,207,0.747200843040214,207,39707,53141,0.100675401178143,198,3965,39384,0.07542181050389,198,3965,52571,0.155522989558527,198,849,5459,0.665232974910394,207,3712,5580,2021/04/20,POINT (-75.59655 42.921241)
OH,8,209,12,15,202,12,30,225,31996,229,22731,229,1674,225,166,229,181,225,3,225,83,225,2827,229,479,225,361,229,1539,225,1194,229,135,225,31,225,4111,229,0.710432554069259,229,22731,31996,0.074264673262056,225,1674,22541,0.052845913438773,225,1674,31677,0.11850569025235,225,479,4042,0.687667234249574,229,2827,4111,2021/04/20,POINT (-82.70936 40.415534)
OK,27,111,13,30,108,13,6,149,10741,151,7403,151,295,149,36,151,83,149,1,149,8,149,782,151,72,149,55,151,267,149,211,151,28,149,22,149,1029,151,0.689228191043664,151,7403,10741,0.040622418066648,149,295,7262,0.02789598108747,149,295,10575,0.072874493927126,149,72,988,0.759961127308066,151,782,1029,2021/04/20,POINT (-97.508297 35.583449)
OR,4,54,7,5,53,7,10,63,7015,65,5212,65,371,63,59,65,46,63,0,63,3,63,559,65,76,63,62,65,361,63,295,65,10,63,4,63,809,65,0.742979330007128,65,5212,7015,0.072645388682201,63,371,5107,0.054192229038855,63,371,6846,0.096324461343473,63,76,789,0.69097651421508,65,559,809,2021/04/20,POINT (-120.605279 43.940449)
WV,13,46,4,13,46,4,2,59,6148,63,4738,63,289,59,32,63,52,59,1,59,0,59,489,63,84,59,85,63,284,59,272,63,5,59,4,59,668,63,0.770657124268055,63,4738,6148,0.0623113410953,59,289,4638,0.048546951117084,59,289,5953,0.134615384615385,59,84,624,0.732035928143712,63,489,668,2021/04/20,POINT (-80.613729 38.642579)
WY,3,26,2,4,25,2,0,29,1733,31,737,31,31,29,10,31,18,29,0,29,0,29,44,31,5,29,3,31,29,29,22,31,2,29,1,29,139,31,0.425274091171379,31,737,1733,0.042465753424658,29,31,730,0.018343195266272,29,31,1690,0.039370078740157,29,5,127,0.316546762589928,31,44,139,2021/04/20,POINT (-107.55145 42.999627)
