state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2021-01-25,"508,630","508,609","508,651",72.32,72.31,72.33,"702,846","702,554","703,138"
CW,2021-01-26,"527,730","527,685","527,774",74.69,74.67,74.70,"706,177","705,886","706,468"
CW,2021-01-27,"532,616","532,353","532,878",75.15,75.04,75.26,"708,340","707,937","708,743"
CW,2021-01-28,"529,824","529,727","529,922",74.89,74.85,74.93,"707,053","706,746","707,360"
CW,2021-01-29,"523,615","523,551","523,679",74.18,74.15,74.20,"705,492","705,202","705,783"
CW,2021-01-30,"504,145","503,979","504,311",71.68,71.62,71.75,"702,859","702,527","703,192"
CW,2021-01-31,"490,516","490,301","490,731",70.16,70.05,70.26,"698,733","698,306","699,160"
CW,2021-02-01,"493,823","493,711","493,935",70.59,70.53,70.64,"699,185","698,865","699,504"
CW,2021-02-02,"514,770","514,732","514,808",73.23,73.21,73.24,"702,573","702,284","702,863"
CW,2021-02-03,"521,654","521,503","521,805",73.97,73.80,74.15,"704,800","704,054","705,546"
CW,2021-02-04,"521,035","520,957","521,113",73.91,73.88,73.93,"704,602","704,307","704,896"
CW,2021-02-05,"517,317","517,182","517,452",73.51,73.46,73.56,"703,335","703,038","703,632"
CW,2021-02-06,"501,825","501,679","501,971",71.63,71.58,71.68,"700,171","699,876","700,466"
CW,2021-02-07,"487,485","487,017","487,953",69.99,69.79,70.18,"696,104","695,554","696,654"
CW,2021-02-08,"490,016","489,918","490,114",70.24,70.20,70.28,"697,180","696,896","697,464"
CW,2021-02-09,"512,245","512,160","512,330",72.97,72.94,73.01,"701,535","701,255","701,815"
CW,2021-02-10,"520,529","520,400","520,657",73.98,73.93,74.04,"703,170","702,866","703,475"
CW,2021-02-11,"518,054","517,860","518,248",73.69,73.62,73.76,"702,608","702,315","702,901"
CW,2021-02-12,"510,694","510,581","510,807",72.86,72.81,72.91,"700,509","700,213","700,805"
CW,2021-02-13,"492,126","491,622","492,631",70.58,70.36,70.80,"696,813","696,187","697,438"
CW,2021-02-14,"477,361","475,971","478,751",68.76,68.10,69.43,"693,769","691,834","695,703"
CW,2021-02-15,"478,043","477,859","478,226",68.94,68.86,69.02,"692,999","692,676","693,321"
CW,2021-02-16,"496,993","496,849","497,137",71.36,71.30,71.42,"696,030","695,754","696,305"
CW,2021-02-17,"507,459","507,317","507,601",72.57,72.48,72.65,"699,289","699,014","699,564"
CW,2021-02-18,"507,204","507,046","507,362",72.46,72.37,72.55,"699,964","699,674","700,254"
CW,2021-02-19,"506,205","506,034","506,375",72.34,72.25,72.42,"699,766","699,496","700,036"
CW,2021-02-20,"488,841","488,522","489,159",70.14,69.99,70.30,"696,900","696,453","697,346"
CW,2021-02-21,"476,584","476,381","476,788",68.65,68.55,68.76,"694,167","693,835","694,498"
CW,2021-02-22,"484,016","483,801","484,231",69.39,69.27,69.50,"697,563","697,209","697,917"
CW,2021-02-23,"509,214","508,596","509,833",72.54,72.24,72.84,"701,941","701,048","702,834"
CW,2021-02-24,"517,066","514,892","519,240",73.84,72.85,74.83,"700,220","697,474","702,966"
AK,2021-01-25,794,794,794,54.12,54.12,54.12,"1,467","1,467","1,467"
AL,2021-01-25,"10,587","10,587","10,587",76.06,76.06,76.06,"13,920","13,920","13,920"
AR,2021-01-25,"5,213","5,213","5,213",69.10,69.10,69.10,"7,544","7,544","7,544"
AZ,2021-01-25,"10,817","10,812","10,822",74.22,74.22,74.22,"14,574","14,574","14,574"
CA,2021-01-25,"50,320","50,320","50,320",79.66,79.66,79.66,"63,166","63,166","63,166"
CO,2021-01-25,"6,306","6,306","6,306",62.32,62.32,62.32,"10,118","10,118","10,118"
CT,2021-01-25,"6,030","6,030","6,030",78.15,78.15,78.15,"7,716","7,716","7,716"
DC,2021-01-25,"2,387","2,387","2,387",80.02,80.02,80.02,"2,983","2,983","2,983"
DE,2021-01-25,"1,832","1,832","1,832",71.20,71.20,71.20,"2,573","2,573","2,573"
FL,2021-01-25,"42,197","42,193","42,201",80.64,80.54,80.74,"52,325","52,296","52,354"
GA,2021-01-25,"16,061","16,061","16,061",83.02,83.02,83.02,"19,346","19,346","19,346"
HI,2021-01-25,"1,698","1,698","1,698",68.44,68.44,68.44,"2,481","2,481","2,481"
IA,2021-01-25,"4,485","4,485","4,485",58.13,58.13,58.13,"7,716","7,710","7,722"
ID,2021-01-25,"1,760","1,760","1,760",57.61,57.61,57.61,"3,055","3,055","3,055"
IL,2021-01-25,"18,590","18,590","18,590",64.18,64.18,64.18,"28,965","28,965","28,965"
IN,2021-01-25,"10,048","10,048","10,048",61.23,61.23,61.23,"16,410","16,410","16,410"
KS,2021-01-25,"4,406","4,406","4,406",56.50,56.50,56.50,"7,798","7,798","7,798"
KY,2021-01-25,"7,345","7,345","7,345",59.73,59.73,59.73,"12,297","12,297","12,297"
LA,2021-01-25,"8,955","8,951","8,959",71.20,71.20,71.20,"12,578","12,578","12,578"
MA,2021-01-25,"11,882","11,865","11,899",78.66,78.26,79.06,"15,106","15,080","15,132"
MD,2021-01-25,"7,860","7,860","7,860",80.83,80.83,80.83,"9,724","9,724","9,724"
ME,2021-01-25,"1,958","1,958","1,958",68.68,68.68,68.68,"2,851","2,851","2,851"
MI,2021-01-25,"14,420","14,420","14,420",70.69,70.69,70.69,"20,399","20,399","20,399"
MN,2021-01-25,"6,456","6,456","6,456",68.54,68.54,68.54,"9,419","9,419","9,419"
MS,2021-01-25,"5,082","5,082","5,082",64.88,64.88,64.88,"7,833","7,833","7,833"
MT,2021-01-25,"1,727","1,727","1,727",60.49,60.49,60.49,"2,855","2,855","2,855"
ND,2021-01-25,"1,296","1,296","1,296",63.91,63.91,63.91,"2,028","2,028","2,028"
NJ,2021-01-25,"14,505","14,505","14,505",69.82,69.82,69.82,"20,776","20,776","20,776"
NV,2021-01-25,"5,773","5,773","5,773",75.50,75.50,75.50,"7,646","7,646","7,646"
NY,2021-01-25,"35,977","35,977","35,977",74.25,74.25,74.25,"48,439","48,439","48,439"
OK,2021-01-25,"6,514","6,514","6,514",67.76,67.76,67.76,"9,613","9,613","9,613"
PA,2021-01-25,"22,869","22,865","22,873",75.30,75.30,75.30,"30,371","30,371","30,371"
SC,2021-01-25,"8,154","8,154","8,154",82.12,82.12,82.12,"9,929","9,929","9,929"
TN,2021-01-25,"12,310","12,310","12,310",69.20,69.20,69.20,"17,789","17,789","17,789"
UT,2021-01-25,"2,898","2,894","2,902",55.23,55.23,55.23,"5,247","5,247","5,247"
VA,2021-01-25,"11,663","11,663","11,663",71.01,71.01,71.01,"16,424","16,424","16,424"
AK,2021-01-26,840,840,840,56.95,56.95,56.95,"1,475","1,475","1,475"
AL,2021-01-26,"10,907","10,899","10,915",78.35,78.05,78.66,"13,920","13,898","13,942"
AR,2021-01-26,"5,615","5,615","5,615",73.21,73.21,73.21,"7,670","7,670","7,670"
AZ,2021-01-26,"11,114","11,086","11,142",75.90,75.90,75.90,"14,642","14,642","14,642"
CA,2021-01-26,"51,118","51,114","51,123",80.66,80.66,80.66,"63,375","63,375","63,375"
CO,2021-01-26,"6,766","6,766","6,766",67.01,67.01,67.01,"10,097","10,097","10,097"
CT,2021-01-26,"6,307","6,307","6,307",81.52,81.52,81.52,"7,737","7,737","7,737"
DC,2021-01-26,"2,494","2,494","2,494",83.36,83.36,83.36,"2,992","2,992","2,992"
DE,2021-01-26,"1,916","1,916","1,916",74.12,74.12,74.12,"2,585","2,585","2,585"
FL,2021-01-26,"43,888","43,884","43,891",83.14,83.14,83.14,"52,789","52,789","52,789"
GA,2021-01-26,"16,345","16,327","16,363",84.14,83.86,84.43,"19,425","19,404","19,446"
HI,2021-01-26,"1,746","1,746","1,746",70.37,70.37,70.37,"2,481","2,481","2,481"
IA,2021-01-26,"4,777","4,776","4,778",62.10,61.85,62.36,"7,692","7,680","7,704"
ID,2021-01-26,"1,857","1,855","1,859",60.49,60.49,60.49,"3,070","3,070","3,070"
IL,2021-01-26,"19,374","19,374","19,374",66.85,66.85,66.85,"28,980","28,980","28,980"
IN,2021-01-26,"10,454","10,454","10,454",63.68,63.68,63.68,"16,417","16,417","16,417"
KS,2021-01-26,"4,666","4,666","4,666",59.62,59.62,59.62,"7,826","7,826","7,826"
KY,2021-01-26,"7,615","7,590","7,640",61.92,61.92,61.92,"12,299","12,299","12,299"
LA,2021-01-26,"9,250","9,247","9,254",73.31,73.31,73.31,"12,618","12,618","12,618"
MA,2021-01-26,"12,160","12,160","12,160",79.99,79.99,79.99,"15,202","15,202","15,202"
MD,2021-01-26,"8,029","8,029","8,029",82.82,82.82,82.82,"9,695","9,695","9,695"
ME,2021-01-26,"2,024","2,024","2,024",70.67,70.67,70.67,"2,864","2,864","2,864"
MI,2021-01-26,"15,168","15,167","15,170",73.88,73.88,73.88,"20,532","20,532","20,532"
MN,2021-01-26,"6,961","6,961","6,961",71.76,71.76,71.76,"9,701","9,701","9,701"
