state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage
OR,3,54,7,3,54,7,10,62,6994,64,5180,64,392,62,47,64,42,62,1,62,4,62,524,64,84,62,77,64,383,62,330,64,9,62,4,62,803,64,0.740634829854161,64,5180,6994,0.077317554240631,62,392,5070,0.057503300572099,62,392,6817,0.107692307692308,62,84,780,0.652552926525529,64,524,803,2021/05/04,POINT (-120.605279 43.940449),0,64,3,64,7,64,11,64,7,64,9,64,6,64,3,64,1,64,0,62,0,62,5,62,3,62,6,62,12,62,9,62,7,62,0,62
PA,26,196,6,31,191,6,29,222,31351,228,24814,228,2336,222,233,228,354,222,2,220,38,220,2904,228,494,222,445,228,2293,222,1940,228,43,221,22,221,3821,228,0.791489904628242,228,24814,31351,0.094982516060828,222,2336,24594,0.075425397952924,222,2336,30971,0.132974427994616,222,494,3715,0.760010468463753,228,2904,3821,2021/05/04,POINT (-77.838886 40.896694),1,225,14,224,18,225,23,224,54,224,49,225,37,224,26,225,11,213,3,217,22,218,30,217,28,218,65,217,69,218,73,218,57,217,8,207
PR,1,19,52,2,18,52,12,71,9624,72,5835,72,404,71,15,72,21,71,0,71,8,71,517,72,83,71,52,72,370,71,332,72,34,71,6,71,689,72,0.606296758104738,72,5835,9624,0.070654074851347,71,404,5718,0.042764898909707,71,404,9447,0.126139817629179,71,83,658,0.750362844702467,72,517,689,2021/05/04,POINT (-66.414655 18.215692),0,72,1,72,3,72,3,72,3,72,1,72,2,72,2,72,0,72,0,71,2,71,2,71,2,71,4,71,3,71,4,71,4,71,0,71
RI,5,9,1,5,9,1,5,14,2740,15,2389,15,164,14,5,15,1,14,0,14,0,14,153,15,25,14,26,15,164,14,125,15,0,14,0,14,190,15,0.871897810218978,15,2389,2740,0.070055531824007,14,164,2341,0.061584678933534,14,164,2663,0.146198830409357,14,25,171,0.805263157894737,15,153,190,2021/05/04,POINT (-71.534637 41.572574),1,15,1,15,0,15,0,15,0,15,2,15,0,15,1,15,0,15,0,14,0,14,0,14,0,14,0,14,0,14,1,14,0,14,0,14
SC,19,66,2,19,66,2,1,85,10795,87,7998,87,340,85,53,87,36,85,0,85,1,85,780,87,86,85,74,87,336,85,300,87,4,85,2,85,1197,87,0.74089856415007,87,7998,10795,0.043027081751455,85,340,7902,0.031969910672308,85,340,10635,0.07439446366782,85,86,1156,0.651629072681704,87,780,1197,2021/05/04,POINT (-80.864614 33.878572),1,87,2,87,4,87,9,87,12,87,15,87,4,87,6,87,0,82,0,85,2,85,3,85,4,85,3,85,6,85,12,85,4,85,2,80
SD,0,62,3,0,62,3,13,62,2830,65,1625,65,76,62,6,65,5,62,1,62,1,62,147,65,22,62,19,65,73,62,66,65,3,62,2,62,238,65,0.574204946996466,65,1625,2830,0.047648902821317,62,76,1595,0.027506333695259,62,76,2763,0.096916299559471,62,22,227,0.617647058823529,65,147,238,2021/05/04,POINT (-100.230491 44.43614),0,65,1,65,2,65,0,65,1,65,1,65,1,65,0,65,0,65,1,62,0,62,0,62,0,62,0,62,4,62,0,62,0,62,0,62
TN,7,56,80,8,55,80,14,63,20195,143,12794,128,501,63,54,63,28,63,2,63,4,63,1653,141,207,63,188,63,490,63,445,63,11,63,8,63,2400,143,0.671777369388291,128,12794,19045,0.058249040809208,63,501,8601,0.040798045602606,63,501,12280,0.118760757314974,63,207,1743,0.697762769100886,141,1653,2369,2021/05/04,POINT (-86.343226 35.842998),1,63,2,63,7,63,7,63,11,63,7,63,15,63,4,63,0,63,1,63,3,63,0,63,7,63,4,63,5,63,5,63,3,63,0,63
TX,102,479,13,130,451,13,54,589,67707,594,49537,594,3000,589,313,594,444,589,11,589,53,589,5499,594,892,589,832,594,2913,589,2464,594,87,589,50,589,7242,594,0.731637792251909,594,49537,67707,0.061313331562059,589,3000,48929,0.044816922870076,589,3000,66939,0.1262026032824,589,892,7068,0.759320629660315,594,5499,7242,2021/05/04,POINT (-99.317341 31.447238),1,594,23,594,41,594,53,594,64,594,56,594,36,594,23,594,16,594,3,588,49,588,38,588,45,588,79,589,80,588,71,588,52,589,27,589
UT,1,58,1,1,58,1,1,59,6239,60,3798,60,138,59,15,60,5,59,2,59,0,59,388,60,58,59,57,60,131,59,123,60,7,59,0,59,627,60,0.608751402468344,60,3798,6239,0.036868821800695,59,138,3743,0.022377168801686,59,138,6167,0.095238095238095,59,58,609,0.618819776714514,60,388,627,2021/05/04,POINT (-111.678222 39.323779),1,60,1,60,4,60,3,60,2,60,3,60,0,60,1,60,0,60,1,59,2,59,0,59,1,59,0,59,1,59,0,59,0,59,0,59
VA,14,81,9,22,73,9,28,101,17988,104,12902,104,784,101,63,104,212,101,3,101,21,101,1288,104,212,101,188,104,767,101,609,104,17,101,5,101,1953,104,0.717255948410051,104,12902,17988,0.061543292252139,101,784,12739,0.044218838127468,101,784,17730,0.111755403268318,101,212,1897,0.659498207885305,104,1288,1953,2021/05/04,POINT (-78.666382 37.510861),0,104,10,104,2,104,8,104,11,104,14,104,8,104,6,104,4,104,1,101,6,101,17,101,21,101,32,101,50,101,49,101,34,101,2,101
VI,2,0,0,2,0,0,0,2,168,2,80,2,2,2,0,2,0,2,0,2,0,2,6,2,0,2,0,2,2,2,2,2,0,2,0,2,20,2,0.476190476190476,2,80,168,0.025,2,2,80,0.011904761904762,2,2,168,0,2,0,20,0.3,2,6,20,2021/05/04,POINT (-64.840836 18.060868),0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2
VT,1,15,1,1,15,1,0,16,1298,17,824,17,14,16,2,17,3,16,0,16,0,16,60,17,3,16,3,17,14,16,14,17,0,16,0,16,103,17,0.63482280431433,17,824,1298,0.017521902377972,16,14,799,0.011111111111111,16,14,1260,0.031578947368421,16,3,95,0.58252427184466,17,60,103,2021/05/04,POINT (-72.662695 44.075252),0,17,0,17,0,17,2,17,0,17,0,17,0,17,0,17,0,17,0,16,0,16,0,16,0,16,1,16,1,16,1,16,0,16,0,16
WA,7,96,2,10,93,2,8,103,13432,105,9880,105,798,103,63,105,170,103,1,103,12,103,940,105,205,103,178,105,783,103,573,105,15,103,2,103,1288,105,0.735556879094699,105,9880,13432,0.081553398058252,103,798,9785,0.060045146726862,103,798,13290,0.162957074721781,103,205,1258,0.729813664596273,105,940,1288,2021/05/04,POINT (-120.592492 47.411715),0,105,0,104,9,104,8,104,19,104,8,104,10,104,9,104,0,105,3,103,17,102,23,102,9,102,14,102,35,102,39,102,15,102,15,103
AK,1,23,0,1,23,0,0,24,1677,24,1065,24,40,24,3,24,0,24,0,24,0,24,87,24,9,24,9,24,39,24,38,24,1,24,1,24,137,24,0.635062611806798,24,1065,1677,0.037558685446009,24,40,1065,0.023852116875373,24,40,1677,0.065693430656934,24,9,137,0.635036496350365,24,87,137,2021/05/04,POINT (-151.631889 63.631126),0,24,0,24,1,24,2,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
AL,29,74,14,29,73,15,3,113,15466,117,11046,117,499,113,63,115,77,113,0,113,15,113,1316,117,158,113,141,115,481,113,371,115,18,113,8,113,1638,117,0.714211819474977,117,11046,15466,0.045708527983878,113,499,10917,0.032719165956331,113,499,15251,0.09875,113,158,1600,0.803418803418804,117,1316,1638,2021/05/04,POINT (-86.844516 32.756889),0,115,0,115,6,115,16,115,9,115,13,115,7,115,9,115,3,115,2,113,8,113,5,113,20,113,9,113,13,113,9,113,11,113,0,113
