state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2021-02-25,"519,725","518,787","520,663",73.69,73.26,74.11,"705,303","704,120","706,486"
CW,2021-02-26,"514,388","513,453","515,322",72.98,72.55,73.40,"704,839","703,644","706,034"
CW,2021-02-27,"495,957","495,038","496,876",70.62,70.20,71.04,"702,280","701,129","703,430"
CW,2021-02-28,"480,971","480,070","481,873",68.82,68.41,69.23,"698,854","697,744","699,964"
CW,2021-03-01,"485,463","484,614","486,313",69.44,69.05,69.82,"699,134","698,097","700,171"
CW,2021-03-02,"506,804","506,028","507,579",72.16,71.82,72.51,"702,268","701,351","703,184"
CW,2021-03-03,"513,210","512,614","513,807",72.84,72.58,73.10,"704,559","703,846","705,271"
CW,2021-03-04,"512,211","512,141","512,281",72.68,72.65,72.72,"704,707","704,593","704,821"
CW,2021-03-05,"506,970","506,769","507,172",72.08,71.98,72.17,"703,372","703,085","703,658"
CW,2021-03-06,"487,664","487,367","487,961",69.69,69.57,69.81,"699,718","699,450","699,987"
CW,2021-03-07,"473,513","473,338","473,687",67.95,67.86,68.03,"696,892","696,641","697,144"
CW,2021-03-08,"478,595","478,463","478,727",68.62,68.57,68.68,"697,400","697,272","697,527"
CW,2021-03-09,"501,992","501,691","502,292",71.58,71.47,71.68,"701,317","701,218","701,416"
CW,2021-03-10,"510,332","510,120","510,544",72.54,72.43,72.64,"703,530","703,223","703,838"
CW,2021-03-11,"509,635","509,583","509,686",72.51,72.49,72.54,"702,823","702,731","702,915"
CW,2021-03-12,"506,243","506,157","506,329",72.11,72.07,72.16,"701,994","701,856","702,131"
CW,2021-03-13,"487,646","487,284","488,008",69.76,69.63,69.89,"699,018","698,871","699,165"
CW,2021-03-14,"470,701","470,233","471,170",67.69,67.52,67.86,"695,351","695,104","695,599"
CW,2021-03-15,"475,110","474,751","475,469",68.28,68.14,68.42,"695,815","695,551","696,079"
CW,2021-03-16,"498,794","498,692","498,895",71.23,71.19,71.28,"700,228","700,103","700,353"
CW,2021-03-17,"508,133","508,007","508,258",72.40,72.35,72.46,"701,813","701,657","701,969"
CW,2021-03-18,"507,237","507,147","507,327",72.22,72.18,72.26,"702,305","702,190","702,420"
CW,2021-03-19,"503,162","502,867","503,456",71.66,71.53,71.80,"702,094","701,718","702,470"
CW,2021-03-20,"483,962","483,768","484,156",69.33,69.25,69.42,"698,006","697,811","698,200"
CW,2021-03-21,"469,730","469,450","470,011",67.57,67.45,67.70,"695,138","694,806","695,469"
CW,2021-03-22,"475,929","475,833","476,024",68.40,68.36,68.44,"695,800","695,682","695,919"
CW,2021-03-23,"501,112","500,863","501,361",71.55,71.44,71.65,"700,380","700,104","700,657"
CW,2021-03-24,"509,867","509,491","510,242",72.60,72.43,72.78,"702,240","701,751","702,729"
CW,2021-03-25,"509,708","509,008","510,408",72.50,72.17,72.82,"703,080","702,143","704,016"
CW,2021-03-26,"506,175","505,049","507,301",72.19,71.67,72.72,"701,132","699,612","702,652"
CW,2021-03-27,"492,523","488,759","496,287",70.57,68.82,72.32,"697,916","692,996","702,836"
AK,2021-02-25,897,897,897,60.65,60.65,60.65,"1,479","1,479","1,479"
AL,2021-02-25,"10,614","10,614","10,614",76.50,76.50,76.50,"13,874","13,874","13,874"
AR,2021-02-25,"5,646","5,646","5,646",73.26,73.26,73.26,"7,707","7,707","7,707"
AZ,2021-02-25,"9,970","9,970","9,970",70.07,70.07,70.07,"14,228","14,228","14,228"
CA,2021-02-25,"45,685","45,685","45,685",76.00,76.00,76.00,"60,112","60,112","60,112"
CO,2021-02-25,"6,740","6,740","6,740",66.63,66.63,66.63,"10,115","10,115","10,115"
CT,2021-02-25,"6,283","6,283","6,283",80.43,80.43,80.43,"7,812","7,812","7,812"
DC,2021-02-25,"2,307","2,307","2,307",83.23,83.23,83.23,"2,772","2,772","2,772"
DE,2021-02-25,"1,953","1,953","1,953",75.41,75.41,75.41,"2,590","2,590","2,590"
FL,2021-02-25,"42,736","42,736","42,736",81.03,81.03,81.03,"52,743","52,743","52,743"
GA,2021-02-25,"15,201","14,279","16,123",78.68,63.93,93.44,"19,319","18,220","20,418"
HI,2021-02-25,"1,703","1,703","1,703",68.53,68.53,68.53,"2,485","2,485","2,485"
IA,2021-02-25,"4,836","4,832","4,840",62.88,62.88,62.88,"7,691","7,691","7,691"
ID,2021-02-25,"1,849","1,849","1,849",57.30,57.30,57.30,"3,227","3,227","3,227"
IL,2021-02-25,"20,042","20,042","20,042",69.30,69.30,69.30,"28,920","28,920","28,920"
IN,2021-02-25,"10,801","10,801","10,801",63.81,63.81,63.81,"16,926","16,926","16,926"
KS,2021-02-25,"4,594","4,594","4,594",58.56,58.56,58.56,"7,845","7,845","7,845"
KY,2021-02-25,"7,483","7,483","7,483",60.87,60.87,60.87,"12,294","12,294","12,294"
LA,2021-02-25,"8,926","8,926","8,926",71.25,71.25,71.25,"12,528","12,528","12,528"
MA,2021-02-25,"13,690","13,620","13,760",80.09,78.66,81.51,"17,094","16,989","17,199"
MD,2021-02-25,"8,314","8,173","8,455",82.70,78.37,87.03,"10,053","9,885","10,221"
ME,2021-02-25,"1,975","1,975","1,975",68.70,68.70,68.70,"2,875","2,875","2,875"
MI,2021-02-25,"15,879","15,879","15,879",75.12,75.12,75.12,"21,137","21,137","21,137"
MN,2021-02-25,"7,303","7,303","7,303",75.95,75.95,75.95,"9,616","9,616","9,616"
