state,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
VT,0,16,1285,17,784,17,0,16,72,17,0,16,0,17,0,16,0,17,0,16,0,16,110,17,0.6101167315175098,17,784,1285,0.0,16,0,759,0.0,16,0,1239,0.0,16,0,102,0.6545454545454545,17,72,110,2020-10-06
WA,9,94,10385,84,10447,100,401,99,996,85,80,85,61,85,395,93,263,92,5,93,3,90,942,66,0.639480019258546,84,6641,10385,0.03877393154128795,98,401,10342,0.026987529228371006,82,277,10264,0.05458515283842795,62,50,916,0.6910828025477707,64,651,942,2020-10-06
WI,7,139,13121,142,8610,142,1409,139,1031,140,280,136,265,139,1397,138,1003,139,12,138,6,136,1616,136,0.6561999847572594,142,8610,13121,0.16951395572666025,139,1409,8312,0.11045782376920665,139,1409,12756,0.1815823605706874,132,280,1542,0.6379950495049505,136,1031,1616,2020-10-06
AK,1,27,1604,27,1065,27,66,27,86,21,10,21,9,21,65,22,43,22,1,22,1,22,137,20,0.6639650872817955,27,1065,1604,0.061971830985915494,27,66,1065,0.04114713216957606,27,66,1604,0.072992700729927,20,10,137,0.6277372262773723,20,86,137,2020-10-06
AL,15,112,15139,112,11132,112,990,112,1345,112,293,112,276,114,971,112,823,114,19,112,16,112,1556,112,0.7353193738027611,112,11132,15139,0.08971454463072044,110,990,11035,0.06608811748998665,110,990,14980,0.19301712779973648,110,293,1518,0.8643958868894601,112,1345,1556,2020-10-06
AR,14,99,9346,99,6687,101,692,101,779,97,223,90,222,91,674,99,537,99,8,99,4,97,981,89,0.711975149957155,98,6647,9336,0.10445937690897984,99,684,6548,0.07534995625546807,97,689,9144,0.22448979591836735,82,209,931,0.7614678899082569,87,747,981,2020-10-06
AZ,16,91,12816,93,10301,103,862,100,867,83,157,85,144,87,720,93,434,96,118,93,110,93,1567,77,0.7055243445692884,93,9042,12816,0.08507698381365969,100,862,10132,0.05398724082934609,90,677,12540,0.0929144385026738,70,139,1496,0.49266113592852584,77,772,1567,2020-10-06
CA,14,388,65031,399,46796,400,3203,391,5111,385,725,376,628,382,3163,386,2290,393,40,386,15,385,7414,384,0.717488582368409,399,46659,65031,0.06958505322615685,391,3203,46030,0.05016130547812197,390,3203,63854,0.10176866928691747,373,725,7124,0.689371459401133,383,5111,7414,2020-10-06
CO,4,97,11089,101,7611,101,415,99,805,85,123,82,98,84,384,92,267,92,21,92,3,90,1209,82,0.6863558481377942,101,7611,11089,0.05518617021276596,99,415,7520,0.03785460184256134,99,415,10963,0.1009409751924722,76,118,1169,0.6625310173697271,81,801,1209,2020-10-06
CT,4,30,8203,31,6182,31,274,31,511,31,35,30,24,31,271,30,140,31,3,30,0,30,1068,31,0.7536267219310009,31,6182,8203,0.04475661548513558,30,274,6122,0.033768794675868866,30,274,8114,0.033460803059273424,30,35,1046,0.47846441947565543,31,511,1068,2020-10-06
DC,13,13,3650,14,2929,14,161,13,242,14,27,13,27,14,145,13,112,14,16,13,2,13,392,14,0.8024657534246575,14,2929,3650,0.05693069306930693,13,161,2828,0.04579067121729238,13,161,3516,0.07297297297297298,13,27,370,0.6173469387755102,14,242,392,2020-10-06
DE,1,14,2948,15,2365,15,174,14,143,12,30,12,25,13,172,14,129,15,2,14,1,14,167,11,0.8022388059701493,15,2365,2948,0.07410562180579217,14,174,2348,0.059670781893004114,14,174,2916,0.17391304347826086,10,28,161,0.7844311377245509,11,131,167,2020-10-06
FL,78,259,81208,264,46118,264,2504,260,4796,263,633,257,566,263,2465,257,2300,263,39,257,31,257,6202,263,0.5678997143138607,264,46118,81208,0.0551748452063548,258,2504,45383,0.03124064277872043,258,2504,80152,0.10608345902463549,256,633,5967,0.7732989358271525,263,4796,6202,2020-10-06
GA,9,160,19356,164,15773,163,1760,162,2001,156,450,153,370,156,1678,155,1251,158,82,155,40,155,2388,153,0.8185686854533188,163,15773,19269,0.11296534017971759,160,1760,15580,0.09233997901364113,161,1760,19060,0.1933677863910422,148,449,2322,0.8375209380234506,153,2000,2388,2020-10-06
HI,1,16,1733,15,1836,25,117,22,100,15,22,15,21,15,115,20,108,20,2,20,1,20,84,13,0.7114829774956722,15,1233,1733,0.07293946024799416,18,100,1371,0.05308713214079631,15,92,1733,0.14285714285714285,13,12,84,0.5476190476190477,13,46,84,2020-10-06
IA,3,122,8263,124,5400,124,511,122,509,124,106,121,100,123,505,122,435,124,6,122,4,122,704,124,0.6535156722739925,124,5400,8263,0.09581848865554098,122,511,5333,0.06258420085731782,122,511,8165,0.15474452554744525,121,106,685,0.7230113636363636,124,509,704,2020-10-06
MS,5,89,7893,99,5454,102,912,101,525,72,133,73,134,74,495,94,460,95,8,94,8,93,566,69,0.6825034840998353,99,5387,7893,0.1687951138256524,100,912,5403,0.11672852937412005,97,912,7813,0.22490706319702602,64,121,538,0.9045936395759717,67,512,566,2020-10-06
MT,380,66,2748,65,2032,67,262,66,138,67,51,66,49,67,259,66,241,67,3,66,2,66,189,64,0.6863173216885007,65,1886,2748,0.13021868787276342,66,262,2012,0.09274935590725064,64,252,2717,0.2568306010928962,63,47,183,0.6507936507936508,64,123,189,2020-10-06
NC,94,122,22410,126,17693,127,1466,122,1860,118,367,116,312,119,1425,120,968,122,40,120,6,118,2437,119,0.7830432842481035,126,17548,22410,0.08389607416733433,122,1466,17474,0.06637088011590003,121,1466,22088,0.153035413153457,114,363,2372,0.765117235705471,118,1860,2431,2020-10-06
ND,2,48,2381,49,1793,49,245,48,117,49,52,48,49,49,241,48,215,49,4,48,2,48,207,49,0.753044939101218,49,1793,2381,0.1383399209486166,48,245,1771,0.10398981324278438,48,245,2356,0.2561576354679803,48,52,203,0.5652173913043478,49,117,207,2020-10-06
NE,3,90,5583,95,3832,95,336,94,438,83,97,78,91,79,326,90,298,88,1,90,0,87,606,80,0.6863693354827154,95,3832,5583,0.08893594494441504,94,336,3778,0.0610576049427585,94,336,5503,0.1649659863945578,74,97,588,0.7227722772277227,80,438,606,2020-10-06
NH,1,30,3247,30,2192,30,35,30,154,30,13,30,9,30,33,30,19,30,2,30,1,30,282,30,0.6750846935632892,30,2192,3247,0.015967153284671534,30,35,2192,0.010779180782260549,30,35,3247,0.04609929078014184,30,13,282,0.5460992907801419,30,154,282,2020-10-06
NJ,43,90,21179,88,16561,91,820,91,1210,87,117,86,98,87,749,88,470,89,27,88,25,88,1950,87,0.7565513008168469,88,16023,21179,0.049334710492739534,90,812,16459,0.036897912605201845,87,776,21031,0.06100104275286757,85,117,1918,0.6164102564102564,86,1202,1950,2020-10-06
NM,1,50,3833,51,2314,49,181,50,276,47,55,48,53,49,176,48,119,49,5,48,0,48,414,47,0.6308615049073064,49,2314,3668,0.07412339103417666,48,167,2253,0.04859060402684564,50,181,3725,0.14248704663212436,45,55,386,0.700507614213198,45,276,394,2020-10-06
NV,35,60,8541,60,6027,60,533,60,608,60,133,59,112,59,531,60,397,60,2,60,0,60,850,60,0.7056550755180893,60,6027,8541,0.08843537414965986,60,533,6027,0.0624048706240487,60,533,8541,0.1564705882352941,59,133,850,0.7152941176470589,60,608,850,2020-10-06
NY,35,150,52581,168,38347,170,1905,166,3140,152,350,147,213,151,1826,158,1016,161,73,158,25,152,5280,143,0.723892660847074,168,38063,52581,0.0489234732774258,161,1861,38039,0.03581750221571423,159,1859,51902,0.05873047261222068,128,297,5057,0.5974409448818898,141,3035,5080,2020-10-06
OH,20,203,31461,210,22251,211,1510,207,2735,202,347,201,238,204,1383,204,875,206,46,204,10,203,3859,203,0.7036648548997171,210,22138,31461,0.06865508775120488,207,1510,21994,0.04859211584875302,206,1510,31075,0.09112394957983193,199,347,3808,0.7087328323399844,202,2735,3859,2020-10-06
OK,1,147,11197,150,7593,150,816,148,909,148,252,147,264,149,802,148,709,150,14,148,12,148,1222,147,0.678128070018755,150,7593,11197,0.11132332878581173,148,816,7330,0.07486238532110091,148,816,10900,0.2179930795847751,145,252,1156,0.7438625204582652,146,909,1222,2020-10-06
OR,3,55,6311,58,4868,61,256,60,511,55,54,52,40,54,236,54,152,56,9,54,4,54,713,51,0.7607352242116938,58,4801,6311,0.053534086156419906,59,256,4782,0.04151742103549332,56,255,6142,0.07737226277372262,48,53,685,0.6942496493688639,51,495,713,2020-10-06
ID,3,47,3858,48,2156,50,204,49,207,47,50,47,49,48,203,47,181,48,1,47,1,47,316,47,0.5235873509590462,48,2020,3858,0.0977948226270374,49,204,2086,0.05399682371625199,47,204,3778,0.16447368421052633,46,50,304,0.6550632911392406,47,207,316,2020-10-06
IL,16,183,30264,192,20754,199,2034,194,2119,160,437,163,320,164,1865,180,1164,183,103,180,69,178,3426,153,0.6629989426381179,192,20065,30264,0.09907935116177115,194,2034,20529,0.06578419574809466,187,1968,29916,0.12462731067382231,145,418,3354,0.5953226761397277,147,2011,3378,2020-10-06
IN,2,149,17811,150,12016,151,1192,149,1539,143,261,142,266,144,1173,143,785,143,18,143,3,141,2290,143,0.6670035371399696,150,11880,17811,0.10032825519737396,149,1192,11881,0.06758902245407122,148,1192,17636,0.1166741171211444,141,261,2237,0.6720524017467249,142,1539,2290,2020-10-06
KS,6,137,8491,138,5433,145,500,142,601,110,120,112,111,113,492,128,369,128,6,128,4,125,762,105,0.6253680367447886,138,5310,8491,0.09331084879145587,141,498,5337,0.05859094176851186,134,489,8346,0.14617486338797814,96,107,732,0.7962466487935657,104,594,746,2020-10-06
KY,4,112,13537,114,9466,115,687,112,1177,107,654,109,185,111,673,111,545,112,14,111,3,110,1591,112,0.6949841176036049,114,9408,13537,0.07372826786864134,112,687,9318,0.05147995503934058,111,687,13345,0.4227537168713639,109,654,1547,0.7397862979258328,107,1177,1591,2020-10-06
LA,17,193,14108,179,9574,184,637,208,1139,101,186,192,179,191,600,198,564,197,26,198,24,197,1525,89,0.6531755032605614,179,9215,14108,0.0667728237791932,179,629,9420,0.04289428076256499,174,594,13848,0.10498338870431893,81,158,1505,0.680655737704918,88,1038,1525,2020-10-06
MA,8,102,19949,103,15809,103,466,102,997,103,82,102,63,103,460,102,277,103,6,102,1,102,1950,103,0.7924708005413805,103,15809,19949,0.02967963823960257,102,466,15701,0.023513977192451307,102,466,19818,0.04261954261954262,102,82,1924,0.5112820512820513,103,997,1950,2020-10-06
MD,1,58,11766,59,9769,59,819,56,952,55,151,54,110,55,783,56,421,57,7,56,5,56,1286,54,0.8302736698963114,59,9769,11766,0.08472121650977553,56,819,9667,0.07065826934690708,56,819,11591,0.1210906174819567,52,151,1247,0.7348367029548989,54,945,1286,2020-10-06
ME,1,34,3117,35,2149,37,25,36,206,35,10,32,7,32,25,34,7,34,0,34,0,33,302,33,0.6862367661212705,35,2139,3117,0.011825922421948912,36,25,2114,0.008119519324455992,34,25,3079,0.03484320557491289,30,10,287,0.6821192052980133,33,206,302,2020-10-06
MI,7,137,23305,151,18100,152,933,149,1877,144,199,146,187,150,917,147,672,151,16,147,8,147,2446,142,0.7709504398197812,151,17967,23305,0.051919866444073454,148,933,17970,0.04035467128027682,147,933,23120,0.07695490277203144,138,186,2417,0.7673753066230581,142,1877,2446,2020-10-06
MN,4,129,11833,130,8341,130,620,129,774,130,163,129,151,130,604,129,479,130,16,129,7,129,1052,130,0.7048930955801572,130,8341,11833,0.07670419398738092,129,620,8083,0.05405876711134362,129,620,11469,0.15980392156862744,129,163,1020,0.7357414448669202,130,774,1052,2020-10-06
MO,14,137,21222,141,14485,142,1329,138,1682,141,437,138,406,142,1295,138,1098,142,34,138,14,138,2306,142,0.6792008293280558,141,14414,21222,0.0930672268907563,138,1329,14280,0.06251491290861369,137,1310,20955,0.19413593958240782,138,437,2251,0.7332170880557978,141,1682,2294,2020-10-06
WV,11,58,6519,62,4678,62,246,58,493,62,77,58,66,62,245,58,189,62,1,58,1,58,643,62,0.7175947231170425,62,4678,6519,0.053735255570117955,58,246,4578,0.03889943074003795,58,246,6324,0.12941176470588237,58,77,595,0.7667185069984448,62,493,643,2020-10-06
WY,4,27,1577,29,738,29,77,27,53,29,14,27,13,29,77,27,70,29,0,27,0,27,121,29,0.4679771718452758,29,738,1577,0.10591471801925723,27,77,727,0.049902786779001944,27,77,1543,0.12280701754385964,27,14,114,0.4380165289256198,29,53,121,2020-10-06
