state,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
VT,0,16,1260,16,695,16,4,16,67,16,1,16,0,16,4,16,2,16,0,16,0,16,105,16,0.5515873015873016,16,695,1260,0.0057553956834532375,16,4,695,0.0031746031746031746,16,4,1260,0.009523809523809525,16,1,105,0.638095238095238,16,67,105,2020-09-18
WA,6,93,10184,82,9532,98,437,99,892,79,96,78,77,75,431,89,279,85,2,89,2,85,916,63,0.598586017282011,82,6096,10184,0.045845572807385646,98,437,9532,0.030734485467399843,82,313,10184,0.0665938864628821,58,61,916,0.6528384279475983,60,598,916,2020-09-18
WI,0,136,12222,129,7232,130,663,136,793,130,148,131,122,131,658,134,468,133,4,134,0,133,1507,129,0.5913925707740141,129,7228,12222,0.08808075221238938,130,637,7232,0.051873670430371464,129,634,12222,0.0982083609820836,129,148,1507,0.5262110152621101,129,793,1507,2020-09-18
AK,0,19,1478,22,956,24,52,24,72,17,14,21,13,21,49,23,33,22,2,23,1,22,87,11,0.5933694181326117,22,877,1478,0.05439330543933055,24,52,956,0.035182679296346414,22,52,1478,0.09411764705882353,10,8,85,0.6781609195402298,11,59,87,2020-09-18
AL,9,106,14707,108,10018,108,965,106,1199,108,315,106,283,106,946,106,813,106,19,106,10,106,1445,108,0.6811722309104508,108,10018,14707,0.09678072484308564,105,956,9878,0.06566385053918539,105,956,14559,0.21522491349480968,105,311,1445,0.829757785467128,108,1199,1445,2020-09-18
AR,1,95,8993,96,6024,100,515,100,715,86,205,83,193,81,495,94,386,91,20,94,10,91,956,80,0.6581785833425998,96,5919,8993,0.08549136786188578,100,515,6024,0.05671077504725898,96,510,8993,0.20671563483735572,76,197,953,0.7274633123689728,79,694,954,2020-09-18
AZ,0,81,11770,81,8903,90,641,92,763,67,95,73,84,72,502,82,325,97,137,82,124,81,1302,57,0.6327102803738318,80,7447,11770,0.07132427271706167,90,635,8903,0.038232795242141036,81,450,11770,0.05745341614906832,54,74,1288,0.4838709677419355,57,630,1302,2020-09-18
CA,17,364,59064,366,40674,367,3484,366,4476,345,883,349,761,346,3366,358,2505,357,38,358,21,357,6615,344,0.6860016253555465,366,40518,59064,0.08585510103499261,366,3484,40580,0.05908790258297576,365,3484,58963,0.1328798185941043,342,879,6615,0.672108843537415,342,4446,6615,2020-09-18
CO,1,84,11003,98,7141,99,271,99,715,79,76,79,50,77,248,87,151,84,10,87,8,84,1189,73,0.6473688993910751,98,7123,11003,0.03794986696541101,99,271,7141,0.02462964646005635,98,271,11003,0.06446140797285835,70,76,1179,0.592094196804037,72,704,1189,2020-09-18
CT,4,29,8055,29,5458,29,181,30,486,29,26,29,16,29,178,29,71,29,3,29,0,29,1047,29,0.6775915580384854,29,5458,8055,0.033162330524001464,29,181,5458,0.022470515207945376,29,181,8055,0.024832855778414518,29,26,1047,0.46418338108882523,29,486,1047,2020-09-18
DC,10,13,3426,13,2639,13,142,13,234,11,20,11,20,11,130,13,99,13,12,13,6,13,330,11,0.7702860478692353,13,2639,3426,0.05380826070481243,13,142,2639,0.04144775248102744,13,142,3426,0.06060606060606061,11,20,330,0.7090909090909091,11,234,330,2020-09-18
DE,0,12,2578,12,1939,13,105,13,105,8,15,8,14,8,103,10,79,9,1,10,0,9,141,7,0.71722265321955,12,1849,2578,0.05415162454873646,13,105,1939,0.04072924747866563,12,105,2578,0.10638297872340426,7,15,141,0.7446808510638298,7,105,141,2020-09-18
FL,64,255,80424,255,42465,255,2680,255,4375,255,757,255,637,255,2641,255,2424,255,39,254,31,254,5916,255,0.5280140256639809,255,42465,80424,0.0631107971270458,255,2680,42465,0.03332338605391425,255,2680,80424,0.1279580797836376,255,757,5916,0.7395199459093983,255,4375,5916,2020-09-18
GA,12,134,17694,134,13420,136,2183,144,1517,107,476,115,393,115,1788,129,1305,128,90,129,36,128,1895,102,0.7543889551730015,133,13278,17601,0.1553651266766021,136,2085,13420,0.11551938510229456,134,2044,17694,0.22546419098143236,95,425,1885,0.7815303430079156,98,1481,1895,2020-09-18
HI,2,16,1715,15,1864,25,195,22,121,14,48,14,47,14,190,19,183,19,5,19,1,19,93,12,0.7300291545189505,15,1252,1715,0.1158273381294964,18,161,1390,0.08862973760932945,15,152,1715,0.3010752688172043,12,28,93,0.6989247311827957,12,65,93,2020-09-18
IA,3,122,8157,122,4725,122,332,122,444,122,88,121,72,121,330,122,282,122,2,122,0,122,678,121,0.5792570798087532,122,4725,8157,0.07026455026455027,122,332,4725,0.04070123820031874,122,332,8157,0.12979351032448377,120,88,678,0.6548672566371682,121,444,678,2020-09-18
MS,8,88,7741,95,4910,98,597,99,495,68,159,69,143,68,522,93,450,90,3,93,2,90,550,65,0.6270507686345433,95,4854,7741,0.12158859470468432,98,597,4910,0.07712181888644878,95,597,7741,0.26142595978062155,63,143,547,0.8860294117647058,64,482,544,2020-09-18
MT,317,65,2516,62,1953,66,1121,66,112,61,20,62,19,61,121,64,106,61,1000,64,1000,61,176,59,0.7090620031796503,62,1784,2516,0.5739887352790578,66,1121,1953,0.44395866454689986,62,1117,2516,0.09770114942528736,58,17,174,0.5689655172413793,58,99,174,2020-09-18
NC,135,121,22509,122,16203,122,1091,122,1803,115,333,117,277,116,1062,120,703,118,29,120,9,118,2411,116,0.7198453951752632,122,16203,22509,0.06743726047719124,121,1091,16178,0.04852339441380537,121,1091,22484,0.1381169639153878,116,333,2411,0.7496881496881497,115,1803,2405,2020-09-18
ND,2,47,2295,47,1509,47,155,47,55,44,20,47,19,47,153,47,127,47,2,47,1,47,90,44,0.657516339869281,47,1509,2295,0.10271703114645461,47,155,1509,0.06753812636165578,47,155,2295,0.1,44,9,90,0.6111111111111112,44,55,90,2020-09-18
NE,0,83,5620,88,3490,88,238,88,400,74,67,70,61,70,219,82,187,77,13,83,10,78,662,74,0.6209964412811388,88,3490,5620,0.06819484240687679,88,238,3490,0.04234875444839858,88,238,5620,0.10120845921450151,69,67,662,0.6042296072507553,73,400,662,2020-09-18
NH,2,30,3267,30,2087,30,33,30,150,30,6,30,2,30,33,30,12,30,0,30,0,30,283,30,0.6388123660850934,30,2087,3267,0.01581217057977959,30,33,2087,0.010101010101010102,30,33,3267,0.02120141342756184,30,6,283,0.5300353356890459,30,150,283,2020-09-18
NJ,48,77,22495,76,13705,78,612,78,1121,75,68,74,47,74,563,76,248,76,11,76,5,76,2023,73,0.5851522560569016,76,13163,22495,0.04465523531557826,78,612,13705,0.025516781507001558,76,574,22495,0.03361344537815126,73,68,2023,0.5506673257538309,73,1114,2023,2020-09-18
NM,1,49,3524,50,2210,49,122,50,262,48,33,47,32,47,120,48,67,48,2,48,0,48,395,46,0.6292710706150342,49,2210,3512,0.05520361990950226,49,122,2210,0.034619750283768444,50,122,3524,0.08505154639175258,45,33,388,0.6556962025316456,46,259,395,2020-09-18
NV,23,58,8270,59,5610,60,494,60,592,57,132,56,124,56,489,58,389,57,5,58,2,57,840,57,0.6782345828295042,59,5609,8270,0.08805704099821747,60,494,5610,0.05973397823458283,59,494,8270,0.15714285714285714,56,132,840,0.7047619047619048,57,592,840,2020-09-18
NY,31,143,45278,155,35477,158,1594,166,2777,133,245,136,141,130,1496,153,577,143,66,153,16,143,4997,126,0.6920419056900485,154,31245,45149,0.041999041632607044,158,1490,35477,0.030191262864967535,155,1367,45278,0.03880407124681934,118,183,4716,0.5614694218326028,122,2690,4791,2020-09-18
OH,19,110,30599,209,20186,209,1168,209,2439,193,316,192,194,192,1051,197,610,194,43,197,9,194,3868,194,0.659694761266708,209,20186,30599,0.058138377302140366,208,1168,20090,0.038306385490800565,208,1168,30491,0.08195020746887967,190,316,3856,0.6305584281282316,193,2439,3868,2020-09-18
OK,8,134,9327,132,5706,132,612,135,731,130,211,134,205,133,599,135,524,135,13,135,12,135,1084,131,0.6117722740431006,132,5706,9327,0.0935856992639327,132,534,5706,0.057253136056609845,132,534,9327,0.18726937269372693,131,203,1084,0.6762257169287696,128,731,1081,2020-09-18
OR,0,50,6178,58,4230,59,183,61,423,51,44,50,30,50,169,54,106,52,6,54,5,52,708,47,0.6832308190352865,58,4221,6178,0.04326241134751773,59,183,4230,0.02962123664616381,58,183,6178,0.062146892655367235,46,44,708,0.5861581920903954,47,415,708,2020-09-18
ID,4,47,3898,47,1879,47,152,49,195,47,42,48,40,48,149,48,124,48,3,48,1,48,304,46,0.44781931464174457,45,1725,3852,0.0808940926024481,47,152,1879,0.038994356080041044,47,152,3898,0.13815789473684212,46,42,304,0.6414473684210527,46,195,304,2020-09-18
IL,16,170,29445,180,17850,185,1678,188,1738,145,357,147,274,146,1540,171,851,165,58,171,23,165,3321,130,0.5946680251316013,180,17510,29445,0.09305322128851541,185,1661,17850,0.05556121582611649,180,1636,29445,0.1028657616892911,127,341,3315,0.4980320920375416,128,1645,3303,2020-09-18
IN,1,148,17554,148,10390,149,762,149,1257,140,190,141,189,141,754,143,500,142,8,143,3,142,2323,139,0.589039535148684,148,10340,17554,0.07333974975938402,149,762,10390,0.04340890965022217,148,762,17554,0.08179078777442962,139,190,2323,0.5411106328024107,139,1257,2323,2020-09-18
KS,5,130,7624,128,4529,137,319,139,520,90,101,100,83,97,300,119,218,113,8,119,5,113,660,83,0.5717102668594716,127,4349,7607,0.06735057983942908,136,302,4484,0.03681224435941417,127,279,7579,0.11585365853658537,78,76,656,0.7888198757763976,81,508,644,2020-09-18
KY,4,112,13378,112,8680,113,547,112,1038,102,510,106,133,105,535,109,396,108,10,109,0,108,1543,108,0.644266706533114,112,8619,13378,0.06313481071098799,112,547,8664,0.04093698548121539,111,547,13362,0.3322475570032573,106,510,1535,0.6727154893065457,102,1038,1543,2020-09-18
LA,10,189,13470,174,8882,177,614,210,1131,92,197,198,187,198,590,204,579,203,12,204,2,203,1605,82,0.6379361544172235,174,8593,13470,0.06794900978829957,174,597,8786,0.042420602147308355,171,565,13319,0.10157728706624605,77,161,1585,0.6529595015576324,81,1048,1605,2020-09-18
MA,4,84,18588,84,12672,84,322,84,889,78,64,77,38,77,314,81,166,81,8,81,2,81,1841,78,0.6817301484828922,84,12672,18588,0.025410353535353536,84,322,12672,0.01732300408865935,84,322,18588,0.03476371537208039,77,64,1841,0.4828897338403042,78,889,1841,2020-09-18
MD,2,53,10784,53,8185,53,660,51,859,50,114,50,84,50,643,51,336,51,10,51,7,51,1268,49,0.7589948071216617,53,8185,10784,0.08104125736738703,51,660,8144,0.061498322773015285,51,660,10732,0.08990536277602523,49,114,1268,0.6750788643533123,49,856,1268,2020-09-18
ME,0,34,3030,35,1986,36,40,36,185,32,14,32,6,30,40,34,17,32,0,34,0,32,270,30,0.6537953795379537,35,1981,3030,0.02014098690835851,36,40,1986,0.013201320132013201,35,40,3030,0.045112781954887216,28,12,266,0.6851851851851852,30,185,270,2020-09-18
MI,1,128,23465,149,17036,150,553,150,1587,129,123,147,100,147,530,148,339,148,14,148,10,148,2230,127,0.7181760068186661,149,16852,23465,0.032460671519135946,150,553,17036,0.023567014702748773,149,553,23465,0.04170403587443946,127,93,2230,0.7116591928251121,127,1587,2230,2020-09-18
MN,3,129,10954,129,7168,129,400,129,625,129,114,129,98,129,391,129,291,129,9,129,6,129,959,118,0.6543728318422494,129,7168,10954,0.05580357142857143,129,400,7168,0.036516341062625524,129,400,10954,0.11887382690302398,118,114,959,0.6465067778936392,118,620,959,2020-09-18
MO,9,123,19796,126,12329,129,1037,136,1462,129,347,126,316,125,1009,132,825,130,28,132,12,130,2274,128,0.6102748029905032,126,12081,19796,0.07608078514072512,129,938,12329,0.046928672459082645,126,929,19796,0.15259454705364994,124,347,2274,0.6420404573438874,127,1460,2274,2020-09-18
WV,6,60,6334,60,4394,60,241,60,443,60,70,60,58,60,238,60,169,60,3,60,1,60,656,60,0.6937164508999053,60,4394,6334,0.054847519344560766,60,241,4394,0.03804862646037259,60,241,6334,0.10670731707317073,60,70,656,0.6753048780487805,60,443,656,2020-09-18
WY,1,27,1543,27,518,27,47,27,42,27,7,27,5,27,45,27,20,27,2,27,0,27,117,27,0.3357096565132858,27,518,1543,0.09073359073359073,27,47,518,0.0304601425793908,27,47,1543,0.05982905982905983,27,7,117,0.358974358974359,27,42,117,2020-09-18
