state,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
ID,4014,46,1924,42,208,47,181,40,47,41,284,37,0.4884488448844885,42,1924,3939,0.1075883575883576,42,207,1924,0.051818634778276036,46,208,4014,0.14788732394366197,36,42,284,0.6236559139784946,35,174,279,2020-08-04
IL,28564,179,14387,136,1844,188,1654,129,335,145,3094,119,0.6580709979906229,131,13755,20902,0.099256273024258,136,1428,14387,0.06123092003921019,179,1749,28564,0.09455958549222798,115,292,3088,0.5617452278924815,106,1442,2567,2020-08-04
IN,16749,133,9805,129,940,134,1487,126,317,123,2326,126,0.5946388501425193,129,9805,16489,0.09056603773584905,129,888,9805,0.05457042211475312,133,914,16749,0.1364027538726334,123,317,2324,0.6392949269131556,126,1487,2326,2020-08-04
KS,7625,125,3958,101,329,133,495,71,78,79,663,65,0.6097108396474409,100,3943,6467,0.06139464375947448,101,243,3958,0.03763934426229508,125,287,7625,0.1058282208588957,60,69,652,0.782051282051282,62,488,624,2020-08-04
KY,10617,92,7167,95,694,107,956,89,496,89,1175,84,0.6596007604562738,90,6939,10520,0.08580996232733361,95,615,7167,0.05830272204954318,92,619,10617,0.4161490683229814,82,469,1127,0.7602799650043744,81,869,1143,2020-08-04
LA,14004,179,9317,174,608,50,1352,90,453,201,1646,80,0.6766649720386375,174,9317,13769,0.15493355951371218,44,548,3537,0.10694784409715684,48,568,5311,0.24473358116480792,75,395,1614,0.7515188335358445,79,1237,1646,2020-08-04
MA,16883,80,11640,78,342,80,928,75,65,74,1863,75,0.6938069976753889,78,11640,16777,0.029381443298969072,78,342,11640,0.020257063318130663,80,342,16883,0.03488996242619431,74,65,1863,0.4981213097155126,75,928,1863,2020-08-04
MD,10614,52,7429,47,1050,51,764,45,204,49,1090,43,0.7849519743863393,46,7355,9370,0.12652232746955344,45,935,7390,0.09818216246922931,50,1037,10562,0.16972477064220184,43,185,1090,0.6862385321100918,43,748,1090,2020-08-04
ME,2896,30,1727,30,37,31,181,29,9,27,298,27,0.6382505559673832,29,1722,2698,0.01679212507237985,30,29,1727,0.012776243093922652,30,37,2896,0.030508474576271188,25,9,295,0.5838926174496645,27,174,298,2020-08-04
MI,23014,148,13609,126,739,150,1427,124,168,143,2018,122,0.7355131996932851,125,13429,18258,0.04122272025865236,126,561,13609,0.0321108890240723,148,739,23014,0.06491575817641229,122,131,2018,0.7071357779980179,122,1427,2018,2020-08-04
MN,11411,127,7097,120,576,129,598,119,105,119,881,108,0.6823427582227352,119,7095,10398,0.076793011131464,120,545,7097,0.05047760932433617,127,576,11411,0.11804767309875142,108,104,881,0.6708286038592508,108,591,881,2020-08-04
MO,19002,122,10270,104,923,136,982,97,267,110,1739,97,0.6218214262953285,101,9757,15691,0.057546251217137294,104,591,10270,0.04110093674350068,122,781,19002,0.11366384522370013,87,188,1654,0.6003764115432874,88,957,1594,2020-08-04
WV,6498,61,4669,61,211,61,493,61,69,61,616,61,0.7185287780855648,61,4669,6498,0.045191689869351036,61,211,4669,0.0324715297014466,61,211,6498,0.11201298701298701,61,69,616,0.8003246753246753,61,493,616,2020-08-04
WY,1757,30,683,30,42,30,52,30,10,30,122,30,0.3887307911212294,30,683,1757,0.06149341142020498,30,42,683,0.02390438247011952,30,42,1757,0.08196721311475409,30,10,122,0.4262295081967213,30,52,122,2020-08-04
