state,collection_date,Inpatient Beds Occupied by COVID-19 Patients Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied by COVID-19 Patients Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2021-01-22,"116,894","116,850","116,938",16.60,16.56,16.63,"707,664","707,512","707,816"
CW,2021-01-23,"112,751","112,699","112,802",16.08,16.04,16.13,"704,246","704,098","704,393"
CW,2021-01-24,"112,000","111,967","112,034",16.05,16.02,16.07,"701,314","701,239","701,388"
CW,2021-01-25,"111,884","111,867","111,900",16.00,15.99,16.01,"702,586","702,532","702,641"
CW,2021-01-26,"110,710","110,693","110,727",15.75,15.74,15.76,"706,177","706,139","706,215"
CW,2021-01-27,"107,408","107,382","107,435",15.23,15.20,15.27,"708,340","708,070","708,610"
CW,2021-01-28,"104,280","104,266","104,293",14.82,14.80,14.83,"707,053","706,954","707,152"
CW,2021-01-29,"100,915","100,889","100,942",14.37,14.35,14.39,"705,492","705,463","705,522"
CW,2021-01-30,"97,358","97,301","97,415",13.92,13.87,13.96,"702,859","702,703","703,016"
CW,2021-01-31,"96,032","95,972","96,092",13.81,13.75,13.86,"698,733","698,436","699,030"
CW,2021-02-01,"95,935","95,906","95,965",13.78,13.76,13.81,"699,185","699,054","699,315"
CW,2021-02-02,"95,216","95,191","95,241",13.61,13.60,13.63,"702,573","702,554","702,593"
CW,2021-02-03,"92,528","92,472","92,583",13.19,13.11,13.27,"704,800","704,149","705,450"
CW,2021-02-04,"89,908","89,869","89,947",12.82,12.79,12.85,"704,602","704,548","704,655"
CW,2021-02-05,"87,253","87,207","87,299",12.46,12.42,12.50,"703,335","703,270","703,400"
CW,2021-02-06,"84,032","83,988","84,076",12.06,12.02,12.09,"700,171","700,110","700,232"
CW,2021-02-07,"82,676","82,632","82,719",11.93,11.87,11.99,"696,104","695,645","696,563"
CW,2021-02-08,"82,161","82,118","82,204",11.84,11.80,11.88,"697,180","697,084","697,276"
CW,2021-02-09,"80,989","80,945","81,033",11.60,11.56,11.63,"701,532","701,453","701,611"
CW,2021-02-10,"78,042","77,986","78,098",11.16,11.12,11.19,"703,168","703,032","703,303"
CW,2021-02-11,"74,873","74,825","74,922",10.71,10.69,10.74,"702,605","702,480","702,730"
CW,2021-02-12,"72,042","71,995","72,090",10.34,10.31,10.36,"700,489","700,345","700,633"
CW,2021-02-13,"69,675","69,580","69,770",10.05,9.96,10.15,"696,819","696,271","697,367"
CW,2021-02-14,"67,998","67,679","68,317",9.86,9.52,10.19,"693,678","691,876","695,479"
CW,2021-02-15,"67,436","67,363","67,510",9.78,9.72,9.84,"692,986","692,734","693,237"
CW,2021-02-16,"66,958","66,895","67,021",9.67,9.62,9.72,"695,950","695,742","696,158"
CW,2021-02-17,"65,724","65,651","65,796",9.45,9.39,9.52,"698,901","698,485","699,317"
CW,2021-02-18,"63,515","63,107","63,923",9.17,8.75,9.59,"696,543","694,661","698,425"
CW,2021-02-19,"61,876","61,374","62,379",8.93,8.41,9.46,"696,341","693,893","698,789"
CW,2021-02-20,"59,892","59,167","60,618",8.67,7.87,9.46,"694,816","690,651","698,981"
CW,2021-02-21,"59,274","58,421","60,127",8.62,7.66,9.57,"692,091","686,850","697,332"
AK,2021-01-22,48,48,48,3.31,3.31,3.31,"1,452","1,452","1,452"
AL,2021-01-22,"2,486","2,486","2,486",17.83,17.83,17.83,"13,939","13,939","13,939"
AR,2021-01-22,"1,140","1,132","1,148",14.86,14.27,15.44,"7,674","7,660","7,688"
AZ,2021-01-22,"4,441","4,441","4,441",30.02,30.02,30.02,"14,819","14,819","14,819"
CA,2021-01-22,"19,124","19,124","19,124",29.86,29.86,29.86,"64,039","64,039","64,039"
CT,2021-01-22,"1,218","1,218","1,218",15.67,15.67,15.67,"7,771","7,771","7,771"
DC,2021-01-22,357,357,357,11.83,11.83,11.83,"3,017","3,017","3,017"
DE,2021-01-22,427,427,427,16.46,16.46,16.46,"2,594","2,594","2,594"
FL,2021-01-22,"7,449","7,449","7,449",14.49,14.49,14.49,"52,409","52,409","52,409"
GA,2021-01-22,"5,546","5,546","5,546",28.58,28.45,28.71,"19,404","19,381","19,427"
HI,2021-01-22,139,139,139,5.61,5.61,5.61,"2,479","2,479","2,479"
