state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
GA,36,119,14,43,112,14,39,169,22608,169,18425,169,3709,169,555,169,217,169,19,169,23,169,2406,169,934,169,893,169,3661,169,3278,169,48,169,23,169,2701,169,0.814976999292286,169,18425,22608,0.20130257801899593,169,3709,18425,0.16405697098372257,169,3709,22608,0.3457978526471677,169,934,2701,0.8907811921510551,169,2406,2701,2020-12-14
HI,1,25,0,2,24,0,0,26,2647,26,1848,26,71,26,9,26,14,26,0,26,0,26,157,26,19,26,15,26,70,26,53,26,1,26,1,26,222,26,0.6981488477521722,26,1848,2647,0.038419913419913417,26,71,1848,0.026822818284850773,26,71,2647,0.08558558558558559,26,19,222,0.7072072072072072,26,157,222,2020-12-14
IA,3,76,45,5,70,49,9,124,8105,124,5316,124,720,124,95,124,27,124,0,124,1,124,499,124,143,124,137,124,714,124,682,124,6,124,5,124,681,124,0.6558914250462677,124,5316,8105,0.13544018058690746,124,720,5316,0.08883405305367058,124,720,8105,0.20998531571218795,124,143,681,0.7327459618208517,124,499,681,2020-12-14
PR,1,0,67,1,0,67,16,67,9276,68,5149,68,641,67,42,68,70,67,1,68,10,67,443,68,99,67,89,68,612,67,486,68,29,67,4,68,646,68,0.5550884001724882,68,5149,9276,0.1275875796178344,67,641,5024,0.07004698940006557,67,641,9151,0.15325077399380804,67,99,646,0.6857585139318886,68,443,646,2020-12-14
RI,2,11,1,2,11,1,7,14,2291,14,2048,13,525,14,41,14,0,14,0,14,0,14,147,14,57,14,57,14,519,14,462,14,6,14,6,14,165,14,0.8939327804452204,13,2048,2291,0.25634765625,13,525,2048,0.22915757311217808,14,525,2291,0.34545454545454546,14,57,165,0.8909090909090909,14,147,165,2020-12-14
SC,24,59,0,31,52,0,12,83,10988,83,9103,83,1484,83,184,83,116,83,3,83,5,83,1050,83,325,83,302,83,1468,83,1275,83,16,83,8,83,1269,83,0.8284492173279941,83,9103,10988,0.16302317917170164,83,1484,9103,0.13505642519111757,83,1484,10988,0.256107171000788,83,325,1269,0.8274231678486997,83,1050,1269,2020-12-14
SD,10,50,1,15,45,1,76,61,2791,61,1770,61,388,61,31,61,21,61,0,61,1,61,173,61,73,61,70,61,385,61,344,61,3,61,0,61,242,61,0.6341812970261556,61,1770,2791,0.2192090395480226,61,388,1770,0.1390182730204228,61,388,2791,0.30165289256198347,61,73,242,0.7148760330578512,61,173,242,2020-12-14
TN,0,5,140,0,5,140,0,5,20392,145,12673,124,3,5,0,5,0,5,0,5,0,5,1752,141,0,5,0,5,0,5,0,5,3,5,0,5,2473,145,0.6742033303186679,124,12673,18797,0.01935483870967742,5,3,155,0.012244897959183673,5,3,245,,5,0,0,0.7370635254522507,141,1752,2377,2020-12-14
TX,141,453,0,165,429,0,141,594,68044,594,50266,594,10306,594,1325,594,743,594,63,594,69,594,6603,594,2848,594,2716,594,10170,594,9371,594,136,594,98,594,7779,594,0.7387278819587326,594,50266,68044,0.20502924441968726,594,10306,50266,0.15146081946975487,594,10306,68044,0.3661138963877105,594,2848,7779,0.8488237562668723,594,6603,7779,2020-12-14
UT,6,52,0,7,51,0,1,58,6121,58,3796,58,559,58,86,58,9,58,3,58,0,58,465,58,199,58,191,58,542,58,514,58,17,58,0,58,621,58,0.6201601045580788,58,3796,6121,0.14726027397260275,58,559,3796,0.09132494690410063,58,559,6121,0.32045088566827695,58,199,621,0.748792270531401,58,465,621,2020-12-14
VA,29,71,5,37,63,5,39,105,18326,105,13407,105,2315,105,242,105,281,105,3,105,16,105,1451,105,486,105,429,105,2274,105,1915,105,41,105,22,105,1971,105,0.7315835425079122,105,13407,18326,0.17267099276497352,105,2315,13407,0.12632325657535742,105,2315,18326,0.2465753424657534,105,486,1971,0.7361745306950787,105,1451,1971,2020-12-14
VI,1,1,0,2,0,0,0,2,168,2,99,2,4,2,0,2,0,2,0,2,0,2,13,2,2,2,2,2,4,2,3,2,0,2,0,2,20,2,0.5892857142857143,2,99,168,0.04040404040404041,2,4,99,0.023809523809523808,2,4,168,0.1,2,2,20,0.65,2,13,20,2020-12-14
VT,1,15,0,0,16,0,0,16,1275,16,759,16,25,16,6,16,9,16,0,16,0,16,69,16,8,16,7,16,25,16,24,16,0,16,0,16,104,16,0.5952941176470589,16,759,1275,0.03293807641633729,16,25,759,0.0196078431372549,16,25,1275,0.07692307692307693,16,8,104,0.6634615384615384,16,69,104,2020-12-14
WA,16,85,0,20,81,0,31,101,13762,101,9709,101,1141,101,88,101,96,101,1,101,15,101,993,101,262,101,248,101,1118,101,1008,101,23,101,16,101,1362,101,0.7054933875890133,101,9709,13762,0.11751982696467195,101,1141,9709,0.08290946083418108,101,1141,13762,0.19236417033773862,101,262,1362,0.7290748898678414,101,993,1362,2020-12-14
WI,45,101,0,53,93,0,16,146,13793,146,9185,146,1565,146,290,146,89,146,11,146,6,146,1021,146,340,146,330,146,1538,146,1441,146,27,146,12,146,1575,146,0.6659174943812078,146,9185,13793,0.17038649972781708,146,1565,9185,0.11346335097513231,146,1565,13793,0.21587301587301588,146,340,1575,0.6482539682539683,146,1021,1575,2020-12-14
WV,19,40,0,20,39,0,14,59,6015,59,4645,59,811,59,66,59,54,59,0,59,0,59,511,59,192,59,185,59,806,59,752,59,5,59,3,59,598,59,0.772236076475478,59,4645,6015,0.17459634015069966,59,811,4645,0.13482959268495429,59,811,6015,0.3210702341137124,59,192,598,0.8545150501672241,59,511,598,2020-12-14
MT,15,51,0,17,49,0,8,66,3128,66,2198,66,280,66,51,66,25,66,0,66,2,66,161,66,64,66,62,66,279,66,272,66,1,66,1,66,224,66,0.7026854219948849,66,2198,3128,0.12738853503184713,66,280,2198,0.08951406649616368,66,280,3128,0.2857142857142857,66,64,224,0.71875,66,161,224,2020-12-14
NC,6,122,0,8,120,0,33,128,23751,128,18737,128,3032,128,318,128,283,128,3,128,13,128,2052,128,655,128,628,128,3004,128,2592,128,28,128,16,128,2478,128,0.7888930992379268,128,18737,23751,0.1618188610770134,128,3032,18737,0.12765778283019663,128,3032,23751,0.26432606941081516,128,655,2478,0.8280871670702179,128,2052,2478,2020-12-14
ND,19,30,0,19,30,0,50,49,2431,49,1720,49,294,49,30,49,14,48,0,49,0,49,129,49,51,49,50,49,291,49,248,49,3,49,3,49,204,49,0.7075277663512958,49,1720,2431,0.17093023255813952,49,294,1720,0.12093788564376799,49,294,2431,0.25,49,51,204,0.6323529411764706,49,129,204,2020-12-14
NE,14,87,0,25,76,0,13,101,5457,101,3704,101,642,101,64,101,40,101,0,101,1,101,417,101,187,101,182,101,637,101,594,101,5,101,4,101,563,101,0.6787612241158145,101,3704,5457,0.17332613390928725,101,642,3704,0.11764705882352941,101,642,5457,0.3321492007104796,101,187,563,0.7406749555950266,101,417,563,2020-12-14
NH,4,25,1,6,23,1,9,30,3117,30,2218,30,333,30,39,30,26,30,0,30,0,30,176,30,58,30,50,30,333,30,266,30,0,30,0,30,279,30,0.711581649021495,30,2218,3117,0.15013525698827773,30,333,2218,0.1068334937439846,30,333,3117,0.2078853046594982,30,58,279,0.6308243727598566,30,176,279,2020-12-14
NJ,11,83,1,11,81,3,170,95,22578,94,17213,95,3762,95,450,95,190,95,3,95,7,95,1524,95,691,95,670,95,3735,95,3477,95,27,95,18,95,2302,95,0.7585702896625033,94,17127,22578,0.21855574275257073,95,3762,17213,0.16551510319780316,94,3737,22578,0.3001737619461338,95,691,2302,0.6620330147697654,95,1524,2302,2020-12-14
NM,17,36,0,19,34,0,13,52,4312,53,3115,49,833,52,112,53,21,53,0,51,0,52,412,49,211,52,206,52,829,52,775,52,4,52,1,52,435,53,0.7551515151515151,49,3115,4125,0.257784911717496,49,803,3115,0.1951276645584446,52,833,4269,0.4850574712643678,52,211,435,0.988009592326139,49,412,417,2020-12-14
NV,14,49,0,19,44,0,45,63,8736,63,7076,63,2041,63,163,63,101,63,2,63,8,63,808,63,441,63,431,63,2031,63,1924,63,10,63,20,63,904,63,0.809981684981685,63,7076,8736,0.288439796495195,63,2041,7076,0.23363095238095238,63,2041,8736,0.48783185840707965,63,441,904,0.8938053097345132,63,808,904,2020-12-14
NY,24,167,4,21,170,4,184,195,55169,195,38707,195,7033,195,838,195,224,195,7,195,18,195,3585,195,1186,195,1086,195,6945,195,6203,195,88,195,41,195,5813,195,0.7016077869818195,195,38707,55169,0.18169840080605576,195,7033,38707,0.1274810128876724,195,7033,55169,0.20402546017546877,195,1186,5813,0.6167211422673319,195,3585,5813,2020-12-14
OH,42,183,1,62,163,1,241,224,33181,226,23779,226,5571,226,699,226,427,226,7,226,58,226,3257,226,1248,226,1191,226,5480,226,5060,226,91,226,47,226,4242,226,0.7166450679605798,226,23779,33181,0.23428234997266495,226,5571,23779,0.16789729061812483,226,5571,33181,0.2942008486562942,226,1248,4242,0.7677982083922678,226,3257,4242,2020-12-14
OK,44,100,9,54,90,9,57,153,10671,153,7969,153,1903,153,381,153,95,153,0,153,14,153,991,153,469,153,462,153,1843,153,1753,153,60,153,59,153,1099,153,0.7467903664136445,153,7969,10671,0.23880035136152591,153,1903,7969,0.17833380189298098,153,1903,10671,0.4267515923566879,153,469,1099,0.9017288444040037,153,991,1099,2020-12-14
OR,5,58,0,8,55,0,15,63,6734,63,5034,63,669,63,79,63,63,63,0,63,35,63,535,63,119,63,104,63,665,63,527,63,4,63,2,63,794,63,0.7475497475497476,63,5034,6734,0.132896305125149,63,669,5034,0.09934659934659934,63,669,6734,0.14987405541561713,63,119,794,0.6738035264483627,63,535,794,2020-12-14
PA,43,179,0,47,175,0,90,222,36940,222,28551,222,7215,222,686,222,518,222,4,221,28,221,3146,222,1363,222,1302,222,7131,222,6438,222,84,221,37,221,3933,222,0.7729020032485111,222,28551,36940,0.2527056845644636,222,7215,28551,0.19531672983216025,222,7215,36940,0.34655479277904905,222,1363,3933,0.7998982964658022,222,3146,3933,2020-12-14
ID,8,43,0,9,42,0,6,51,3717,51,2330,51,472,51,67,51,5,51,1,51,1,51,248,51,123,51,118,51,466,51,436,51,6,51,4,51,300,51,0.6268496099004573,51,2330,3717,0.20257510729613734,51,472,2330,0.12698412698412698,51,472,3717,0.41,51,123,300,0.8266666666666667,51,248,300,2020-12-14
IL,37,152,11,42,147,11,54,200,31513,200,22661,200,4844,200,546,200,387,200,8,200,37,200,2442,200,1015,200,934,200,4738,200,4133,200,106,200,43,200,3511,200,0.7191000539459905,200,22661,31513,0.21375932218348706,200,4844,22661,0.1537143401136039,200,4844,31513,0.2890914269438906,200,1015,3511,0.6955283395044147,200,2442,3511,2020-12-14
IN,27,136,0,36,127,0,7,163,18642,163,12916,163,3083,163,383,163,176,163,4,163,11,163,1697,163,726,163,666,163,3046,163,2691,163,37,163,15,163,2137,163,0.6928441154382577,163,12916,18642,0.23869619077113657,163,3083,12916,0.16537925115330973,163,3083,18642,0.3397285914833879,163,726,2137,0.7941038839494619,163,1697,2137,2020-12-14
KS,37,107,1,50,94,1,20,145,8765,145,5485,145,1127,145,166,145,54,145,1,145,1,145,681,145,275,145,264,145,1123,145,1003,145,4,145,3,145,832,145,0.6257843696520251,145,5485,8765,0.20546946216955334,145,1127,5485,0.12857957786651456,145,1127,8765,0.33052884615384615,145,275,832,0.8185096153846154,145,681,832,2020-12-14
KY,4,118,0,8,114,0,17,122,14127,122,8846,122,1832,122,403,122,119,122,1,122,5,122,1224,122,404,122,387,122,1808,122,1580,122,24,122,11,122,1677,122,0.6261768245204219,122,8846,14127,0.20709925390006784,122,1832,8846,0.12968075316769306,122,1832,14127,0.24090638044126417,122,404,1677,0.7298747763864043,122,1224,1677,2020-12-14
LA,38,173,10,43,168,10,19,211,14112,221,9885,221,1370,221,168,212,21,212,4,212,0,212,1430,221,463,221,460,221,1355,221,2217,221,15,221,8,221,1889,221,0.70046768707483,221,9885,14112,0.13859382903388973,221,1370,9885,0.09708049886621316,221,1370,14112,0.2451032292218105,221,463,1889,0.7570142932768661,221,1430,1889,2020-12-14
MA,10,91,0,10,91,0,76,101,19343,101,15285,101,1850,101,298,101,147,101,2,101,2,101,1036,101,384,101,363,101,1830,101,1613,101,20,101,12,101,1458,101,0.7902083441038101,101,15285,19343,0.12103369316323193,101,1850,15285,0.09564183425528615,101,1850,19343,0.26337448559670784,101,384,1458,0.710562414266118,101,1036,1458,2020-12-14
MD,9,49,0,12,46,0,31,58,11557,58,9270,58,2040,58,197,58,233,58,3,58,7,58,1043,58,430,58,380,58,2026,58,1606,58,14,58,10,58,1296,58,0.8021112745522194,58,9270,11557,0.22006472491909385,58,2040,9270,0.17651639698883792,58,2040,11557,0.3317901234567901,58,430,1296,0.8047839506172839,58,1043,1296,2020-12-14
ME,9,22,7,8,23,7,6,38,3193,38,2246,38,243,38,17,38,28,38,0,38,1,38,235,38,54,38,50,38,240,38,203,38,3,38,2,38,324,38,0.7034137175070466,38,2246,3193,0.10819234194122886,38,243,2246,0.07610397745067335,38,243,3193,0.16666666666666666,38,54,324,0.7253086419753086,38,235,324,2020-12-14
MI,30,129,0,32,127,0,41,159,23341,159,18034,159,3420,159,341,159,126,159,4,159,6,158,2193,159,797,159,743,159,3398,159,3100,159,22,159,17,159,2704,159,0.7726318495351527,159,18034,23341,0.1896417877342797,159,3420,18034,0.14652328520628935,159,3420,23341,0.2947485207100592,159,797,2704,0.8110207100591716,159,2193,2704,2020-12-14
MN,22,105,12,23,104,12,39,139,10105,139,7479,139,1318,139,120,139,62,139,1,139,4,139,742,139,289,139,270,139,1299,139,1137,139,19,139,14,139,960,139,0.7401286491835725,139,7479,10105,0.17622676828453002,139,1318,7479,0.13043047996041562,139,1318,10105,0.30104166666666665,139,289,960,0.7729166666666667,139,742,960,2020-12-14
MO,43,83,11,60,66,11,18,137,17811,137,14014,137,2768,137,302,137,237,137,4,137,21,137,1582,137,682,137,635,137,2701,137,2377,137,67,137,27,137,1885,137,0.7868171354780753,137,14014,17811,0.19751676894534037,137,2768,14014,0.15540957835045757,137,2768,17811,0.36180371352785146,137,682,1885,0.8392572944297082,137,1582,1885,2020-12-14
MS,20,87,0,33,74,0,13,107,8819,106,5834,107,1284,107,155,107,35,107,7,107,7,107,735,107,358,107,278,107,1273,107,1081,107,11,107,8,107,853,107,0.66050572627282,106,5825,8819,0.22008913267055194,107,1284,5834,0.14536795555051593,106,1282,8819,0.4196951934349355,107,358,853,0.861664712778429,107,735,853,2020-12-14
WY,6,23,0,6,23,0,1,29,1675,29,839,29,174,29,23,29,12,29,1,29,0,29,57,29,26,29,24,29,171,29,157,29,3,29,3,29,127,29,0.5008955223880597,29,839,1675,0.20738974970202623,29,174,839,0.10388059701492537,29,174,1675,0.2047244094488189,29,26,127,0.44881889763779526,29,57,127,2020-12-14
