state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
PR,6,12,51,7,11,51,11,67,9105,69,5215,69,697,67,210,68,713,66,1,67,11,66,473,69,103,67,82,68,661,67,479,68,36,67,7,67,689,69,0.5727622185612301,69,5215,9105,0.1394,67,697,5000,0.07897122139134376,67,697,8826,0.16169544740973313,67,103,637,0.6865021770682148,69,473,689,2020-11-20
RI,3,11,1,3,11,1,4,14,1378,15,1109,14,188,14,17,15,0,14,0,14,0,14,51,15,18,14,22,15,187,14,200,15,1,14,1,14,77,15,0.8047895500725689,14,1109,1378,0.17735849056603772,13,188,1060,0.1445042275172944,14,188,1301,0.2857142857142857,14,18,63,0.6623376623376623,15,51,77,2020-11-20
SC,23,48,2,28,43,2,4,71,10187,73,8003,73,885,71,85,73,97,71,0,71,6,71,987,73,226,71,205,73,874,71,752,73,11,71,6,71,1316,73,0.7856091096495533,73,8003,10187,0.11192614139370179,71,885,7907,0.08836744882675986,71,885,10015,0.1789390340459224,71,226,1263,0.75,73,987,1316,2020-11-20
SD,10,49,3,14,45,3,107,59,2613,62,1668,62,559,59,73,62,23,59,1,59,4,59,182,62,101,59,103,62,552,59,539,62,7,59,4,59,228,62,0.6383467278989667,62,1668,2613,0.3467741935483871,59,559,1612,0.22270916334661356,59,559,2510,0.47641509433962265,59,101,212,0.7982456140350878,62,182,228,2020-11-20
TN,19,90,37,26,83,37,34,109,20170,146,13750,128,2327,109,295,109,126,109,1,109,14,109,1791,142,577,109,539,109,2312,109,2111,109,15,109,8,109,2269,146,0.7302953048650945,128,13750,18828,0.17656878367099174,108,2327,13179,0.13042259836341216,109,2327,17842,0.26395242451967066,109,577,2186,0.8118766999093382,142,1791,2206,2020-11-20
TX,137,446,0,163,420,0,144,583,68584,583,49798,583,9039,583,1009,583,558,583,16,583,47,583,6249,583,2388,583,2295,583,8953,583,8333,583,86,583,64,583,7500,583,0.7260877172518372,583,49798,68584,0.18151331378770233,583,9039,49798,0.1317945876589292,583,9039,68584,0.3184,583,2388,7500,0.8332,583,6249,7500,2020-11-20
UT,6,45,1,5,46,1,1,51,5425,52,3113,52,566,51,99,52,9,51,2,51,1,51,467,52,200,51,194,52,556,51,547,52,10,51,0,51,657,52,0.5738248847926267,52,3113,5425,0.1851488387307818,51,566,3057,0.10595282665668289,51,566,5342,0.3091190108191654,51,200,647,0.710806697108067,52,467,657,2020-11-20
VA,28,67,3,37,58,3,30,95,18165,98,12345,98,1498,95,158,98,239,95,2,95,14,95,1459,98,389,95,345,98,1482,95,1204,98,16,95,7,95,2100,98,0.6796036333608588,98,12345,18165,0.12268632268632268,95,1498,12210,0.08371521180283895,95,1498,17894,0.1912487708947886,95,389,2034,0.6947619047619048,98,1459,2100,2020-11-20
VI,1,1,0,2,0,0,0,2,168,2,79,2,0,2,0,2,0,2,0,2,0,2,9,2,0,2,0,2,0,2,0,2,0,2,0,2,20,2,0.47023809523809523,2,79,168,0.0,2,0,79,0.0,2,0,168,0.0,2,0,20,0.45,2,9,20,2020-11-20
VT,1,15,1,1,15,1,0,16,1308,17,736,17,25,16,5,17,12,16,0,16,0,16,57,17,6,16,5,17,25,16,21,17,0,16,0,16,111,17,0.5626911314984709,17,736,1308,0.03496503496503497,16,25,715,0.01966955153422502,16,25,1271,0.057692307692307696,16,6,104,0.5135135135135135,17,57,111,2020-11-20
