state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
WA,15,89,2,23,81,2,22,104,14504,106,9960,106,1051,104,108,106,97,104,0,104,15,104,980,106,256,104,246,106,1034,104,953,106,17,104,14,104,1357,106,0.6867071152785439,106,9960,14504,0.10647350825650896,104,1051,9871,0.07312321714325472,104,1051,14373,0.19176029962546817,104,256,1335,0.7221812822402358,106,980,1357,2020-11-30
WI,55,91,3,56,90,3,17,146,14031,149,9379,148,1937,145,369,149,128,146,6,146,7,146,1124,148,415,145,417,148,1923,145,1879,148,14,145,4,145,1664,149,0.6821090909090909,148,9379,13750,0.21342000881445572,145,1937,9076,0.14515887290167867,145,1937,13344,0.2621604548325963,145,415,1583,0.6754807692307693,148,1124,1664,2020-11-30
WV,19,40,4,21,38,4,5,59,6262,63,4692,63,706,59,81,63,55,59,0,59,1,59,527,63,177,59,182,63,701,59,669,63,5,59,4,59,654,63,0.7492813797508783,63,4692,6262,0.1539803707742639,59,706,4585,0.11648242864213826,59,706,6061,0.2945091514143095,59,177,601,0.8058103975535168,63,527,654,2020-11-30
AK,5,18,0,6,17,0,1,23,1620,23,1010,23,166,23,20,23,5,23,0,23,0,23,101,23,33,23,33,23,161,23,148,23,5,23,4,23,131,23,0.6234567901234568,23,1010,1620,0.16435643564356436,23,166,1010,0.10246913580246914,23,166,1620,0.25190839694656486,23,33,131,0.7709923664122137,23,101,131,2020-11-30
AL,33,78,5,37,73,6,31,112,15715,116,12214,116,2071,112,276,114,118,112,2,112,6,112,1369,116,518,112,501,114,2045,112,1870,114,26,112,21,112,1522,116,0.7772192173083041,116,12214,15715,0.17467948717948717,112,2071,11856,0.1355898913185806,112,2071,15274,0.3490566037735849,112,518,1484,0.8994743758212878,116,1369,1522,2020-11-30
AR,37,70,2,44,63,2,13,107,9223,109,6736,109,1177,107,147,109,240,107,6,107,22,107,836,109,329,107,316,109,1142,107,961,109,35,107,17,107,1033,109,0.7303480429361379,109,6736,9223,0.175331446447192,107,1177,6713,0.12818558048355477,107,1177,9182,0.32381889763779526,107,329,1016,0.8092933204259438,109,836,1033,2020-11-30
AZ,31,90,3,36,85,3,46,121,16584,124,12761,124,3019,121,285,124,134,121,2,121,1,121,1505,124,682,121,634,124,2993,121,2545,124,26,121,15,121,2112,124,0.7694766039556199,124,12761,16584,0.2407112103332802,121,3019,12542,0.18524881880100633,121,3019,16297,0.3344776851397744,121,682,2039,0.712594696969697,124,1505,2112,2020-11-30
CA,68,266,80,90,244,80,56,406,67791,414,51571,414,10311,404,1374,414,589,406,19,404,19,403,6160,412,2267,404,2241,412,10198,404,9533,412,113,404,92,404,7717,412,0.7607352008378694,414,51571,67791,0.20265728493091453,404,10311,50879,0.15450663070352888,404,10311,66735,0.30466335170004033,404,2267,7441,0.7982376571206428,412,6160,7717,2020-11-30
CO,13,78,13,17,74,13,52,102,11833,104,8325,104,1930,102,231,104,109,102,5,102,15,102,1076,104,503,102,485,104,1891,102,1744,104,39,102,17,102,1515,104,0.7035409448153469,104,8325,11833,0.23465045592705167,102,1930,8225,0.16492907195351222,102,1930,11702,0.3382649630127774,102,503,1487,0.7102310231023102,104,1076,1515,2020-11-30
CT,3,30,1,4,29,1,20,33,8379,34,6437,34,1336,33,142,34,90,33,3,33,1,33,637,34,213,33,203,34,1320,33,1162,34,16,33,12,33,1124,34,0.7682300990571668,34,6437,8379,0.20960150611860684,33,1336,6374,0.16113858400675432,33,1336,8291,0.19328493647912887,33,213,1102,0.5667259786476868,34,637,1124,2020-11-30
DC,0,12,2,0,12,2,10,13,3691,14,2985,14,273,13,27,14,81,13,3,13,13,13,289,14,64,13,54,14,246,13,217,14,27,13,12,13,362,14,0.8087239230560823,14,2985,3691,0.0945945945945946,13,273,2886,0.07672849915682968,13,273,3558,0.1871345029239766,13,64,342,0.7983425414364641,14,289,362,2020-11-30
DE,2,13,1,3,12,1,3,15,3248,16,2389,16,368,15,47,16,18,15,12,15,4,15,151,16,41,15,41,16,358,15,337,16,10,15,9,15,181,16,0.7355295566502463,16,2389,3248,0.1550779603876949,15,368,2373,0.11442786069651742,15,368,3216,0.23563218390804597,15,41,174,0.8342541436464088,16,151,181,2020-11-30
FL,8,255,6,27,236,6,101,263,58581,269,45410,269,5058,263,699,269,361,263,10,263,19,263,5067,269,989,263,928,269,5011,263,4508,269,47,263,30,263,6301,269,0.7751660094569912,269,45410,58581,0.11326078194276501,263,5058,44658,0.08794533409837776,263,5058,57513,0.16229077781424353,263,989,6094,0.8041580701475957,269,5067,6301,2020-11-30
GA,34,121,17,38,117,17,12,169,22909,172,18314,172,2730,169,475,172,180,169,14,169,36,169,2334,172,677,169,633,172,2680,169,2356,172,50,169,17,169,2722,172,0.7994238072373303,172,18314,22909,0.1507537688442211,169,2730,18109,0.12071633871324343,169,2730,22615,0.2538432695913011,169,677,2667,0.8574577516531962,172,2334,2722,2020-11-30
HI,2,24,0,3,23,0,0,26,2690,26,1879,26,68,26,10,26,16,26,0,26,2,26,135,26,19,26,14,26,67,26,56,26,1,26,0,26,216,26,0.6985130111524164,26,1879,2690,0.036189462480042574,26,68,1879,0.025278810408921933,26,68,2690,0.08796296296296297,26,19,216,0.625,26,135,216,2020-11-30
IA,5,75,46,7,71,48,8,124,8447,126,5371,126,1006,124,131,126,25,124,2,124,1,124,534,126,209,124,206,126,995,124,972,126,11,124,11,124,698,126,0.6358470462886232,126,5371,8447,0.19042210865038803,124,1006,5283,0.12058012705261896,124,1006,8343,0.3078055964653903,124,209,679,0.7650429799426934,126,534,698,2020-11-30
MT,19,47,1,18,48,1,11,66,3241,67,2240,67,410,66,66,67,20,66,1,66,0,66,174,67,84,66,86,67,405,66,390,67,5,66,3,66,246,67,0.6911447084233261,67,2240,3241,0.18493459630130807,66,410,2217,0.12804497189256714,66,410,3202,0.3652173913043478,66,84,230,0.7073170731707317,67,174,246,2020-11-30
NC,9,119,4,11,117,4,33,128,23411,132,18300,132,2594,128,296,132,292,128,1,128,11,128,1999,132,550,128,513,132,2562,128,2103,132,32,128,13,128,2497,132,0.7816838238434923,132,18300,23411,0.14359258234154443,128,2594,18065,0.11228465067959484,128,2594,23102,0.2257799671592775,128,550,2436,0.8005606728073689,132,1999,2497,2020-11-30
ND,22,27,1,21,28,1,73,49,2441,50,1781,50,409,49,33,50,11,48,2,49,1,49,140,50,65,49,63,50,399,49,358,50,10,49,5,49,157,50,0.7296190086030315,50,1781,2441,0.2319909245604084,49,409,1763,0.16935817805383022,49,409,2415,0.42483660130718953,49,65,153,0.89171974522293,50,140,157,2020-11-30
NE,16,83,1,30,69,1,39,99,5230,100,3626,100,852,99,109,100,53,99,2,99,1,99,415,100,188,99,179,100,841,99,820,100,11,99,9,99,572,100,0.6933078393881453,100,3626,5230,0.23845507976490343,99,852,3573,0.1654368932038835,99,852,5150,0.3381294964028777,99,188,556,0.7255244755244755,100,415,572,2020-11-30
NH,5,24,1,8,21,1,13,30,3117,30,2278,30,184,30,25,30,32,30,0,30,0,30,183,30,43,30,30,30,184,30,135,30,0,30,0,30,282,30,0.7308309271735643,30,2278,3117,0.08077260755048288,30,184,2278,0.059031119666345847,30,184,3117,0.1524822695035461,30,43,282,0.648936170212766,30,183,282,2020-11-30
NJ,12,81,2,14,77,4,122,94,23131,95,18119,95,3408,94,399,95,217,94,4,94,3,94,1540,95,579,94,561,95,3381,94,3098,95,27,94,14,94,2223,95,0.7833210842592192,95,18119,23131,0.1893228153991445,94,3408,18001,0.14828351390157943,94,3408,22983,0.2642628936558649,94,579,2191,0.692757534862798,95,1540,2223,2020-11-30
NM,20,31,1,21,30,1,5,51,4394,52,3236,51,907,51,143,52,17,51,1,51,1,51,427,51,253,51,232,52,836,51,820,52,71,51,7,51,436,52,0.7415215398716773,51,3236,4364,0.28300094966761635,50,894,3159,0.21191588785046728,51,907,4280,0.6111111111111112,51,253,414,0.9930232558139535,51,427,430,2020-11-30
NV,7,55,0,11,51,0,48,62,8603,62,6941,62,1802,62,148,62,132,62,0,62,6,62,737,62,367,62,370,62,1794,62,1618,62,8,62,21,62,879,62,0.806811577356736,62,6941,8603,0.25961676991787924,62,1802,6941,0.20946181564570499,62,1802,8603,0.41751990898748575,62,367,879,0.838452787258248,62,737,879,2020-11-30
NY,18,176,10,17,177,10,133,195,58947,204,45017,203,5454,195,842,204,315,195,10,195,30,195,4383,204,950,195,859,204,5365,195,4673,204,89,195,39,195,7226,204,0.7648278088312748,203,45017,58859,0.12199158987205869,194,5454,44708,0.09357949281081637,195,5454,58282,0.13401043870785725,195,950,7089,0.6065596457237753,204,4383,7226,2020-11-30
OH,38,184,4,55,167,4,172,222,33746,226,24174,226,5633,223,739,226,413,223,8,223,71,223,3266,226,1280,223,1211,226,5549,223,5145,226,84,223,36,223,4208,226,0.7163515675931962,226,24174,33746,0.23497267759562843,223,5633,23973,0.16829494188999433,223,5633,33471,0.30798845043310874,223,1280,4156,0.7761406844106464,226,3266,4208,2020-11-30
OK,50,94,11,57,87,11,46,153,10707,155,8055,155,1707,153,339,155,77,153,2,153,15,153,1008,155,437,153,480,155,1680,153,1683,155,27,153,26,153,1123,155,0.7523115718688709,155,8055,10707,0.2194369456228307,153,1707,7779,0.16494347279930427,153,1707,10349,0.4146110056925996,153,437,1054,0.8975957257346393,155,1008,1123,2020-11-30
OR,4,59,2,6,57,2,22,63,6792,65,4994,65,645,63,76,65,73,63,3,63,33,63,529,65,119,63,108,65,632,63,542,65,13,63,3,63,809,65,0.7352767962308598,65,4994,6792,0.13190184049079753,63,645,4890,0.09687593872033644,63,645,6658,0.15006305170239598,63,119,793,0.65389369592089,65,529,809,2020-11-30
PA,30,193,6,32,191,6,110,223,37947,229,28970,229,6356,223,724,229,549,223,4,223,30,223,3360,229,1232,223,1215,229,6275,223,5630,229,81,223,47,223,4035,229,0.7634332094763749,229,28970,37947,0.22106288258208123,223,6356,28752,0.16900659434162943,223,6356,37608,0.3134062579496311,223,1232,3931,0.8327137546468402,229,3360,4035,2020-11-30
ID,7,43,1,9,41,1,8,50,3752,51,2344,51,465,50,58,51,11,50,1,50,0,50,242,51,98,50,99,51,462,50,460,51,3,50,3,50,304,51,0.6247334754797441,51,2344,3752,0.20466549295774647,50,465,2272,0.12656505171475232,50,465,3674,0.3356164383561644,50,98,292,0.7960526315789473,51,242,304,2020-11-30
IL,42,143,16,43,142,16,39,196,31428,201,22179,201,5559,196,579,201,529,196,5,196,34,196,2518,201,1118,196,1019,201,5466,196,4732,201,93,196,40,196,3715,201,0.7057082856051928,201,22179,31428,0.25315360444464685,196,5559,21959,0.17920118629315626,196,5559,31021,0.30596606458675424,196,1118,3654,0.677792732166891,201,2518,3715,2020-11-30
IN,27,135,3,38,124,3,13,163,19002,165,13161,165,3271,163,426,165,226,163,3,163,8,163,1761,165,782,163,740,165,3236,163,2905,165,35,163,23,163,2228,164,0.6926113040732554,165,13161,19002,0.2509975445058318,163,3271,13032,0.1737398417166835,163,3271,18827,0.35954022988505746,162,782,2175,0.7903949730700179,164,1761,2228,2020-11-30
KS,45,101,3,56,90,3,26,146,8913,149,5479,149,1260,146,156,149,73,146,0,146,2,146,613,149,310,146,300,149,1249,146,1114,149,11,146,7,146,855,149,0.6147200718052284,149,5479,8913,0.23298816568047337,146,1260,5408,0.14305177111716622,146,1260,8808,0.3743961352657005,146,310,828,0.7169590643274854,149,613,855,2020-11-30
KY,4,118,2,8,114,2,26,122,14083,124,9999,124,1814,122,430,124,107,122,1,122,3,122,1246,124,419,122,416,124,1801,122,1629,124,13,122,6,122,1634,124,0.7100049705318469,124,9999,14083,0.18414374175210638,122,1814,9851,0.13047543695605265,122,1814,13903,0.26385390428211586,122,419,1588,0.762545899632803,124,1246,1634,2020-11-30
LA,38,173,10,41,170,10,15,211,14169,221,9691,221,1258,221,197,212,33,212,3,212,2,212,1402,221,404,221,395,221,1241,221,2001,221,17,221,11,221,1915,221,0.683957936339897,221,9691,14169,0.12981116499845216,221,1258,9691,0.0887853765262192,221,1258,14169,0.21096605744125327,221,404,1915,0.7321148825065275,221,1402,1915,2020-11-30
MA,10,92,1,8,94,1,36,102,21085,103,15779,103,1392,102,191,103,134,102,1,102,4,102,1064,103,301,102,276,103,1368,102,1195,103,24,102,10,102,1768,103,0.7483519089400047,103,15779,21085,0.08880382775119618,102,1392,15675,0.06641855138849127,102,1392,20958,0.17269076305220885,102,301,1743,0.6018099547511312,103,1064,1768,2020-11-30
MD,8,51,1,10,49,1,37,59,12211,60,9949,60,2099,59,239,60,327,59,2,59,10,59,1076,60,435,59,367,60,2076,59,1639,60,23,59,17,59,1370,60,0.814757186143641,60,9949,12211,0.21210590137429264,59,2099,9896,0.1734710743801653,59,2099,12100,0.32608695652173914,59,435,1334,0.7854014598540145,60,1076,1370,2020-11-30
ME,7,24,8,6,25,8,1,38,3312,39,2248,39,188,38,25,39,24,38,1,38,1,38,233,39,50,38,48,39,186,38,160,39,2,38,2,38,327,39,0.678743961352657,39,2248,3312,0.08453237410071943,38,188,2224,0.05728214503351615,38,188,3282,0.15772870662460567,38,50,317,0.7125382262996942,39,233,327,2020-11-30
MI,28,132,3,32,128,3,35,160,24802,163,19789,163,4289,160,479,163,165,160,6,160,15,159,2378,163,881,160,840,163,4256,160,3901,163,33,160,23,160,2878,163,0.7978792032900572,163,19789,24802,0.2177931244604682,160,4289,19693,0.1738055679377558,160,4289,24677,0.30912280701754385,160,881,2850,0.8262682418346073,163,2378,2878,2020-11-30
MN,23,104,12,29,98,12,61,138,10597,139,8046,139,1832,138,207,139,100,138,4,138,4,138,805,139,382,138,386,139,1803,138,1689,139,29,138,22,138,1012,139,0.7592714919316788,139,8046,10597,0.23583934088568487,138,1832,7768,0.17895867930057635,138,1832,10237,0.39791666666666664,138,382,960,0.7954545454545454,139,805,1012,2020-11-30
MO,49,77,15,63,63,15,12,137,17277,141,14090,141,2658,137,294,141,216,137,4,137,19,137,1685,141,661,137,640,141,2609,137,2401,141,49,137,20,137,1900,141,0.8155351044741564,141,14090,17277,0.19160899653979238,137,2658,13872,0.15668474416411224,137,2658,16964,0.36021798365122615,137,661,1835,0.8868421052631579,141,1685,1900,2020-11-30
MS,19,87,2,31,75,2,5,106,8949,108,5823,108,1120,106,154,108,31,106,2,106,6,106,723,108,311,106,243,108,1108,106,963,108,12,106,8,106,886,108,0.6506872276231981,108,5823,8949,0.194275802254987,106,1120,5765,0.12636804693670314,106,1120,8863,0.3616279069767442,106,311,860,0.8160270880361173,108,723,886,2020-11-30
WY,6,23,2,7,22,2,7,29,1665,31,856,31,227,29,25,31,10,29,0,29,0,29,71,31,43,29,45,31,227,29,219,31,0,29,0,29,122,31,0.5141141141141141,31,856,1665,0.2718562874251497,29,227,835,0.13943488943488944,29,227,1628,0.3739130434782609,29,43,115,0.5819672131147541,31,71,122,2020-11-30
