state,collection_date,Staffed Adult ICU Beds Occupied Estimated,Count LL,Count UL,Percentage of Staffed Adult ICU Beds Occupied Estimated,Percentage LL,Percentage UL,Total Staffed Adult ICU Beds,Total LL,Total UL,geocoded_state
CW,2021/05/14,58091,58032,58150,69.8,69.58,70.03,83226,83134,83318,
CW,2021/05/15,57015,56928,57101,68.81,68.5,69.13,82857,82749,82964,
CW,2021/05/16,55545,55477,55614,67.28,67.04,67.51,82567,82488,82645,
CW,2021/05/17,55878,55844,55912,67.69,67.6,67.77,82556,82510,82603,
CW,2021/05/18,58260,58236,58283,70.12,70.04,70.2,83091,83039,83143,
CW,2021/05/19,59084,59016,59153,71.01,70.8,71.23,83206,83156,83257,
CW,2021/05/20,58867,58794,58940,70.9,70.66,71.13,83035,82976,83094,
CW,2021/05/21,58372,58326,58418,70.14,69.94,70.35,83222,83140,83304,
CW,2021/05/22,57219,57168,57269,69.19,68.99,69.38,82706,82642,82771,
CW,2021/05/23,55265,55200,55329,67.1,66.85,67.35,82367,82284,82450,
CW,2021/05/24,55585,55529,55642,67.62,67.36,67.87,82209,82112,82306,
CW,2021/05/25,57950,57901,57998,70.03,69.83,70.23,82751,82680,82822,
CW,2021/05/26,58565,58523,58608,70.64,70.46,70.82,82908,82843,82972,
CW,2021/05/27,58509,58471,58547,70.51,70.35,70.68,82981,82921,83041,
CW,2021/05/28,57710,57619,57800,69.86,69.59,70.13,82608,82574,82643,
CW,2021/05/29,55966,55928,56004,68.09,67.94,68.24,82201,82152,82251,
CW,2021/05/30,54237,54176,54297,65.93,65.7,66.16,82271,82199,82343,
CW,2021/05/31,53545,53492,53599,65.07,64.89,65.25,82290,82244,82336,
CW,2021/06/01,54311,54289,54333,66.08,66.01,66.16,82192,82167,82218,
CW,2021/06/02,56922,56882,56962,68.98,68.78,69.17,82528,82448,82607,
CW,2021/06/03,57945,57873,58017,70.2,69.93,70.48,82542,82451,82634,
CW,2021/06/04,57679,57618,57740,69.85,69.59,70.1,82584,82487,82680,
CW,2021/06/05,56244,56186,56303,68.43,68.21,68.65,82196,82119,82272,
CW,2021/06/06,54638,54587,54688,66.7,66.47,66.92,81925,81837,82013,
CW,2021/06/07,54988,54965,55011,67.21,67.13,67.3,81817,81778,81856,
CW,2021/06/08,57601,57554,57647,69.89,69.72,70.07,82418,82353,82482,
CW,2021/06/09,58272,58208,58336,70.44,70.23,70.64,82734,82673,82795,
CW,2021/06/10,58095,57985,58205,70.37,69.93,70.81,82557,82402,82712,
CW,2021/06/11,57571,57341,57800,69.3,68.42,70.18,83080,82790,83369,
CW,2021/06/12,56477,56058,56895,68.06,66.44,69.68,82983,82446,83520,
CW,2021/06/13,54764,54220,55308,66.35,64.24,68.47,82538,81845,83231,
AK,2021/05/14,97,97,97,70.29,70.29,70.29,138,138,138,POINT (-151.631889 63.631126)
AL,2021/05/14,1297,1297,1297,81.27,81.27,81.27,1596,1596,1596,POINT (-86.844516 32.756889)
AR,2021/05/14,668,668,668,67,67,67,997,997,997,POINT (-92.439162 34.899825)
AZ,2021/05/14,1082,1082,1082,49.75,49.75,49.75,2175,2175,2175,POINT (-111.664616 34.293239)
CA,2021/05/14,4754,4709,4799,69.67,67.36,71.97,6824,6756,6892,POINT (-119.662127 37.211164)
CO,2021/05/14,941,910,972,69.65,62.26,77.05,1351,1311,1391,POINT (-105.547832 38.998552)
CT,2021/05/14,574,574,574,55.73,55.73,55.73,1030,1030,1030,POINT (-72.738288 41.575155)
DC,2021/05/14,278,278,278,85.8,85.8,85.8,324,324,324,POINT (-77.016275 38.904785)
DE,2021/05/14,142,142,142,81.61,81.61,81.61,174,174,174,POINT (-75.452394 38.994926)
FL,2021/05/14,4948,4948,4948,77.1,77.1,77.1,6418,6418,6418,POINT (-82.420978 28.260731)
GA,2021/05/14,2158,2158,2158,78.62,78.62,78.62,2745,2745,2745,POINT (-83.426574 32.638481)
HI,2021/05/14,120,120,120,56.6,56.6,56.6,212,212,212,POINT (-157.854309 21.361013)
IA,2021/05/14,449,449,449,68.03,68.03,68.03,660,660,660,POINT (-93.500061 42.074659)
ID,2021/05/14,207,207,207,69.46,69.46,69.46,298,298,298,POINT (-114.659366 44.389073)
IL,2021/05/14,2176,2176,2176,63.76,63.76,63.76,3413,3413,3413,POINT (-89.148632 40.124144)
IN,2021/05/14,1459,1459,1459,64.96,64.96,64.96,2246,2246,2246,POINT (-86.2818 39.919991)
KS,2021/05/14,563,563,563,71.27,71.27,71.27,790,790,790,POINT (-98.38018 38.484729)
KY,2021/05/14,1101,1101,1101,62.56,62.56,62.56,1760,1760,1760,POINT (-85.290484 37.526683)
LA,2021/05/14,1071,1071,1071,60.99,60.99,60.99,1756,1756,1756,POINT (-91.840238 30.921314)
MA,2021/05/14,992,992,992,72.46,72.46,72.46,1369,1369,1369,POINT (-71.481104 42.151077)
MD,2021/05/14,931,931,931,74.9,74.9,74.9,1243,1243,1243,POINT (-76.687282 38.946466)
ME,2021/05/14,235,235,235,73.44,73.44,73.44,320,320,320,POINT (-69.06137 45.117911)
MI,2021/05/14,2048,2048,2048,80.66,80.66,80.66,2539,2539,2539,POINT (-85.730977 44.874798)
MN,2021/05/14,697,697,697,75.43,75.43,75.43,924,924,924,POINT (-94.198308 46.349153)
MS,2021/05/14,579,579,579,69.51,69.51,69.51,833,833,833,POINT (-89.65344 32.713378)
MT,2021/05/14,144,144,144,66.06,66.06,66.06,218,218,218,POINT (-109.645127 47.033521)
ND,2021/05/14,118,118,118,61.14,59.9,62.38,193,191,195,POINT (-100.46931 47.446305)
NJ,2021/05/14,1294,1294,1294,43.57,43.57,43.57,2970,2970,2970,POINT (-74.655514 40.110253)
