state,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
WA,6,93,10179,82,9076,97,398,97,856,79,95,79,75,78,393,87,258,85,4,87,1,85,919,64,0.6256017290500049,82,6368,10179,0.04420257663260773,96,398,9004,0.027901454437518552,81,282,10107,0.07290533188248095,59,67,919,0.6648531011969532,60,611,919,2020-09-07
WI,1,135,12203,130,7509,130,553,136,848,128,122,130,95,130,547,133,334,132,3,133,0,132,1503,128,0.6164214679049889,129,7500,12167,0.07111466240511387,130,534,7509,0.04359583708924035,130,532,12203,0.08117099135063206,128,122,1503,0.5642049234863606,128,848,1503,2020-09-07
WV,4,60,6652,60,4669,60,221,60,486,60,68,60,56,60,220,60,148,60,1,60,0,60,614,60,0.7018941671677691,60,4669,6652,0.04733347611908332,60,221,4669,0.03322309079975947,60,221,6652,0.11074918566775244,60,68,614,0.7915309446254072,60,486,614,2020-09-07
AK,0,19,1177,18,964,24,45,24,64,15,15,21,11,21,45,21,32,21,0,21,0,21,46,10,0.49022939677145283,18,577,1177,0.046680497925311204,24,45,964,0.03058623619371283,18,36,1177,0.11363636363636363,8,5,44,0.6590909090909091,9,29,44,2020-09-07
AL,17,112,14685,109,10586,109,1080,112,1251,109,340,112,317,112,1065,112,866,112,15,112,9,112,1433,107,0.7208716377255703,109,10586,14685,0.10164368033251464,109,1076,10586,0.07327204630575417,109,1076,14685,0.21912072575017447,107,314,1433,0.8353105373342637,107,1197,1433,2020-09-07
AR,1,96,8960,97,6415,100,572,100,718,86,204,79,179,78,556,93,381,90,13,93,3,90,928,76,0.7056919642857142,97,6323,8960,0.08916601714731098,100,572,6415,0.06383928571428571,97,572,8960,0.21336206896551724,73,198,928,0.7489224137931034,76,695,928,2020-09-07
AZ,0,83,12153,83,9835,93,655,95,838,68,148,75,129,73,591,83,359,90,13,83,9,81,1391,61,0.6664198140376861,82,8099,12153,0.06619217081850534,93,651,9835,0.04780712581255657,83,581,12153,0.08351488743645606,58,115,1377,0.5125808770668584,60,713,1391,2020-09-07
CA,31,386,62698,388,44698,389,4315,388,5093,369,1189,371,1053,369,4178,379,3267,378,62,379,33,378,7138,368,0.7107563239656768,388,44563,62698,0.09672502297639596,388,4315,44611,0.06893301595923128,387,4315,62597,0.16657326982347997,365,1189,7138,0.7135051835247969,367,5093,7138,2020-09-07
CO,4,94,11020,96,7094,98,258,98,716,78,75,78,59,76,235,87,147,84,13,87,6,84,1205,71,0.6413793103448275,96,7068,11020,0.03636876233436707,98,258,7094,0.023411978221415608,96,258,11020,0.06276150627615062,68,75,1195,0.5908713692946058,70,712,1205,2020-09-07
CT,5,30,8080,30,5876,30,139,31,505,29,21,29,13,29,135,30,51,30,4,30,0,30,1049,29,0.7272277227722772,30,5876,8080,0.02365554799183118,30,139,5876,0.017202970297029704,30,139,8080,0.02001906577693041,28,21,1049,0.48141086749285034,29,505,1049,2020-09-07
DC,7,13,3347,13,2627,13,144,13,229,9,19,10,19,10,137,13,88,13,7,13,3,13,324,9,0.7848819838661488,13,2627,3347,0.05481537875904073,13,144,2627,0.04302360322677024,13,144,3347,0.05864197530864197,9,19,324,0.7067901234567902,9,229,324,2020-09-07
DE,0,11,2502,11,1971,12,100,12,114,7,19,7,15,7,98,9,76,8,1,9,0,8,141,6,0.7517985611510791,11,1881,2502,0.050735667174023336,12,100,1971,0.03996802557953637,11,100,2502,0.1347517730496454,6,19,141,0.8085106382978723,6,114,141,2020-09-07
FL,102,244,74333,253,42817,253,4441,255,4345,238,969,249,775,249,3844,252,3263,252,597,250,32,251,5611,238,0.5870163844141539,252,42635,72630,0.10203890977882617,253,4369,42817,0.05965049170624084,253,4434,74333,0.16210413311862587,236,906,5589,0.7743717697380146,238,4345,5611,2020-09-07
GA,24,135,18035,140,14696,140,2519,150,1659,109,634,119,528,119,2099,134,1550,133,91,134,26,133,1971,102,0.814196943402564,138,14544,17863,0.16133641807294502,140,2371,14696,0.13074577210978652,140,2358,18035,0.26772055073941864,95,525,1961,0.8220295767465579,99,1612,1961,2020-09-07
HI,1,16,1736,15,1848,25,222,21,112,14,41,14,41,14,219,19,210,19,3,19,0,19,88,12,0.7321428571428571,15,1271,1736,0.12983223924142961,17,178,1371,0.09274193548387097,15,161,1736,0.2840909090909091,12,25,88,0.6818181818181818,12,60,88,2020-09-07
IA,2,122,8200,122,4866,122,333,122,446,122,85,121,81,121,330,122,297,122,3,122,2,122,690,121,0.5934146341463414,122,4866,8200,0.06843403205918619,122,333,4866,0.04060975609756098,122,333,8200,0.12318840579710146,120,85,690,0.6463768115942029,121,446,690,2020-09-07
ID,2,48,3943,48,2110,48,160,50,197,48,50,48,50,48,157,49,135,49,3,49,2,49,296,45,0.5135490660352539,46,1952,3801,0.07393364928909953,48,156,2110,0.04057823991884352,48,160,3943,0.16891891891891891,45,50,296,0.6554054054054054,45,194,296,2020-09-07
IL,15,173,29468,182,19153,187,1852,190,1849,143,378,149,256,148,1652,171,925,166,105,171,56,166,3313,130,0.6379123116601059,182,18798,29468,0.09476322247167546,187,1815,19153,0.06064205239581919,182,1787,29468,0.10885999395222255,128,360,3307,0.534876637222053,127,1756,3283,2020-09-07
IN,0,141,17177,141,10758,142,828,142,1384,133,182,133,178,133,812,136,498,135,16,136,5,135,2319,133,0.6235663969261221,141,10711,17177,0.0769659788064696,142,828,10758,0.04820399371252256,141,828,17177,0.07848210435532557,133,182,2319,0.5968089693833549,133,1384,2319,2020-09-07
KS,4,130,7778,130,4711,138,334,140,502,83,85,93,77,89,299,113,211,108,9,113,7,108,670,79,0.5842030666151269,129,4534,7761,0.0675096442348907,137,315,4666,0.03840682788051209,129,297,7733,0.10303030303030303,73,68,660,0.7688679245283019,74,489,636,2020-09-07
KY,13,108,12360,109,8518,110,571,110,955,96,522,101,124,100,563,105,409,104,6,105,0,104,1433,101,0.6841423948220064,109,8456,12360,0.06703451514440009,110,571,8518,0.046197411003236245,109,571,12360,0.36078157711095604,99,517,1433,0.6650383810188416,95,953,1433,2020-09-07
LA,12,186,13636,174,9516,177,794,210,1238,87,299,198,266,198,776,203,730,203,14,203,5,203,1684,83,0.6782047521267234,174,9248,13636,0.08298974521619622,174,785,9459,0.05524330720307647,171,747,13522,0.15865384615384615,78,264,1664,0.6935866983372921,82,1168,1684,2020-09-07
MA,4,81,17505,81,12799,81,312,81,932,77,55,76,31,76,305,79,148,78,7,79,2,78,1823,77,0.7311625249928592,81,12799,17505,0.024376904445659816,81,312,12799,0.017823479005998285,81,312,17505,0.030170049369171694,76,55,1823,0.5112452002194185,77,932,1823,2020-09-07
MD,0,37,10853,53,8687,53,788,51,752,50,135,50,94,50,668,51,368,51,6,51,0,51,1074,49,0.8004238459412144,53,8687,10853,0.09115095430884905,51,788,8645,0.07295620775854088,51,788,10801,0.12569832402234637,49,135,1074,0.6973929236499069,49,749,1074,2020-09-07
ME,0,32,2991,33,2019,34,28,34,195,31,11,30,7,29,28,32,10,30,0,32,0,30,277,29,0.6730190571715146,33,2013,2991,0.013868251609707775,34,28,2019,0.009361417586091608,33,28,2991,0.040145985401459854,28,11,274,0.7003610108303249,29,194,277,2020-09-07
MI,3,125,22324,148,16348,149,623,149,1492,126,158,146,137,146,612,148,396,148,10,148,2,148,2036,124,0.7252732485217703,148,16191,22324,0.038108637142158064,149,623,16348,0.02790718509227737,148,623,22324,0.0550098231827112,124,112,2036,0.7328094302554028,124,1492,2036,2020-09-07
MN,5,127,11018,127,7606,127,393,127,648,127,96,127,82,127,384,127,234,127,9,127,5,127,943,116,0.6903249228535124,127,7606,11018,0.05166973442019458,127,393,7606,0.0356689054274823,127,393,11018,0.1007423117709438,116,95,943,0.679745493107105,116,641,943,2020-09-07
MO,10,122,19055,125,12848,129,1019,136,1522,123,327,122,282,121,996,129,754,125,23,129,9,125,2224,120,0.6440829178693256,125,12273,19055,0.07230697384806974,129,929,12848,0.04843872999212805,125,923,19055,0.14118705035971224,114,314,2224,0.6776079136690647,118,1507,2224,2020-09-07
MS,3,89,7851,94,5354,98,633,99,522,67,168,69,164,67,561,93,508,91,3,93,2,91,567,65,0.6712520698000255,94,5270,7851,0.11822936122525214,98,633,5354,0.08062667176155904,94,633,7851,0.2765957446808511,63,156,564,0.9281767955801105,64,504,543,2020-09-07
MT,297,57,2244,52,1798,57,149,67,113,47,27,49,26,48,128,53,115,50,4,53,0,50,159,44,0.7192513368983957,52,1614,2244,0.07619577308120133,57,137,1798,0.058823529411764705,52,132,2244,0.1592356687898089,43,25,157,0.6050955414012739,43,95,157,2020-09-07
NC,11,118,22556,120,17109,121,1245,120,1811,113,347,114,305,113,1214,117,843,114,30,117,12,114,2354,112,0.7483596382337294,120,16880,22556,0.07288800421520988,120,1245,17081,0.05508700284090909,119,1241,22528,0.1465590484282073,112,345,2354,0.7676295666949873,112,1807,2354,2020-09-07
ND,3,47,2232,47,1545,47,125,47,125,47,23,47,23,47,122,47,108,47,3,47,2,47,88,43,0.6922043010752689,47,1545,2232,0.08090614886731391,47,125,1545,0.05600358422939068,47,125,2232,0.11363636363636363,43,10,88,0.7727272727272727,43,68,88,2020-09-07
NE,1,80,4683,85,2854,86,228,89,334,62,75,61,64,61,196,76,160,71,17,77,17,72,613,63,0.609011317531497,85,2852,4683,0.0756832515767344,86,216,2854,0.04612427930813581,85,216,4683,0.12295081967213115,58,75,610,0.5778546712802768,59,334,578,2020-09-07
NH,1,30,3264,30,2191,30,35,30,150,29,5,29,3,29,34,29,8,29,1,29,0,29,279,29,0.6712622549019608,30,2191,3264,0.01597444089456869,30,35,2191,0.010723039215686275,30,35,3264,0.017921146953405017,29,5,279,0.5376344086021505,29,150,279,2020-09-07
NJ,44,68,19286,73,14942,75,659,75,1121,71,51,72,37,71,606,74,268,73,53,74,24,74,1983,71,0.7527740329772892,73,14518,19286,0.04410386829072414,75,659,14942,0.030851394794151197,73,595,19286,0.025718608169440244,71,51,1983,0.5653050932929904,71,1121,1983,2020-09-07
NM,2,47,3487,47,2219,47,99,46,266,44,29,43,28,43,93,44,60,44,6,44,0,44,383,43,0.6363636363636364,47,2219,3487,0.04647887323943662,46,99,2130,0.029394299287410927,46,99,3368,0.07733333333333334,42,29,375,0.6814621409921671,43,261,383,2020-09-07
NV,19,61,8545,61,5831,62,605,62,599,59,174,58,160,58,557,59,457,58,4,59,2,58,831,59,0.6740784084259801,61,5760,8545,0.10375578802949752,62,605,5831,0.06565242832065535,61,561,8545,0.20938628158844766,58,174,831,0.7208182912154031,59,599,831,2020-09-07
NY,28,145,44412,154,36257,158,1672,167,2967,133,244,134,122,128,1588,152,563,144,60,152,13,144,5050,125,0.7093953362255966,153,31395,44256,0.0437432771602725,158,1586,36257,0.03168062685760605,154,1407,44412,0.038930976430976434,115,185,4752,0.5694168980563269,122,2871,5042,2020-09-07
OH,17,90,30647,208,21959,208,1272,208,2729,190,353,189,238,189,1249,195,710,194,19,195,8,194,3907,191,0.7165138512741867,208,21959,30647,0.05815122977050379,207,1272,21874,0.04165165853498805,207,1272,30539,0.09062901155327342,187,353,3895,0.7101223002862347,190,2729,3843,2020-09-07
OK,6,128,9332,126,5911,125,528,129,731,123,195,127,188,127,515,129,434,129,13,129,12,129,1090,124,0.6334119159879983,125,5911,9332,0.07883606834714939,125,466,5911,0.0502571795970853,126,469,9332,0.17155963302752295,124,187,1090,0.672493100275989,121,731,1087,2020-09-07
OR,0,50,7486,58,4444,59,184,61,438,49,43,50,29,50,174,53,98,53,6,53,2,53,713,46,0.5923056371894202,58,4434,7486,0.041404140414041404,59,184,4444,0.02457921453379642,58,184,7486,0.06030855539971949,45,43,713,0.6129032258064516,46,437,713,2020-09-07
PA,15,184,27873,185,23688,207,1067,209,2799,176,181,180,138,172,955,189,511,180,73,189,51,180,3335,161,0.7543859649122807,185,21027,27873,0.044030732860520096,207,1043,23688,0.030782477666559036,185,858,27873,0.04737631184407796,153,158,3335,0.7856071964017991,156,2620,3335,2020-09-07
WY,1,26,1454,26,512,26,29,26,51,26,8,26,2,26,29,26,13,26,0,26,0,26,110,26,0.35213204951856947,26,512,1454,0.056640625,26,29,512,0.019944979367262722,26,29,1454,0.07272727272727272,26,8,110,0.4636363636363636,26,51,110,2020-09-07
