state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
PA,7,92,120,43,170,6,10,213,31027,219,25959,219,1161,213,89,219,381,213,6,213,27,212,2781,219,190,213,164,219,1095,213,854,219,66,213,27,213,3628,219,0.836658394301737,219,25959,31027,0.045175097276265,213,1161,25700,0.037861987998956,213,1161,30664,0.053946621237933,213,190,3522,0.766538037486218,219,2781,3628,2022/03/05,,0,217,2,211,8,211,9,211,13,211,16,211,23,212,15,211,3,215,3,210,29,205,27,204,15,205,51,205,81,204,80,204,84,204,11,210,11,196,5624,357,4081,17,0,18,3,212,15,212,0,65,0,64,64,4,65,212
PR,0,11,55,8,48,10,1,64,8709,61,5528,63,55,65,5,66,4,63,1,65,0,63,455,63,13,65,11,66,49,65,36,66,6,65,4,65,636,61,0.609254793891377,61,5306,8709,0.009796672828096,62,53,5410,0.006098991320666,60,52,8526,0.019769357495881,60,12,607,0.712264150943396,61,453,636,2022/03/05,,0,66,0,66,1,66,1,66,0,66,1,66,2,66,0,66,0,66,0,63,0,63,0,63,0,63,2,63,1,63,1,63,0,63,0,63,0,15,548,0,613,0,0,0,1,60,2,60,0,8,0,8,7,0,8,60
RI,1,1,13,6,7,2,4,14,2330,15,2027,15,54,14,5,15,7,14,0,14,0,14,112,15,8,14,7,15,54,14,44,15,0,14,0,14,134,15,0.869957081545064,15,2027,2330,0.026640355204736,14,54,2027,0.023175965665236,14,54,2330,0.059701492537313,14,8,134,0.835820895522388,15,112,134,2022/03/05,,0,15,0,15,1,15,1,15,0,15,1,15,1,15,1,15,0,15,0,14,2,14,0,14,1,14,0,14,2,14,1,14,1,14,0,14,0,2,26,0,318,0,0,0,0,14,0,14,0,2,0,2,2,0,2,14
SC,20,61,5,23,58,5,15,84,11673,86,8974,86,354,84,43,86,25,84,2,83,1,83,939,86,67,84,64,86,342,84,319,86,12,84,11,84,1320,86,0.768782660841258,86,8974,11673,0.039869354657056,84,354,8879,0.030793319415449,84,354,11496,0.052384675527756,84,67,1279,0.711363636363636,86,939,1320,2022/03/05,,2,85,2,80,1,80,2,80,6,80,7,80,13,80,9,80,1,86,0,82,3,78,0,78,2,78,4,78,6,79,5,78,3,78,2,84,6,59,2268,1880,2487,0,203,0,2,84,0,84,0,53,0,53,33,0,53,84
SD,0,57,8,4,53,8,15,62,2432,65,1525,65,96,62,7,65,11,62,1,62,2,62,134,65,21,62,16,65,91,62,77,65,5,62,4,62,242,65,0.627055921052632,65,1525,2432,0.063829787234043,62,96,1504,0.040557667934094,62,96,2367,0.090128755364807,62,21,233,0.553719008264463,65,134,242,2022/03/05,,0,65,0,49,1,48,0,49,1,49,3,49,1,49,1,49,0,65,1,62,3,46,1,45,1,46,0,46,2,46,3,45,0,46,0,62,0,7,498,2,1120,33,0,73,0,62,3,62,0,6,0,6,12,0,6,62
TN,3,56,78,23,45,69,23,134,19021,137,13860,137,809,134,46,137,47,134,2,134,0,134,1611,137,171,134,170,137,773,134,707,137,36,134,36,134,2204,137,0.728668313968771,137,13860,19021,0.05952906548933,134,809,13590,0.043273602567531,134,809,18695,0.080851063829787,134,171,2115,0.730943738656987,137,1611,2204,2022/03/05,,0,136,2,136,1,136,2,136,8,136,7,136,16,137,6,137,4,137,3,134,4,133,11,133,4,133,5,133,5,133,6,133,5,133,4,134,5,56,138,32,258,50,0,0,2,134,10,134,0,56,0,56,43,4,56,134
TX,8,82,503,9,81,503,101,593,65109,593,49801,593,2682,593,245,593,352,593,30,593,79,593,5508,593,611,593,554,593,2544,593,2206,593,138,593,105,593,6146,593,0.764886574820685,593,49801,65109,0.053854340274292,593,2682,49801,0.041192461871631,593,2682,65109,0.099414253172795,593,611,6146,0.89619264562317,593,5508,6146,2022/03/05,,2,593,14,591,20,591,30,591,35,591,41,590,56,590,34,590,13,593,6,593,26,591,36,591,40,591,62,591,63,591,70,591,47,591,2,593,35,590,2888,671,1713,0,0,0,26,593,67,593,0,95,0,95,195,3,95,593
UT,0,48,9,2,46,9,1,56,5732,57,4099,57,224,56,33,57,2,56,3,56,1,56,342,57,41,56,41,57,192,56,181,57,32,56,0,56,453,57,0.715108164689463,57,4099,5732,0.055186006405519,56,224,4059,0.039610963748895,56,224,5655,0.09255079006772,56,41,443,0.754966887417218,57,342,453,2022/03/05,,0,57,6,54,3,54,6,54,4,54,3,54,5,54,5,54,1,57,0,56,1,53,0,53,0,53,0,53,0,53,1,53,0,53,0,56,2,43,484,0,1132,0,0,0,1,56,2,56,0,43,0,43,36,3,43,56
VA,13,69,22,19,66,19,40,101,17480,104,12721,104,609,101,52,104,168,101,3,101,9,101,1273,104,142,101,131,104,589,101,517,104,20,101,16,101,1911,104,0.727745995423341,104,12721,17480,0.048502707868748,101,609,12556,0.035283893395133,101,609,17260,0.07638515330823,101,142,1859,0.666143380429095,104,1273,1911,2022/03/05,,2,103,0,100,4,99,4,100,4,100,15,99,16,101,7,100,0,104,0,99,9,96,11,96,11,97,21,96,31,97,46,96,39,96,0,101,14,71,1369,1561,1816,96,0,133,4,101,4,101,0,71,0,71,35,5,71,101
VI,0,2,0,2,0,0,0,2,168,2,112,2,2,2,0,2,0,2,0,2,0,2,10,2,0,2,0,2,2,2,2,2,0,2,0,2,20,2,0.666666666666667,2,112,168,0.017857142857143,2,2,112,0.011904761904762,2,2,168,0,2,0,20,0.5,2,10,20,2022/03/05,,0,2,,0,,0,,0,,0,,0,,0,,0,0,2,0,2,,0,,0,,0,,0,,0,,0,,0,0,2,,0,146,,125,0,,30,0,2,0,2,,0,,0,0,,0,2
