state,collection_date,Staffed Adult ICU Beds Occupied Estimated,Count LL,Count UL,Percentage of Staffed Adult ICU Beds Occupied Estimated,Percentage LL,Percentage UL,Total Staffed Adult ICU Beds,Total LL,Total UL,geocoded_state
CW,2021/06/27,53173,53019,53327,65.49,65.04,65.94,81196,81004,81388,
CW,2021/06/28,53612,53486,53739,65.92,65.64,66.19,81336,81193,81480,
CW,2021/06/29,56394,56284,56504,69.17,69,69.34,81533,81400,81666,
CW,2021/06/30,57216,57110,57321,69.87,69.74,70,81898,81768,82028,
CW,2021/07/01,56755,56655,56855,69.44,69.3,69.57,81740,81612,81867,
CW,2021/07/02,56252,56149,56354,68.66,68.5,68.81,81937,81807,82067,
CW,2021/07/03,54601,54497,54705,67,66.81,67.2,81493,81363,81623,
CW,2021/07/04,53089,52982,53196,65.27,65.04,65.51,81335,81201,81469,
CW,2021/07/05,52845,52730,52960,65.05,64.77,65.34,81237,81104,81371,
CW,2021/07/06,54034,53920,54148,66.36,66.06,66.65,81434,81300,81568,
CW,2021/07/07,56642,56555,56730,69.3,69.15,69.46,81734,81619,81848,
CW,2021/07/08,57320,57212,57428,69.91,69.51,70.32,81991,81866,82116,
CW,2021/07/09,57294,57197,57392,69.81,69.46,70.16,82076,81974,82177,
CW,2021/07/10,55932,55841,56024,68.43,68.07,68.79,81738,81620,81857,
CW,2021/07/11,54697,54612,54782,67.16,66.83,67.49,81448,81342,81555,
CW,2021/07/12,55117,55018,55217,67.54,67.17,67.91,81610,81499,81722,
CW,2021/07/13,57767,57687,57846,70.51,70.19,70.82,81936,81830,82043,
CW,2021/07/14,58702,58648,58755,71.4,71.19,71.6,82222,82156,82287,
CW,2021/07/15,58483,58458,58508,71.28,71.15,71.4,82053,82004,82103,
CW,2021/07/16,58248,58217,58279,70.92,70.81,71.03,82139,82106,82171,
CW,2021/07/17,57139,57077,57200,69.68,69.42,69.93,82011,81924,82099,
CW,2021/07/18,55656,55613,55699,68.08,67.9,68.26,81755,81689,81820,
CW,2021/07/19,56037,56015,56059,68.56,68.48,68.64,81737,81712,81762,
CW,2021/07/20,58691,58652,58729,71.36,71.21,71.51,82246,82196,82296,
CW,2021/07/21,59256,59227,59284,71.92,71.82,72.02,82398,82367,82428,
CW,2021/07/22,59212,59181,59244,71.99,71.84,72.14,82254,82197,82310,
CW,2021/07/23,59149,59117,59180,71.84,71.69,71.99,82336,82275,82396,
CW,2021/07/24,58096,58022,58171,70.74,70.44,71.05,82126,82020,82233,
CW,2021/07/25,56880,56809,56952,69.41,69.13,69.7,81947,81848,82046,
CW,2021/07/26,57556,57428,57684,70.33,69.79,70.88,81836,81643,82028,
CW,2021/07/27,59461,59100,59822,72.12,70.73,73.52,82449,81993,82905,
AK,2021/06/27,85,85,85,63.91,63.91,63.91,133,133,133,POINT (-151.631889 63.631126)
AL,2021/06/27,1202,1202,1202,75.93,75.93,75.93,1583,1583,1583,POINT (-86.844516 32.756889)
AR,2021/06/27,684,684,684,68.95,68.95,68.95,992,992,992,POINT (-92.439162 34.899825)
CA,2021/06/27,4465,4419,4511,67.03,64.92,69.14,6661,6609,6713,POINT (-119.662127 37.211164)
CO,2021/06/27,836,836,836,66.83,66.83,66.83,1251,1251,1251,POINT (-105.547832 38.998552)
CT,2021/06/27,507,507,507,49.22,49.22,49.22,1030,1030,1030,POINT (-72.738288 41.575155)
DC,2021/06/27,240,240,240,75.95,75.95,75.95,316,316,316,POINT (-77.016275 38.904785)
DE,2021/06/27,134,134,134,73.63,73.63,73.63,182,182,182,POINT (-75.452394 38.994926)
FL,2021/06/27,4568,4568,4568,72.02,72.02,72.02,6343,6343,6343,POINT (-82.420978 28.260731)
GA,2021/06/27,1896,1790,2002,72.23,59.94,84.51,2625,2492,2758,POINT (-83.426574 32.638481)
HI,2021/06/27,110,110,110,51.16,51.16,51.16,215,215,215,POINT (-157.854309 21.361013)
IA,2021/06/27,410,410,410,62.98,62.98,62.98,651,651,651,POINT (-93.500061 42.074659)
ID,2021/06/27,175,175,175,61.62,61.62,61.62,284,284,284,POINT (-114.659366 44.389073)
IL,2021/06/27,1874,1874,1874,56.62,56.5,56.73,3310,3307,3313,POINT (-89.148632 40.124144)
