state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL,geocoded_state
CW,2021/04/26,486552,485856,487248,70.37,70.32,70.42,692081,691404,692758,
CW,2021/04/27,512414,511719,513110,73.6,73.33,73.86,696859,696114,697604,
CW,2021/04/28,521537,520867,522207,74.56,74.33,74.8,700076,699439,700714,
CW,2021/04/29,521300,520642,521958,74.54,74.31,74.77,699967,699346,700587,
CW,2021/04/30,515831,515121,516541,73.85,73.59,74.12,699083,698388,699778,
CW,2021/05/01,495185,494462,495909,71.26,70.99,71.53,695551,694846,696255,
CW,2021/05/02,480468,479866,481070,69.54,69.33,69.74,691591,691053,692128,
CW,2021/05/03,486970,486450,487489,70.41,70.25,70.57,692244,691817,692670,
CW,2021/05/04,512235,511527,512943,73.57,73.26,73.88,696880,695910,697849,
CW,2021/05/05,522296,521704,522889,74.53,74.32,74.73,701455,700873,702037,
CW,2021/05/06,520795,520150,521440,74.21,73.95,74.47,702380,701602,703159,
CW,2021/05/07,512686,511997,513374,73.55,73.27,73.83,697706,696881,698530,
CW,2021/05/08,491176,490424,491929,70.6,70.27,70.94,695689,694792,696586,
CW,2021/05/09,476675,475848,477502,68.83,68.45,69.21,692549,691497,693602,
CW,2021/05/10,479778,478968,480588,69.35,68.98,69.71,691841,690861,692820,
CW,2021/05/11,505091,504320,505862,72.53,72.18,72.88,696364,695397,697332,
CW,2021/05/12,514811,514023,515600,73.78,73.42,74.13,697812,696839,698785,
CW,2021/05/13,512048,511294,512802,73.39,73.16,73.62,697744,696794,698694,
CW,2021/05/14,506086,505260,506912,72.66,72.4,72.93,696501,695482,697520,
CW,2021/05/15,487019,486225,487813,70.23,70,70.47,693450,692472,694427,
CW,2021/05/16,473662,472932,474393,68.7,68.51,68.88,689494,688596,690392,
CW,2021/05/17,480388,479709,481068,69.73,69.63,69.83,688958,688205,689710,
CW,2021/05/18,504713,504022,505404,72.72,72.61,72.83,694034,693278,694791,
CW,2021/05/19,516034,515287,516782,74.05,73.9,74.21,696845,696045,697645,
CW,2021/05/20,516230,515514,516946,74.01,73.87,74.15,697515,696691,698338,
CW,2021/05/21,510236,509489,510983,73.17,72.99,73.36,697282,696331,698233,
CW,2021/05/22,492317,491552,493083,70.91,70.73,71.1,694247,693351,695142,
CW,2021/05/23,476978,476132,477824,69.15,68.95,69.35,690395,689440,691351,
CW,2021/05/24,483332,481982,484682,70.15,69.62,70.68,689622,687960,691284,
CW,2021/05/25,508499,507024,509974,73.32,72.73,73.91,694230,692416,696043,
CW,2021/05/26,515681,512674,518688,74.44,73.12,75.77,693387,689679,697095,
AK,2021/04/26,873,873,873,58.47,58.47,58.47,1493,1493,1493,POINT (-151.631889 63.631126)
AL,2021/04/26,9676,9676,9676,69.42,69.42,69.42,13939,13939,13939,POINT (-86.844516 32.756889)
AR,2021/04/26,4968,4968,4968,65.56,65.56,65.56,7578,7578,7578,POINT (-92.439162 34.899825)
CA,2021/04/26,41573,41543,41603,71.28,71.28,71.28,58327,58327,58327,POINT (-119.662127 37.211164)
CT,2021/04/26,6067,6067,6067,78.09,78.09,78.09,7769,7769,7769,POINT (-72.738288 41.575155)
