state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2021-01-17,"507,428","507,224","507,632",72.14,72.05,72.23,"703,409","703,186","703,632"
CW,2021-01-18,"510,900","510,666","511,134",72.60,72.51,72.69,"703,738","703,544","703,932"
CW,2021-01-19,"527,558","527,372","527,745",74.63,74.56,74.71,"706,893","706,719","707,068"
CW,2021-01-20,"536,081","535,742","536,420",75.58,75.45,75.71,"709,322","709,029","709,614"
CW,2021-01-21,"533,928","533,726","534,130",75.38,75.29,75.46,"708,354","708,142","708,566"
CW,2021-01-22,"532,315","532,176","532,454",75.21,75.15,75.27,"707,762","707,618","707,905"
CW,2021-01-23,"516,434","516,228","516,640",73.32,73.25,73.40,"704,340","704,204","704,477"
CW,2021-01-24,"504,625","504,476","504,774",71.95,71.89,72.00,"701,394","701,321","701,468"
CW,2021-01-25,"508,542","508,513","508,570",72.37,72.36,72.39,"702,668","702,612","702,723"
CW,2021-01-26,"527,777","527,734","527,820",74.73,74.71,74.75,"706,247","706,205","706,289"
CW,2021-01-27,"532,658","532,422","532,893",75.19,75.09,75.29,"708,421","708,172","708,670"
CW,2021-01-28,"529,866","529,778","529,955",74.93,74.89,74.97,"707,134","707,037","707,231"
CW,2021-01-29,"523,662","523,605","523,720",74.22,74.20,74.24,"705,574","705,538","705,609"
CW,2021-01-30,"504,192","504,044","504,340",71.73,71.67,71.79,"702,940","702,792","703,088"
CW,2021-01-31,"490,486","490,287","490,684",70.20,70.10,70.29,"698,745","698,462","699,028"
CW,2021-02-01,"493,873","493,772","493,975",70.63,70.58,70.67,"699,266","699,141","699,390"
CW,2021-02-02,"514,818","514,783","514,854",73.27,73.25,73.28,"702,651","702,626","702,677"
CW,2021-02-03,"521,702","521,569","521,835",74.01,73.86,74.17,"704,881","704,270","705,492"
CW,2021-02-04,"521,093","521,021","521,165",73.95,73.92,73.98,"704,652","704,601","704,704"
CW,2021-02-05,"517,374","517,252","517,496",73.55,73.51,73.59,"703,419","703,354","703,484"
CW,2021-02-06,"501,871","501,736","502,007",71.67,71.62,71.72,"700,265","700,201","700,329"
