state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
PR,1,0,68,1,0,68,7,66,9410,69,4821,69,700,66,33,66,67,65,0,65,10,65,441,69,100,66,104,66,665,66,482,66,35,66,2,65,672,69,0.512327311370882,69,4821,9410,0.15521064301552107,66,700,4510,0.0779423226812159,66,700,8981,0.16129032258064516,66,100,620,0.65625,69,441,672,2020-11-28
RI,3,10,1,3,10,1,6,13,2204,14,1947,14,453,13,31,14,2,13,1,13,0,13,145,14,46,13,47,14,447,13,414,14,6,13,6,13,177,14,0.8833938294010889,14,1947,2204,0.23854660347551343,13,453,1899,0.21227741330834116,13,453,2134,0.2822085889570552,13,46,163,0.8192090395480226,14,145,177,2020-11-28
SC,22,48,2,27,43,2,7,70,10150,72,8106,72,976,70,135,72,108,70,4,70,2,70,1034,72,249,70,237,72,962,70,875,72,14,70,9,70,1308,72,0.7986206896551724,72,8106,10150,0.12160478445053576,70,976,8026,0.09781519342553618,70,976,9978,0.1976190476190476,70,249,1260,0.790519877675841,72,1034,1308,2020-11-28
SD,9,49,3,13,45,3,98,58,2609,61,1677,61,523,58,52,61,24,58,1,58,1,58,186,61,107,58,115,61,518,58,513,61,5,58,4,58,225,61,0.6427750095822155,61,1677,2609,0.32585669781931464,58,523,1605,0.20945134160993192,58,523,2497,0.5119617224880383,58,107,209,0.8266666666666667,61,186,225,2020-11-28
TN,0,5,140,0,5,140,0,5,20302,145,12547,120,1,5,0,5,0,5,0,5,0,5,1711,141,0,5,0,5,0,5,0,5,1,5,0,5,2446,145,0.6752233344096438,120,12547,18582,0.006711409395973154,5,1,149,0.004081632653061225,5,1,245,,5,0,0,0.7280851063829787,141,1711,2350,2020-11-28
TX,138,440,5,156,422,5,157,578,67761,581,47481,583,9683,578,1118,583,689,578,15,578,46,578,6325,583,2585,578,2527,583,9565,578,8943,583,118,578,63,578,7756,581,0.7007127993978838,581,47481,67761,0.20657507360157018,578,9683,46874,0.14485533913771953,576,9683,66846,0.343384697130712,576,2585,7528,0.8154976792160907,581,6325,7756,2020-11-28
UT,7,45,1,6,46,1,1,52,5481,53,3202,53,575,52,99,53,5,52,4,52,0,52,468,53,200,52,201,53,560,52,560,53,15,52,2,52,663,53,0.5841999635103083,53,3202,5481,0.1820196264640709,52,575,3159,0.10658016682113068,52,575,5395,0.30627871362940273,52,200,653,0.7058823529411765,53,468,663,2020-11-28
VA,27,67,3,37,57,3,32,94,17973,97,12629,97,1749,94,202,97,239,94,7,94,15,94,1458,97,437,94,386,97,1721,94,1364,97,28,94,12,94,2070,97,0.7026651087742726,97,12629,17973,0.14002081498679048,94,1749,12491,0.09880239520958084,94,1749,17702,0.218063872255489,94,437,2004,0.7043478260869566,97,1458,2070,2020-11-28
VI,1,1,0,2,0,0,0,2,168,2,95,2,2,2,0,2,0,2,0,2,0,2,12,2,1,2,1,2,2,2,2,2,0,2,0,2,20,2,0.5654761904761905,2,95,168,0.021052631578947368,2,2,95,0.011904761904761904,2,2,168,0.05,2,1,20,0.6,2,12,20,2020-11-28
VT,1,15,1,1,15,1,0,16,1281,17,767,17,36,16,7,17,11,16,0,16,0,16,70,17,5,16,5,17,36,16,29,17,0,16,0,16,111,17,0.5987509758001561,17,767,1281,0.04806408544726302,16,36,749,0.028938906752411574,16,36,1244,0.04807692307692308,16,5,104,0.6306306306306306,17,70,111,2020-11-28
WA,9,88,2,20,77,2,11,92,13571,99,9080,99,1058,97,96,99,82,97,0,97,18,97,974,99,265,97,251,99,1042,97,936,99,16,97,10,97,1320,99,0.6690737602240071,99,9080,13571,0.11756861873541505,97,1058,8999,0.07867340868530637,97,1058,13448,0.20384615384615384,97,265,1300,0.7378787878787879,99,974,1320,2020-11-28
WI,52,90,3,59,83,3,15,142,13563,145,9069,145,2109,142,403,145,125,142,4,142,5,142,1097,145,442,142,454,145,2095,142,2036,145,14,142,5,142,1653,145,0.6686573766865738,145,9069,13563,0.24023237270759767,142,2109,8779,0.16029490005320363,142,2109,13157,0.2811704834605598,142,442,1572,0.6636418632788869,145,1097,1653,2020-11-28
WV,17,38,4,22,33,4,9,55,5995,59,4530,59,709,55,70,59,62,55,0,55,0,55,511,59,173,55,175,59,704,55,654,59,5,55,3,55,654,59,0.755629691409508,59,4530,5995,0.15964872776401712,55,709,4441,0.12236796686227132,55,709,5794,0.2878535773710483,55,173,601,0.7813455657492355,59,511,654,2020-11-28
AK,5,17,0,6,16,0,1,22,1439,22,897,22,163,22,27,22,5,22,1,22,0,22,99,22,36,22,32,22,162,22,148,22,1,22,1,22,123,22,0.6233495482974287,22,897,1439,0.18171683389074694,22,163,897,0.113273106323836,22,163,1439,0.2926829268292683,22,36,123,0.8048780487804879,22,99,123,2020-11-28
AL,31,73,4,36,66,6,29,105,15215,108,11588,108,1917,105,304,107,127,105,4,105,5,105,1328,108,510,105,488,107,1892,105,1778,107,25,105,20,105,1527,108,0.7616168255011502,108,11588,15215,0.1702335494183465,105,1917,11261,0.12963213416283473,105,1917,14788,0.3425117528542646,105,510,1489,0.8696791093647676,108,1328,1527,2020-11-28
AR,36,53,2,42,47,2,13,89,7767,90,5563,91,1090,89,160,91,232,89,0,89,23,89,814,91,338,89,325,91,1076,89,952,91,14,89,5,89,1012,91,0.7162353547058066,90,5563,7767,0.1966798989534464,89,1090,5542,0.1410820605746829,88,1090,7726,0.33969849246231154,89,338,995,0.8043478260869565,91,814,1012,2020-11-28
AZ,31,66,3,34,63,3,33,97,14593,100,10797,100,2745,97,351,100,261,97,0,97,7,97,1434,100,645,97,580,100,2719,97,2294,100,26,97,13,97,2063,100,0.7398752826697732,100,10797,14593,0.25823142050799625,97,2745,10630,0.19187753390185935,97,2745,14306,0.3241206030150754,97,645,1990,0.6951042171594765,100,1434,2063,2020-11-28
CA,80,287,12,104,263,12,53,371,65231,379,47415,379,9302,369,1195,379,597,371,16,369,24,369,5998,377,2088,369,2045,376,9176,369,8533,377,126,367,82,367,7745,377,0.7268783247229078,379,47415,65231,0.1986885105837623,369,9302,46817,0.14492482667289866,369,9302,64185,0.27940586109995985,369,2088,7473,0.7744351194318916,377,5998,7745,2020-11-28
CO,12,70,13,14,68,13,56,93,11126,95,7766,95,1950,93,289,95,140,93,6,93,11,93,1049,95,504,93,485,95,1930,93,1801,95,20,93,16,93,1485,95,0.6980046737371922,95,7766,11126,0.25413788609409615,93,1950,7673,0.17733721353219353,93,1950,10996,0.3459162663006177,93,504,1457,0.7063973063973064,95,1049,1485,2020-11-28
