state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
OR,9,48,7,9,48,7,16,62,7036,64,5465,64,932,62,72,64,78,62,1,62,2,62,627,64,220,62,214,64,919,62,846,64,13,62,6,62,820,64,0.77671972711768,64,5465,7036,0.174205607476636,62,932,5350,0.135268505079826,62,932,6890,0.276381909547739,62,220,796,0.764634146341463,64,627,820,2021/09/25,,1,64,5,64,8,64,5,64,12,64,17,64,19,64,5,64,0,64,0,62,5,62,6,62,5,62,7,62,24,62,17,62,14,62,0,62,16,62,1347,212,149,434,0,1,0,55,0,55,0,55,0,55,0,0,55,55
PA,23,192,6,31,184,6,31,215,30378,221,26259,221,3409,215,345,221,443,215,10,215,50,215,3039,221,714,215,699,221,3300,215,2864,221,109,215,49,215,3717,221,0.864408453486075,221,26259,30378,0.130969303469207,215,3409,26029,0.11362197113622,215,3409,30003,0.197619706615001,215,714,3613,0.817594834543987,221,3039,3717,2021/09/25,,3,219,16,220,29,220,38,220,52,221,61,221,69,220,64,221,14,216,1,213,20,212,32,213,34,213,53,213,102,212,87,213,96,213,18,210,30,215,5198,4894,3471,1162,0,303,5,214,2,214,0,214,0,214,20,2,214,214
PR,6,58,1,7,57,1,7,64,9252,65,5774,65,164,64,7,65,13,64,1,64,5,64,441,65,45,64,38,65,145,64,129,65,19,64,2,64,646,65,0.624081279723303,65,5774,9252,0.029026548672566,64,164,5650,0.018095553348781,64,164,9063,0.073051948051948,64,45,616,0.68266253869969,65,441,646,2021/09/25,,0,65,0,65,1,65,2,65,2,65,0,65,1,65,0,65,1,65,0,64,1,64,2,64,0,64,3,64,3,64,1,64,3,64,0,64,3,64,476,20,1104,94,0,9,0,64,5,64,0,64,0,64,14,1,64,64
RI,6,7,2,6,7,2,0,14,2488,15,2173,15,111,14,13,15,8,14,0,14,0,14,135,15,14,14,13,15,109,14,102,15,2,14,0,14,155,15,0.873392282958199,15,2173,2488,0.052309142318567,14,111,2122,0.045697818032112,14,111,2429,0.095238095238095,14,14,147,0.870967741935484,15,135,155,2021/09/25,,0,15,0,15,3,15,3,15,3,15,1,15,2,15,1,15,0,15,0,14,0,14,1,14,1,14,1,14,1,14,3,14,1,14,0,14,1,14,163,270,607,16,0,7,0,6,0,6,0,6,0,6,0,0,6,6
SC,22,59,5,22,59,5,11,84,11775,86,9695,86,1880,84,169,86,78,84,6,84,2,84,1171,86,499,84,497,86,1856,84,1777,86,24,84,21,84,1394,86,0.823354564755839,86,9695,11775,0.196057983105642,84,1880,9589,0.161971224261222,84,1880,11607,0.368810051736881,84,499,1353,0.840028694404591,86,1171,1394,2021/09/25,,2,86,5,86,19,86,17,86,30,86,34,86,30,86,26,86,6,86,0,84,1,84,3,84,10,84,18,84,16,84,14,84,10,84,6,84,36,84,4425,3075,2000,1688,0,180,0,84,1,84,0,84,0,84,4,0,84,84
SD,2,60,3,2,60,3,29,62,2859,65,1891,65,214,62,30,65,17,62,3,62,2,62,155,65,55,62,57,65,208,62,187,65,6,62,4,62,250,65,0.661420076949982,65,1891,2859,0.115301724137931,62,214,1856,0.076647564469914,62,214,2792,0.230125523012552,62,55,239,0.62,65,155,250,2021/09/25,,0,65,1,65,1,65,3,65,5,65,8,65,7,65,5,65,0,65,1,62,1,62,1,62,2,62,1,62,2,62,1,62,6,62,2,62,6,62,859,352,613,311,0,144,0,62,1,62,0,62,0,62,2,0,62,62
TN,32,64,48,37,59,48,35,97,20009,144,13696,132,2279,97,190,97,61,97,6,97,2,97,1805,141,676,97,661,97,2252,97,2151,97,27,97,27,97,2434,144,0.720159848564518,132,13696,19018,0.207956930376859,97,2279,10959,0.149285995021617,97,2279,15266,0.325626204238921,97,676,2076,0.7593605384939,141,1805,2377,2021/09/25,,2,97,5,97,17,97,16,97,39,97,41,97,22,97,27,97,21,97,1,97,5,97,8,97,7,97,4,97,10,97,9,97,8,97,9,97,47,97,4728,833,1205,2878,269,376,1,44,0,44,0,97,0,97,5,2,43,45
TX,16,107,409,21,102,409,60,527,65805,532,52084,532,9923,527,968,532,553,527,29,527,93,527,7012,532,3015,527,2993,532,9666,527,9131,532,257,527,202,527,7683,532,0.791490008358028,532,52084,65805,0.192953118011939,527,9923,51427,0.152647447927884,527,9923,65006,0.402375550513813,527,3015,7493,0.912664323831836,532,7012,7683,2021/09/25,,3,532,57,532,94,532,123,532,169,532,163,532,189,532,105,532,65,532,6,527,51,527,60,527,61,527,86,527,94,527,81,527,63,527,51,527,181,527,2560,1220,854,1268,0,171,4,159,4,159,0,159,0,159,46,6,159,159
UT,1,47,9,1,47,9,1,56,5785,57,3787,57,582,56,82,57,3,56,3,56,2,56,454,57,201,56,206,57,566,56,551,57,16,56,0,56,620,57,0.654624027657736,57,3787,5785,0.155906777390838,56,582,3733,0.101837270341207,56,582,5715,0.329508196721312,56,201,610,0.732258064516129,57,454,620,2021/09/25,,1,57,11,57,14,57,13,57,10,57,15,57,13,57,5,57,0,57,0,56,0,56,0,56,1,56,1,56,1,56,0,56,0,56,0,56,2,56,427,1784,238,239,0,47,0,56,0,56,0,56,0,56,2,0,56,56
VA,20,65,20,21,64,20,40,102,18225,105,14011,105,1924,102,158,105,184,102,9,102,31,102,1494,105,481,102,470,105,1896,102,1737,105,28,102,15,102,1970,105,0.76877914951989,105,14011,18225,0.138876858668976,102,1924,13854,0.106995884773663,102,1924,17982,0.250912884715702,102,481,1917,0.758375634517766,105,1494,1970,2021/09/25,,0,105,6,105,17,105,20,105,22,105,35,105,37,105,17,105,4,105,1,102,15,102,16,102,14,102,36,102,39,102,36,102,27,102,0,102,30,102,2232,4249,755,940,22,179,5,97,2,97,0,97,0,97,23,12,97,97
