state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage,all_pediatric_inpatient_bed_occupied,all_pediatric_inpatient_bed_occupied_coverage,all_pediatric_inpatient_beds,all_pediatric_inpatient_beds_coverage,previous_day_admission_pediatric_covid_confirmed_0_4,previous_day_admission_pediatric_covid_confirmed_0_4_coverage,previous_day_admission_pediatric_covid_confirmed_12_17,previous_day_admission_pediatric_covid_confirmed_12_17_coverage, previous_day_admission_pediatric_covid_confirmed_5_11,previous_day_admission_pediatric_covid_confirmed_5_11_coverage,previous_day_admission_pediatric_covid_confirmed_unknown,previous_day_admission_pediatric_covid_confirmed_unknown_coverage,staffed_icu_pediatric_patients_confirmed_covid,staffed_icu_pediatric_patients_confirmed_covid_coverage,staffed_pediatric_icu_bed_occupancy,staffed_pediatric_icu_bed_occupancy_coverage,total_staffed_pediatric_icu_beds,total_staffed_pediatric_icu_beds_coverage
VI,0,2,0,2,0,0,8,2,168,2,96,2,11,2,0,2,0,2,0,2,0,2,7,2,1,2,1,2,11,2,11,2,0,2,0,2,20,2,0.571428571428571,2,96,168,0.114583333333333,2,11,96,0.06547619047619,2,11,168,0.05,2,1,20,0.35,2,7,20,2022/05/03,,0,2,,0,,0,,0,,0,,0,,0,,0,0,2,0,2,,0,,0,,0,,0,,0,,0,,0,0,2,,0,146,,126,0,,30,0,2,0,2,,0,,0,0,,0,2,2,2,14,2,0,2,,0,,0,0,2,0,2,0,2,6,2
AS,0,1,0,1,0,0,0,1,150,1,64,1,1,1,0,1,0,1,0,1,0,1,6,1,0,1,0,1,1,1,1,1,0,1,0,1,7,1,0.426666666666667,1,64,150,0.015625,1,1,64,0.006666666666667,1,1,150,0,1,0,7,0.857142857142857,1,6,7,2022/05/03,,0,1,,0,,0,,0,,0,,0,,0,,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,0,1,,0,,,,,,,0,1,0,1,,0,,0,0,,0,1,8,1,28,1,0,1,,0,,0,0,1,0,1,0,1,0,1
OR,3,49,12,6,50,8,23,62,7059,64,5409,64,280,62,34,64,50,62,6,62,8,62,546,64,43,62,26,64,251,62,184,64,29,62,10,62,723,64,0.76625584360391,64,5409,7059,0.052601916212662,62,280,5323,0.040573829879728,62,280,6901,0.061604584527221,62,43,698,0.755186721991701,64,546,723,2022/05/03,,0,64,3,57,5,57,1,57,3,57,4,57,10,57,7,57,1,64,0,62,3,55,6,55,6,55,7,55,7,55,15,55,6,55,0,62,5,43,722,101,788,57,0,97,0,62,3,62,0,39,0,39,7,0,39,62,237,62,315,62,4,62,1,54,0,55,1,62,0,62,13,62,23,62
SD,0,55,10,3,52,10,3,62,2433,65,1535,65,23,62,5,65,2,62,0,62,1,62,117,65,3,62,2,65,22,62,15,65,1,62,0,62,240,65,0.630908343608714,65,1535,2433,0.01523178807947,62,23,1510,0.009716941275877,62,23,2367,0.012987012987013,62,3,231,0.4875,65,117,240,2022/05/03,,0,65,0,47,1,47,2,47,0,47,0,46,2,47,0,47,0,65,0,62,0,44,1,44,0,44,0,44,1,44,0,44,0,44,0,62,0,6,520,0,1199,35,0,75,0,62,1,62,0,6,0,6,4,0,6,62,88,62,150,62,0,62,0,44,0,44,0,62,0,62,7,62,22,62
IN,14,145,4,1,52,110,0,161,16683,163,11555,163,271,161,59,163,43,161,1,161,4,161,1389,163,31,161,23,163,269,161,166,163,2,161,2,161,1994,163,0.69262123119343,163,11555,16683,0.023647469458988,161,271,11460,0.016385513029808,161,271,16539,0.015938303341902,161,31,1945,0.696589769307924,163,1389,1994,2022/05/03,,18,162,6,161,2,162,1,162,5,162,5,162,9,162,12,162,1,163,0,160,2,159,3,160,6,160,4,160,7,160,13,160,8,160,0,161,1,141,5631,1298,6756,6,0,0,5,161,9,161,0,139,0,139,31,1,139,161,523,161,964,161,0,161,1,160,0,160,0,161,1,161,107,161,163,161
OH,1,96,135,5,104,123,26,228,32182,232,21955,232,706,228,85,232,35,228,5,228,41,228,2536,232,86,228,64,232,562,228,425,232,144,228,36,228,3714,232,0.682213659809832,232,21955,32182,0.032452309813836,228,706,21755,0.022151104417671,228,706,31872,0.023613399231192,228,86,3642,0.682821755519655,232,2536,3714,2022/05/03,,1,231,2,228,7,227,6,227,8,227,18,227,17,227,25,227,1,232,0,227,5,224,2,223,4,223,5,223,8,223,4,223,5,223,0,228,0,64,1215,0,1318,0,0,0,56,228,14,228,0,62,0,62,434,1,63,228,1338,228,5556,228,5,227,0,222,0,224,0,228,4,228,349,228,513,228
GA,30,115,27,34,112,26,8,169,22852,172,18285,172,579,169,47,172,107,169,2,169,21,169,1951,172,73,169,35,172,556,169,277,172,23,169,4,169,2646,172,0.800148783476282,172,18285,22852,0.031990717719211,169,579,18099,0.025654659045594,169,579,22569,0.028131021194605,169,73,2595,0.737339380196523,172,1951,2646,2022/05/03,,0,172,6,168,4,168,6,168,2,168,8,168,11,168,6,78,3,172,0,169,6,165,11,165,7,165,5,164,20,165,16,165,7,75,26,169,10,122,4562,2971,4123,14,0,12,15,169,4,169,0,138,0,138,31,1,138,169,1177,169,1952,169,1,169,0,165,1,165,0,169,0,165,303,145,397,169
OK,3,49,87,29,100,10,1,137,11248,139,7160,139,132,137,82,139,32,137,0,137,0,137,686,139,36,137,24,139,108,137,72,139,24,137,24,137,970,139,0.636557610241821,139,7160,11248,0.018768662021897,137,132,7033,0.011920888648063,137,132,11073,0.038668098818475,137,36,931,0.707216494845361,139,686,970,2022/05/03,,1,138,1,130,0,129,0,129,3,130,1,129,74,129,2,129,0,139,0,136,2,127,4,127,2,127,2,127,9,126,9,127,4,128,0,137,0,42,2445,178,2058,6,0,4,2,137,4,137,0,37,0,37,16,0,37,137,577,137,708,137,0,137,0,127,0,127,0,128,0,137,77,137,137,137
WV,1,9,53,24,35,4,4,59,5791,63,4626,63,123,59,17,63,75,59,0,59,0,59,482,63,24,59,22,63,121,59,101,63,2,59,2,59,645,63,0.798825764116733,63,4626,5791,0.027110425391228,59,123,4537,0.021762208067941,59,123,5652,0.039800995024876,59,24,603,0.747286821705426,63,482,645,2022/05/03,,0,63,0,62,1,62,1,62,1,62,5,62,8,62,1,62,0,63,0,59,2,58,5,58,6,58,10,58,21,58,18,58,13,58,0,59,0,9,0,0,31,0,0,0,2,59,4,59,0,8,0,8,21,0,8,59,264,59,424,59,0,59,0,58,0,58,0,10,1,59,85,59,107,59
MS,2,99,10,11,97,3,1,109,8859,111,5479,111,56,109,5,111,8,109,0,109,3,109,516,111,4,109,3,111,50,109,38,111,6,109,2,109,722,111,0.618467095608985,111,5479,8859,0.010301692420898,109,56,5436,0.006364359586317,109,56,8799,0.005698005698006,109,4,702,0.714681440443213,111,516,722,2022/05/03,,0,111,0,98,1,98,0,97,1,98,0,98,2,98,1,98,0,111,0,109,3,96,0,96,1,96,0,96,0,96,2,96,2,96,0,109,0,51,509,114,410,297,0,20,3,109,2,109,0,50,0,50,22,0,50,109,287,109,491,109,0,109,0,96,0,95,0,108,1,109,38,109,56,109
