state,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
IL,29144,177,17139,153,1603,184,1843,135,342,143,3204,124,0.6578762306610408,149,16839,25596,0.08051811657622965,153,1380,17139,0.05325281361515235,177,1552,29144,0.09849906191369606,121,315,3198,0.549492385786802,119,1732,3152,2020-08-18
IN,16780,132,10050,130,878,133,1405,125,158,125,2281,125,0.606627633246816,130,10050,16567,0.08547263681592039,130,859,10050,0.05119189511323004,132,859,16780,0.06926786497150372,125,158,2281,0.6159579131959667,125,1405,2281,2020-08-18
KS,7793,122,3905,108,302,132,493,78,76,87,661,73,0.5797145003756574,104,3858,6655,0.05923435075012933,107,229,3866,0.034820737683776117,121,270,7754,0.10742496050552923,67,68,633,0.7830940988835726,70,491,627,2020-08-18
KY,12919,104,8551,106,655,106,1051,99,623,100,1543,101,0.6560879325025156,104,8476,12919,0.07659922816044908,106,655,8551,0.05070051861599195,104,655,12919,0.4090610636900854,100,623,1523,0.6811406351263772,99,1051,1543,2020-08-18
LA,13973,174,9269,171,1450,208,1309,94,365,201,1703,85,0.6734055705039633,170,9260,13751,0.11038745998454576,167,1000,9059,0.10289812646370024,170,1406,13664,0.19370172311348782,81,326,1683,0.7105108631826189,85,1210,1703,2020-08-18
MA,17537,79,12481,79,278,79,915,76,43,75,1861,76,0.711695272851685,79,12481,17537,0.022273856261517507,79,278,12481,0.015852198209499915,79,278,17537,0.0231058570660935,75,43,1861,0.491671144545943,76,915,1861,2020-08-18
MD,10532,52,7363,47,836,51,717,45,128,48,1054,42,0.7856681034482759,46,7291,9280,0.10358021317299809,45,758,7318,0.0791030534351145,50,829,10480,0.11195445920303605,42,118,1054,0.6451612903225806,42,680,1054,2020-08-18
ME,2880,30,1777,28,33,31,205,27,11,28,292,28,0.6745516978252576,27,1768,2621,0.015194147439504783,28,27,1777,0.011111111111111112,30,32,2880,0.031141868512110725,26,9,289,0.7021276595744681,26,198,282,2020-08-18
MI,22897,143,14690,125,663,146,1663,123,171,141,2208,121,0.7386750724490315,124,14529,19669,0.03798502382573179,125,558,14690,0.02895575839629646,143,663,22897,0.06567028985507246,121,145,2208,0.7531702898550725,121,1663,2208,2020-08-18
MN,11398,127,7237,122,483,129,648,120,106,122,889,110,0.6923371280971969,121,7237,10453,0.062456819123946385,122,452,7237,0.04237585541323039,127,483,11398,0.11923509561304838,110,106,889,0.7349260523321957,109,646,879,2020-08-18
MO,18897,124,9682,103,912,136,1052,97,274,115,1835,100,0.6040719509784542,100,9168,15177,0.06166081388142946,103,597,9682,0.042758109752870824,124,808,18897,0.11778029445073612,92,208,1766,0.6469120399251403,90,1037,1603,2020-08-18
WV,6536,60,4680,60,221,60,454,60,65,60,640,60,0.7160342717258262,60,4680,6536,0.04722222222222222,60,221,4680,0.03381272949816402,60,221,6536,0.1015625,60,65,640,0.709375,60,454,640,2020-08-18
WY,1570,26,587,23,35,26,48,26,8,26,119,26,0.38771466314398945,23,587,1514,0.059625212947189095,23,35,587,0.022292993630573247,26,35,1570,0.06722689075630252,26,8,119,0.40336134453781514,26,48,119,2020-08-18
