state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage
VT,0,2,1,0,2,1,0,2,659,3,442,3,2,2,0,3,3,2,0,2,0,2,35,3,1,2,1,3,2,2,3,3,0,2,0,2,60,3,0.670713201820941,3,442,659,0.004728132387707,2,2,423,0.003231017770598,2,2,619,0.019230769230769,2,1,52,0.583333333333333,3,35,60,2021/05/20,,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,0,2,0,2,1,2,0,2,1,2,1,2,0,2,0,2
WA,9,82,2,8,83,2,9,91,13377,93,8771,93,585,91,54,93,42,91,1,91,0,91,901,93,161,91,126,93,582,91,530,93,3,91,3,91,1378,93,0.655677655677656,93,8771,13377,0.067311011391094,91,585,8691,0.044164276007851,91,585,13246,0.11890694239291,91,161,1354,0.653846153846154,93,901,1378,2021/05/20,,1,93,6,92,4,92,7,92,1,92,9,92,8,92,7,92,11,93,0,91,1,90,1,90,0,90,3,90,1,90,3,90,4,90,29,91
WI,5,115,20,11,109,20,2,137,12659,140,7756,140,296,137,65,140,27,137,1,137,3,137,817,140,106,137,94,140,288,137,263,140,8,137,2,137,1605,140,0.612686626115807,140,7756,12659,0.038926880589164,137,296,7604,0.023863269912931,137,296,12404,0.068254990341275,137,106,1553,0.509034267912773,140,817,1605,2021/05/20,,1,140,1,140,4,140,6,140,7,140,9,140,13,140,2,140,22,140,0,137,4,137,0,137,2,137,5,137,3,137,10,137,3,137,0,137
AK,1,21,0,2,20,0,0,22,1440,22,882,22,17,22,1,22,0,22,0,22,0,22,86,22,5,22,5,22,17,22,16,22,0,22,0,22,131,22,0.6125,22,882,1440,0.019274376417234,22,17,882,0.011805555555556,22,17,1440,0.038167938931298,22,5,131,0.656488549618321,22,86,131,2021/05/20,,0,22,0,22,0,22,0,22,0,22,1,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22
AL,28,64,15,28,64,15,6,102,14944,107,10654,107,378,102,39,104,58,102,0,102,4,102,1302,107,110,102,104,104,361,102,286,104,17,102,5,102,1642,107,0.712928265524625,107,10654,14944,0.036795483305753,102,378,10273,0.026141078838174,102,378,14460,0.06857855361596,102,110,1604,0.792935444579781,107,1302,1642,2021/05/20,,0,104,5,104,0,104,7,104,11,104,9,104,5,104,2,104,0,104,1,102,6,102,9,102,9,102,6,102,13,102,11,102,3,102,0,102
AR,15,71,2,18,68,2,0,86,7748,88,5139,88,209,86,24,88,45,86,0,86,11,86,683,88,85,86,63,88,204,86,163,88,5,86,0,86,991,88,0.663267940113578,88,5139,7748,0.040788446526151,86,209,5124,0.027104136947218,86,209,7711,0.08682328907048,86,85,979,0.68920282542886,88,683,991,2021/05/20,,0,88,2,88,6,88,3,88,2,88,7,88,2,88,2,88,0,88,1,86,4,86,1,86,5,86,5,86,15,86,8,86,4,86,2,86
AZ,24,67,3,28,63,3,7,91,14744,94,9577,94,575,91,58,94,97,91,0,91,3,91,1023,94,152,91,106,94,558,91,377,94,17,91,6,91,2243,94,0.649552360282149,94,9577,14744,0.061261453228212,91,575,9386,0.039770369345691,91,575,14458,0.069820854386771,91,152,2177,0.456085599643335,94,1023,2243,2021/05/20,,1,94,4,94,8,94,13,94,11,94,9,94,5,94,7,94,0,94,1,91,8,91,6,91,10,91,15,91,27,91,22,91,8,91,0,91
CA,51,278,51,70,259,51,17,372,60059,380,43381,380,1487,371,158,380,249,372,6,371,11,371,4635,379,340,371,311,379,1449,371,1230,379,38,371,29,371,6940,379,0.722306398707937,380,43381,60059,0.034721087164639,371,1487,42827,0.025106368609441,371,1487,59228,0.050258684405026,371,340,6765,0.667867435158501,379,4635,6940,2021/05/20,,0,379,11,379,22,379,26,379,29,379,40,379,19,379,10,379,1,379,2,371,17,371,27,371,29,371,31,371,49,371,44,371,49,371,1,371
CO,6,75,13,8,73,13,5,92,10894,94,7089,94,568,92,68,94,31,92,2,92,4,92,889,94,182,92,181,94,552,92,518,94,16,92,10,92,1295,94,0.650725169818249,94,7089,10894,0.08106179534751,92,568,7007,0.052655974784463,92,568,10787,0.144215530903328,92,182,1262,0.686486486486486,94,889,1295,2021/05/20,,0,94,4,94,5,94,4,94,17,94,23,94,4,94,10,94,1,94,2,92,4,92,1,92,2,92,6,92,7,92,6,92,3,92,0,92
CT,4,28,1,4,28,1,13,32,7852,33,5907,33,173,32,20,33,31,32,0,32,1,32,523,33,35,32,31,33,170,32,133,33,3,32,2,32,1052,33,0.752292409577178,33,5907,7852,0.029542349726776,32,173,5856,0.022285199020997,32,173,7763,0.033980582524272,32,35,1030,0.497148288973384,33,523,1052,2021/05/20,,0,33,0,33,4,33,3,33,2,33,5,33,4,33,2,33,0,33,0,32,4,32,4,32,2,32,1,32,6,32,5,32,9,32,0,32
DC,0,12,2,0,12,2,1,12,3501,14,2560,14,127,13,11,14,71,13,0,13,10,13,252,14,19,12,17,13,108,13,66,14,19,13,4,13,347,14,0.731219651528135,14,2560,3501,0.051147805074507,13,127,2483,0.037651941891491,13,127,3373,0.057750759878419,12,19,329,0.726224783861671,14,252,347,2021/05/20,,0,14,1,14,1,14,2,14,5,14,1,14,1,14,0,14,0,14,1,13,10,13,17,13,5,13,13,13,16,13,5,13,4,13,0,13
DE,1,7,2,1,7,2,0,9,3024,10,2033,10,81,9,5,10,34,9,2,9,0,9,141,10,13,9,9,10,78,9,65,10,3,9,3,9,296,10,0.67228835978836,10,2033,3024,0.04013875123885,9,81,2018,0.027072192513369,9,81,2992,0.045138888888889,9,13,288,0.476351351351351,10,141,296,2021/05/20,,0,10,0,10,1,10,1,10,1,10,1,10,1,10,0,10,0,10,0,9,0,9,3,9,2,9,7,9,6,9,6,9,10,9,0,9
FL,5,204,15,23,186,15,80,218,54129,224,40891,224,2595,218,307,224,153,218,9,218,8,218,4604,224,658,218,587,224,2559,218,2308,224,36,218,33,218,6423,224,0.755436087864176,224,40891,54129,0.064449632425988,218,2595,40264,0.048801128349788,218,2595,53175,0.105821807655195,218,658,6218,0.716799003580881,224,4604,6423,2021/05/20,,1,224,21,224,32,224,35,224,52,224,62,224,46,224,44,224,14,224,1,218,8,218,17,218,16,218,31,218,29,218,25,218,26,218,0,218
GA,26,119,10,31,113,11,8,152,20919,155,16363,155,1039,152,222,155,85,151,3,152,30,152,2045,155,285,152,217,155,1007,152,730,155,32,152,2,152,2721,155,0.782207562502988,155,16363,20919,0.064211111797788,152,1039,16181,0.050361107071882,152,1039,20631,0.106701609883939,152,285,2671,0.751561925762587,155,2045,2721,2021/05/20,,3,155,34,154,9,154,16,154,30,154,35,154,15,154,13,154,5,155,0,152,5,151,10,151,12,151,8,151,17,151,16,151,12,151,5,152
HI,1,19,4,1,19,4,1,24,2476,24,1709,24,57,24,5,24,9,24,0,24,0,24,110,24,17,24,13,24,57,24,38,24,0,24,0,24,213,24,0.690226171243942,24,1709,2476,0.03335283791691,24,57,1709,0.023021001615509,24,57,2476,0.07981220657277,24,17,213,0.516431924882629,24,110,213,2021/05/20,,0,24,1,24,2,24,0,24,0,24,1,24,0,24,1,24,0,24,0,24,2,24,2,24,0,24,0,24,2,24,1,24,2,24,0,24
IA,1,33,88,1,33,88,0,120,7903,122,4805,122,222,120,18,122,37,120,0,120,4,120,428,122,36,120,34,122,213,120,122,122,9,120,1,120,673,122,0.60799696317854,122,4805,7903,0.046934460887949,120,222,4730,0.028439661798616,120,222,7806,0.055045871559633,120,36,654,0.635958395245171,122,428,673,2021/05/20,,0,122,1,122,2,122,3,122,5,122,3,122,3,122,1,122,0,122,1,120,5,120,4,120,4,120,3,120,9,120,6,120,5,120,0,120
MS,7,89,2,13,83,2,1,96,7837,98,4735,98,224,96,24,98,20,96,0,96,2,96,553,98,90,96,58,98,220,96,164,98,4,96,1,96,799,98,0.60418527497767,98,4735,7837,0.047598810029749,96,224,4706,0.028851107676455,96,224,7764,0.115532734274711,96,90,779,0.692115143929912,98,553,799,2021/05/20,,0,98,4,98,1,98,2,98,6,98,3,98,4,98,4,98,0,98,0,95,1,96,1,96,2,96,8,96,2,96,4,96,2,95,0,96
MT,4,60,1,6,58,1,3,64,2945,65,1801,65,69,64,20,65,9,64,2,64,4,64,127,65,12,64,12,65,63,64,59,65,6,64,4,64,224,65,0.611544991511036,65,1801,2945,0.038720538720539,64,69,1782,0.023662551440329,64,69,2916,0.055045871559633,64,12,218,0.566964285714286,65,127,224,2021/05/20,,0,65,2,65,1,65,2,65,4,65,5,65,3,65,3,65,0,65,1,64,0,64,2,64,1,64,0,64,2,64,2,64,1,64,0,64
NC,3,111,5,5,109,5,9,115,22146,119,15924,119,702,115,48,119,102,115,1,115,4,115,1839,119,226,115,214,119,681,115,627,119,21,115,12,115,2442,119,0.719046328908155,119,15924,22146,0.044520547945205,115,702,15768,0.032091428571429,115,702,21875,0.094838438942509,115,226,2383,0.753071253071253,119,1839,2442,2021/05/20,,0,119,2,119,3,119,5,119,9,119,12,119,10,119,7,119,0,119,2,115,3,115,6,115,13,115,19,115,26,115,19,115,14,115,0,115
ND,10,35,1,9,36,1,19,45,1999,46,1353,46,90,45,10,46,4,45,1,45,1,45,129,46,16,45,14,46,87,45,60,46,3,45,1,45,201,46,0.676838419209605,46,1353,1999,0.067114093959732,45,90,1341,0.045615813482007,45,90,1973,0.081218274111675,45,16,197,0.641791044776119,46,129,201,2021/05/20,,0,46,1,46,1,46,0,46,1,46,3,46,2,46,2,46,0,46,1,45,2,45,0,45,1,45,0,45,1,45,0,45,0,45,0,45
NE,8,92,0,15,85,0,2,100,4152,100,2578,100,83,100,2,100,8,100,2,100,1,100,322,100,27,100,18,100,77,100,71,100,6,100,3,100,563,100,0.620905587668594,100,2578,4152,0.032195500387898,100,83,2578,0.019990366088632,100,83,4152,0.047957371225577,100,27,563,0.571936056838366,100,322,563,2021/05/20,,0,100,0,100,0,100,0,100,0,100,0,100,1,100,1,100,0,100,0,100,1,100,0,100,1,100,1,100,0,100,2,100,3,100,0,100
NH,2,25,1,4,23,1,0,28,2898,28,1895,28,54,28,5,28,9,28,0,28,0,28,160,28,15,28,15,28,54,28,46,28,0,28,0,28,282,28,0.653899240855763,28,1895,2898,0.028496042216359,28,54,1895,0.018633540372671,28,54,2898,0.053191489361702,28,15,282,0.567375886524823,28,160,282,2021/05/20,,0,28,1,28,0,28,0,28,1,28,1,28,0,28,2,28,0,28,0,28,3,28,1,28,0,28,1,28,3,28,1,28,0,28,0,28
NJ,6,63,9,6,61,11,52,77,21605,78,14198,78,749,77,76,78,137,77,1,77,4,77,1273,78,153,77,136,78,733,77,620,78,16,77,6,77,3078,78,0.657162693820875,78,14198,21605,0.052876809036357,77,749,14165,0.034787051228461,77,749,21531,0.049967341606793,77,153,3062,0.41358024691358,78,1273,3078,2021/05/20,,0,78,7,78,7,78,12,78,6,78,14,78,11,78,14,78,5,78,2,77,11,77,17,77,12,77,14,77,16,77,11,77,12,77,42,77
NM,14,37,1,17,34,1,2,50,4296,52,2872,50,149,50,19,52,23,51,0,50,2,51,320,50,53,50,50,51,140,50,132,51,9,50,4,50,423,52,0.678799338217915,50,2872,4231,0.053100498930862,49,149,2806,0.035955598455598,50,149,4144,0.13216957605985,50,53,401,0.756501182033097,50,320,423,2021/05/20,,0,51,0,50,5,50,2,50,5,50,3,50,2,50,2,50,0,51,0,50,6,49,3,49,1,48,5,48,1,48,1,48,6,48,0,49
NV,0,17,43,1,16,43,32,58,8531,60,5827,60,261,58,26,60,41,58,0,58,7,58,567,60,69,58,65,60,257,58,222,60,4,58,2,58,867,60,0.683038330793576,60,5827,8531,0.045629370629371,58,261,5720,0.03122009569378,58,261,8360,0.08539603960396,58,69,808,0.653979238754325,60,567,867,2021/05/20,,0,60,2,60,1,60,6,60,5,60,7,60,3,60,2,60,0,60,0,58,2,58,6,58,3,58,4,58,11,58,11,58,4,58,0,58
NY,6,166,9,6,166,9,131,172,49141,181,35147,181,1890,172,147,181,94,172,2,172,24,172,3395,181,389,172,356,181,1830,172,1432,181,60,172,26,172,5234,181,0.71522761034574,181,35147,49141,0.054232424677188,172,1890,34850,0.038928939237899,172,1890,48550,0.076080578916487,172,389,5113,0.648643484906381,181,3395,5234,2021/05/20,,0,181,17,181,14,181,15,181,27,181,31,181,17,181,22,181,4,180,0,172,3,172,17,172,15,172,15,172,11,172,14,172,17,172,2,171
OH,15,170,12,18,167,12,34,194,29557,197,20387,197,1213,194,106,197,124,194,2,194,78,194,2687,197,337,194,240,197,1117,194,780,197,96,194,16,194,4177,197,0.689752004601279,197,20387,29557,0.060001978630787,194,1213,20216,0.041406383341867,194,1213,29295,0.081796116504854,194,337,4120,0.643284654057936,197,2687,4177,2021/05/20,,3,197,7,197,14,197,16,197,22,197,19,197,15,197,9,197,0,197,0,194,8,194,10,194,5,194,18,194,19,194,13,194,11,194,1,194
OK,29,96,2,30,95,2,7,125,8407,127,5430,127,177,125,26,127,112,125,1,125,17,125,617,127,49,125,35,127,155,125,117,127,22,125,21,125,838,127,0.645890329487332,127,5430,8407,0.033339611979657,125,177,5309,0.02147797597379,125,177,8241,0.061480552070263,125,49,797,0.736276849642005,127,617,838,2021/05/20,,1,127,1,127,3,127,2,127,6,127,5,127,6,127,2,127,0,127,1,125,16,125,23,125,11,125,20,125,14,125,13,125,14,125,0,125
OR,1,55,7,3,53,7,9,61,6961,63,5092,63,326,61,39,63,30,61,3,61,1,61,525,63,77,61,69,63,318,61,281,63,8,61,5,61,807,63,0.731504094239333,63,5092,6961,0.065265265265265,61,326,4995,0.048004712118981,61,326,6791,0.098339719029374,61,77,783,0.650557620817844,63,525,807,2021/05/20,,0,63,1,63,4,63,8,63,7,63,7,63,8,63,4,63,0,63,0,61,2,61,2,61,6,61,5,61,6,61,5,61,4,61,0,61
ID,3,37,8,5,35,8,2,47,3438,48,1891,48,113,47,11,48,0,47,0,47,0,47,198,48,35,47,35,48,112,47,109,48,1,47,1,47,292,48,0.550029086678301,48,1891,3438,0.060720042987641,47,113,1861,0.033254855797528,47,113,3398,0.124113475177305,47,35,282,0.678082191780822,48,198,292,2021/05/20,,0,48,1,48,0,48,2,48,1,48,1,48,3,48,3,48,0,48,0,47,0,47,0,47,0,47,0,47,0,47,0,47,0,47,0,47
IL,13,145,22,11,147,22,1,175,28535,180,19092,180,1413,175,140,180,240,175,3,175,30,175,2091,180,330,175,307,180,1372,175,1150,180,41,175,22,175,3390,180,0.669073068161906,180,19092,28535,0.074821286735504,175,1413,18885,0.050156183444555,175,1413,28172,0.099158653846154,175,330,3328,0.616814159292035,180,2091,3390,2021/05/20,,1,180,10,180,19,180,23,180,26,180,21,180,21,180,14,180,5,171,6,175,19,175,28,175,21,175,36,175,40,175,39,175,38,175,13,166
