state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
PA,28,189,6,35,182,6,20,217,30557,223,26204,223,3260,217,313,223,395,217,10,217,36,217,3009,223,685,217,668,223,3164,217,2723,223,96,217,37,217,3676,223,0.857544916058514,223,26204,30557,0.125689169911709,217,3260,25937,0.108014976309599,217,3260,30181,0.191930512748669,217,685,3569,0.818552774755169,223,3009,3676,2021/10/23,,4,222,12,223,22,223,30,223,65,223,68,223,49,223,52,223,15,216,1,215,23,215,32,215,31,216,59,216,86,215,77,216,77,216,9,208,40,217,5472,4755,3836,1077,50,457,3,215,3,215,0,215,0,215,32,1,215,215
PR,9,55,2,10,54,2,0,65,9458,66,6021,66,72,65,3,66,6,65,0,65,4,65,450,66,12,65,8,66,56,65,43,66,16,65,2,65,645,66,0.636603933178262,66,6021,9458,0.012259492593223,65,72,5873,0.007754442649435,65,72,9285,0.019575856443719,65,12,613,0.697674418604651,66,450,645,2021/10/23,,0,66,0,66,0,66,0,66,1,66,1,66,1,66,0,66,0,66,0,65,1,65,2,65,0,65,1,65,1,65,0,65,1,65,0,65,1,65,504,32,1102,6,0,16,1,65,0,65,0,65,0,65,15,1,65,65
RI,6,7,2,7,6,2,1,14,2399,15,2076,15,78,14,12,15,0,14,0,14,0,14,135,15,9,14,7,15,76,14,71,15,2,14,0,14,160,15,0.865360566902876,15,2076,2399,0.038575667655786,14,78,2022,0.033376123234917,14,78,2337,0.06,14,9,150,0.84375,15,135,160,2021/10/23,,0,15,0,15,1,15,0,15,4,15,3,15,2,15,2,15,0,15,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,1,14,117,0,579,14,0,3,0,6,0,6,0,6,0,6,0,0,6,6
SC,30,52,5,30,52,5,9,85,11611,87,9379,87,735,85,57,87,39,85,1,85,1,85,1026,87,215,85,212,87,729,85,669,87,6,85,5,85,1356,87,0.8077684953923,87,9379,11611,0.079305135951662,85,735,9268,0.064214572776516,85,735,11446,0.163373860182371,85,215,1316,0.756637168141593,87,1026,1356,2021/10/23,,0,87,6,87,4,87,5,87,11,87,13,87,12,87,6,87,0,87,0,85,3,85,2,85,2,85,4,85,9,85,8,85,10,85,1,85,9,85,4896,3456,3492,1408,10,107,0,85,2,85,0,85,0,85,9,0,85,85
SD,2,60,3,2,60,3,35,62,2838,65,1822,65,204,62,28,65,10,62,2,62,1,62,162,65,51,62,53,65,196,62,181,65,8,62,2,62,242,65,0.64200140944327,65,1822,2838,0.113396331295164,62,204,1799,0.07361963190184,62,204,2771,0.220779220779221,62,51,231,0.669421487603306,65,162,242,2021/10/23,,0,65,0,65,3,65,6,65,1,65,6,65,6,65,6,65,0,65,1,62,0,62,3,62,2,62,0,62,3,62,0,62,1,62,0,62,2,62,728,72,608,238,0,142,0,62,0,62,0,62,0,62,3,0,62,62
TN,27,100,6,42,85,6,31,130,18749,133,13751,133,1189,130,82,133,64,130,2,130,1,130,1621,133,347,130,346,133,1179,130,1085,133,10,130,9,130,2239,133,0.733425782708411,133,13751,18749,0.08815896789501,130,1189,13487,0.064552907323959,130,1189,18419,0.161696178937558,130,347,2146,0.723983921393479,133,1621,2239,2021/10/23,,0,133,3,133,5,133,7,133,11,133,17,133,17,133,9,133,13,133,0,130,4,130,3,130,4,130,7,130,19,130,13,130,9,130,5,130,17,130,1958,473,629,508,35,46,0,76,0,76,0,130,0,130,15,2,76,77
TX,14,111,411,20,105,411,65,531,62493,536,46511,536,4331,531,371,536,357,531,15,531,84,531,5748,536,1444,531,1408,536,4206,531,3821,536,125,531,91,531,6795,536,0.744259357047989,536,46511,62493,0.094357298474946,531,4331,45900,0.070171743357097,531,4331,61720,0.217699381878486,531,1444,6633,0.845916114790287,536,5748,6795,2021/10/23,,0,536,25,536,34,536,58,536,56,536,83,536,53,536,44,536,18,536,2,531,26,531,42,531,31,531,50,531,63,531,66,531,47,531,30,531,75,531,3147,2694,1350,177,0,69,2,161,2,161,0,161,0,161,49,3,161,161
UT,1,48,9,1,48,9,1,57,6132,58,4117,58,526,57,73,58,4,57,3,57,3,57,459,58,185,57,186,58,512,57,494,58,14,57,0,57,626,58,0.671395955642531,58,4117,6132,0.129620502710695,57,526,4058,0.086870355078448,57,526,6055,0.300324675324675,57,185,616,0.733226837060703,58,459,626,2021/10/23,,0,58,4,58,9,58,17,58,5,58,20,58,9,58,9,58,0,58,0,57,0,57,1,57,1,57,1,57,1,57,0,57,0,57,0,57,5,57,831,438,1032,229,0,23,0,56,0,56,0,56,0,56,5,0,56,56
VA,18,66,20,21,63,20,31,101,17845,104,13385,104,1198,101,93,104,155,101,4,101,9,101,1429,104,285,101,283,104,1174,101,1026,104,24,101,12,101,1908,104,0.75007004763239,104,13385,17845,0.090579162256162,101,1198,13226,0.068029528676888,101,1198,17610,0.153721682847896,101,285,1854,0.74895178197065,104,1429,1908,2021/10/23,,2,104,5,104,7,104,8,104,20,104,17,104,11,104,21,104,2,104,2,101,9,101,9,101,11,101,28,101,26,101,38,101,31,101,1,101,16,101,3285,3331,1213,551,20,157,8,96,0,96,0,96,0,96,27,6,96,96
VI,2,0,0,2,0,0,0,2,168,2,102,2,4,2,0,2,0,2,0,2,0,2,9,2,1,2,1,2,4,2,4,2,0,2,0,2,20,2,0.607142857142857,2,102,168,0.03921568627451,2,4,102,0.023809523809524,2,4,168,0.05,2,1,20,0.45,2,9,20,2021/10/23,,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,184,17,108,13,0,4,0,2,0,2,0,2,0,2,0,0,2,2
