state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
AK,1,21,2,4,18,2,0,24,1856,24,1408,24,38,24,7,24,2,24,1,24,0,24,121,24,6,24,4,24,35,24,33,24,3,24,2,24,155,24,0.758620689655172,24,1408,1856,0.026988636363636,24,38,1408,0.020474137931034,24,38,1856,0.038709677419355,24,6,155,0.780645161290323,24,121,155,2022/03/22,,0,24,0,20,0,20,0,20,0,20,1,20,4,21,1,20,1,24,0,24,0,20,0,20,2,20,0,20,0,20,0,20,0,20,0,24,0,9,643,40,639,0,0,0,0,24,0,24,0,7,0,7,0,1,7,24
AL,0,8,109,36,59,22,15,113,15134,117,11043,117,265,113,25,115,90,113,1,113,6,113,1270,117,42,113,26,115,249,113,143,115,16,113,2,113,1574,117,0.729681511827673,117,11043,15134,0.024249633967789,113,265,10928,0.017762584623634,113,265,14919,0.02734375,113,42,1536,0.806861499364676,117,1270,1574,2022/03/22,,0,115,0,115,0,115,4,115,1,115,10,115,7,115,3,115,0,115,2,113,6,113,19,113,9,113,15,113,12,113,15,113,12,113,0,113,3,113,1017,0,941,171,0,1,2,113,1,113,0,8,0,8,30,3,98,113
AR,4,94,13,18,91,2,4,109,8796,111,5845,111,186,109,24,111,30,109,9,109,9,109,558,111,44,109,46,111,176,109,140,111,10,109,7,109,873,111,0.664506593906321,111,5845,8796,0.031920370688176,109,186,5827,0.021259572522574,109,186,8749,0.051401869158878,109,44,856,0.639175257731959,111,558,873,2022/03/22,,0,111,3,99,0,100,1,99,1,100,5,99,9,99,5,98,0,111,1,109,1,98,2,97,2,98,7,98,5,96,9,97,3,97,0,109,7,48,321,83,479,0,0,0,4,109,8,109,0,45,0,45,41,2,45,109
AS,0,1,0,1,0,0,0,1,150,1,68,1,4,1,2,1,0,1,0,1,0,1,2,1,0,1,0,1,4,1,4,1,0,1,0,1,7,1,0.453333333333333,1,68,150,0.058823529411765,1,4,68,0.026666666666667,1,4,150,0,1,0,7,0.285714285714286,1,2,7,2022/03/22,,,0,1,1,,0,,0,,0,1,1,,0,,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,0,1,,0,426,,10,0,,0,0,1,0,1,,0,,0,0,,0,1
AZ,0,69,46,6,82,27,4,112,16621,115,12674,115,450,112,64,115,119,112,3,112,7,112,1161,115,64,112,45,115,441,112,292,115,9,112,9,112,1746,115,0.762529330365201,115,12674,16621,0.036066362106276,112,450,12477,0.027543150936467,112,450,16338,0.037937166567872,112,64,1687,0.664948453608247,115,1161,1746,2022/03/22,,0,114,2,108,3,108,5,108,16,108,13,108,15,108,10,107,0,115,1,112,8,105,15,105,13,105,19,105,17,104,29,104,17,104,0,112,2,42,2450,525,2031,25,0,10,6,112,22,112,0,37,1,37,82,1,37,112
CA,7,118,285,109,261,40,38,402,64667,410,49297,410,1816,402,175,410,308,402,13,398,18,401,4864,410,285,402,255,410,1740,402,1499,410,76,402,64,401,6751,410,0.762320812779316,410,49297,64667,0.037241351024342,402,1816,48763,0.028419405320814,402,1816,63900,0.043136067806872,402,285,6607,0.720485853947563,410,4864,6751,2022/03/22,,1,408,11,404,20,403,13,403,21,403,35,403,29,403,44,404,1,408,3,400,21,396,37,394,36,395,49,395,59,395,54,395,49,396,0,402,8,122,8733,499,3305,305,0,0,6,401,14,401,0,354,0,355,47,2,355,401
CO,15,61,31,19,68,20,10,105,11853,107,7807,107,147,105,15,107,34,105,0,105,10,105,723,107,26,105,26,107,133,105,100,107,14,105,5,105,1242,107,0.658651818105121,107,7807,11853,0.018987341772152,105,147,7742,0.012494687632809,105,147,11765,0.021416803953872,105,26,1214,0.582125603864734,107,723,1242,2022/03/22,,0,107,1,95,1,94,3,94,3,94,3,94,2,93,2,94,0,107,0,105,2,92,6,92,3,92,7,92,7,92,5,90,4,92,0,105,1,48,4223,827,1847,0,16,1,3,105,15,105,0,44,0,44,29,0,44,105
CT,0,13,25,1,29,8,15,37,7802,38,5935,38,205,37,18,38,35,37,2,37,6,37,567,38,11,37,10,38,177,37,156,38,28,37,4,37,899,38,0.760702384004102,38,5935,7802,0.034869875829223,37,205,5879,0.026571613739469,37,205,7715,0.0125284738041,37,11,878,0.630700778642937,38,567,899,2022/03/22,,0,38,0,36,1,36,2,36,2,36,6,36,1,36,6,36,0,38,1,37,2,35,9,35,4,35,4,35,5,35,6,35,4,35,0,37,0,7,2402,0,2364,0,0,0,3,37,3,37,0,7,0,7,16,0,7,37
DC,0,0,14,0,12,2,1,13,3372,14,2695,14,67,13,1,14,46,13,2,13,3,13,241,14,6,13,5,14,60,13,48,14,7,13,5,13,335,14,0.799228944246738,14,2695,3372,0.025553012967201,13,67,2622,0.020666255397903,13,67,3242,0.019047619047619,13,6,315,0.719402985074627,14,241,335,2022/03/22,,0,14,0,14,0,14,0,14,0,14,0,14,0,14,1,14,0,14,1,13,2,13,13,13,4,13,7,13,10,13,5,13,4,13,0,13,1,13,304,258,224,27,0,0,0,13,1,13,0,1,0,1,2,0,1,13
DE,2,12,2,5,10,1,0,15,3192,16,2524,16,88,15,8,16,30,15,1,15,1,15,143,16,4,15,4,16,86,15,29,16,2,15,2,15,187,16,0.790726817042606,16,2524,3192,0.035101715197447,15,88,2507,0.027848101265823,15,88,3160,0.022099447513812,15,4,181,0.764705882352941,16,143,187,2022/03/22,,0,16,0,14,0,14,1,14,3,14,2,14,1,14,1,14,0,16,1,15,1,13,2,13,1,13,4,13,8,13,4,13,9,13,0,15,0,9,482,0,435,0,0,0,0,15,0,15,0,8,0,8,6,0,8,15
