state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2021-02-13,"494,656","494,494","494,818",70.59,70.55,70.64,"700,295","700,069","700,521"
CW,2021-02-14,"480,603","479,611","481,595",68.79,68.33,69.26,"698,186","696,816","699,557"
CW,2021-02-15,"481,362","481,183","481,542",68.98,68.92,69.04,"697,398","697,154","697,641"
CW,2021-02-16,"500,380","500,221","500,539",71.41,71.36,71.45,"700,360","700,143","700,576"
CW,2021-02-17,"510,913","510,754","511,073",72.62,72.57,72.68,"703,511","703,290","703,732"
CW,2021-02-18,"510,684","510,516","510,853",72.52,72.46,72.58,"704,170","703,936","704,404"
CW,2021-02-19,"509,636","509,465","509,806",72.39,72.34,72.45,"703,990","703,769","704,211"
CW,2021-02-20,"492,263","492,014","492,513",70.22,70.12,70.33,"700,997","700,648","701,347"
CW,2021-02-21,"479,925","479,750","480,100",68.72,68.66,68.78,"698,379","698,133","698,625"
CW,2021-02-22,"487,583","487,445","487,721",69.45,69.39,69.52,"702,010","701,813","702,208"
CW,2021-02-23,"513,037","512,890","513,183",72.62,72.55,72.68,"706,480","706,298","706,663"
CW,2021-02-24,"521,415","520,787","522,042",73.73,73.45,74.01,"707,170","706,411","707,929"
CW,2021-02-25,"521,139","520,659","521,620",73.77,73.56,73.98,"706,388","705,814","706,961"
CW,2021-02-26,"515,176","514,394","515,959",73.01,72.66,73.37,"705,602","704,601","706,603"
CW,2021-02-27,"496,663","495,882","497,444",70.64,70.29,71.00,"703,036","702,051","704,021"
CW,2021-02-28,"481,582","480,800","482,364",68.84,68.48,69.20,"699,558","698,577","700,538"
CW,2021-03-01,"486,001","485,225","486,777",69.44,69.10,69.79,"699,838","698,896","700,781"
CW,2021-03-02,"507,389","506,612","508,166",72.18,71.83,72.52,"702,965","702,038","703,892"
CW,2021-03-03,"513,803","513,371","514,234",72.85,72.66,73.04,"705,247","704,729","705,764"
CW,2021-03-04,"512,804","512,751","512,856",72.70,72.67,72.72,"705,395","705,308","705,482"
CW,2021-03-05,"507,509","507,365","507,652",72.08,72.01,72.15,"704,050","703,838","704,261"
CW,2021-03-06,"488,212","487,992","488,432",69.70,69.61,69.79,"700,406","700,195","700,617"
CW,2021-03-07,"474,036","473,897","474,175",67.95,67.89,68.02,"697,580","697,381","697,778"
CW,2021-03-08,"478,997","478,884","479,110",68.61,68.56,68.66,"698,097","697,974","698,220"
CW,2021-03-09,"502,604","502,375","502,832",71.60,71.52,71.68,"701,928","701,803","702,052"
CW,2021-03-10,"510,927","510,762","511,092",72.55,72.47,72.63,"704,234","703,978","704,490"
CW,2021-03-11,"510,290","510,112","510,468",72.53,72.45,72.61,"703,551","703,319","703,783"
CW,2021-03-12,"506,901","506,592","507,210",72.15,72.00,72.30,"702,578","702,141","703,015"
