state,collection_date,Staffed Adult ICU Beds Occupied Estimated,Count LL,Count UL,Percentage of Staffed Adult ICU Beds Occupied Estimated,Percentage LL,Percentage UL,Total Staffed Adult ICU Beds,Total LL,Total UL
CW,2020-09-23,"57,282","56,590","57,974",70.47,69.74,71.21,"79,969","79,043","80,895"
CW,2020-09-24,"57,512","56,833","58,190",70.72,70.10,71.34,"80,005","79,099","80,912"
CW,2020-09-25,"57,576","56,901","58,250",70.47,69.75,71.19,"80,518","79,620","81,416"
CW,2020-09-26,"56,354","55,700","57,007",69.34,68.58,70.09,"80,150","79,276","81,024"
CW,2020-09-27,"54,908","54,264","55,553",67.60,66.91,68.29,"80,088","79,218","80,957"
CW,2020-09-28,"55,233","54,601","55,866",67.84,67.26,68.42,"80,319","79,473","81,165"
CW,2020-09-29,"57,909","57,284","58,534",70.80,70.16,71.45,"80,637","79,804","81,470"
CW,2020-09-30,"58,265","57,652","58,878",71.29,70.59,71.99,"80,600","79,784","81,416"
CW,2020-10-01,"58,464","57,859","59,070",71.08,70.28,71.89,"81,140","80,328","81,953"
CW,2020-10-02,"58,089","57,482","58,696",70.57,69.70,71.44,"81,315","80,519","82,111"
CW,2020-10-03,"57,857","57,241","58,474",69.59,67.35,71.84,"82,056","81,252","82,860"
CW,2020-10-04,"56,303","55,693","56,913",67.87,65.63,70.11,"81,878","81,081","82,675"
CW,2020-10-05,"56,468","55,882","57,053",67.85,65.70,70.01,"82,324","81,557","83,092"
CW,2020-10-06,"59,108","58,555","59,661",70.80,68.79,72.82,"82,549","81,820","83,278"
CW,2020-10-07,"59,822","59,294","60,351",71.48,69.63,73.33,"82,796","82,101","83,491"
CW,2020-10-08,"60,052","59,563","60,541",71.83,70.13,73.54,"82,848","82,188","83,508"
CW,2020-10-09,"59,960","59,535","60,386",71.61,70.12,73.10,"83,046","82,477","83,615"
CW,2020-10-10,"58,768","58,497","59,038",70.40,69.55,71.24,"82,775","82,367","83,183"
CW,2020-10-11,"57,209","56,885","57,532",68.75,67.66,69.83,"82,478","82,022","82,933"
CW,2020-10-12,"57,569","57,255","57,882",68.56,67.38,69.74,"83,381","82,953","83,810"
CW,2020-10-13,"59,879","59,556","60,202",71.10,69.88,72.31,"83,722","83,285","84,159"
CW,2020-10-14,"60,402","60,067","60,737",71.76,70.47,73.05,"83,770","83,322","84,217"
CW,2020-10-15,"60,759","60,424","61,093",71.65,70.37,72.92,"84,168","83,727","84,609"
CW,2020-10-16,"60,747","60,440","61,055",71.55,70.38,72.71,"84,253","83,848","84,658"
CW,2020-10-17,"59,602","59,302","59,903",70.38,69.23,71.52,"84,030","83,631","84,430"
CW,2020-10-18,"58,005","57,695","58,316",68.68,67.49,69.86,"83,821","83,407","84,235"
CW,2020-10-19,"58,132","57,871","58,394",68.66,67.68,69.65,"83,986","83,637","84,335"
CW,2020-10-20,"60,579","60,402","60,757",71.34,70.68,71.99,"84,294","84,045","84,542"
CW,2020-10-21,"61,048","60,842","61,255",71.83,71.04,72.63,"84,375","84,074","84,676"
CW,2020-10-22,"60,893","60,689","61,097",71.52,70.75,72.29,"84,528","84,238","84,817"
CW,2020-10-23,"61,397","61,099","61,695",71.28,70.17,72.38,"85,529","85,134","85,924"
AL,2020-09-23,"1,243","1,243","1,243",85.08,85.08,85.08,"1,461","1,461","1,461"
