state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
MS,8,92,2,9,91,2,0,100,8187,102,5310,102,367,100,26,102,25,100,0,100,9,100,664,102,115,100,111,102,354,100,318,102,13,100,8,100,825,102,0.648589226823012,102,5310,8187,0.069665907365224,100,367,5268,0.045230465861474,100,367,8114,0.142857142857143,100,115,805,0.804848484848485,102,664,825,2021/10/15,,0,102,0,102,1,102,2,102,4,102,9,102,6,102,4,102,0,102,1,100,2,100,5,100,4,100,2,100,6,100,1,100,2,100,2,100,6,100,9157,842,1166,2893,0,211,0,100,3,100,0,100,0,100,6,2,100,100
MT,12,51,1,13,50,1,13,63,2785,64,2083,64,469,63,108,64,174,63,2,63,29,63,191,64,117,63,119,64,454,63,453,64,15,63,3,63,239,64,0.747935368043088,64,2083,2785,0.227008712487899,63,469,2066,0.170112441059122,63,469,2757,0.502145922746781,63,117,233,0.799163179916318,64,191,239,2021/10/15,,0,64,7,64,3,64,13,64,21,64,29,64,22,64,12,64,1,64,6,63,26,63,37,63,19,63,22,63,29,63,29,63,6,63,0,63,12,63,1457,801,584,771,1,282,0,63,0,63,0,63,0,63,0,0,63,63
NC,8,99,12,9,98,12,16,115,22016,119,16946,119,1978,115,131,119,107,115,2,115,10,115,1982,119,547,115,543,119,1939,115,1864,119,39,115,32,115,2422,119,0.769712936046512,119,16946,22016,0.118110706395175,115,1978,16747,0.091009478236864,115,1978,21734,0.232074671192193,115,547,2357,0.818331957060281,119,1982,2422,2021/10/15,,1,119,7,119,11,119,8,119,27,119,21,119,34,119,22,119,0,119,0,115,8,115,3,115,9,115,15,115,24,115,22,115,26,115,0,115,32,115,604,454,350,277,13,136,1,114,4,114,0,114,0,114,15,5,114,114
ND,11,35,1,12,34,1,101,46,1971,47,1579,47,276,46,26,47,9,46,0,46,3,46,151,47,62,46,60,47,270,46,254,47,6,46,3,46,199,47,0.801116184677828,47,1579,1971,0.176696542893726,46,276,1562,0.141902313624679,46,276,1945,0.317948717948718,46,62,195,0.758793969849246,47,151,199,2021/10/15,,0,47,1,47,2,47,3,47,4,47,7,47,5,47,7,47,0,47,0,46,0,46,1,46,1,46,2,46,2,46,3,46,1,46,0,46,2,46,834,188,307,400,10,147,0,46,0,46,0,46,0,46,2,0,46,46
NE,17,80,0,22,75,0,10,97,3960,97,2972,97,401,97,45,97,16,97,1,97,3,97,396,97,109,97,118,97,394,97,365,97,7,97,4,97,478,97,0.75050505050505,97,2972,3960,0.13492597577389,97,401,2972,0.101262626262626,97,401,3960,0.228033472803347,97,109,478,0.828451882845188,97,396,478,2021/10/15,,0,97,1,97,1,97,2,97,7,97,15,97,10,97,9,97,0,97,1,97,1,97,1,97,1,97,4,97,2,97,2,97,4,97,0,97,5,97,1340,658,515,508,0,183,0,97,0,97,0,97,0,97,0,0,97,97
NH,7,18,4,9,16,4,1,29,2808,29,2224,29,195,29,23,29,16,29,0,29,0,29,180,29,55,29,52,29,193,29,188,29,2,29,0,29,212,29,0.792022792022792,29,2224,2808,0.087679856115108,29,195,2224,0.069444444444444,29,195,2808,0.259433962264151,29,55,212,0.849056603773585,29,180,212,2021/10/15,,0,29,0,29,0,29,2,29,5,29,5,29,6,29,4,28,1,29,0,29,0,29,0,29,3,29,2,29,5,29,2,29,4,29,0,29,1,29,417,43,240,136,0,1,1,26,1,26,0,26,0,26,3,0,26,26
NJ,10,59,11,10,59,11,82,79,21839,80,15308,80,933,79,102,80,114,79,3,79,4,79,1358,80,202,79,198,80,920,79,842,80,13,79,5,79,2951,80,0.700947845597326,80,15308,21839,0.061180327868852,79,933,15250,0.042861080485116,79,933,21768,0.068824531516184,79,202,2935,0.46018298881735,80,1358,2951,2021/10/15,,0,80,5,80,6,80,12,80,14,80,16,80,21,80,24,80,4,80,1,79,5,79,6,79,6,79,12,79,12,79,14,79,8,79,50,79,12,79,1908,259,1201,400,0,154,2,64,3,64,0,64,0,64,62,1,64,64
NM,19,32,1,23,28,1,1,51,4251,52,3269,52,388,51,62,52,11,51,1,51,0,51,397,52,117,51,120,52,379,51,368,52,9,51,5,51,450,52,0.76899553046342,52,3269,4251,0.121023081721772,51,388,3206,0.093606755126659,51,388,4145,0.272727272727273,51,117,429,0.882222222222222,52,397,450,2021/10/15,,0,52,2,52,6,52,15,52,11,52,12,52,11,52,5,52,0,52,0,51,1,51,0,51,1,51,1,51,3,51,2,51,3,51,0,51,4,51,242,0,30,28,0,3,0,14,0,14,0,14,0,14,3,0,14,14
NV,2,15,43,2,15,43,32,58,8368,60,6456,60,683,58,66,60,56,58,2,58,6,58,682,60,126,58,138,60,678,58,624,60,5,58,1,58,810,60,0.77151051625239,60,6456,8368,0.107677755005518,58,683,6343,0.082989064398542,58,683,8230,0.161538461538462,58,126,780,0.841975308641975,60,682,810,2021/10/15,,0,60,4,60,4,60,15,60,16,60,9,60,11,60,7,60,0,60,1,58,3,58,7,58,5,58,8,58,9,58,8,58,15,58,0,58,15,58,1086,360,360,22,0,22,0,58,0,58,0,58,0,58,3,1,58,58
NY,10,155,10,10,155,10,139,166,44114,175,35690,175,2585,166,239,175,125,166,12,166,29,166,3489,175,531,166,494,175,2509,166,2070,175,76,166,24,166,4902,175,0.809040213991023,175,35690,44114,0.073140367258014,166,2585,35343,0.059392519069938,166,2585,43524,0.110832811521603,166,531,4791,0.711750305997552,175,3489,4902,2021/10/15,,2,175,6,175,27,175,24,175,42,175,57,175,39,175,39,175,3,174,1,166,8,166,16,166,15,166,13,166,26,166,23,166,20,166,3,165,29,166,6774,4326,8009,1625,0,1210,3,159,1,159,0,159,0,159,11,1,159,159
