state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2021-02-15,"481,385","481,146","481,624",68.99,68.92,69.07,"697,317","696,986","697,648"
CW,2021-02-16,"500,416","500,200","500,633",71.41,71.35,71.47,"700,360","700,075","700,644"
CW,2021-02-17,"510,948","510,735","511,162",72.63,72.56,72.70,"703,511","703,227","703,795"
CW,2021-02-18,"510,698","510,471","510,925",72.52,72.44,72.60,"704,170","703,867","704,473"
CW,2021-02-19,"509,638","509,408","509,868",72.39,72.32,72.47,"703,990","703,709","704,270"
CW,2021-02-20,"492,275","491,930","492,621",70.22,70.08,70.37,"700,997","700,531","701,464"
CW,2021-02-21,"479,951","479,717","480,185",68.72,68.64,68.81,"698,379","698,065","698,693"
CW,2021-02-22,"487,271","487,037","487,505",69.46,69.35,69.57,"701,513","701,182","701,843"
CW,2021-02-23,"512,712","512,470","512,954",72.62,72.51,72.74,"705,981","705,644","706,318"
CW,2021-02-24,"521,415","520,533","522,296",73.73,73.34,74.12,"707,170","706,101","708,239"
CW,2021-02-25,"521,139","520,464","521,815",73.77,73.48,74.07,"706,388","705,586","707,190"
CW,2021-02-26,"515,176","514,393","515,959",73.01,72.65,73.37,"705,602","704,591","706,613"
CW,2021-02-27,"496,666","495,819","497,513",70.64,70.26,71.03,"703,036","701,971","704,101"
CW,2021-02-28,"481,599","480,704","482,494",68.84,68.44,69.25,"699,558","698,458","700,657"
CW,2021-03-01,"486,029","485,181","486,877",69.45,69.07,69.83,"699,837","698,802","700,873"
CW,2021-03-02,"507,397","506,615","508,178",72.18,71.83,72.52,"702,960","702,035","703,885"
CW,2021-03-03,"513,806","513,191","514,420",72.85,72.58,73.12,"705,242","704,508","705,975"
CW,2021-03-04,"512,806","512,732","512,880",72.70,72.66,72.74,"705,390","705,267","705,512"
CW,2021-03-05,"507,512","507,308","507,715",72.09,71.99,72.18,"704,044","703,749","704,340"
CW,2021-03-06,"488,230","487,920","488,540",69.71,69.58,69.83,"700,403","700,114","700,692"
