state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
AR,17,70,2,20,67,2,11,87,7648,89,5339,89,1302,87,143,89,237,87,1,87,7,87,838,89,398,87,373,89,1287,87,1224,89,15,87,5,87,1059,89,0.6980910041841004,89,5339,7648,0.24459891038887846,87,1302,5323,0.17115814381490732,87,1302,7607,0.381957773512476,87,398,1042,0.7913125590179415,89,838,1059,2021-01-07
AZ,35,67,3,34,68,3,92,102,15928,105,12233,105,5079,102,557,105,246,102,5,102,5,102,1799,105,1126,102,1055,105,5048,102,4582,105,31,102,20,102,2358,105,0.7680185836263185,105,12233,15928,0.4238150867823765,102,5079,11984,0.3258902791145332,102,5079,15585,0.4947275922671353,102,1126,2276,0.7629346904156065,105,1799,2358,2021-01-07
CA,180,188,15,191,177,15,140,375,66839,383,54178,383,22593,374,1942,383,518,375,26,374,18,374,8178,382,4932,374,4916,382,22387,374,21779,382,206,374,172,374,9212,382,0.8105746644922874,383,54178,66839,0.42204662631696926,374,22593,53532,0.3431552727107034,374,22593,65839,0.5507537688442211,374,4932,8955,0.8877551020408163,382,8178,9212,2021-01-07
CO,5,77,13,5,77,13,9,93,11187,95,7082,95,959,93,129,95,61,93,3,93,3,93,862,95,241,93,233,95,937,93,842,95,22,93,16,93,1373,95,0.63305622597658,95,7082,11187,0.13696086832333618,93,959,7002,0.086583604189238,93,959,11076,0.1798507462686567,93,241,1340,0.627822286962855,95,862,1373,2021-01-07
CT,4,29,1,4,29,1,27,33,7963,34,6094,34,1269,33,116,34,60,33,1,33,0,33,632,34,228,33,225,34,1257,33,1137,34,12,33,8,33,1078,34,0.765289463769936,34,6094,7963,0.21002979145978154,33,1269,6042,0.16128622267412304,33,1269,7868,0.2159090909090909,33,228,1056,0.5862708719851577,34,632,1078,2021-01-07
DC,0,12,2,0,12,2,9,12,3731,14,2939,14,371,13,41,14,54,13,4,13,13,13,277,14,80,12,71,13,340,13,319,14,31,13,10,13,355,14,0.7877244706512999,14,2939,3731,0.13012977902490355,13,371,2851,0.10302693696195502,13,371,3601,0.23809523809523808,12,80,336,0.780281690140845,14,277,355,2021-01-07
DE,1,10,1,2,9,1,11,11,2901,12,2087,12,492,11,62,12,31,11,0,11,0,11,172,12,53,11,55,12,488,11,478,12,4,11,4,11,200,12,0.7194071009996553,12,2087,2901,0.23860329776915615,11,492,2062,0.17148832345765075,11,492,2869,0.27461139896373055,11,53,193,0.86,12,172,200,2021-01-07
FL,7,211,15,23,195,15,85,227,53194,233,42251,233,8236,227,979,233,269,227,6,227,7,227,5210,233,1604,227,1575,233,8180,227,7754,233,56,227,44,227,6352,233,0.7942813099221717,233,42251,53194,0.19799028799461513,227,8236,41598,0.15771734967445422,227,8236,52220,0.2611527189840443,227,1604,6142,0.8202141057934509,233,5210,6352,2021-01-07
GA,36,105,16,39,102,16,83,154,20857,157,17715,157,6089,154,670,157,164,154,18,154,42,154,2613,157,1341,154,1309,157,6009,154,5668,157,80,154,25,154,2789,157,0.8493551325694012,157,17715,20857,0.34794285714285716,154,6089,17500,0.2964026675753298,154,6089,20543,0.49192956713132796,154,1341,2726,0.9368949444245249,157,2613,2789,2021-01-07
HI,2,22,0,2,22,0,3,24,2480,24,1711,24,144,24,9,24,17,24,0,24,1,24,141,24,29,24,24,24,142,24,124,24,2,24,0,24,225,24,0.6899193548387097,24,1711,2480,0.08416130917592052,24,144,1711,0.05806451612903226,24,144,2480,0.1288888888888889,24,29,225,0.6266666666666667,24,141,225,2021-01-07
IA,4,64,54,5,61,56,2,120,7942,122,4759,122,586,120,59,122,30,120,2,120,4,120,428,122,95,120,91,122,576,120,547,122,10,120,6,120,670,122,0.5992193402165701,122,4759,7942,0.1250533504054631,120,586,4686,0.0747639704006124,120,586,7838,0.14592933947772657,120,95,651,0.6388059701492538,122,428,670,2021-01-07
MT,11,54,1,13,52,1,17,65,2983,66,1842,66,197,65,33,66,15,65,2,65,6,65,131,66,36,65,37,66,195,65,189,66,2,65,1,65,219,66,0.6174991619175327,66,1842,2983,0.10800438596491228,65,197,1824,0.0668476416694944,65,197,2947,0.16901408450704225,65,36,213,0.5981735159817352,66,131,219,2021-01-07
NC,7,107,4,8,106,4,38,114,22359,118,17051,118,3967,114,417,118,219,114,3,114,6,114,2104,118,849,114,849,118,3932,114,3689,118,35,114,24,114,2490,118,0.7626011896775348,118,17051,22359,0.235374391835766,114,3967,16854,0.1799256168359942,114,3967,22048,0.34981458590852904,114,849,2427,0.8449799196787149,118,2104,2490,2021-01-07
ND,16,30,1,15,31,1,38,46,2045,47,1311,47,159,46,13,47,16,46,0,46,0,46,103,47,29,46,29,47,158,46,130,47,1,46,1,46,208,47,0.6410757946210269,47,1311,2045,0.1234472049689441,46,159,1288,0.0787518573551263,46,159,2019,0.14215686274509803,46,29,204,0.4951923076923077,47,103,208,2021-01-07
NE,9,90,1,15,84,1,12,99,4765,100,2944,100,491,99,62,100,31,99,5,99,1,99,359,100,117,99,112,100,475,99,449,100,16,99,14,99,562,100,0.6178384050367262,100,2944,4765,0.16948567483603727,99,491,2897,0.1048025613660619,99,491,4685,0.21428571428571427,99,117,546,0.6387900355871886,100,359,562,2021-01-07
NH,5,22,1,7,20,1,4,28,2896,28,2030,28,319,28,41,28,23,28,0,28,1,28,171,28,58,28,53,28,315,28,279,28,4,28,2,28,284,28,0.7009668508287292,28,2030,2896,0.15714285714285714,28,319,2030,0.11015193370165746,28,319,2896,0.20422535211267606,28,58,284,0.602112676056338,28,171,284,2021-01-07
NJ,10,65,3,13,62,3,224,77,20874,77,14812,78,3758,77,370,78,172,77,1,77,1,77,1481,78,606,77,588,78,3735,77,3503,78,23,77,7,77,2692,78,0.7043211650857526,77,14702,20874,0.2545553071868861,77,3758,14763,0.1793663766165088,76,3731,20801,0.226457399103139,77,606,2676,0.5501485884101041,78,1481,2692,2021-01-07
NM,20,32,1,18,34,1,2,49,4269,53,2989,49,690,49,85,53,30,52,0,48,1,52,389,49,180,49,182,50,681,49,652,50,9,49,1,49,442,53,0.7325980392156862,49,2989,4080,0.23269362577107608,48,679,2918,0.1727591387080621,49,690,3994,0.430622009569378,49,180,418,0.8963133640552995,49,389,434,2021-01-07
NV,0,0,60,0,0,60,38,60,8530,60,6791,60,1835,60,163,60,167,60,2,60,5,60,776,60,432,60,416,60,1828,60,1757,60,7,60,14,60,895,60,0.7961313012895662,60,6791,8530,0.27021057281696365,60,1835,6791,0.21512309495896834,60,1835,8530,0.48268156424581005,60,432,895,0.8670391061452514,60,776,895,2021-01-07
NY,7,161,13,8,160,13,273,172,50549,181,37057,181,9677,172,947,181,189,172,9,172,16,172,3864,181,1601,172,1502,181,9569,172,8900,181,108,172,55,172,5570,181,0.7330906645037488,181,37057,50549,0.2636281908082927,172,9677,36707,0.19391619742300062,172,9677,49903,0.2946806552549236,172,1601,5433,0.6937163375224417,181,3864,5570,2021-01-07
OH,29,167,3,49,147,3,62,196,30295,199,21073,199,4519,196,497,199,308,196,5,196,52,196,3142,199,994,196,962,199,4441,196,4167,199,78,196,39,196,4254,199,0.6955933322330418,199,21073,30295,0.21603403767090543,196,4519,20918,0.15043776423982155,196,4519,30039,0.23677941877084327,196,994,4198,0.7385989656793606,199,3142,4254,2021-01-07
OK,43,93,11,50,86,11,20,145,10448,147,7374,147,2062,145,337,147,73,145,3,145,3,145,1007,147,491,145,514,147,1988,145,1989,147,74,145,71,145,1136,147,0.705781010719755,147,7374,10448,0.2866277453433417,145,2062,7194,0.20189953980221287,145,2062,10213,0.4563197026022305,145,491,1076,0.886443661971831,147,1007,1136,2021-01-07
OR,1,56,7,2,55,7,16,62,6786,64,4704,64,510,62,46,64,57,62,0,62,31,62,521,64,110,62,94,64,503,62,421,64,7,62,3,62,774,64,0.6931918656056587,64,4704,6786,0.11091779034362767,62,510,4598,0.07692307692307693,62,510,6630,0.14492753623188406,62,110,759,0.6731266149870802,64,521,774,2021-01-07
PA,34,163,6,37,160,6,63,197,30794,203,24293,203,5798,197,504,203,447,197,5,196,11,196,2994,203,1127,197,1107,203,5747,197,5304,203,51,196,32,196,3725,203,0.788887445606287,203,24293,30794,0.2407707321124538,197,5798,24081,0.19072995822230995,197,5798,30399,0.312534664448142,197,1127,3606,0.8037583892617449,203,2994,3725,2021-01-07
ID,3,37,8,4,36,8,1,47,3431,48,1881,48,332,47,29,48,4,47,0,47,0,47,208,48,87,47,89,48,328,47,327,48,4,47,3,47,309,48,0.5482366656951326,48,1881,3431,0.1795565170362358,47,332,1849,0.09807976366322009,47,332,3385,0.28903654485049834,47,87,301,0.6731391585760518,48,208,309,2021-01-07
IL,21,152,17,20,153,17,68,185,29960,190,19685,190,3613,185,351,190,332,185,3,185,18,185,2221,190,764,185,697,190,3575,185,3154,190,38,185,20,185,3568,190,0.6570427236315087,190,19685,29960,0.18550084715305232,185,3613,19477,0.12216398985629755,185,3613,29575,0.21834809945698772,185,764,3499,0.6224775784753364,190,2221,3568,2021-01-07
IN,20,115,2,26,109,2,7,135,16576,137,10558,137,2421,135,243,137,129,135,6,135,5,135,1463,137,563,135,538,137,2398,135,2172,137,23,135,10,135,2011,137,0.6369449806949807,137,10558,16576,0.23187434153816686,135,2421,10441,0.147343436187694,135,2421,16431,0.2869520897043833,135,563,1962,0.7274987568373943,137,1463,2011,2021-01-07
KS,10,124,4,12,122,4,22,135,8255,138,4968,138,992,135,125,138,68,135,0,135,1,135,627,138,216,135,202,138,991,135,891,138,1,135,1,135,851,138,0.601817080557238,138,4968,8255,0.2016260162601626,135,992,4920,0.12144955925563174,135,992,8168,0.2605548854041013,135,216,829,0.736780258519389,138,627,851,2021-01-07
KY,1,102,2,4,99,2,11,103,13113,105,7843,105,1782,103,444,105,143,103,0,103,8,103,1210,105,395,103,394,105,1768,103,1662,105,14,103,2,103,1840,105,0.5981087470449172,105,7843,13113,0.23106846473029047,103,1782,7712,0.13781902552204175,103,1782,12930,0.22042410714285715,103,395,1792,0.657608695652174,105,1210,1840,2021-01-07
LA,39,174,8,43,170,8,19,213,14173,221,9579,221,1810,221,204,214,15,214,2,214,1,214,1466,221,506,221,498,221,1792,221,1977,221,18,221,13,221,1889,221,0.6758625555633951,221,9579,14173,0.1889550057417267,221,1810,9579,0.1277076130670994,221,1810,14173,0.2678665960825834,221,506,1889,0.776071995764955,221,1466,1889,2021-01-07
MA,10,68,1,10,68,1,55,78,17340,79,13666,79,2015,78,195,79,103,78,3,78,3,78,1166,79,468,78,450,79,1986,78,1830,79,29,78,16,78,1502,79,0.7881199538638985,79,13666,17340,0.148379970544919,78,2015,13580,0.11706948640483383,78,2015,17212,0.3170731707317073,78,468,1476,0.7762982689747004,79,1166,1502,2021-01-07
MD,5,46,1,4,47,1,12,51,10562,52,8341,52,2115,51,208,52,269,51,4,51,7,51,1103,52,457,51,405,52,2100,51,1748,52,15,51,11,51,1372,52,0.7897178564665783,52,8341,10562,0.2556818181818182,51,2115,8272,0.2024504642481095,51,2115,10447,0.3428357089272318,51,457,1333,0.8039358600583091,52,1103,1372,2021-01-07
ME,3,26,8,4,25,8,5,36,3086,37,2085,37,235,36,17,37,22,36,0,36,1,36,243,37,72,36,65,37,234,36,205,37,1,36,1,36,337,37,0.6756318859364874,37,2085,3086,0.11413307430791647,36,235,2059,0.0768979057591623,36,235,3056,0.22018348623853212,36,72,327,0.7210682492581603,37,243,337,2021-01-07
MI,22,133,3,24,131,3,33,155,22587,158,16519,158,2393,155,223,158,56,155,0,155,1,154,1963,158,485,155,470,158,2370,155,2170,158,23,155,21,155,2652,158,0.7313498915305264,158,16519,22587,0.14564820450395619,155,2393,16430,0.10655920203054726,155,2393,22457,0.18483231707317074,155,485,2624,0.7401960784313726,158,1963,2652,2021-01-07
MN,21,96,14,22,95,14,15,130,9599,131,6678,131,798,130,75,131,33,130,0,130,3,130,645,131,147,130,140,131,783,130,701,131,15,130,12,130,925,131,0.6956974684863007,131,6678,9599,0.12170199786487723,130,798,6557,0.0847223696783098,130,798,9419,0.16535433070866143,130,147,889,0.6972972972972973,131,645,925,2021-01-07
MO,25,81,20,33,73,20,16,122,15561,126,11924,126,2617,122,202,126,194,122,3,122,17,122,1577,126,647,122,612,126,2567,122,2293,126,50,122,29,122,1891,126,0.7662746610115031,126,11924,15561,0.2232744646361232,122,2617,11721,0.17149410222804717,122,2617,15260,0.3543263964950712,122,647,1826,0.8339502908514014,126,1577,1891,2021-01-07
MS,11,87,2,17,81,2,9,98,8142,100,5229,100,1442,98,135,100,28,98,3,98,2,98,738,100,385,98,307,100,1426,98,1226,100,16,98,12,98,879,100,0.6422254974207812,100,5229,8142,0.27951153324287653,98,1442,5159,0.17919721635392072,98,1442,8047,0.4518779342723005,98,385,852,0.8395904436860068,100,738,879,2021-01-07
WY,4,24,2,5,23,2,3,28,1632,30,707,30,104,28,12,30,17,28,0,28,0,28,44,30,15,28,13,30,104,28,97,30,0,28,0,28,138,30,0.4332107843137255,30,707,1632,0.14985590778097982,28,104,694,0.06561514195583597,28,104,1585,0.11811023622047244,28,15,127,0.3188405797101449,30,44,138,2021-01-07
