state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage
VT,1,15,1,1,15,1,0,16,1299,17,889,17,18,16,3,17,7,16,0,16,0,16,64,17,5,16,5,17,18,16,18,17,0,16,0,16,103,17,0.68437259430331,17,889,1299,0.020905923344948,16,18,861,0.014285714285714,16,18,1260,0.052631578947368,16,5,95,0.621359223300971,17,64,103,2021/05/03,POINT (-72.662695 44.075252),0,17,1,17,0,17,0,17,2,17,0,17,0,17,0,17,0,17,0,16,0,16,1,16,0,16,1,16,3,16,1,16,1,16,0,16
WA,7,95,2,10,92,2,8,102,13372,104,10043,104,802,102,70,104,172,102,1,102,13,102,950,104,191,102,168,104,783,102,568,104,19,102,6,102,1270,104,0.751046963804966,104,10043,13372,0.080740964461895,102,802,9933,0.060592323964944,102,802,13236,0.15378421900161,102,191,1242,0.748031496062992,104,950,1270,2021/05/03,POINT (-120.592492 47.411715),0,104,3,103,8,103,12,103,15,103,9,103,11,103,12,103,0,104,3,102,17,101,23,101,9,101,14,101,36,101,40,101,15,101,15,102
WI,8,119,21,11,116,21,1,145,13138,148,8664,148,384,145,87,148,48,145,2,145,8,145,927,148,128,145,96,148,376,145,353,148,8,145,5,145,1618,148,0.659461105191049,148,8664,13138,0.045251001649776,145,384,8486,0.029815979501514,145,384,12879,0.081736909323116,145,128,1566,0.572929542645241,148,927,1618,2021/05/03,POINT (-89.732969 44.639954),0,148,4,148,5,148,9,148,12,148,13,148,12,148,5,148,27,148,0,145,1,145,2,145,4,145,9,145,8,145,12,145,12,145,0,145
AK,1,23,0,1,23,0,0,24,1700,24,1095,24,43,24,3,24,0,24,0,24,0,24,89,24,12,24,12,24,42,24,41,24,1,24,1,24,141,24,0.644117647058824,24,1095,1700,0.039269406392694,24,43,1095,0.025294117647059,24,43,1700,0.085106382978723,24,12,141,0.631205673758865,24,89,141,2021/05/03,POINT (-151.631889 63.631126),0,24,0,24,1,24,0,24,1,24,1,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
AL,29,73,15,28,73,16,3,113,15540,117,11650,117,484,113,64,115,98,113,2,113,14,113,1349,117,155,113,147,115,467,113,382,115,17,113,6,113,1641,117,0.74967824967825,117,11650,15540,0.042013888888889,113,484,11520,0.031580321023098,113,484,15326,0.096693699313787,113,155,1603,0.82205971968312,117,1349,1641,2021/05/03,POINT (-86.844516 32.756889),0,115,4,115,10,115,7,115,11,115,16,115,5,115,10,115,1,115,4,113,3,113,7,113,22,113,13,113,15,113,23,113,11,113,0,113
AR,18,90,2,21,87,2,0,108,9380,110,6679,110,198,108,41,110,40,108,1,108,12,108,684,110,67,108,47,110,189,108,136,110,9,108,3,108,1021,110,0.712046908315565,110,6679,9380,0.029711884753902,108,198,6664,0.021192336508616,108,198,9343,0.066402378592666,108,67,1009,0.669931439764936,110,684,1021,2021/05/03,POINT (-92.439162 34.899825),0,110,1,110,5,110,3,110,3,110,6,110,6,110,6,110,11,110,1,108,4,108,4,108,8,108,4,108,3,108,8,108,4,108,4,108
AZ,23,100,3,26,97,3,3,123,17214,126,12065,126,609,123,60,126,108,123,2,123,8,123,1142,126,176,123,131,126,599,123,408,126,10,123,6,123,2260,126,0.700883002207506,126,12065,17214,0.051466238485591,123,609,11833,0.035975897920605,123,609,16928,0.080182232346241,123,176,2195,0.505309734513274,126,1142,2260,2021/05/03,POINT (-111.664616 34.293239),0,126,3,126,4,126,10,126,15,126,15,126,6,126,6,126,1,126,0,123,6,123,14,123,10,123,17,123,23,123,21,123,17,123,0,123
CA,56,266,93,72,250,93,25,407,63533,415,48463,415,1872,406,239,415,414,407,9,406,6,406,4943,414,423,406,388,414,1820,406,1537,414,52,406,40,406,7064,414,0.762800434419908,415,48463,63533,0.039127163280662,406,1872,47844,0.029861698224569,406,1872,62689,0.061411149825784,406,423,6888,0.699745186862967,414,4943,7064,2021/05/03,POINT (-119.662127 37.211164),2,414,28,414,25,414,40,414,41,414,41,414,31,414,31,414,0,414,4,406,43,406,46,406,37,406,57,406,88,406,73,406,66,406,0,406
CO,5,87,13,7,85,13,20,103,11882,105,8145,105,759,103,121,105,59,103,2,103,12,103,952,105,236,103,235,105,719,103,678,105,40,103,23,103,1317,105,0.68549065813836,105,8145,11882,0.094168734491315,103,759,8060,0.064453125,103,759,11776,0.183657587548638,103,236,1285,0.72285497342445,105,952,1317,2021/05/03,POINT (-105.547832 38.998552),1,105,13,105,15,105,22,105,23,105,22,105,16,105,9,105,0,105,0,103,7,103,7,103,2,103,12,103,16,103,11,103,4,103,0,103
CT,4,35,1,4,35,1,18,39,8448,40,6812,40,340,39,55,40,40,39,2,39,0,39,585,40,78,39,73,40,333,39,300,40,7,39,7,39,1052,40,0.806344696969697,40,6812,8448,0.050385299347955,39,340,6748,0.040674721856681,39,340,8359,0.075728155339806,39,78,1030,0.556083650190114,40,585,1052,2021/05/03,POINT (-72.738288 41.575155),1,40,3,40,8,40,5,40,6,40,11,40,8,40,10,40,3,40,0,39,2,39,2,39,2,39,7,39,7,39,7,39,13,39,0,39
DC,0,12,2,0,12,2,0,12,3470,14,2730,14,162,13,11,14,86,13,3,13,13,13,269,14,40,12,35,13,135,13,110,14,27,13,7,13,349,14,0.786743515850144,14,2730,3470,0.061456752655539,13,162,2636,0.04830053667263,13,162,3354,0.121212121212121,12,40,330,0.770773638968481,14,269,349,2021/05/03,POINT (-77.016275 38.904785),0,14,1,14,0,14,1,14,5,14,2,14,1,14,1,14,0,14,2,13,3,13,12,13,16,13,11,13,12,13,20,13,10,13,0,13
DE,1,13,2,1,13,2,1,15,3381,16,2524,16,131,15,13,16,47,15,0,15,0,15,143,16,15,15,14,16,129,15,113,16,2,15,2,15,182,16,0.746524696835256,16,2524,3381,0.052358113509193,15,131,2502,0.039116154075844,15,131,3349,0.086206896551724,15,15,174,0.785714285714286,16,143,182,2021/05/03,POINT (-75.452394 38.994926),0,16,1,16,0,16,0,16,4,16,6,16,1,16,1,16,0,16,0,15,2,15,3,15,5,15,11,15,8,15,12,15,6,15,0,15
FL,7,244,15,23,228,15,82,260,58041,266,45970,266,3469,260,460,266,263,260,11,260,21,260,5152,266,798,260,734,266,3418,260,3039,266,51,260,40,260,6445,266,0.792026326217674,266,45970,58041,0.07659865748101,260,3469,45288,0.060772222416874,260,3469,57082,0.127905112998878,260,798,6239,0.799379363847944,266,5152,6445,2021/05/03,POINT (-82.420978 28.260731),4,266,20,266,64,266,62,265,102,266,81,265,72,266,41,265,14,266,6,260,21,260,29,260,35,260,47,260,42,260,46,260,36,260,1,260
GA,25,132,16,29,127,17,10,170,22889,173,17975,173,1347,170,232,173,128,169,9,170,33,170,2273,173,349,170,293,173,1305,170,1008,173,42,170,8,170,2823,173,0.785311721787758,173,17975,22889,0.075729465339855,170,1347,17787,0.059607044871228,170,1347,22598,0.125901875901876,170,349,2772,0.805171803046405,173,2273,2823,2021/05/03,POINT (-83.426574 32.638481),0,173,17,173,11,173,19,173,27,173,22,173,21,173,16,173,4,173,0,170,2,170,8,170,12,170,18,170,28,170,23,170,15,170,22,170
HI,1,21,4,2,20,4,1,26,2659,26,1807,26,69,26,9,26,10,26,0,26,0,26,128,26,14,26,12,26,65,26,56,26,4,26,3,26,218,26,0.679578789018428,26,1807,2659,0.038184836745988,26,69,1807,0.025949605114705,26,69,2659,0.064220183486239,26,14,218,0.587155963302752,26,128,218,2021/05/03,POINT (-157.854309 21.361013),0,26,0,26,2,26,3,26,2,26,0,26,1,26,1,26,0,26,0,26,0,26,0,26,3,26,1,26,3,26,2,26,1,26,0,26
IA,0,39,87,0,39,87,0,124,8046,126,5164,126,261,124,26,126,38,124,1,124,5,124,463,126,49,124,39,126,251,124,171,126,10,124,5,124,681,126,0.641809594829729,126,5164,8046,0.051307253784156,124,261,5087,0.032834318782237,124,261,7949,0.074018126888218,124,49,662,0.679882525697504,126,463,681,2021/05/03,POINT (-93.500061 42.074659),1,126,2,126,0,126,0,126,9,126,7,126,3,126,4,126,0,126,3,124,4,124,4,124,4,124,4,124,8,124,7,124,4,124,0,124
MS,9,97,2,13,93,2,0,106,8732,108,5617,108,222,106,19,108,21,106,1,106,3,106,597,108,95,106,63,108,217,106,179,108,5,106,1,106,858,108,0.643266147503436,108,5617,8732,0.039827771797632,106,222,5574,0.025638064441621,106,222,8659,0.113365155131265,106,95,838,0.695804195804196,108,597,858,2021/05/03,POINT (-89.65344 32.713378),0,108,3,108,0,108,3,108,1,108,4,108,2,108,6,108,0,108,0,105,2,106,1,106,1,106,5,106,3,106,8,106,1,105,0,106
MT,5,61,1,6,60,1,3,66,3203,67,2178,67,78,66,17,67,11,66,0,66,5,66,145,67,22,66,22,67,72,66,71,67,6,66,1,66,224,67,0.679987511707774,67,2178,3203,0.036111111111111,66,78,2160,0.024574669187146,66,78,3174,0.100917431192661,66,22,218,0.647321428571429,67,145,224,2021/05/03,POINT (-109.645127 47.033521),0,67,0,67,1,67,1,67,8,67,0,67,3,67,4,67,0,67,1,66,0,66,1,66,2,66,1,66,1,66,1,66,4,66,0,66
NC,4,124,4,4,124,4,20,128,24190,132,18756,132,1043,128,103,132,110,128,1,128,8,128,1944,132,293,128,283,132,1011,128,961,132,32,128,13,128,2451,132,0.775361719718892,132,18756,24190,0.056138651165294,128,1043,18579,0.043609148304553,128,1043,23917,0.122491638795987,128,293,2392,0.793145654834761,132,1944,2451,2021/05/03,POINT (-79.130883 35.52603),1,132,6,131,12,131,19,131,25,131,13,131,14,131,13,131,0,132,2,128,9,127,10,127,16,127,21,127,22,127,15,127,15,127,0,128
ND,12,37,1,11,38,1,19,49,2443,50,1699,50,91,49,7,50,6,49,0,49,1,49,147,50,23,49,19,50,87,49,61,50,4,49,0,49,204,50,0.695456406058125,50,1699,2443,0.054134443783462,49,91,1681,0.037649979313198,49,91,2417,0.115,49,23,200,0.720588235294118,50,147,204,2021/05/03,POINT (-100.46931 47.446305),0,50,1,50,0,50,1,50,1,50,0,50,2,50,2,50,0,50,0,49,1,49,1,49,1,49,1,49,1,49,0,49,1,49,0,49
NE,9,91,1,15,85,1,0,100,4369,101,-1536,101,125,100,11,101,8,100,0,100,2,100,373,101,45,100,38,101,118,100,111,101,7,100,3,100,563,101,-0.351567864499886,101,-1536,4369,-0.079516539440204,100,125,-1572,0.029090062834536,100,125,4297,0.081521739130435,100,45,552,0.662522202486678,101,373,563,2021/05/03,POINT (-99.810595 41.527099),0,101,1,101,2,101,1,101,1,101,4,101,3,101,1,101,0,101,0,100,1,100,0,100,10,100,2,100,3,100,1,100,1,100,0,100
NH,2,27,1,3,26,1,1,30,3124,30,2259,30,92,30,13,30,19,30,0,30,0,30,175,30,20,30,18,30,90,30,80,30,2,30,0,30,278,30,0.723111395646607,30,2259,3124,0.040725984949093,30,92,2259,0.029449423815621,30,92,3124,0.071942446043165,30,20,278,0.629496402877698,30,175,278,2021/05/03,POINT (-71.57139 43.680429),2,30,0,30,0,30,2,30,3,30,3,30,2,30,1,30,0,30,0,30,0,30,1,30,2,30,4,30,2,30,8,30,2,30,0,30
NJ,9,79,8,8,78,10,67,95,24580,96,17106,96,1285,95,140,96,162,95,3,95,1,95,1377,96,278,95,259,96,1273,95,1149,96,12,95,2,95,3085,96,0.69593165174939,96,17106,24580,0.075331222886622,95,1285,17058,0.052436138088631,95,1285,24506,0.090583251873574,95,278,3069,0.446353322528363,96,1377,3085,2021/05/03,POINT (-74.655514 40.110253),0,96,10,96,16,96,13,96,19,96,32,96,16,96,24,96,10,96,0,95,9,95,19,95,10,95,17,95,19,95,15,95,18,95,55,95
NM,15,39,1,17,37,1,2,54,4410,55,2959,55,148,54,19,55,20,54,0,54,3,54,324,55,38,54,40,55,140,54,131,55,8,54,4,54,431,55,0.670975056689342,55,2959,4410,0.051264288188431,54,148,2887,0.034394608412735,54,148,4303,0.092909535452323,54,38,409,0.751740139211137,55,324,431,2021/05/03,POINT (-106.108388 34.421369),0,55,0,53,2,53,2,53,4,53,4,53,4,53,2,53,1,55,1,54,2,52,1,52,4,52,1,52,4,52,4,52,3,52,0,54
NV,1,18,43,1,18,43,37,60,8604,62,6194,62,365,60,29,62,59,60,0,60,1,60,604,62,71,60,79,62,364,60,315,62,1,60,1,60,855,62,0.719897721989772,62,6194,8604,0.059963857401019,60,365,6087,0.043241322118232,60,365,8441,0.089195979899497,60,71,796,0.706432748538012,62,604,855,2021/05/03,POINT (-114.916992 39.283294),0,62,4,62,2,62,2,62,7,62,7,62,3,62,4,62,0,62,0,60,2,60,8,60,2,60,8,60,15,60,16,60,8,60,0,60
NY,5,193,9,5,193,9,163,198,53117,207,39473,207,2807,198,243,207,138,198,6,198,18,198,3545,207,630,198,591,207,2754,198,2370,207,53,198,29,198,5525,207,0.743133083570232,207,39473,53117,0.071696763811908,198,2807,39151,0.053419860693488,198,2807,52546,0.116580310880829,198,630,5404,0.641628959276018,207,3545,5525,2021/05/03,POINT (-75.59655 42.921241),0,207,15,207,26,207,26,207,38,207,57,207,45,207,32,207,3,206,1,198,10,198,19,198,13,198,20,198,32,198,22,198,18,198,3,197
OH,13,207,12,16,204,12,27,229,32594,232,23739,232,1469,229,155,232,139,229,6,229,79,229,2860,232,410,229,307,232,1350,229,1063,232,119,229,30,229,4184,232,0.728324231453642,232,23739,32594,0.062330278343517,229,1469,23568,0.045432052947362,229,1469,32334,0.099321705426357,229,410,4128,0.683556405353728,232,2860,4184,2021/05/03,POINT (-82.70936 40.415534),1,232,15,232,13,232,14,232,29,232,37,232,24,232,20,232,0,232,0,229,8,229,10,229,3,229,13,229,22,229,13,229,14,229,0,229
OK,31,108,12,32,107,12,4,149,10826,151,7201,151,265,149,27,151,72,149,0,149,10,149,759,151,74,149,59,151,240,149,181,151,25,149,22,149,1030,151,0.665157953075928,151,7201,10826,0.037498231215509,149,265,7067,0.024859287054409,149,265,10660,0.074823053589484,149,74,989,0.736893203883495,151,759,1030,2021/05/03,POINT (-97.508297 35.583449),0,151,3,151,2,151,6,151,4,151,4,151,4,151,4,151,0,151,2,149,10,149,11,149,4,149,8,149,12,149,17,149,8,149,0,149
OR,3,54,7,4,53,7,11,62,7005,64,5257,64,380,62,43,64,34,62,1,62,5,62,548,64,83,62,76,64,371,62,326,64,9,62,5,62,810,64,0.750463954318344,64,5257,7005,0.073915580626337,62,380,5141,0.055645043198126,62,380,6829,0.105463786531131,62,83,787,0.676543209876543,64,548,810,2021/05/03,POINT (-120.605279 43.940449),0,64,0,64,7,64,9,64,14,64,5,64,7,64,1,64,0,64,0,62,2,62,7,62,2,62,1,62,7,62,9,62,6,62,0,62
