state,collection_date,Staffed Adult ICU Beds Occupied Estimated,Count LL,Count UL,Percentage of Staffed Adult ICU Beds Occupied Estimated,Percentage LL,Percentage UL,Total Staffed Adult ICU Beds,Total LL,Total UL,geocoded_state
CW,2021/03/27,57892,57878,57906,69.06,69,69.11,83833,83777,83889,
CW,2021/03/28,56174,56158,56191,67.23,67.17,67.29,83556,83501,83611,
CW,2021/03/29,56438,56422,56453,67.73,67.67,67.8,83323,83268,83378,
CW,2021/03/30,58617,58561,58674,69.97,69.77,70.18,83772,83694,83851,
CW,2021/03/31,59362,59338,59386,70.7,70.62,70.79,83958,83903,84013,
CW,2021/04/01,58708,58644,58772,70.04,69.81,70.27,83821,83736,83906,
CW,2021/04/02,58187,58119,58255,69.48,69.27,69.69,83745,83681,83808,
CW,2021/04/03,56614,56585,56643,67.88,67.75,68,83404,83336,83472,
CW,2021/04/04,55288,55266,55311,66.48,66.32,66.63,83170,83084,83255,
CW,2021/04/05,55931,55896,55967,67.15,67.02,67.29,83291,83227,83356,
CW,2021/04/06,58562,58519,58604,70.03,69.85,70.21,83621,83539,83703,
CW,2021/04/07,59800,59742,59859,71.5,71.32,71.69,83633,83566,83700,
CW,2021/04/08,59984,59978,59990,71.74,71.72,71.76,83616,83564,83667,
CW,2021/04/09,59880,59864,59897,71.52,71.4,71.63,83729,83671,83786,
CW,2021/04/10,58586,58548,58623,70.15,70,70.31,83514,83454,83573,
CW,2021/04/11,57243,57165,57321,68.63,68.32,68.94,83409,83302,83516,
CW,2021/04/12,57434,57423,57445,68.99,68.9,69.08,83250,83202,83299,
CW,2021/04/13,59856,59845,59866,71.55,71.46,71.63,83660,83614,83706,
CW,2021/04/14,60671,60656,60686,72.36,72.27,72.45,83846,83801,83892,
CW,2021/04/15,60550,60530,60570,72.32,72.22,72.41,83728,83684,83772,
CW,2021/04/16,60472,60463,60482,72.16,72.13,72.2,83798,83773,83822,
CW,2021/04/17,59354,59293,59415,70.95,70.73,71.17,83654,83583,83724,
CW,2021/04/18,57407,57347,57467,68.99,68.78,69.2,83211,83148,83274,
CW,2021/04/19,57505,57495,57516,69.04,68.96,69.13,83288,83244,83333,
CW,2021/04/20,60321,60304,60338,72.06,71.96,72.16,83704,83655,83753,
CW,2021/04/21,60668,60636,60700,72.53,72.36,72.7,83645,83572,83718,
CW,2021/04/22,60639,60600,60678,72.57,72.39,72.76,83556,83481,83632,
CW,2021/04/23,60242,60037,60448,71.48,70.7,72.26,84273,84011,84535,
CW,2021/04/24,58841,58587,59096,69.97,68.99,70.95,84095,83765,84425,
CW,2021/04/25,57634,57345,57922,68.58,67.5,69.66,84042,83690,84393,
CW,2021/04/26,57495,57096,57894,68.53,67.01,70.05,83900,83395,84405,
AK,2021/03/27,86,86,86,64.66,64.66,64.66,133,127,139,POINT (-151.631889 63.631126)
AL,2021/03/27,1227,1227,1227,77.27,77.27,77.27,1588,1588,1588,POINT (-86.844516 32.756889)
AZ,2021/03/27,1049,1049,1049,49.41,49.41,49.41,2123,2123,2123,POINT (-111.664616 34.293239)
CA,2021/03/27,4929,4925,4933,70.93,70.75,71.11,6949,6944,6954,POINT (-119.662127 37.211164)
CT,2021/03/27,609,609,609,57.62,57.62,57.62,1057,1057,1057,POINT (-72.738288 41.575155)
DC,2021/03/27,259,259,259,80.43,80.43,80.43,322,322,322,POINT (-77.016275 38.904785)
DE,2021/03/27,161,161,161,86.56,86.56,86.56,186,186,186,POINT (-75.452394 38.994926)
GA,2021/03/27,2164,2164,2164,78.55,78.55,78.55,2755,2755,2755,POINT (-83.426574 32.638481)
ID,2021/03/27,188,188,188,65.05,65.05,65.05,289,289,289,POINT (-114.659366 44.389073)
IN,2021/03/27,1403,1403,1403,64.59,64.59,64.59,2172,2172,2172,POINT (-86.2818 39.919991)
KS,2021/03/27,528,528,528,66.75,66.75,66.75,791,791,791,POINT (-98.38018 38.484729)
LA,2021/03/27,1129,1129,1129,64.55,64.55,64.55,1749,1749,1749,POINT (-91.840238 30.921314)
MD,2021/03/27,987,987,987,74.6,74.6,74.6,1323,1323,1323,POINT (-76.687282 38.946466)
MI,2021/03/27,1949,1938,1960,77.28,75.82,78.74,2522,2507,2537,POINT (-85.730977 44.874798)
AK,2021/03/28,82,82,82,61.65,61.65,61.65,133,128,138,POINT (-151.631889 63.631126)
AL,2021/03/28,1250,1250,1250,78.37,78.37,78.37,1595,1595,1595,POINT (-86.844516 32.756889)
AZ,2021/03/28,1014,1014,1014,47.76,47.76,47.77,2123,2123,2123,POINT (-111.664616 34.293239)
CA,2021/03/28,4774,4773,4776,69.27,69.2,69.34,6893,6891,6895,POINT (-119.662127 37.211164)
CT,2021/03/28,598,598,598,56.74,56.74,56.74,1054,1054,1054,POINT (-72.738288 41.575155)
DC,2021/03/28,244,244,244,78.21,78.21,78.21,312,312,312,POINT (-77.016275 38.904785)
DE,2021/03/28,156,156,156,83.87,83.87,83.87,186,186,186,POINT (-75.452394 38.994926)
GA,2021/03/28,2129,2129,2129,76.45,76.45,76.45,2785,2785,2785,POINT (-83.426574 32.638481)
ID,2021/03/28,190,190,190,63.12,63.12,63.12,301,301,301,POINT (-114.659366 44.389073)
IN,2021/03/28,1379,1379,1379,63.7,63.7,63.7,2165,2165,2165,POINT (-86.2818 39.919991)
KS,2021/03/28,486,486,486,61.06,61.06,61.06,796,796,796,POINT (-98.38018 38.484729)
LA,2021/03/28,1100,1100,1100,63.36,63.36,63.36,1736,1736,1736,POINT (-91.840238 30.921314)
MD,2021/03/28,961,961,961,72.86,72.86,72.86,1319,1319,1319,POINT (-76.687282 38.946466)
MI,2021/03/28,1910,1901,1919,75.32,74.13,76.5,2536,2524,2548,POINT (-85.730977 44.874798)
AK,2021/03/29,82,82,82,60.74,60.74,60.74,135,130,140,POINT (-151.631889 63.631126)
AL,2021/03/29,1254,1254,1254,78.92,78.92,78.92,1589,1589,1589,POINT (-86.844516 32.756889)
AZ,2021/03/29,992,992,992,47.92,47.92,47.93,2070,2070,2070,POINT (-111.664616 34.293239)
CA,2021/03/29,4777,4773,4781,69.34,69.15,69.53,6889,6884,6894,POINT (-119.662127 37.211164)
CT,2021/03/29,584,584,584,55.41,55.41,55.41,1054,1054,1054,POINT (-72.738288 41.575155)
DC,2021/03/29,241,241,241,77.74,77.74,77.74,310,310,310,POINT (-77.016275 38.904785)
DE,2021/03/29,153,153,153,82.26,82.26,82.26,186,186,186,POINT (-75.452394 38.994926)
GA,2021/03/29,2114,2112,2116,76.71,76.5,76.91,2756,2754,2758,POINT (-83.426574 32.638481)
ID,2021/03/29,198,198,198,65.78,65.78,65.78,301,301,301,POINT (-114.659366 44.389073)
IN,2021/03/29,1394,1391,1396,64.13,64.13,64.13,2173,2173,2173,POINT (-86.2818 39.919991)
KS,2021/03/29,496,494,498,62.63,62.63,62.63,792,792,792,POINT (-98.38018 38.484729)
