state,collection_date,Staffed Adult ICU Beds Occupied Estimated,Count LL,Count UL,Percentage of Staffed Adult ICU Beds Occupied Estimated,Percentage LL,Percentage UL,Total Staffed Adult ICU Beds,Total LL,Total UL,geocoded_state
CW,2021/06/05,56179,56150,56208,68.45,68.34,68.55,82083,82050,82116,
CW,2021/06/06,54616,54571,54661,66.69,66.5,66.88,81901,81831,81971,
CW,2021/06/07,54984,54972,54997,67.23,67.18,67.27,81795,81783,81807,
CW,2021/06/08,57606,57589,57623,69.9,69.83,69.97,82416,82389,82444,
CW,2021/06/09,58290,58236,58343,70.46,70.3,70.62,82734,82714,82754,
CW,2021/06/10,58110,58033,58188,70.34,70.07,70.61,82618,82543,82693,
CW,2021/06/11,57412,57376,57449,69.67,69.56,69.79,82407,82387,82427,
CW,2021/06/12,56325,56262,56388,68.37,68.13,68.61,82389,82311,82467,
CW,2021/06/13,54209,54143,54275,66.17,65.93,66.42,81922,81849,81996,
CW,2021/06/14,54507,54459,54555,66.42,66.24,66.6,82070,82015,82125,
CW,2021/06/15,57034,56994,57074,69.34,69.18,69.5,82262,82207,82317,
CW,2021/06/16,57400,57369,57432,69.86,69.74,69.98,82168,82133,82204,
CW,2021/06/17,57082,57020,57144,69.64,69.42,69.85,81977,81924,82031,
CW,2021/06/18,56744,56699,56788,69.23,69.05,69.4,81973,81915,82031,
CW,2021/06/19,55146,55050,55241,67.51,67.17,67.86,81685,81585,81786,
CW,2021/06/20,53307,53259,53356,65.6,65.42,65.78,81264,81211,81317,
CW,2021/06/21,53721,53677,53765,65.78,65.62,65.95,81669,81618,81720,
CW,2021/06/22,56376,56342,56411,68.74,68.59,68.88,82021,81968,82074,
CW,2021/06/23,57230,57185,57275,69.61,69.45,69.77,82221,82173,82270,
CW,2021/06/24,56883,56813,56953,69.36,69.16,69.56,82014,81994,82034,
CW,2021/06/25,56019,55891,56147,68.5,68.02,68.97,81790,81642,81937,
CW,2021/06/26,54710,54567,54852,67.12,66.57,67.67,81515,81339,81691,
CW,2021/06/27,53360,53216,53505,65.61,65.05,66.18,81330,81148,81511,
CW,2021/06/28,53632,53541,53723,65.92,65.6,66.25,81362,81269,81456,
CW,2021/06/29,56423,56352,56495,69.2,68.93,69.46,81543,81456,81629,
CW,2021/06/30,57219,57146,57293,69.94,69.66,70.22,81821,81727,81915,
CW,2021/07/01,56770,56686,56854,69.54,69.21,69.87,81640,81527,81752,
CW,2021/07/02,56211,56002,56419,68.78,67.97,69.59,81733,81472,81994,
CW,2021/07/03,54791,54340,55242,67.52,65.7,69.34,81152,80546,81757,
CW,2021/07/04,53379,52837,53920,66.17,63.98,68.37,80634,79917,81350,
CW,2021/07/05,53040,52356,53724,65.66,62.92,68.41,80744,79846,81642,
AK,2021/06/05,99,99,99,76.15,76.15,76.15,130,130,130,POINT (-151.631889 63.631126)
AL,2021/06/05,1270,1270,1270,79.62,79.62,79.62,1595,1595,1595,POINT (-86.844516 32.756889)
AR,2021/06/05,662,662,662,67.07,67.07,67.07,987,987,987,POINT (-92.439162 34.899825)
AZ,2021/06/05,1024,1024,1024,47.06,47.06,47.06,2176,2176,2176,POINT (-111.664616 34.293239)
CA,2021/06/05,4614,4597,4631,68.98,68.08,69.88,6689,6663,6715,POINT (-119.662127 37.211164)
CO,2021/06/05,881,881,881,68.4,68.4,68.4,1288,1288,1288,POINT (-105.547832 38.998552)
CT,2021/06/05,531,531,531,51.55,51.55,51.55,1030,1030,1030,POINT (-72.738288 41.575155)
DC,2021/06/05,252,252,252,77.54,77.54,77.54,325,325,325,POINT (-77.016275 38.904785)
DE,2021/06/05,141,141,141,79.21,79.21,79.21,178,178,178,POINT (-75.452394 38.994926)
FL,2021/06/05,4773,4773,4773,74.69,74.69,74.69,6390,6390,6390,POINT (-82.420978 28.260731)
GA,2021/06/05,2095,2095,2095,78.58,78.58,78.58,2666,2666,2666,POINT (-83.426574 32.638481)
HI,2021/06/05,126,126,126,57.8,57.8,57.8,218,218,218,POINT (-157.854309 21.361013)
IA,2021/06/05,442,442,442,67.07,67.07,67.07,659,659,659,POINT (-93.500061 42.074659)
ID,2021/06/05,203,203,203,70.73,70.73,70.73,287,287,287,POINT (-114.659366 44.389073)
IL,2021/06/05,2117,2116,2118,62.71,62.71,62.71,3376,3368,3384,POINT (-89.148632 40.124144)
IN,2021/06/05,1446,1446,1446,65.97,65.97,65.97,2192,2192,2192,POINT (-86.2818 39.919991)
KS,2021/06/05,555,555,555,69.46,69.46,69.46,799,799,799,POINT (-98.38018 38.484729)
KY,2021/06/05,1066,1066,1066,60.53,60.53,60.53,1761,1761,1761,POINT (-85.290484 37.526683)
LA,2021/06/05,1098,1098,1098,61.69,61.69,61.69,1780,1780,1780,POINT (-91.840238 30.921314)
MA,2021/06/05,959,959,959,70.77,70.77,70.77,1355,1355,1355,POINT (-71.481104 42.151077)
MD,2021/06/05,863,863,863,68.87,68.87,68.87,1253,1253,1253,POINT (-76.687282 38.946466)
ME,2021/06/05,236,236,236,73.75,73.75,73.75,320,320,320,POINT (-69.06137 45.117911)
