state,collection_date,Inpatient Beds Occupied by COVID-19 Patients Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied by COVID-19 Patients Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-07-25,"69,353","69,110","69,596",10.07,9.78,10.36,"688,602","686,625","690,579"
CW,2020-07-26,"69,006","68,693","69,318",10.07,9.72,10.42,"685,054","682,885","687,223"
CW,2020-07-27,"69,534","69,289","69,778",10.13,9.85,10.42,"686,318","684,413","688,222"
CW,2020-07-28,"70,572","70,388","70,755",10.25,10.05,10.46,"688,326","687,051","689,601"
CW,2020-07-29,"69,405","69,172","69,639",10.09,9.84,10.34,"687,827","686,401","689,253"
CW,2020-07-30,"68,256","68,044","68,468",9.88,9.65,10.11,"690,804","689,564","692,044"
CW,2020-07-31,"67,119","66,917","67,321",9.75,9.53,9.97,"688,302","687,044","689,559"
CW,2020-08-01,"65,674","65,447","65,902",9.58,9.32,9.84,"685,383","683,763","687,002"
CW,2020-08-02,"65,538","65,334","65,743",9.60,9.36,9.84,"682,744","681,244","684,243"
CW,2020-08-03,"65,557","65,381","65,734",9.60,9.41,9.80,"682,605","681,458","683,752"
CW,2020-08-04,"65,893","65,717","66,068",9.62,9.43,9.82,"684,781","683,630","685,932"
CW,2020-08-05,"64,903","64,763","65,043",9.43,9.27,9.59,"688,431","687,432","689,431"
CW,2020-08-06,"63,357","63,176","63,537",9.19,8.99,9.39,"689,254","688,155","690,354"
CW,2020-08-07,"62,380","62,201","62,560",9.05,8.85,9.25,"689,244","688,202","690,285"
CW,2020-08-08,"60,460","60,291","60,629",8.74,8.54,8.94,"691,680","690,394","692,966"
CW,2020-08-09,"59,734","59,562","59,907",8.66,8.46,8.87,"689,380","687,961","690,800"
CW,2020-08-10,"60,152","60,006","60,298",8.73,8.54,8.91,"689,238","687,896","690,579"
CW,2020-08-11,"60,494","60,317","60,672",8.75,8.56,8.93,"691,627","690,777","692,477"
CW,2020-08-12,"59,159","59,086","59,231",8.52,8.42,8.63,"694,132","693,198","695,066"
CW,2020-08-13,"58,421","58,263","58,579",8.39,8.21,8.57,"696,690","695,624","697,757"
CW,2020-08-14,"56,309","56,136","56,483",8.08,7.89,8.27,"697,019","696,158","697,880"
CW,2020-08-15,"54,747","54,551","54,944",7.87,7.63,8.11,"695,682","694,115","697,249"
CW,2020-08-16,"54,229","54,045","54,414",7.83,7.61,8.05,"692,688","691,318","694,057"
CW,2020-08-17,"54,862","54,735","54,989",7.93,7.78,8.08,"692,105","691,228","692,982"
CW,2020-08-18,"55,011","54,840","55,183",7.91,7.72,8.10,"695,656","694,681","696,631"
CW,2020-08-19,"53,977","53,804","54,150",7.74,7.55,7.93,"697,122","696,235","698,009"
CW,2020-08-20,"52,524","52,357","52,692",7.49,7.31,7.68,"700,898","700,104","701,691"
CW,2020-08-21,"51,276","51,013","51,540",7.31,7.01,7.61,"701,179","699,731","702,627"
CW,2020-08-22,"49,256","49,093","49,419",7.06,6.86,7.25,"697,897","696,742","699,052"
CW,2020-08-23,"48,716","48,520","48,913",7.01,6.77,7.24,"695,250","693,903","696,597"
CW,2020-08-24,"49,077","48,895","49,259",7.04,6.83,7.26,"696,824","695,717","697,931"
CW,2020-08-25,"49,280","49,066","49,494",7.02,6.76,7.27,"702,337","700,792","703,882"
AL,2020-07-25,"1,821","1,820","1,822",14.82,13.42,16.23,"12,285","12,061","12,509"
AL,2020-07-26,"1,820","1,820","1,820",14.99,13.56,16.42,"12,140","11,916","12,365"
AL,2020-07-27,"1,842","1,841","1,843",14.99,13.57,16.40,"12,291","12,067","12,515"
AL,2020-07-28,"1,899","1,899","1,899",15.38,14.27,16.48,"12,350","12,176","12,524"
AL,2020-07-29,"1,925","1,925","1,925",15.50,14.40,16.61,"12,417","12,242","12,591"
AL,2020-07-30,"1,890","1,872","1,909",15.15,13.79,16.51,"12,477","12,295","12,659"
AL,2020-07-31,"1,903","1,903","1,903",15.33,14.18,16.48,"12,413","12,231","12,595"
AL,2020-08-01,"1,796","1,796","1,797",14.59,13.40,15.78,"12,313","12,122","12,505"
AL,2020-08-02,"1,784","1,776","1,791",14.59,13.44,15.74,"12,225","12,050","12,400"
AL,2020-08-03,"1,814","1,797","1,831",14.80,13.46,16.15,"12,254","12,073","12,436"
AL,2020-08-04,"1,810","1,809","1,811",14.66,13.53,15.79,"12,347","12,165","12,528"
AL,2020-08-05,"1,759","1,759","1,759",14.14,13.03,15.25,"12,440","12,259","12,621"
AL,2020-08-06,"1,745","1,745","1,745",14.09,12.96,15.23,"12,381","12,199","12,562"
AL,2020-08-07,"1,695","1,695","1,695",13.68,12.60,14.77,"12,386","12,205","12,568"
AL,2020-08-08,"1,657","1,649","1,665",13.42,12.36,14.47,"12,350","12,182","12,517"
AL,2020-08-09,"1,649","1,639","1,659",13.52,12.34,14.69,"12,200","12,019","12,380"
AL,2020-08-10,"1,675","1,675","1,675",13.74,13.42,14.06,"12,191","12,139","12,243"
AL,2020-08-11,"1,639","1,638","1,641",13.36,12.28,14.44,"12,269","12,096","12,442"
AL,2020-08-12,"1,581","1,579","1,583",12.65,11.58,13.72,"12,499","12,319","12,679"
AL,2020-08-13,"1,574","1,572","1,577",12.61,11.61,13.60,"12,488","12,315","12,661"
AL,2020-08-14,"1,513","1,513","1,513",12.30,11.26,13.35,"12,299","12,116","12,481"
AL,2020-08-15,"1,475","1,467","1,483",11.82,10.74,12.90,"12,480","12,295","12,665"
AL,2020-08-16,"1,522","1,513","1,530",12.59,11.43,13.75,"12,084","11,898","12,269"
AL,2020-08-17,"1,510","1,510","1,511",12.19,11.14,13.25,"12,388","12,207","12,569"
AL,2020-08-18,"1,529","1,529","1,529",12.08,11.05,13.10,"12,662","12,481","12,843"
AL,2020-08-19,"1,470","1,469","1,471",11.68,10.68,12.68,"12,586","12,405","12,768"
AL,2020-08-20,"1,408","1,406","1,409",11.23,10.24,12.21,"12,536","12,355","12,717"
AL,2020-08-21,"1,396","1,394","1,397",11.21,10.94,11.48,"12,452","12,403","12,501"
AL,2020-08-22,"1,356","1,348","1,364",10.83,9.88,11.78,"12,521","12,354","12,687"
AL,2020-08-23,"1,368","1,361","1,376",11.01,10.04,11.98,"12,427","12,261","12,594"
AL,2020-08-24,"1,392","1,390","1,394",11.22,10.28,12.17,"12,401","12,228","12,575"
AL,2020-08-25,"1,379","1,379","1,379",11.06,10.12,12.00,"12,471","12,297","12,645"
AK,2020-07-25,54,54,54,3.04,2.98,3.11,"1,775","1,772","1,778"
AK,2020-07-26,46,46,46,2.59,0.39,4.79,"1,774","1,653","1,895"
AK,2020-07-27,56,56,56,3.14,3.14,3.14,"1,785","1,664","1,907"
AK,2020-07-28,50,50,50,2.82,0.52,5.11,"1,776","1,654","1,897"
AK,2020-07-29,51,51,51,2.87,0.56,5.18,"1,777","1,656","1,898"
AK,2020-07-30,46,46,46,2.59,0.39,4.79,"1,776","1,655","1,897"
AK,2020-07-31,48,44,51,2.67,-0.75,6.10,"1,776","1,655","1,897"
AK,2020-08-01,52,52,52,2.95,0.58,5.31,"1,763","1,642","1,884"
AK,2020-08-02,36,36,36,2.04,0.08,4.00,"1,765","1,644","1,886"
AK,2020-08-03,40,40,40,2.25,0.20,4.30,"1,776","1,655","1,897"
AK,2020-08-04,42,42,42,2.37,0.26,4.47,"1,775","1,654","1,896"
AK,2020-08-05,50,50,50,2.82,0.51,5.13,"1,774","1,651","1,896"
AK,2020-08-06,58,58,58,3.27,0.78,5.77,"1,772","1,650","1,894"
AK,2020-08-07,49,49,49,2.77,0.47,5.06,"1,770","1,648","1,893"
AK,2020-08-08,56,56,56,3.18,2.68,3.69,"1,759","1,734","1,784"
AK,2020-08-09,48,48,48,2.73,2.26,3.20,"1,759","1,734","1,784"
AK,2020-08-10,53,53,53,3.00,0.60,5.39,"1,769","1,647","1,891"
AK,2020-08-11,50,49,51,2.83,0.46,5.19,"1,769","1,647","1,891"
AK,2020-08-12,56,56,56,3.17,0.70,5.63,"1,769","1,647","1,891"
AK,2020-08-13,56,56,56,3.16,0.71,5.62,"1,770","1,648","1,892"
AK,2020-08-14,42,42,42,2.37,0.25,4.50,"1,769","1,647","1,891"
AK,2020-08-15,45,45,45,2.56,0.33,4.78,"1,759","1,637","1,881"
AK,2020-08-16,38,38,39,2.19,0.07,4.31,"1,759","1,637","1,881"
AK,2020-08-17,47,47,47,2.66,0.39,4.93,"1,769","1,647","1,891"
AK,2020-08-18,54,54,54,3.05,3.05,3.05,"1,769","1,647","1,891"
AK,2020-08-19,52,51,52,2.89,0.56,5.22,"1,782","1,660","1,904"
AK,2020-08-20,49,49,49,2.77,0.47,5.07,"1,769","1,647","1,891"
AK,2020-08-21,42,42,42,2.37,0.15,4.59,"1,769","1,642","1,896"
AK,2020-08-22,39,39,39,2.20,0.15,4.25,"1,772","1,650","1,894"
AK,2020-08-23,46,46,46,2.60,0.37,4.82,"1,772","1,650","1,894"
AK,2020-08-24,50,50,50,2.82,0.51,5.12,"1,776","1,654","1,898"
AK,2020-08-25,47,47,47,2.66,0.41,4.91,"1,770","1,648","1,892"
CA,2020-07-25,"8,662","8,633","8,691",14.16,13.73,14.59,"61,176","60,899","61,453"
CA,2020-07-26,"8,586","8,581","8,590",14.12,13.74,14.50,"60,814","60,549","61,079"
CA,2020-07-27,"8,567","8,403","8,730",14.02,11.89,16.16,"61,088","59,796","62,380"
CA,2020-07-28,"8,548","8,544","8,552",13.93,13.63,14.23,"61,362","61,132","61,593"
CA,2020-07-29,"8,356","8,352","8,361",13.60,13.48,13.71,"61,466","61,380","61,551"
CA,2020-07-30,"8,184","8,180","8,188",13.27,13.12,13.41,"61,695","61,627","61,763"
CA,2020-07-31,"8,016","8,009","8,022",13.03,12.96,13.10,"61,506","61,472","61,541"
CA,2020-08-01,"7,962","7,890","8,034",13.01,12.17,13.86,"61,180","60,729","61,630"
CA,2020-08-02,"8,013","7,998","8,027",13.30,12.67,13.94,"60,232","59,726","60,737"
CA,2020-08-03,"7,862","7,858","7,867",13.19,12.99,13.39,"59,608","59,482","59,734"
CA,2020-08-04,"7,745","7,741","7,749",12.91,12.55,13.26,"59,999","59,743","60,256"
CA,2020-08-05,"7,708","7,704","7,712",12.82,12.64,13.01,"60,113","60,000","60,226"
CA,2020-08-06,"7,477","7,477","7,477",12.48,12.27,12.70,"59,900","59,749","60,051"
CA,2020-08-07,"7,268","7,255","7,282",12.08,11.75,12.40,"60,184","59,953","60,414"
CA,2020-08-08,"7,081","7,035","7,128",11.86,11.28,12.43,"59,723","59,423","60,024"
CA,2020-08-09,"7,007","6,993","7,020",11.80,11.41,12.18,"59,390","59,090","59,691"
CA,2020-08-10,"7,053","7,042","7,064",11.97,11.65,12.29,"58,931","58,693","59,170"
CA,2020-08-11,"6,854","6,850","6,858",11.55,11.30,11.81,"59,319","59,113","59,525"
CA,2020-08-12,"6,712","6,698","6,725",11.19,10.94,11.45,"59,951","59,784","60,119"
CA,2020-08-13,"6,847","6,836","6,858",11.31,10.77,11.85,"60,528","60,086","60,969"
CA,2020-08-14,"6,525","6,497","6,553",10.83,10.54,11.11,"60,269","60,255","60,283"
CA,2020-08-15,"6,508","6,447","6,568",10.73,9.95,11.51,"60,642","60,203","61,081"
CA,2020-08-16,"6,526","6,521","6,532",10.82,10.36,11.27,"60,345","59,946","60,744"
CA,2020-08-17,"6,738","6,731","6,744",11.15,10.88,11.42,"60,422","60,201","60,643"
CA,2020-08-18,"6,732","6,725","6,738",11.12,10.78,11.46,"60,540","60,255","60,826"
CA,2020-08-19,"6,634","6,623","6,645",10.90,10.64,11.17,"60,842","60,639","61,045"
CA,2020-08-20,"6,400","6,388","6,411",10.43,10.03,10.82,"61,363","61,030","61,696"
CA,2020-08-21,"6,090","6,060","6,120",9.91,9.59,10.23,"61,478","61,409","61,548"
CA,2020-08-22,"5,883","5,850","5,916",9.66,9.29,10.03,"60,906","60,800","61,012"
CA,2020-08-23,"5,814","5,774","5,855",9.60,9.13,10.07,"60,547","60,363","60,732"
CA,2020-08-24,"5,830","5,768","5,891",9.63,8.82,10.45,"60,532","60,101","60,963"
CA,2020-08-25,"5,769","5,722","5,816",9.44,8.83,10.04,"61,125","60,790","61,460"
AZ,2020-07-25,"2,662","2,659","2,665",28.97,27.46,30.48,"9,188","9,065","9,311"
AZ,2020-07-26,"2,600","2,597","2,604",28.78,27.20,30.37,"9,034","8,909","9,159"
AZ,2020-07-27,"2,553","2,550","2,556",28.41,26.79,30.03,"8,985","8,863","9,107"
AZ,2020-07-28,"2,500","2,497","2,503",27.29,25.77,28.81,"9,162","9,042","9,282"
AZ,2020-07-29,"2,361","2,356","2,366",25.65,24.24,27.07,"9,203","9,088","9,318"
AZ,2020-07-30,"2,282","2,280","2,284",24.86,23.52,26.20,"9,179","9,065","9,293"
AZ,2020-07-31,"2,289","2,283","2,295",25.05,23.65,26.46,"9,136","9,020","9,253"
AZ,2020-08-01,"2,172","2,148","2,195",23.93,22.21,25.64,"9,077","8,957","9,197"
AZ,2020-08-02,"2,076","2,067","2,085",23.34,21.76,24.92,"8,895","8,762","9,028"
AZ,2020-08-03,"2,010","2,008","2,013",22.66,21.38,23.95,"8,871","8,758","8,984"
AZ,2020-08-04,"1,940","1,935","1,945",21.33,19.87,22.79,"9,097","8,981","9,213"
AZ,2020-08-05,"1,908","1,906","1,909",21.22,19.99,22.44,"8,992","8,878","9,106"
AZ,2020-08-06,"1,805","1,803","1,807",19.95,16.93,22.97,"9,046","8,933","9,159"
AZ,2020-08-07,"1,673","1,670","1,677",18.52,17.33,19.70,"9,037","8,921","9,153"
AZ,2020-08-08,"1,628","1,625","1,631",18.32,17.09,19.54,"8,888","8,768","9,008"
AZ,2020-08-09,"1,554","1,530","1,577",17.73,15.96,19.50,"8,762","8,643","8,881"
AZ,2020-08-10,"1,557","1,556","1,559",17.82,16.67,18.98,"8,737","8,623","8,851"
