state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage,all_pediatric_inpatient_bed_occupied,all_pediatric_inpatient_bed_occupied_coverage,all_pediatric_inpatient_beds,all_pediatric_inpatient_beds_coverage,previous_day_admission_pediatric_covid_confirmed_0_4,previous_day_admission_pediatric_covid_confirmed_0_4_coverage,previous_day_admission_pediatric_covid_confirmed_12_17,previous_day_admission_pediatric_covid_confirmed_12_17_coverage, previous_day_admission_pediatric_covid_confirmed_5_11,previous_day_admission_pediatric_covid_confirmed_5_11_coverage,previous_day_admission_pediatric_covid_confirmed_unknown,previous_day_admission_pediatric_covid_confirmed_unknown_coverage,staffed_icu_pediatric_patients_confirmed_covid,staffed_icu_pediatric_patients_confirmed_covid_coverage,staffed_pediatric_icu_bed_occupancy,staffed_pediatric_icu_bed_occupancy_coverage,total_staffed_pediatric_icu_beds,total_staffed_pediatric_icu_beds_coverage
AS,0,1,0,0,1,0,0,1,150,1,59,1,0,1,0,1,0,1,0,1,0,1,2,1,0,1,0,1,0,1,0,1,0,1,0,1,7,1,0.393333333333333,1,59,150,0,1,0,59,0,1,0,150,0,1,0,7,0.285714285714286,1,2,7,2022/12/09,,0,1,,0,,0,,0,,0,,0,,0,,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,0,1,,0,,,,,,,0,1,0,1,,0,,0,0,,0,1,8,1,28,1,0,1,,0,,0,0,1,0,1,0,1,0,1
VI,0,2,0,2,0,0,2,2,168,2,109,2,4,2,0,2,0,2,0,2,0,2,10,2,1,2,1,2,4,2,4,2,0,2,0,2,20,2,0.648809523809524,2,109,168,0.036697247706422,2,4,109,0.023809523809524,2,4,168,0.05,2,1,20,0.5,2,10,20,2022/12/09,,0,2,,0,,0,,0,,0,,0,,0,,0,0,2,0,2,,0,,0,,0,,0,,0,,0,,0,0,2,,0,,,,,,,0,2,0,2,,0,,0,0,,0,2,4,1,16,2,0,2,,0,,0,0,2,0,2,0,2,6,2
AK,1,19,2,1,19,2,1,22,1676,22,1365,22,45,22,4,22,0,22,0,22,0,22,117,22,4,22,4,22,45,22,45,22,0,22,0,22,146,22,0.814439140811456,22,1365,1676,0.032967032967033,22,45,1365,0.026849642004773,22,45,1676,0.027397260273973,22,4,146,0.801369863013699,22,117,146,2022/12/09,,0,21,0,19,0,19,0,18,0,19,1,20,3,19,0,19,0,22,0,22,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,22,0,10,39,0,0,0,0,0,5,22,7,22,0,8,0,8,40,0,9,22,59,22,94,22,0,22,0,19,0,19,0,22,0,22,11,22,12,22
CA,7,95,264,95,211,60,94,358,62519,366,50701,366,5047,358,711,366,327,358,20,358,15,357,5213,366,561,358,516,366,4910,358,4358,366,137,358,111,358,6818,366,0.810969465282554,366,50701,62519,0.100768693221523,358,5047,50085,0.081685171398051,358,5047,61786,0.084297520661157,358,561,6655,0.764593722499267,366,5213,6818,2022/12/09,,3,364,42,360,46,359,35,359,76,359,140,360,155,359,212,360,2,365,10,357,28,351,29,351,27,351,51,351,57,351,57,350,67,351,1,357,9,76,729,165,18,0,0,0,222,357,244,356,0,49,7,297,1651,124,298,357,2696,358,3731,358,11,357,9,138,4,351,0,357,37,358,753,358,1017,358
FL,6,131,80,33,119,65,59,211,54612,217,43066,217,1959,211,294,217,177,211,10,211,10,211,4945,217,213,211,197,217,1929,211,1615,217,30,211,22,211,6482,217,0.78858126419102,217,43066,54612,0.046012918379331,211,1959,42575,0.036326212728082,211,1959,53928,0.03351164254248,211,213,6356,0.762881826596729,217,4945,6482,2022/12/09,,1,213,12,206,11,206,16,207,23,206,35,206,65,209,118,209,13,217,1,210,15,201,16,200,11,201,20,201,38,201,48,201,28,199,0,211,13,102,631,0,445,1054,102,60,48,211,110,211,0,107,2,107,436,10,110,211,1931,211,3010,211,4,211,2,200,1,200,3,209,2,211,641,211,919,211
SC,20,35,10,21,34,10,9,63,9967,65,7952,65,350,63,64,65,22,63,1,63,1,63,937,65,51,63,48,65,347,63,331,65,3,63,3,63,1282,65,0.797832848399719,65,7952,9967,0.044540595571392,63,350,7858,0.035732516590097,63,350,9795,0.041095890410959,63,51,1241,0.730889235569423,65,937,1282,2022/12/09,,0,64,2,58,1,58,6,58,4,58,19,58,18,59,14,58,0,60,1,63,1,56,0,56,3,57,3,57,1,56,3,57,9,57,1,58,2,43,572,1595,771,0,0,0,22,63,18,63,0,42,1,42,154,8,42,63,287,63,441,63,0,63,0,56,1,56,0,58,0,63,62,63,96,63
MN,5,0,125,8,77,45,20,129,9502,130,8108,130,652,129,79,130,19,129,6,129,1,129,660,130,54,129,50,130,621,129,563,130,31,129,26,129,860,130,0.853294043359293,130,8108,9502,0.081683788524179,129,652,7982,0.069784865674837,129,652,9343,0.064670658682635,129,54,835,0.767441860465116,130,660,860,2022/12/09,,0,130,5,130,7,130,7,130,7,130,11,130,26,130,16,130,0,130,0,129,2,129,3,129,0,129,2,129,3,129,2,129,7,129,0,129,1,6,1071,0,387,0,0,0,47,129,38,129,0,5,1,5,244,3,5,129,540,129,614,129,1,129,3,129,2,129,0,129,5,129,106,129,119,129
OK,2,41,87,23,92,15,5,128,9272,130,7001,130,378,128,54,130,76,128,4,128,0,128,772,130,73,128,69,130,355,128,301,130,23,128,23,128,953,130,0.75506902502157,130,7001,9272,0.054933875890132,128,378,6881,0.041442824251727,128,378,9121,0.079089924160347,128,73,923,0.810073452256034,130,772,953,2022/12/09,,0,130,2,121,1,121,5,121,1,121,9,121,18,122,18,121,0,130,0,128,1,118,7,118,6,118,9,118,16,118,17,118,20,118,0,128,1,33,253,58,23,0,0,0,59,128,124,128,0,26,0,26,324,7,26,128,482,128,590,128,2,128,1,118,0,118,1,119,2,128,117,128,137,128
MO,2,74,41,27,62,28,27,113,14609,117,12474,117,1006,113,137,117,193,113,2,113,16,113,1455,117,142,113,108,117,973,113,788,117,33,113,21,113,1785,117,0.853857211308098,117,12474,14609,0.081841848356655,113,1006,12292,0.070045954602423,113,1006,14362,0.082750582750583,113,142,1716,0.815126050420168,117,1455,1785,2022/12/09,,1,113,3,103,8,100,12,100,18,101,24,100,35,101,36,102,0,117,5,111,12,99,12,97,12,96,26,96,39,98,36,96,51,94,0,113,6,51,93,56,56,0,0,0,126,113,101,113,0,47,1,47,603,11,47,113,808,113,992,113,1,113,0,95,1,97,0,113,5,113,196,113,225,113
WV,0,1,54,23,28,4,10,51,4845,55,4098,55,201,51,23,55,32,51,2,51,0,51,507,55,30,51,31,55,199,51,189,55,2,51,2,51,623,55,0.845820433436532,55,4098,4845,0.049666419570052,51,201,4047,0.042147200671,51,201,4769,0.050167224080268,51,30,598,0.813804173354735,55,507,623,2022/12/09,,1,55,1,55,0,55,0,55,5,55,2,55,5,55,9,55,0,55,0,51,1,51,2,51,6,51,3,51,9,51,8,51,3,51,0,51,,0,,,,,,,41,51,31,51,,0,,0,192,,0,51,204,51,296,51,0,51,2,51,0,51,0,1,2,51,37,51,47,51
