state,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
VT,0,35,750,34,1152,34,4,35,35,34,2,35,0,35,4,35,3,35,0,35,0,35,63,34,1.536,34,1152,750,0.001736111111111111,34,2,1152,0.0026666666666666666,34,2,750,0.015873015873015872,34,1,63,0.5555555555555556,34,35,63,2020-09-13
WA,8,92,10207,81,9412,97,379,98,895,77,98,78,73,76,371,88,240,84,6,88,1,84,917,63,0.6453414323503478,81,6587,10207,0.04026774330641734,97,379,9412,0.02792201430390908,81,285,10207,0.07306434023991276,58,67,917,0.688113413304253,59,631,917,2020-09-13
WI,0,136,12360,133,7970,134,634,136,880,130,127,131,102,131,624,134,393,133,8,134,1,133,1493,129,0.6440938511326861,133,7961,12360,0.07691342534504392,134,613,7970,0.049352750809061485,133,610,12360,0.08506363027461487,129,127,1493,0.5887474882786337,129,879,1493,2020-09-13
MS,8,89,7856,96,5189,99,901,100,518,68,153,69,146,68,490,94,449,92,0,94,0,92,577,65,0.6538951120162932,96,5137,7856,0.17363653883214492,99,901,5189,0.11468940936863543,96,901,7856,0.24041811846689895,63,138,574,0.8752166377816292,65,505,577,2020-09-13
MT,250,64,2598,61,2043,65,106,65,125,57,24,59,24,57,100,62,96,58,5,62,3,58,170,55,0.7217090069284064,61,1875,2598,0.05188448360254528,65,106,2043,0.04041570438799076,61,105,2598,0.13690476190476192,54,23,168,0.625,54,105,168,2020-09-13
NC,119,120,22417,121,16978,122,1193,122,1782,112,343,116,300,115,1166,118,768,116,26,118,9,116,2308,113,0.7468885221037606,121,16743,22417,0.07037102577714859,121,1193,16953,0.053277956413004646,120,1193,22392,0.14558058925476602,113,336,2308,0.7741094700260643,112,1782,2302,2020-09-13
ND,3,47,2072,47,1501,47,145,47,95,44,18,47,18,47,145,47,118,47,0,47,0,47,149,44,0.7244208494208494,47,1501,2072,0.0966022651565623,47,145,1501,0.06998069498069498,47,145,2072,0.053691275167785234,44,8,149,0.6375838926174496,44,95,149,2020-09-13
NE,1,79,4579,83,2837,84,233,86,336,58,74,54,63,54,194,70,155,64,16,71,10,65,601,58,0.6193492028827254,83,2836,4579,0.07684173422629538,83,218,2837,0.04767111305488738,82,218,4573,0.12374581939799331,51,74,598,0.5609348914858097,55,336,599,2020-09-13
NH,1,30,3297,30,2237,30,23,30,153,29,2,29,1,29,23,29,7,29,0,29,0,29,282,29,0.678495602062481,30,2237,3297,0.010281627179257935,30,23,2237,0.006976038823172581,30,23,3297,0.0070921985815602835,29,2,282,0.5425531914893617,29,153,282,2020-09-13
NJ,57,77,19787,76,15338,78,652,78,1126,74,74,74,46,74,615,76,278,76,-10,76,6,76,2028,73,0.7488755243341588,76,14818,19787,0.042508801669057246,78,652,15338,0.030575630464446352,76,605,19787,0.03648915187376726,73,74,2028,0.5517751479289941,73,1119,2028,2020-09-13
NM,1,47,3496,47,2277,47,90,48,281,46,27,45,27,45,89,45,61,45,1,45,0,45,391,44,0.6579861111111112,46,2274,3456,0.039525691699604744,47,90,2277,0.02574370709382151,47,90,3496,0.0703125,43,27,384,0.710997442455243,44,278,391,2020-09-13
NV,40,62,8594,61,6147,62,553,62,623,61,151,60,134,60,505,61,392,61,4,61,2,61,842,61,0.7067721666278799,61,6074,8594,0.08996258337400358,62,553,6147,0.05922736793111473,61,509,8594,0.17933491686460806,60,151,842,0.7399049881235155,61,623,842,2020-09-13
NY,28,143,45072,154,37699,158,1516,166,2943,131,235,134,128,128,1415,151,633,142,64,151,21,142,5013,125,0.7365386755703951,153,33089,44925,0.038197299663121034,158,1440,37699,0.02857649982250621,154,1288,45072,0.036536430834213304,116,173,4735,0.5926388022457891,120,2850,4809,2020-09-13
OH,24,110,30804,209,21978,209,1186,209,2685,192,337,191,234,191,1160,197,666,196,25,197,12,196,3888,193,0.7134787689910401,209,21978,30804,0.05417256657379071,208,1186,21893,0.03863695595517331,208,1186,30696,0.0869453044375645,189,337,3876,0.6905864197530864,192,2685,3888,2020-09-13
OK,6,133,9375,131,6122,131,530,133,785,129,199,132,194,132,527,133,446,133,3,133,1,133,1076,129,0.6530133333333333,131,6122,9375,0.0818360013067625,131,501,6122,0.05344,131,501,9375,0.18494423791821563,129,199,1076,0.7315936626281454,126,785,1073,2020-09-13
OR,1,50,6308,58,4648,59,202,61,484,51,37,50,23,50,187,53,106,53,9,53,3,53,724,47,0.7336715282181357,58,4628,6308,0.04345955249569707,59,202,4648,0.03186429930247305,58,201,6308,0.05110497237569061,46,37,724,0.6602209944751382,47,478,724,2020-09-13
AK,0,20,1143,18,997,24,50,24,68,16,18,20,13,20,47,22,29,21,2,22,1,21,46,10,0.5135608048993876,18,587,1143,0.05015045135406219,24,50,997,0.02974628171478565,18,34,1143,0.045454545454545456,8,2,44,0.5681818181818182,9,25,44,2020-09-13
AL,9,108,14749,110,10730,110,941,108,1256,110,294,108,270,108,925,108,775,108,16,108,8,108,1445,110,0.7275069496237033,110,10730,14749,0.08763130500615122,106,926,10567,0.06354216702120359,106,926,14573,0.2013840830449827,106,291,1445,0.8692041522491349,110,1256,1445,2020-09-13
AR,2,95,9069,96,6602,100,537,100,745,85,194,81,177,79,524,94,367,91,13,94,5,91,944,77,0.7151835924578234,96,6486,9069,0.08133898818539836,100,537,6602,0.058220310949388024,96,528,9069,0.20127118644067796,74,190,944,0.7622080679405521,76,718,942,2020-09-13
AZ,4,82,12005,83,9667,92,591,94,798,67,114,72,99,72,525,80,307,93,15,80,5,79,1385,59,0.666222407330279,82,7998,12005,0.060411709941036514,92,584,9667,0.045397750937109536,83,545,12005,0.06637490882567469,56,91,1371,0.48953068592057764,59,678,1385,2020-09-13
CA,20,384,62705,386,44567,387,3737,386,4955,364,1003,369,870,366,3609,378,2707,377,52,378,28,377,7089,364,0.708715413443904,386,44440,62705,0.08402095465071835,386,3737,44477,0.05969267139479906,385,3737,62604,0.14007617435463393,362,993,7089,0.6989702355762449,362,4955,7089,2020-09-13
CO,3,95,11075,98,7744,99,305,99,794,78,83,79,53,77,278,87,152,84,15,87,5,84,1216,72,0.697607223476298,98,7726,11075,0.039385330578512394,99,305,7744,0.027539503386004513,98,305,11075,0.06882255389718077,69,83,1206,0.647203947368421,71,787,1216,2020-09-13
CT,6,30,8096,30,6074,30,181,31,509,29,32,29,23,29,178,30,73,30,3,30,2,30,1047,29,0.7502470355731226,30,6074,8096,0.029799143891998683,30,181,6074,0.022356719367588932,30,181,8096,0.030563514804202482,28,32,1047,0.48615090735434574,29,509,1047,2020-09-13
DC,9,13,3478,13,2764,13,171,13,240,11,22,11,22,11,149,13,102,13,22,13,5,13,343,11,0.7947096032202415,13,2764,3478,0.06186685962373372,13,171,2764,0.049166187464059805,13,171,3478,0.0641399416909621,11,22,343,0.6997084548104956,11,240,343,2020-09-13
DE,0,12,2608,12,2086,13,100,13,110,8,16,8,13,8,97,10,76,9,0,10,0,9,140,7,0.7653374233128835,12,1996,2608,0.04793863854266539,13,100,2086,0.03834355828220859,12,100,2608,0.11428571428571428,7,16,140,0.7857142857142857,7,110,140,2020-09-13
FL,78,255,78640,254,44821,255,3542,255,4577,254,800,254,677,254,2847,255,2563,255,695,251,47,254,5928,254,0.5676373346897253,254,44639,78640,0.07902545681711698,255,3542,44821,0.045040691759918615,254,3542,78640,0.1349527665317139,254,800,5928,0.7720985155195681,254,4577,5928,2020-09-13
GA,16,132,17728,135,14157,138,2323,145,1637,110,552,115,460,115,1882,130,1425,130,103,130,35,130,1935,102,0.7880884855360182,134,13894,17630,0.15582397400579218,138,2206,14157,0.11761055956678701,135,2085,17728,0.252987012987013,95,487,1925,0.8227390180878553,98,1592,1935,2020-09-13
HI,2,17,1781,16,1927,25,205,23,118,15,44,15,42,15,202,20,196,20,3,20,1,20,90,13,0.7456485120718698,16,1328,1781,0.11966987620357634,19,174,1454,0.09096013475575519,16,162,1781,0.2777777777777778,13,25,90,0.6666666666666666,13,60,90,2020-09-13
IA,2,122,8176,122,5140,122,336,122,480,122,88,121,84,121,325,122,264,122,11,122,3,122,702,121,0.6286692759295499,122,5140,8176,0.06536964980544747,122,336,5140,0.0410958904109589,122,336,8176,0.12535612535612536,120,88,702,0.6837606837606838,121,480,702,2020-09-13
ID,2,47,3919,47,2164,48,147,49,200,47,51,48,51,48,145,48,118,48,2,48,1,48,299,46,0.513582778062532,46,2004,3902,0.06792975970425139,48,147,2164,0.03750956876754274,47,147,3919,0.1705685618729097,46,51,299,0.6688963210702341,46,200,299,2020-09-13
IL,12,173,29585,182,19504,187,1709,190,1938,147,356,149,254,148,1553,172,821,167,65,172,27,167,3337,132,0.6477944904512422,182,19165,29585,0.08659762100082034,187,1689,19504,0.05580530674328207,182,1651,29585,0.10225563909774436,129,340,3325,0.5522747815607111,130,1833,3319,2020-09-13
IN,0,146,17425,147,11490,148,784,148,1422,136,175,137,171,137,775,141,475,140,9,141,2,140,2326,136,0.6565853658536586,147,11441,17425,0.06823324630113142,148,784,11490,0.04499282639885222,147,784,17425,0.07523645743766122,136,175,2326,0.6113499570077386,136,1422,2326,2020-09-13
KS,3,130,7570,128,4830,137,313,139,528,87,84,96,79,94,282,116,210,109,2,116,0,109,658,80,0.6041308089500861,127,4563,7553,0.061442006269592474,136,294,4785,0.03441860465116279,127,259,7525,0.0871559633027523,74,57,654,0.7990654205607477,78,513,642,2020-09-13
KY,5,111,13244,111,9344,112,554,111,1116,101,515,104,113,103,539,107,382,106,15,107,0,106,1551,107,0.7012987012987013,111,9288,13244,0.05938471433165398,111,554,9329,0.041880858784396735,110,554,13228,0.3337653920933247,104,515,1543,0.7195357833655706,101,1116,1551,2020-09-13
LA,10,187,14151,176,9621,178,685,209,1185,92,264,197,241,197,657,202,1054,201,21,202,6,201,1672,83,0.6709773160907356,176,9495,14151,0.07108307045215563,174,676,9510,0.04741132723112128,172,663,13984,0.14225181598062955,78,235,1652,0.6650717703349283,82,1112,1672,2020-09-13
MA,3,84,18575,85,13487,85,326,85,949,78,60,77,36,77,318,81,153,80,8,81,2,80,1850,78,0.7260834454912517,85,13487,18575,0.024171424334544375,85,326,13487,0.017550471063257064,85,326,18575,0.032432432432432434,77,60,1850,0.512972972972973,78,949,1850,2020-09-13
MD,1,48,10988,53,8823,53,771,51,928,51,134,51,97,51,708,52,364,52,14,52,6,52,1298,50,0.8029668729523116,53,8823,10988,0.0877932133910271,51,771,8782,0.07050109729334308,51,771,10936,0.10323574730354391,50,134,1298,0.7126348228043143,50,925,1298,2020-09-13
ME,0,33,3043,34,2146,35,37,35,187,31,13,31,6,30,37,32,12,31,0,32,0,31,271,30,0.7029247453171212,34,2139,3043,0.017241379310344827,35,37,2146,0.012159053565560303,34,37,3043,0.041044776119402986,28,11,268,0.6830188679245283,29,181,265,2020-09-13
MI,2,128,23748,149,18149,150,599,150,1717,129,128,147,115,147,578,149,365,149,19,149,7,149,2219,127,0.7568637358935489,149,17974,23748,0.03300457325472478,150,599,18149,0.025223176688563248,149,599,23748,0.04371338440739072,127,97,2219,0.7737719693555656,127,1717,2219,2020-09-13
MN,2,128,11161,129,7828,129,388,129,721,128,107,129,85,129,380,129,251,129,8,129,6,129,987,128,0.7013708449063704,129,7828,11161,0.049565661727133364,129,388,7828,0.034763910043902876,129,388,11161,0.10840932117527863,128,107,987,0.7304964539007093,128,721,987,2020-09-13
MO,9,123,19423,126,12946,129,995,136,1517,127,330,125,295,124,970,131,796,129,25,131,15,129,2238,126,0.6535550635844103,126,12694,19423,0.07121890931561872,129,922,12946,0.04716058281418936,126,916,19423,0.14253798033958892,121,319,2238,0.6769436997319035,125,1515,2238,2020-09-13
WV,3,60,6541,59,4574,59,235,60,497,59,67,60,59,60,232,60,173,60,3,60,1,60,616,59,0.6992814554349488,59,4574,6541,0.05137735024048973,59,235,4574,0.03592722825256077,59,235,6541,0.10876623376623376,59,67,616,0.8068181818181818,59,497,616,2020-09-13
WY,2,26,1331,26,441,26,24,26,35,26,6,26,3,26,21,26,8,26,3,26,0,26,104,26,0.3313298271975958,26,441,1331,0.05442176870748299,26,24,441,0.018031555221637866,26,24,1331,0.057692307692307696,26,6,104,0.33653846153846156,26,35,104,2020-09-13
