state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-10-18,"477,314","475,878","478,750",65.90,65.25,66.54,"720,377","718,193","722,561"
CW,2020-10-19,"482,468","481,255","483,680",66.47,65.92,67.02,"722,422","720,484","724,361"
CW,2020-10-20,"508,025","507,481","508,569",68.94,68.60,69.28,"733,610","731,940","735,280"
CW,2020-10-21,"517,972","517,343","518,601",70.05,69.65,70.45,"736,009","734,170","737,848"
CW,2020-10-22,"518,649","518,092","519,206",70.00,69.61,70.38,"737,506","735,666","739,347"
CW,2020-10-23,"514,755","514,121","515,389",69.54,69.13,69.95,"736,944","735,076","738,811"
CW,2020-10-24,"496,065","495,164","496,965",67.07,66.57,67.57,"736,322","734,253","738,391"
CW,2020-10-25,"480,569","479,795","481,342",65.16,64.70,65.63,"734,177","732,144","736,210"
CW,2020-10-26,"482,992","482,558","483,426",65.49,65.09,65.88,"734,441","732,546","736,335"
CW,2020-10-27,"508,618","507,903","509,333",68.82,68.36,69.28,"737,842","735,945","739,740"
CW,2020-10-28,"518,639","517,362","519,915",70.82,70.19,71.46,"731,400","729,242","733,557"
CW,2020-10-29,"517,260","515,975","518,545",71.15,70.22,72.07,"726,145","722,534","729,756"
CW,2020-10-30,"512,030","510,760","513,300",71.54,70.96,72.12,"714,817","713,038","716,596"
CW,2020-10-31,"492,025","490,186","493,864",69.12,68.28,69.97,"710,873","708,385","713,362"
CW,2020-11-01,"476,342","475,021","477,664",67.13,66.49,67.77,"708,642","706,612","710,673"
CW,2020-11-02,"483,740","482,675","484,804",67.94,67.41,68.46,"712,038","710,384","713,691"
CW,2020-11-03,"506,109","505,044","507,175",70.82,70.30,71.33,"714,669","713,069","716,269"
CW,2020-11-04,"515,011","513,807","516,214",71.78,71.19,72.37,"717,433","715,570","719,296"
CW,2020-11-05,"518,211","517,026","519,395",72.18,71.61,72.75,"717,950","716,197","719,702"
CW,2020-11-06,"517,351","516,231","518,472",72.04,71.50,72.58,"718,141","716,479","719,803"
CW,2020-11-07,"502,681","501,007","504,355",70.31,69.60,71.02,"714,913","713,044","716,783"
CW,2020-11-08,"489,584","487,863","491,305",68.99,68.42,69.56,"709,600","707,615","711,586"
CW,2020-11-09,"494,893","493,570","496,217",69.77,69.45,70.09,"709,320","707,485","711,155"
CW,2020-11-10,"521,580","520,409","522,751",73.05,72.91,73.20,"713,937","712,314","715,560"
CW,2020-11-11,"532,972","531,389","534,555",74.48,74.09,74.86,"715,586","713,921","717,251"
CW,2020-11-12,"533,206","531,533","534,880",74.61,74.14,75.07,"714,682","712,812","716,551"
CW,2020-11-13,"529,139","527,556","530,723",73.94,73.52,74.36,"715,588","713,780","717,395"
CW,2020-11-14,"509,733","508,187","511,280",71.37,70.98,71.77,"714,158","712,338","715,978"
CW,2020-11-15,"494,978","493,441","496,515",69.68,69.28,70.09,"710,320","708,358","712,282"
