state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
PA,27,194,6,33,188,6,37,221,30872,227,25777,227,3178,221,337,227,352,221,8,220,18,220,2900,227,685,221,669,227,3092,221,2714,227,86,221,47,221,3620,227,0.834963721171288,227,25777,30872,0.124500509284651,221,3178,25526,0.104210388247639,221,3178,30496,0.194879089615932,221,685,3515,0.801104972375691,227,2900,3620,2021/09/27,,1,224,17,224,23,225,27,224,64,225,56,225,62,224,67,224,20,219,1,217,17,217,37,217,27,217,37,217,76,216,51,217,95,217,11,213,37,221,4479,4393,3377,945,20,236,1,220,6,220,0,220,0,220,17,4,220,220
PR,0,7,58,0,7,58,6,64,9461,65,5834,65,152,64,3,65,7,64,0,64,3,64,434,65,45,64,36,65,135,64,119,65,17,64,3,64,654,65,0.616636719162879,65,5834,9461,0.026601330066503,64,152,5714,0.016393442622951,64,152,9272,0.072115384615385,64,45,624,0.663608562691132,65,434,654,2021/09/27,,0,65,0,65,0,65,0,65,0,65,0,65,1,65,2,65,0,65,0,64,0,64,0,64,0,64,1,64,1,64,3,64,2,64,0,64,3,64,0,32,1110,0,0,9,1,64,6,64,0,64,0,64,21,2,64,64
RI,6,7,2,6,7,2,1,14,2460,15,2129,15,106,14,9,15,6,14,0,14,2,14,130,15,17,14,13,15,102,14,94,15,4,14,0,14,155,15,0.865447154471545,15,2129,2460,0.050986050986051,14,106,2079,0.044148271553519,14,106,2401,0.116438356164384,14,17,146,0.838709677419355,15,130,155,2021/09/27,,0,15,1,15,0,15,0,15,4,15,3,15,1,15,0,15,0,15,0,14,0,14,0,14,1,14,1,14,3,14,1,14,0,14,0,14,4,14,83,266,31,0,0,7,0,6,0,6,0,6,0,6,0,0,6,6
SC,30,53,5,30,53,5,9,86,11806,88,9670,88,1729,86,176,88,47,86,7,86,1,86,1139,88,470,86,472,88,1701,86,1643,88,28,86,24,86,1402,88,0.819075046586481,88,9670,11806,0.180895584850387,86,1729,9558,0.148565045540471,86,1729,11638,0.345334313005143,86,470,1361,0.812410841654779,88,1139,1402,2021/09/27,,2,88,8,88,15,88,27,88,26,88,36,88,39,88,23,88,0,83,0,86,5,86,5,86,9,86,8,86,5,86,9,86,6,86,0,81,33,86,3242,2749,1321,1305,2,173,0,86,1,86,0,86,0,86,7,1,86,86
SD,2,60,3,3,59,3,30,62,2859,65,1855,65,200,62,32,65,13,62,2,62,1,62,170,65,65,62,67,65,194,62,184,65,6,62,3,62,248,65,0.648828261629941,65,1855,2859,0.110314396028682,62,200,1813,0.07163323782235,62,200,2792,0.274261603375527,62,65,237,0.685483870967742,65,170,248,2021/09/27,,0,65,1,65,1,65,5,65,5,64,6,65,12,65,2,65,0,65,1,62,0,62,1,62,4,62,1,62,3,62,0,62,1,62,2,62,8,62,792,344,599,227,7,141,0,62,0,62,0,62,0,62,2,0,62,62
TN,26,80,38,43,63,38,35,116,19193,144,13469,135,2513,116,190,116,77,116,3,116,1,116,1673,141,713,116,696,116,2483,116,2351,116,30,116,27,116,1969,144,0.736735586916092,135,13469,18282,0.195032984090027,116,2513,12885,0.146976254532694,116,2513,17098,0.376849894291755,116,713,1892,0.875,141,1673,1912,2021/09/27,,1,116,4,116,14,116,30,116,31,116,39,116,30,116,25,116,16,116,0,116,9,116,3,116,10,116,18,116,13,116,11,116,9,116,4,116,62,116,645,36,20,422,0,203,1,73,2,73,0,116,0,116,11,2,71,74
TX,27,109,460,27,109,460,94,596,69735,596,54436,596,9369,596,828,596,514,596,22,596,103,596,6913,596,2866,596,2754,596,9149,596,8450,596,220,596,175,596,7508,596,0.780612318061232,596,54436,69735,0.172110368138732,596,9369,54436,0.134351473435147,596,9369,69735,0.381726158763985,596,2866,7508,0.920751198721364,596,6913,7508,2021/09/27,,6,596,54,596,73,596,104,596,146,596,177,596,119,596,93,596,56,596,9,596,45,596,53,596,61,596,87,596,83,596,70,596,58,596,48,596,147,596,1531,591,561,355,0,37,4,172,11,172,0,172,0,172,52,5,172,172
UT,1,49,9,1,49,9,1,58,6255,59,4209,59,592,58,74,59,3,58,3,58,0,58,444,59,202,58,206,59,580,58,562,59,12,58,0,58,616,59,0.672901678657074,59,4209,6255,0.142513240250361,58,592,4154,0.095746401423257,58,592,6183,0.333333333333333,58,202,606,0.720779220779221,59,444,616,2021/09/27,,1,59,4,59,11,59,11,59,14,59,14,59,15,59,4,59,0,59,0,58,1,58,0,58,0,58,1,58,0,58,1,58,0,58,0,58,4,58,417,268,106,114,0,6,0,57,1,57,0,57,0,57,4,1,57,57
VA,19,68,20,21,66,20,41,104,18387,107,14075,107,1827,104,190,107,148,104,11,104,17,104,1512,107,450,104,436,107,1800,104,1636,107,27,104,16,104,1963,107,0.765486485016588,107,14075,18387,0.131410486945264,104,1827,13903,0.100694444444444,104,1827,18144,0.235602094240838,104,450,1910,0.770249617931737,107,1512,1963,2021/09/27,,2,107,15,106,21,106,18,106,33,106,36,106,29,106,33,106,3,107,1,104,7,103,13,103,11,103,30,103,27,103,26,103,33,103,0,104,38,104,1815,4050,589,748,0,44,4,98,1,98,0,98,0,98,19,10,98,98
VI,2,0,0,2,0,0,0,2,168,2,94,2,9,2,2,2,0,2,0,2,0,2,10,2,3,2,3,2,9,2,9,2,0,2,0,2,20,2,0.55952380952381,2,94,168,0.095744680851064,2,9,94,0.053571428571429,2,9,168,0.15,2,3,20,0.5,2,10,20,2021/09/27,,0,2,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,213,17,171,2,0,0,0,2,0,2,0,2,0,2,0,0,2,2
