state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage
AZ,23,98,3,27,94,3,5,121,16934,124,11777,124,495,121,53,124,101,121,3,121,5,121,1070,124,123,121,80,124,487,121,308,124,8,121,8,121,2228,124,0.695464745482461,124,11777,16934,0.042790456431535,121,495,11568,0.029731515406331,121,495,16649,0.056891766882516,121,123,2162,0.480251346499102,124,1070,2228,2021/06/08,,1,124,4,124,4,124,11,124,7,124,7,124,5,124,10,124,4,124,0,121,4,121,12,121,9,121,14,121,14,121,25,121,23,121,0,121
CA,55,315,42,71,299,42,52,404,63577,412,47075,412,1189,403,128,412,307,404,2,403,17,403,4780,411,267,403,244,411,1144,403,915,411,45,403,24,403,6974,411,0.74044072541957,412,47075,63577,0.025592457866075,403,1189,46459,0.018946093662858,403,1189,62757,0.039253160835049,403,267,6802,0.685402925150559,411,4780,6974,2021/06/08,,0,411,15,411,18,411,13,411,29,411,22,411,20,411,11,411,0,411,4,403,22,403,29,403,33,403,39,403,65,403,59,403,54,403,2,403
CO,7,86,13,10,83,13,6,104,11670,106,8015,106,416,104,45,106,41,104,3,104,14,104,927,106,153,104,149,106,398,104,355,106,18,104,4,104,1296,106,0.686803770351328,106,8015,11670,0.052439178116728,104,416,7933,0.035976822623887,104,416,11563,0.121140142517815,104,153,1263,0.715277777777778,106,927,1296,2021/06/08,,1,105,4,105,3,105,8,105,9,105,6,106,6,105,7,105,1,106,1,103,5,103,2,103,5,103,10,103,6,104,5,103,7,103,0,104
CT,4,34,1,4,34,1,3,38,8164,39,6476,39,101,38,7,39,39,38,0,38,0,38,553,39,15,38,11,39,99,38,64,39,2,38,0,38,1052,39,0.793238608525233,39,6476,8164,0.015717398070339,38,101,6426,0.012506191183754,38,101,8076,0.014563106796117,38,15,1030,0.525665399239544,39,553,1052,2021/06/08,,0,39,1,39,0,39,0,39,3,39,0,39,2,39,1,39,0,39,0,38,2,38,5,38,0,38,6,38,8,38,8,38,10,38,0,38
DC,0,12,2,0,12,2,0,12,3472,14,2695,14,90,13,9,14,55,13,1,13,14,13,268,14,17,12,12,13,67,13,45,14,23,13,3,13,342,14,0.776209677419355,14,2695,3472,0.034416826003824,13,90,2615,0.026881720430108,13,90,3348,0.052147239263804,12,17,326,0.783625730994152,14,268,342,2021/06/08,,0,14,1,14,1,14,0,14,3,14,2,14,2,14,0,14,0,14,1,13,3,13,12,13,5,13,6,13,16,13,8,13,4,13,0,13
DE,1,13,2,1,13,2,0,15,3437,16,2588,16,45,15,3,16,68,15,0,15,0,15,143,16,3,15,3,16,42,15,22,16,3,15,1,15,190,16,0.752982251963922,16,2588,3437,0.017489312087058,15,45,2573,0.013208100968594,15,45,3407,0.016483516483516,15,3,182,0.752631578947368,16,143,190,2021/06/08,,0,16,1,16,1,16,0,16,0,16,1,16,0,16,0,16,0,16,2,15,2,15,1,15,3,15,5,15,17,15,23,15,15,15,0,15
FL,7,237,15,31,213,15,63,253,56989,259,43951,259,1885,253,283,259,143,253,2,253,17,253,4785,259,449,253,439,259,1858,253,1622,259,27,253,18,253,6369,259,0.771219007176824,259,43951,56989,0.043590870198645,253,1885,43243,0.033636688079943,253,1885,56040,0.072700777202073,253,449,6176,0.751295336787565,259,4785,6369,2021/06/08,,3,259,23,259,26,259,48,259,60,259,48,259,35,259,28,259,12,259,1,253,18,253,7,253,19,253,19,253,29,253,25,253,25,253,0,253
GA,23,134,10,30,126,11,5,164,22299,167,17321,167,678,164,136,167,75,164,6,164,28,164,1985,167,152,164,119,167,643,164,401,167,35,164,6,164,2640,167,0.776761289743935,167,17321,22299,0.039577374350592,164,678,17131,0.030801381064874,164,678,22012,0.058687258687259,164,152,2590,0.751893939393939,167,1985,2640,2021/06/08,,1,167,4,167,9,167,11,167,13,167,20,167,14,167,5,167,6,167,1,164,3,164,2,164,10,164,11,164,13,164,14,164,9,164,12,164
HI,1,20,4,1,20,4,0,25,2641,25,1864,25,36,25,2,25,10,25,0,25,1,25,139,25,11,25,10,25,34,25,28,25,2,25,0,25,223,25,0.705793260128739,25,1864,2641,0.01931330472103,25,36,1864,0.013631200302916,25,36,2641,0.04932735426009,25,11,223,0.623318385650224,25,139,223,2021/06/08,,0,25,0,25,0,25,1,25,0,25,0,25,1,25,0,25,0,25,0,25,1,25,1,25,0,25,0,25,2,25,3,25,3,25,0,25
IA,2,28,96,3,27,96,0,124,8061,126,4926,126,125,124,14,126,31,124,0,124,1,124,431,126,20,124,18,126,123,124,82,126,2,124,0,124,668,126,0.611090435429847,126,4926,8061,0.025810448069378,124,125,4843,0.015695630336514,124,125,7964,0.030816640986133,124,20,649,0.645209580838323,126,431,668,2021/06/08,,0,126,1,126,2,126,1,126,2,126,4,126,2,126,2,126,0,126,0,124,3,124,4,124,3,124,5,124,5,124,4,124,7,124,0,124
MS,7,97,2,11,93,2,1,104,8627,106,5548,106,204,104,47,106,19,104,4,104,6,104,587,106,75,104,56,106,192,104,138,106,12,104,4,104,851,106,0.643097252810942,106,5548,8627,0.037097654118931,104,204,5499,0.023848491933598,104,204,8554,0.090252707581227,104,75,831,0.689776733254994,106,587,851,2021/06/08,,0,106,6,106,4,106,4,106,3,106,6,106,8,106,3,106,13,106,1,103,0,104,4,104,5,104,1,104,5,104,3,104,0,103,0,104
MT,5,61,1,5,61,1,3,66,3168,67,2055,67,52,66,9,67,12,66,0,66,3,66,135,67,14,66,15,67,49,66,47,67,3,66,0,66,223,67,0.648674242424242,67,2055,3168,0.025490196078431,66,52,2040,0.016565785281937,66,52,3139,0.064516129032258,66,14,217,0.605381165919282,67,135,223,2021/06/08,,0,67,0,67,0,67,1,67,1,67,3,67,2,67,2,67,0,67,0,66,0,66,3,66,3,66,2,66,1,66,2,66,1,66,0,66
NC,2,126,4,5,123,4,17,128,23954,132,18055,132,526,128,57,132,94,128,0,128,7,128,1856,132,153,128,147,132,503,128,456,132,23,128,7,128,2391,132,0.753736327961927,132,18055,23954,0.029466136350905,128,526,17851,0.022205336035123,128,526,23688,0.065580797256751,128,153,2333,0.776244249268089,132,1856,2391,2021/06/08,,0,132,6,132,8,132,2,132,11,132,10,132,9,132,11,132,0,132,0,128,8,128,9,128,7,128,13,128,27,128,16,128,14,128,0,128
ND,9,40,1,10,39,1,12,49,2443,50,1643,50,46,49,4,50,6,49,0,49,0,49,140,50,12,49,11,50,45,49,29,50,1,49,1,49,200,50,0.672533769954973,50,1643,2443,0.028290282902829,49,46,1626,0.019031857674803,49,46,2417,0.061224489795918,49,12,196,0.7,50,140,200,2021/06/08,,0,50,0,50,0,50,1,50,0,50,1,50,1,50,1,50,0,50,0,49,0,49,0,49,2,49,0,49,3,49,1,49,0,49,0,49
NE,9,92,1,15,86,1,0,102,4329,102,2760,102,56,102,6,102,12,102,0,102,1,102,368,102,13,102,11,102,53,102,42,102,3,102,2,102,565,102,0.637560637560638,102,2760,4329,0.020289855072464,102,56,2760,0.012936012936013,102,56,4329,0.023008849557522,102,13,565,0.651327433628319,102,368,565,2021/06/08,,0,102,0,102,1,102,0,102,1,102,2,102,1,102,1,102,0,102,0,102,2,102,1,102,2,102,1,102,2,102,3,102,1,102,0,102
NH,4,25,1,6,23,1,1,30,3139,30,2246,30,28,30,4,30,8,30,0,30,2,30,176,30,2,30,2,30,26,30,18,30,2,30,2,30,282,30,0.715514495062122,30,2246,3139,0.01246660730187,30,28,2246,0.008920038228735,30,28,3139,0.00709219858156,30,2,282,0.624113475177305,30,176,282,2021/06/08,,0,30,0,30,0,30,0,30,1,30,1,30,1,30,1,30,0,30,0,30,0,30,0,30,0,30,0,30,3,30,2,30,3,30,0,30
NJ,7,78,11,7,77,12,28,95,23241,96,15732,96,400,95,33,96,137,95,2,95,2,95,1208,96,73,95,68,96,394,95,289,96,6,95,2,95,2814,96,0.676907189879954,96,15732,23241,0.025480952987642,95,400,15698,0.017265938619588,95,400,23167,0.026090064331665,95,73,2798,0.429282160625444,96,1208,2814,2021/06/08,,0,96,3,96,6,96,1,96,5,96,5,96,4,96,6,96,3,96,0,95,6,95,9,95,9,95,11,95,14,95,8,95,8,95,72,95
NM,14,39,1,16,37,1,2,50,4318,54,2754,51,95,50,11,54,35,53,0,50,2,53,300,51,29,50,29,51,94,50,92,51,1,50,0,50,440,54,0.696333754740834,51,2754,3955,0.027924528301887,49,74,2650,0.023833416959358,50,95,3986,0.073791348600509,50,29,393,0.75,51,300,400,2021/06/08,,0,51,0,50,4,50,1,50,1,50,2,50,0,50,2,50,1,51,0,50,7,49,9,49,2,49,4,49,4,49,6,49,3,49,0,50
NV,0,16,47,0,16,47,28,63,8684,63,6215,63,234,63,26,63,31,63,0,63,2,63,580,63,50,63,47,63,232,63,201,63,2,63,2,63,842,63,0.71568401658222,63,6215,8684,0.037650844730491,63,234,6215,0.026946107784431,63,234,8684,0.05938242280285,63,50,842,0.688836104513064,63,580,842,2021/06/08,,0,63,2,63,4,63,5,63,5,63,6,63,3,63,1,63,0,63,0,63,0,63,3,63,6,63,2,63,10,63,6,63,4,63,0,63
NY,5,193,9,5,193,9,99,198,52981,207,39528,207,1143,198,74,207,145,198,3,198,22,198,3394,207,235,198,191,207,1094,198,707,207,49,198,17,198,5462,207,0.746078782959929,207,39528,52981,0.029167091966929,198,1143,39188,0.021815058688806,198,1143,52395,0.043999251076577,198,235,5341,0.621384108385207,207,3394,5462,2021/06/08,,1,207,5,207,8,207,15,207,8,207,12,207,12,207,10,207,3,207,1,198,9,198,25,198,19,198,23,198,22,198,16,198,22,198,8,198
OH,13,209,12,17,205,12,44,231,32685,234,23587,234,897,231,55,234,137,231,5,231,83,231,2760,234,156,231,112,234,789,231,445,234,108,231,17,231,4189,234,0.721646014991586,234,23587,32685,0.038328419433406,231,897,23403,0.027658721593537,231,897,32431,0.037744979433825,231,156,4133,0.658868465027453,234,2760,4189,2021/06/08,,0,233,7,233,5,233,6,233,9,233,14,234,11,233,3,233,0,234,3,230,5,230,4,230,4,230,15,230,15,231,12,230,7,230,1,231
OK,31,107,13,32,106,13,2,149,10654,151,7541,151,281,149,20,151,53,149,0,149,10,149,785,151,79,149,43,151,258,149,127,151,23,149,17,149,1022,151,0.707809273512296,151,7541,10654,0.037942209019714,149,281,7406,0.02679507962239,149,281,10487,0.080612244897959,149,79,980,0.768101761252446,151,785,1022,2021/06/08,,1,151,2,151,2,151,1,151,3,151,6,151,2,151,3,151,0,151,1,149,9,149,5,149,6,149,4,149,7,149,14,149,7,149,0,149
OR,5,52,7,4,53,7,11,62,7098,64,5229,64,231,62,21,64,50,62,0,62,3,62,546,64,55,62,47,64,226,62,182,64,5,62,1,62,889,64,0.736686390532544,64,5229,7098,0.045055588063195,62,231,5127,0.033381502890173,62,231,6920,0.063583815028902,62,55,865,0.614173228346457,64,546,889,2021/06/08,,0,64,0,64,3,64,2,64,5,64,3,64,3,64,5,64,0,64,1,62,2,62,3,62,5,62,3,62,10,62,15,62,11,62,0,62
ID,3,42,8,4,41,8,0,52,3791,53,2329,53,104,52,10,53,1,52,0,52,0,52,201,53,34,52,34,53,101,52,96,53,3,52,3,52,313,53,0.614349775784753,53,2329,3791,0.045296167247387,52,104,2296,0.0277259397494,52,104,3751,0.112211221122112,52,34,303,0.642172523961661,53,201,313,2021/06/08,,0,53,0,52,1,52,4,52,1,52,0,52,3,52,1,52,0,53,0,52,0,51,0,51,1,51,0,51,0,51,0,51,0,51,0,52
IL,10,168,23,9,169,23,65,196,31057,201,21676,201,707,196,63,201,235,196,2,196,27,196,2077,201,176,196,147,201,669,196,497,201,38,196,18,196,3358,201,0.697942492835754,201,21676,31057,0.03302041006959,196,707,21411,0.023034568142573,196,707,30693,0.053398058252427,196,176,3296,0.618522930315664,201,2077,3358,2021/06/08,,0,201,7,201,8,201,9,201,13,201,13,201,5,201,7,201,1,192,4,196,23,196,27,196,20,196,39,196,52,196,37,196,31,196,2,187
