state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-10-01,"507,611","506,153","509,069",69.69,68.51,70.86,"718,257","712,778","723,736"
CW,2020-10-02,"502,676","500,056","505,297",69.03,67.69,70.37,"717,958","712,837","723,079"
CW,2020-10-03,"484,263","482,742","485,784",66.62,65.49,67.74,"716,510","711,347","721,674"
CW,2020-10-04,"467,668","466,067","469,270",64.60,63.48,65.72,"713,477","708,394","718,559"
CW,2020-10-05,"473,454","472,060","474,847",65.41,64.39,66.44,"715,095","710,336","719,854"
CW,2020-10-06,"501,365","500,044","502,686",68.76,67.83,69.70,"719,359","714,997","723,721"
CW,2020-10-07,"513,842","512,544","515,140",70.29,69.51,71.06,"723,914","720,259","727,570"
CW,2020-10-08,"516,010","513,444","518,575",70.47,69.61,71.34,"725,153","722,677","727,630"
CW,2020-10-09,"512,637","511,575","513,698",69.63,69.28,69.98,"729,110","726,993","731,228"
CW,2020-10-10,"495,331","493,876","496,786",67.44,66.82,68.06,"729,051","726,602","731,500"
CW,2020-10-11,"480,451","478,691","482,210",65.59,64.82,66.37,"726,956","724,146","729,766"
CW,2020-10-12,"483,937","482,379","485,496",65.95,65.25,66.66,"729,161","726,768","731,554"
CW,2020-10-13,"509,227","507,660","510,794",69.06,68.34,69.77,"733,414","731,042","735,786"
CW,2020-10-14,"519,202","517,589","520,814",70.22,69.49,70.94,"735,460","733,074","737,847"
CW,2020-10-15,"518,165","516,586","519,744",70.13,69.42,70.84,"734,721","732,415","737,027"
CW,2020-10-16,"514,324","512,864","515,784",69.65,69.00,70.30,"734,315","732,240","736,389"
CW,2020-10-17,"496,378","494,752","498,005",67.44,66.71,68.16,"731,892","729,643","734,141"
CW,2020-10-18,"480,317","478,881","481,754",65.41,64.78,66.04,"730,012","728,097","731,927"
CW,2020-10-19,"485,757","484,619","486,896",65.94,65.44,66.43,"732,479","730,941","734,017"
CW,2020-10-20,"511,532","510,994","512,070",68.10,67.85,68.35,"746,966","746,054","747,879"
CW,2020-10-21,"522,074","521,505","522,643",69.28,69.01,69.56,"749,330","748,315","750,345"
CW,2020-10-22,"523,077","522,529","523,626",69.32,69.06,69.59,"750,804","749,887","751,721"
CW,2020-10-23,"519,131","518,534","519,728",68.79,68.52,69.06,"750,921","750,064","751,778"
