state,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
PR,1,68,9309,70,5222,70,568,68,438,70,75,68,68,66,538,68,372,67,30,68,7,65,682,70,0.5609625093995059,70,5222,9309,0.11296738265712013,68,568,5028,0.0628527166094943,68,568,9037,0.11904761904761904,68,75,630,0.6422287390029325,70,438,682,2020-11-06
RI,4,13,2232,14,1890,14,241,13,143,14,26,13,28,14,240,13,235,14,1,13,1,13,159,14,0.8467741935483871,14,1890,2232,0.13034072471606273,13,241,1849,0.11080459770114942,13,241,2175,0.16993464052287582,13,26,153,0.89937106918239,14,143,159,2020-11-06
SC,5,73,10240,76,8212,76,763,74,998,76,199,74,182,76,753,74,662,76,10,74,5,74,1309,76,0.801953125,76,8212,10240,0.09412780656303972,74,763,8106,0.0757169792597003,74,763,10077,0.15756136183689629,74,199,1263,0.7624140565317036,76,998,1309,2020-11-06
SD,108,59,2609,62,1681,62,539,59,176,62,92,59,97,62,534,59,533,62,5,59,4,59,216,62,0.6443081640475278,62,1681,2609,0.3331273176761434,59,539,1618,0.2145700636942675,59,539,2512,0.46,59,92,200,0.8148148148148148,62,176,216,2020-11-06
TN,24,112,19206,124,13718,121,1760,112,1785,121,471,112,452,112,1741,112,1590,112,19,112,11,112,2349,124,0.7354312979145445,121,13718,18653,0.13038968736109052,112,1760,13498,0.09683098591549295,112,1760,18176,0.20748898678414096,112,471,2270,0.7787958115183246,121,1785,2292,2020-11-06
TX,130,581,67633,584,49256,586,7010,581,6091,586,1915,581,1868,586,6918,581,6257,586,92,581,47,581,7681,584,0.7282835302293259,584,49256,67633,0.1440845186220505,581,7010,48652,0.10501558005752637,579,7010,66752,0.25611876421024476,579,1915,7477,0.7929957036844161,584,6091,7681,2020-11-06
UT,1,52,5497,53,3166,53,473,52,436,53,178,52,169,53,462,52,442,53,11,52,0,52,640,53,0.5759505184646171,53,3166,5497,0.1511182108626198,52,473,3130,0.08749537550869405,52,473,5406,0.28253968253968254,52,178,630,0.68125,53,436,640,2020-11-06
VA,25,94,17968,97,12497,97,1234,94,1422,97,268,94,210,97,1215,94,864,97,19,94,9,94,2084,97,0.6955142475512022,97,12497,17968,0.09987050825509873,94,1234,12356,0.06971751412429379,94,1234,17700,0.13280475718533202,94,268,2018,0.682341650671785,97,1422,2084,2020-11-06
VI,0,2,168,2,93,2,0,2,11,2,0,2,0,2,0,2,0,2,0,2,0,2,20,2,0.5535714285714286,2,93,168,0.0,2,0,93,0.0,2,0,168,0.0,2,0,20,0.55,2,11,20,2020-11-06
VT,0,15,788,16,433,16,12,15,32,16,6,15,4,16,12,15,10,16,0,15,0,15,66,16,0.549492385786802,16,433,788,0.02926829268292683,15,12,410,0.015978695073235686,15,12,751,0.1016949152542373,15,6,59,0.48484848484848486,16,32,66,2020-11-06
WA,8,88,14086,95,8993,97,608,95,937,97,129,95,116,97,602,95,488,97,6,95,3,95,1279,95,0.5949879312792844,95,8381,14086,0.06826858297776779,95,608,8906,0.03881965334479301,93,542,13962,0.09220985691573927,93,116,1258,0.6927286942924159,95,886,1279,2020-11-06
WI,17,142,13427,145,9610,144,2372,141,1140,144,447,141,448,144,2358,141,2199,144,14,141,4,141,1647,145,0.7170571556484107,144,9610,13402,0.2541791684526361,141,2372,9332,0.1819436987036895,141,2372,13037,0.28435114503816794,141,447,1572,0.692167577413479,144,1140,1647,2020-11-06
