state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-09-08,"462,377","460,988","463,766",63.37,63.00,63.73,"711,334","709,416","713,252"
CW,2020-09-09,"491,369","489,968","492,771",66.93,66.54,67.32,"715,670","713,680","717,659"
CW,2020-09-10,"501,524","500,172","502,876",68.24,67.89,68.58,"716,769","714,885","718,653"
CW,2020-09-11,"502,308","500,945","503,671",68.22,67.74,68.69,"717,766","715,880","719,652"
CW,2020-09-12,"484,651","483,147","486,154",66.04,65.47,66.61,"715,253","713,191","717,316"
CW,2020-09-13,"469,244","467,270","471,217",64.51,63.76,65.26,"709,261","707,059","711,462"
CW,2020-09-14,"473,739","472,391","475,086",64.82,64.31,65.32,"713,568","711,656","715,481"
CW,2020-09-15,"496,046","494,662","497,430",67.97,67.48,68.46,"712,593","710,817","714,370"
CW,2020-09-16,"502,841","501,573","504,109",68.86,68.38,69.34,"713,138","711,264","715,013"
CW,2020-09-17,"504,813","503,532","506,093",68.89,68.43,69.36,"714,724","712,957","716,491"
CW,2020-09-18,"501,308","500,142","502,475",68.32,67.93,68.72,"715,570","713,959","717,181"
CW,2020-09-19,"483,182","481,713","484,651",66.10,65.52,66.67,"713,546","711,639","715,452"
CW,2020-09-20,"466,513","464,971","468,054",64.03,63.42,64.64,"711,116","709,107","713,125"
CW,2020-09-21,"470,008","468,855","471,160",64.39,63.95,64.82,"711,750","710,252","713,248"
CW,2020-09-22,"496,942","495,839","498,045",67.61,67.18,68.04,"716,785","715,194","718,376"
CW,2020-09-23,"508,785","507,803","509,768",68.97,68.60,69.35,"719,334","717,972","720,697"
CW,2020-09-24,"509,279","508,280","510,278",69.00,68.62,69.38,"720,070","718,802","721,338"
CW,2020-09-25,"506,890","505,837","507,942",68.62,68.19,69.04,"720,701","719,333","722,069"
CW,2020-09-26,"489,507","488,285","490,729",66.51,65.99,67.03,"717,601","716,161","719,042"
CW,2020-09-27,"475,197","474,035","476,358",64.77,64.24,65.30,"715,727","714,148","717,306"
CW,2020-09-28,"478,219","477,172","479,266",65.19,64.73,65.65,"716,042","714,726","717,358"
CW,2020-09-29,"502,668","501,601","503,735",68.35,67.90,68.80,"719,192","717,828","720,556"
CW,2020-09-30,"512,206","511,259","513,153",69.49,69.11,69.86,"720,886","719,759","722,013"
CW,2020-10-01,"511,313","510,291","512,334",69.35,68.90,69.81,"720,971","719,457","722,486"
CW,2020-10-02,"505,212","502,821","507,603",68.59,68.18,69.00,"720,004","718,777","721,231"
CW,2020-10-03,"486,664","485,483","487,846",66.20,65.71,66.68,"718,188","716,743","719,633"
CW,2020-10-04,"470,031","468,698","471,364",64.23,63.63,64.83,"715,019","713,145","716,893"
CW,2020-10-05,"475,458","474,381","476,534",65.01,64.58,65.44,"715,107","713,845","716,369"
CW,2020-10-06,"503,294","502,257","504,331",68.33,67.93,68.74,"719,069","717,854","720,284"
CW,2020-10-07,"514,948","513,855","516,040",69.65,69.25,70.04,"721,805","720,470","723,141"
CW,2020-10-08,"513,732","511,453","516,011",69.62,68.65,70.60,"724,668","721,763","727,573"
DC,2020-09-08,"2,199","2,199","2,199",78.48,78.48,78.48,"2,802","2,802","2,802"
MD,2020-09-08,"7,538","7,442","7,634",76.48,73.53,79.43,"9,856","9,746","9,966"
DC,2020-09-09,"2,291","2,291","2,291",80.44,80.44,80.44,"2,848","2,848","2,848"
MD,2020-09-09,"7,925","7,925","7,925",79.29,79.29,79.29,"9,995","9,995","9,995"
DC,2020-09-10,"2,347","2,347","2,347",82.82,82.82,82.82,"2,834","2,834","2,834"
MD,2020-09-10,"8,102","8,083","8,120",80.45,79.85,81.05,"10,070","10,046","10,094"
DC,2020-09-11,"2,356","2,184","2,528",82.55,62.92,102.18,"2,854","2,627","3,081"
