state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
PA,7,64,129,35,159,6,21,194,29506,200,23995,200,811,194,47,200,307,194,3,194,14,194,2712,200,114,194,91,200,773,194,524,200,38,194,11,194,3506,200,0.813224428929709,200,23995,29506,0.034135870022729,194,811,23758,0.027813025138036,194,811,29159,0.033519553072626,194,114,3401,0.773531089560753,200,2712,3506,2022/03/18,,0,199,3,190,4,191,2,191,8,191,7,190,8,191,15,190,0,198,3,189,15,184,22,184,34,186,49,185,62,186,68,184,47,186,7,192,14,180,5021,0,3655,18,0,18,8,194,16,194,0,44,0,44,79,0,44,194
PR,0,11,55,2,9,55,0,62,9255,64,5693,65,50,64,4,66,2,64,5,65,5,64,442,65,8,64,7,63,38,64,30,63,12,64,9,62,645,64,0.603673689897353,64,5587,9255,0.008975049362771,64,50,5571,0.005514503143267,63,50,9067,0.012987012987013,63,8,616,0.685271317829457,64,442,645,2022/03/18,,0,66,0,66,1,66,0,66,1,66,0,66,0,66,2,66,0,66,0,64,0,64,0,64,1,64,0,64,0,64,0,64,1,64,0,64,0,7,12,10,53,0,0,0,1,62,7,62,0,5,0,5,23,0,5,62
RI,1,0,12,4,6,3,1,12,2006,13,1747,13,52,12,4,13,4,12,0,12,0,12,101,13,4,12,3,13,50,12,44,13,2,12,1,12,130,13,0.870887337986042,13,1747,2006,0.029765311963366,12,52,1747,0.0259222333001,12,52,2006,0.030769230769231,12,4,130,0.776923076923077,13,101,130,2022/03/18,,0,13,0,13,0,13,0,13,1,13,0,13,2,13,1,13,0,13,0,12,0,12,0,12,0,12,1,12,2,12,1,12,0,12,0,12,0,1,7,0,0,0,0,0,0,12,1,12,0,1,0,1,5,0,1,12
SC,20,50,5,21,49,5,9,73,10627,75,7911,75,181,73,16,75,17,73,0,72,0,72,867,75,36,73,34,75,177,73,156,75,4,73,4,73,1316,75,0.744424578902795,75,7911,10627,0.023154662914161,73,181,7817,0.017322231792516,73,181,10449,0.028235294117647,73,36,1275,0.658814589665654,75,867,1316,2022/03/18,,0,74,0,70,1,70,0,70,1,70,3,70,6,70,5,70,0,70,0,72,0,68,0,68,2,68,2,68,4,68,6,68,3,68,0,68,1,52,1631,1595,1719,0,0,0,5,73,0,73,0,46,0,46,33,0,46,73
SD,0,54,10,2,52,10,8,61,2227,64,1485,64,65,61,6,64,10,61,2,61,4,61,132,64,11,61,11,64,62,61,42,64,3,61,1,61,243,64,0.666816344858554,64,1485,2227,0.044612216884008,61,65,1457,0.030078667283665,61,65,2161,0.047008547008547,61,11,234,0.54320987654321,64,132,243,2022/03/18,,0,64,0,47,1,47,0,47,1,47,3,47,1,47,0,47,0,64,0,61,0,43,1,44,0,44,1,44,3,44,4,44,1,44,0,61,0,9,442,2,1104,30,0,73,0,61,0,61,0,7,0,7,7,0,7,61
TN,3,46,72,22,36,63,288,118,15960,121,10738,121,399,118,21,121,34,118,0,118,1,118,1207,121,70,118,70,121,374,118,317,121,25,118,23,118,1947,121,0.67280701754386,121,10738,15960,0.037992763283184,118,399,10502,0.025521299731355,118,399,15634,0.03767491926803,118,70,1858,0.619928094504366,121,1207,1947,2022/03/18,,0,121,0,121,1,121,2,121,3,121,3,121,6,121,5,121,1,121,1,118,0,118,1,118,1,118,8,118,7,118,9,118,3,118,4,118,3,52,7,0,85,18,0,0,1,118,8,118,0,52,1,52,34,3,52,118
TX,7,78,421,11,74,421,87,501,59740,506,44292,506,1764,501,132,506,327,501,14,501,60,501,5220,506,366,501,334,506,1675,501,1334,506,89,501,61,501,6371,506,0.741412788751256,506,44292,59740,0.040355974468669,501,1764,43711,0.029899825414852,501,1764,58997,0.058861370215503,501,366,6218,0.819337623606969,506,5220,6371,2022/03/18,,1,504,11,498,11,498,17,498,25,498,25,497,17,498,19,498,6,506,4,499,30,493,31,493,38,493,39,493,58,492,65,493,60,493,2,501,20,486,327,0,85,0,0,0,31,501,108,501,0,93,0,93,324,3,93,501
UT,1,42,9,2,41,9,0,51,5409,52,3721,52,120,51,19,52,0,51,3,51,0,51,322,52,23,51,22,52,103,51,96,52,17,51,0,51,435,52,0.687927528193751,52,3721,5409,0.032644178454842,51,120,3676,0.022476119123431,51,120,5339,0.054117647058824,51,23,425,0.740229885057471,52,322,435,2022/03/18,,0,52,4,49,3,49,7,49,2,49,2,49,1,49,0,49,0,52,0,51,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,51,0,39,436,0,201,1,0,0,0,51,0,51,0,38,0,38,59,1,38,51
VA,9,67,23,18,61,20,35,96,16906,99,12217,99,465,96,31,99,144,96,5,96,7,96,1242,99,102,96,90,99,451,96,341,99,14,96,10,96,1887,99,0.722642848692772,99,12217,16906,0.038490191209337,96,465,12081,0.02785265049416,96,465,16695,0.055344546934346,96,102,1843,0.65818759936407,99,1242,1887,2022/03/18,,0,97,0,95,3,96,4,96,2,95,8,96,11,96,3,96,0,99,0,95,6,92,7,93,10,92,20,93,31,93,29,92,38,92,3,96,9,67,987,1428,560,97,0,133,6,96,6,96,0,67,0,67,35,4,67,96
VI,0,2,0,1,1,0,0,2,168,2,92,2,2,2,1,2,0,2,0,2,0,2,8,2,1,2,1,2,2,2,2,2,0,2,0,2,20,2,0.547619047619048,2,92,168,0.021739130434783,2,2,92,0.011904761904762,2,2,168,0.05,2,1,20,0.4,2,8,20,2022/03/18,,0,2,,0,,0,,0,1,1,,0,,0,,0,0,2,0,2,,0,,0,,0,,0,,0,,0,,0,0,2,,0,146,,126,0,,30,0,2,0,2,,0,,0,0,,0,2
