state,collection_date,Inpatient Beds Occupied by COVID-19 Patients Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied by COVID-19 Patients Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2021-02-11,"74,977","74,947","75,007",10.66,10.64,10.67,"706,927","706,621","707,233"
CW,2021-02-12,"72,160","72,129","72,192",10.29,10.27,10.30,"704,860","704,552","705,168"
CW,2021-02-13,"69,792","69,732","69,852",10.00,9.93,10.07,"701,170","700,515","701,825"
CW,2021-02-14,"68,100","67,880","68,319",9.80,9.53,10.07,"698,128","696,144","700,111"
CW,2021-02-15,"67,540","67,500","67,580",9.73,9.70,9.76,"697,397","697,060","697,733"
CW,2021-02-16,"67,071","67,037","67,106",9.62,9.60,9.65,"700,359","700,071","700,647"
CW,2021-02-17,"65,870","65,842","65,899",9.40,9.38,9.43,"703,510","703,219","703,801"
CW,2021-02-18,"63,521","63,493","63,549",9.06,9.03,9.09,"704,170","703,862","704,477"
CW,2021-02-19,"61,778","61,744","61,812",8.81,8.78,8.84,"703,990","703,709","704,271"
CW,2021-02-20,"59,348","59,317","59,379",8.50,8.46,8.55,"700,997","700,529","701,466"
CW,2021-02-21,"58,581","58,550","58,613",8.43,8.39,8.46,"698,375","698,059","698,691"
CW,2021-02-22,"58,870","58,846","58,894",8.42,8.39,8.45,"702,010","701,788","702,232"
CW,2021-02-23,"58,280","58,252","58,307",8.29,8.25,8.32,"706,480","706,246","706,715"
CW,2021-02-24,"56,378","56,349","56,406",8.01,7.91,8.10,"707,170","706,073","708,267"
CW,2021-02-25,"54,571","54,467","54,676",7.76,7.63,7.88,"706,388","705,565","707,210"
CW,2021-02-26,"52,511","52,386","52,637",7.47,7.32,7.62,"705,602","704,609","706,596"
CW,2021-02-27,"50,548","50,408","50,688",7.22,7.05,7.38,"703,037","702,012","704,062"
CW,2021-02-28,"49,671","49,532","49,811",7.13,6.96,7.30,"699,564","698,491","700,636"
CW,2021-03-01,"49,787","49,656","49,919",7.14,6.98,7.30,"699,844","698,842","700,846"
CW,2021-03-02,"49,188","49,065","49,312",7.02,6.87,7.17,"702,970","702,060","703,880"
CW,2021-03-03,"47,691","47,585","47,797",6.79,6.66,6.91,"705,252","704,497","706,006"
CW,2021-03-04,"46,229","45,999","46,458",6.58,6.32,6.83,"705,401","705,275","705,527"
CW,2021-03-05,"44,619","44,587","44,651",6.36,6.32,6.40,"704,056","703,755","704,357"
CW,2021-03-06,"43,314","43,244","43,385",6.21,6.12,6.29,"700,413","700,097","700,729"
CW,2021-03-07,"42,566","42,526","42,607",6.12,6.07,6.17,"697,586","697,310","697,862"
CW,2021-03-08,"43,057","43,021","43,094",6.19,6.15,6.23,"698,097","697,930","698,264"
CW,2021-03-09,"42,892","42,833","42,952",6.13,6.06,6.20,"701,932","701,759","702,104"
CW,2021-03-10,"41,794","41,733","41,855",5.96,5.89,6.02,"704,239","703,806","704,672"
CW,2021-03-11,"41,037","40,963","41,112",5.86,5.77,5.95,"703,589","703,119","704,059"
CW,2021-03-12,"40,616","40,284","40,949",5.83,5.40,6.25,"700,468","698,256","702,679"
CW,2021-03-13,"40,117","39,561","40,673",5.78,5.04,6.51,"697,749","693,173","702,325"
AL,2021-02-11,"1,464","1,464","1,464",10.51,10.51,10.51,"13,925","13,925","13,925"
AZ,2021-02-11,"2,289","2,289","2,289",15.90,15.90,15.90,"14,424","14,424","14,424"
CA,2021-02-11,"10,387","10,378","10,396",16.95,16.78,17.12,"61,293","61,178","61,408"
CT,2021-02-11,780,780,780,10.03,10.03,10.03,"7,775","7,775","7,775"
DC,2021-02-11,274,274,274,9.12,9.12,9.12,"3,006","3,006","3,006"
DE,2021-02-11,249,249,249,9.57,9.57,9.57,"2,601","2,601","2,601"
GA,2021-02-11,"3,507","3,507","3,507",17.98,17.98,17.98,"19,500","19,500","19,500"
ID,2021-02-11,172,172,172,5.33,5.17,5.49,"3,228","3,218","3,238"
IN,2021-02-11,"1,145","1,145","1,145",6.89,6.89,6.89,"16,615","16,615","16,615"
KS,2021-02-11,437,437,437,5.58,5.58,5.58,"7,827","7,827","7,827"
LA,2021-02-11,840,840,840,6.78,6.78,6.78,"12,633","12,633","12,633"
MD,2021-02-11,"1,460","1,436","1,484",15.05,15.05,15.05,"9,704","9,482","9,926"
MI,2021-02-11,"1,056","1,056","1,056",5.03,5.01,5.05,"20,996","20,985","21,007"
