state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
PA,7,95,123,47,172,6,46,218,30684,225,25716,225,2331,219,216,225,366,218,14,217,26,217,2880,225,400,218,384,224,2243,219,1943,225,88,218,51,218,3714,225,0.838091513492374,225,25716,30684,0.091576962363479,219,2331,25454,0.076854599406528,219,2331,30330,0.110834026045996,218,400,3609,0.775444264943457,225,2880,3714,2022/02/14,,3,222,10,214,14,216,23,215,24,215,39,214,45,215,49,215,9,220,3,213,31,210,33,209,23,209,47,207,63,208,80,208,76,208,10,213,41,198,5560,9,3738,22,0,21,3,217,21,218,0,60,0,60,57,4,60,218
PR,0,10,56,2,8,56,3,63,8931,64,5827,65,159,65,11,66,6,63,3,64,0,63,487,65,35,65,32,65,149,65,134,66,10,65,6,64,666,64,0.640689732392789,64,5722,8931,0.02784588441331,64,159,5710,0.018192219679634,63,159,8740,0.055031446540881,63,35,636,0.731231231231231,64,487,666,2022/02/14,,0,65,0,65,0,65,2,65,1,65,3,65,3,65,2,65,0,65,0,63,0,63,0,63,0,63,1,63,0,63,3,63,2,63,0,63,0,6,2,0,103,33,0,0,1,62,1,62,0,4,0,4,12,0,4,62
RI,1,1,13,5,8,2,5,14,2347,15,2038,15,93,14,12,15,8,14,1,14,1,14,124,15,14,14,14,15,90,14,82,15,3,14,2,14,133,15,0.868342564976566,15,2038,2347,0.045632973503435,14,93,2038,0.03962505325948,14,93,2347,0.105263157894737,14,14,133,0.932330827067669,15,124,133,2022/02/14,,0,15,2,15,4,15,0,15,0,15,1,15,1,15,4,15,0,15,0,14,1,14,1,14,2,14,1,14,0,14,3,14,0,14,0,14,0,2,0,0,0,0,0,0,0,14,0,14,0,2,0,2,0,0,2,14
SC,22,60,5,23,59,5,20,85,11840,87,9295,87,1101,85,133,87,24,85,1,84,0,84,1045,87,226,85,222,87,1081,85,1049,87,20,85,19,85,1337,87,0.785050675675676,87,9295,11840,0.12013093289689,85,1101,9165,0.094376821532659,85,1101,11666,0.174382716049383,85,226,1296,0.781600598354525,87,1045,1337,2022/02/14,,2,83,4,81,7,81,6,81,24,82,21,82,36,82,32,83,1,82,0,83,1,78,0,78,3,78,6,78,5,78,4,78,3,79,2,80,13,60,1620,1595,1692,1,0,0,2,85,4,85,0,54,0,54,34,3,54,85
SD,0,55,10,4,51,10,37,62,2433,65,1599,65,212,62,15,65,15,62,0,62,4,62,147,65,46,62,46,65,205,62,178,65,7,62,4,62,247,65,0.657213316892725,65,1599,2433,0.135723431498079,62,212,1562,0.089564850021124,62,212,2367,0.19327731092437,62,46,238,0.595141700404858,65,147,247,2022/02/14,,1,64,1,49,1,49,1,49,1,49,5,49,1,49,3,50,1,65,0,62,1,46,0,46,3,46,2,46,4,46,3,46,2,46,0,62,1,9,512,2,1119,34,0,73,1,62,2,62,0,7,0,7,16,1,7,62
TN,3,122,16,24,109,8,64,138,18780,141,14055,141,1999,138,171,141,34,138,5,138,0,138,1632,141,388,138,383,141,1946,138,1872,141,53,138,52,138,2203,141,0.748402555910543,141,14055,18780,0.145086369574684,138,1999,13778,0.108329268953558,138,1999,18453,0.183538315988647,138,388,2114,0.740807989105765,141,1632,2203,2022/02/14,,0,141,5,140,11,140,7,140,17,140,44,140,44,140,32,140,11,141,0,138,1,137,3,137,4,137,3,137,6,137,8,137,6,137,3,138,15,61,8,0,107,56,0,0,0,138,3,138,0,61,0,61,22,3,61,138
TX,8,104,484,13,99,484,116,591,68310,596,53373,596,6748,591,692,596,400,591,54,591,101,591,6288,596,1543,591,1513,596,6505,591,5938,596,243,591,197,591,6995,596,0.781335090030742,596,53373,68310,0.127984826932195,591,6748,52725,0.099905246950136,591,6748,67544,0.226113716295428,591,1543,6824,0.898927805575411,596,6288,6995,2022/02/14,,3,593,53,586,53,586,57,587,74,587,134,586,152,586,117,587,49,596,3,588,37,581,46,581,45,582,49,583,58,582,75,581,70,582,17,591,89,570,300,1,74,1,0,0,24,591,57,591,0,101,0,101,194,8,101,591
UT,0,50,9,2,48,9,12,58,6260,59,3866,59,439,58,69,59,2,58,9,58,0,58,392,59,92,58,94,59,415,58,397,59,24,58,0,58,535,59,0.617571884984026,59,3866,6260,0.115253347335259,58,439,3809,0.071012617275962,58,439,6182,0.175238095238095,58,92,525,0.732710280373832,59,392,535,2022/02/14,,1,58,18,57,10,57,8,57,5,57,8,57,8,57,10,58,1,59,0,58,0,56,1,56,1,56,0,56,0,56,0,56,0,56,0,58,0,44,495,0,201,0,0,0,0,58,1,58,0,44,0,44,14,1,44,58
VA,11,72,23,18,68,20,68,103,17790,106,13691,106,1520,103,140,106,173,103,4,103,8,103,1402,106,308,103,300,106,1488,103,1328,106,32,103,25,103,1923,106,0.769589657110736,106,13691,17790,0.112467628560858,103,1520,13515,0.086491407761466,103,1520,17574,0.164529914529915,103,308,1872,0.729069162766511,106,1402,1923,2022/02/14,,0,105,7,104,11,104,11,104,20,104,28,104,37,104,25,105,1,106,0,102,11,101,19,101,9,102,19,102,43,102,33,102,38,101,1,103,22,74,969,1801,772,96,0,134,6,103,2,103,0,73,0,73,37,12,73,103
VI,0,2,0,2,0,0,0,2,168,2,99,2,6,2,0,2,0,2,0,2,0,2,5,2,1,2,1,2,6,2,6,2,0,2,0,2,20,2,0.589285714285714,2,99,168,0.060606060606061,2,6,99,0.035714285714286,2,6,168,0.05,2,1,20,0.25,2,5,20,2022/02/14,,0,2,,0,,0,,0,,0,,0,,0,,0,0,2,0,2,,0,,0,,0,,0,,0,,0,,0,0,2,,0,146,,125,0,,30,0,2,0,2,,0,,0,0,,0,2
