state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-08-21,"491,441","489,142","493,740",68.28,67.67,68.88,"700,752","697,933","703,571"
CW,2020-08-22,"479,790","477,388","482,192",66.24,65.50,66.97,"705,668","702,637","708,699"
CW,2020-08-23,"466,699","464,237","469,161",64.61,63.82,65.40,"703,770","700,696","706,843"
CW,2020-08-24,"471,704","469,626","473,782",64.78,64.12,65.44,"709,628","706,890","712,366"
CW,2020-08-25,"493,614","491,758","495,471",67.59,67.02,68.16,"712,235","709,722","714,749"
CW,2020-08-26,"504,657","502,688","506,626",68.53,67.75,69.31,"717,962","715,372","720,551"
CW,2020-08-27,"506,160","504,211","508,109",68.56,67.74,69.39,"720,433","717,817","723,048"
CW,2020-08-28,"497,221","495,410","499,032",67.67,66.91,68.43,"717,520","715,141","719,899"
CW,2020-08-29,"478,665","476,641","480,689",65.46,64.66,66.25,"714,008","711,374","716,643"
CW,2020-08-30,"464,641","462,463","466,819",63.71,62.77,64.65,"711,868","708,679","715,057"
CW,2020-08-31,"467,718","466,060","469,375",64.14,63.52,64.76,"711,888","709,744","714,031"
CW,2020-09-01,"487,917","485,855","489,980",66.52,65.78,67.27,"716,195","714,115","718,275"
CW,2020-09-02,"497,646","495,670","499,621",67.52,66.90,68.14,"719,648","718,111","721,184"
CW,2020-09-03,"495,656","493,784","497,527",67.56,66.97,68.14,"716,551","715,053","718,049"
CW,2020-09-04,"489,853","488,036","491,669",66.82,66.24,67.41,"715,504","713,941","717,068"
CW,2020-09-05,"471,871","470,058","473,683",64.55,63.93,65.17,"713,669","711,837","715,500"
CW,2020-09-06,"456,338","454,453","458,223",62.84,62.11,63.57,"709,054","706,724","711,383"
CW,2020-09-07,"452,653","451,090","454,215",62.26,61.71,62.81,"710,034","708,185","711,883"
CW,2020-09-08,"462,308","461,043","463,573",63.46,63.07,63.84,"711,233","709,681","712,785"
