state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
OR,8,48,7,8,48,7,19,61,6925,63,5431,63,453,61,48,63,51,61,2,61,8,61,571,63,107,61,94,63,436,61,375,63,17,61,4,61,793,63,0.784259927797834,63,5431,6925,0.084847349690953,61,453,5339,0.066814159292035,61,453,6780,0.138780804150454,61,107,771,0.720050441361917,63,571,793,2021/12/17,,1,63,4,63,3,63,4,63,8,63,9,63,12,63,3,63,4,63,0,61,2,61,4,61,4,61,10,61,12,61,9,61,10,61,0,61,5,61,1027,115,484,177,0,123,0,56,1,56,0,56,0,56,1,0,56,56
PA,35,178,6,42,171,6,55,213,28519,219,24451,219,5018,213,530,219,420,213,12,212,43,212,3005,219,980,213,954,218,4876,213,4566,219,142,213,65,213,3524,219,0.857358252393142,219,24451,28519,0.207449667204101,213,5018,24189,0.178202350935758,213,5018,28159,0.286885245901639,213,980,3416,0.85272417707151,219,3005,3524,2021/12/17,,2,217,21,216,17,216,51,216,90,217,107,216,112,216,109,217,23,210,4,209,31,210,27,208,28,210,64,210,93,210,89,209,77,210,7,202,84,212,4840,3615,3399,1888,92,466,12,209,23,209,0,209,0,209,82,11,209,210
PR,1,6,58,1,6,58,0,64,9266,65,5379,65,73,64,7,65,8,64,6,64,3,64,443,65,10,64,6,65,53,64,39,65,20,64,8,64,657,65,0.580509389164688,65,5379,9266,0.013878326996198,64,73,5260,0.008041418814717,64,73,9078,0.015948963317384,64,10,627,0.67427701674277,65,443,657,2021/12/17,,0,65,0,65,1,65,0,65,1,65,2,65,1,65,1,65,1,65,0,64,2,64,0,64,0,64,0,64,2,64,1,64,3,64,0,64,0,64,0,12,954,0,0,20,2,64,10,64,0,64,0,64,37,3,64,64
RI,6,6,2,5,7,2,4,13,2302,14,2035,14,266,13,26,14,15,13,0,13,0,13,129,14,42,13,40,14,257,13,237,14,9,13,2,13,144,14,0.884013900955691,14,2035,2302,0.130712530712531,13,266,2035,0.115551694178975,13,266,2302,0.291666666666667,13,42,144,0.895833333333333,14,129,144,2021/12/17,,0,14,0,14,1,14,3,14,8,14,5,14,3,14,6,14,0,14,1,13,3,13,1,13,1,13,3,13,1,13,1,13,3,13,1,13,6,13,10,0,0,0,0,0,0,4,1,4,0,4,0,4,1,0,4,4
SC,27,44,5,27,44,5,5,74,10642,76,8307,76,559,74,77,76,39,74,2,74,3,74,988,76,169,74,162,76,557,74,523,76,2,74,2,74,1309,76,0.78058635594813,76,8307,10642,0.068062827225131,74,559,8213,0.05336006109202,74,559,10476,0.133280757097792,74,169,1268,0.754774637127578,76,988,1309,2021/12/17,,2,76,5,76,8,76,8,76,10,76,12,76,21,76,11,76,0,71,0,74,4,74,3,74,6,74,3,74,12,74,4,74,7,74,0,69,9,74,2698,2581,1859,355,0,343,1,74,4,74,0,74,0,74,22,3,74,74
SD,1,60,3,1,60,3,44,61,2560,64,1592,64,239,61,26,64,23,61,1,61,4,61,174,64,72,61,73,64,234,61,214,64,5,61,3,61,249,64,0.621875,64,1592,2560,0.153106982703395,61,239,1561,0.095714857829395,61,239,2497,0.3,61,72,240,0.698795180722892,64,174,249,2021/12/17,,0,64,1,64,0,64,5,64,5,64,8,64,4,64,3,64,0,64,0,61,1,61,0,61,5,61,3,61,3,61,5,61,5,61,1,61,5,61,700,128,605,264,0,156,1,61,2,61,0,61,0,61,11,0,61,61
TN,33,73,13,39,67,13,32,116,15349,119,11699,119,1159,116,112,119,63,116,2,116,0,116,1459,118,323,116,328,119,1138,116,1054,119,21,116,14,116,1846,119,0.762199491823572,119,11699,15349,0.101160862354892,116,1159,11457,0.077148372495507,116,1159,15023,0.184466019417476,116,323,1751,0.792934782608696,118,1459,1840,2021/12/17,,0,119,2,119,7,119,9,119,28,119,25,119,18,119,15,119,8,119,0,116,6,116,6,116,10,116,5,116,13,116,10,116,11,116,2,116,21,116,129,38,13,159,0,5,6,66,10,68,0,116,0,116,67,5,66,69
TX,15,93,397,21,87,397,61,500,61196,505,45233,505,3820,500,459,505,363,500,22,500,76,500,5604,505,1080,500,1010,505,3688,500,3199,505,132,500,80,500,6701,505,0.739149617622067,505,45233,61196,0.085514091916456,500,3820,44671,0.063190630582942,500,3820,60452,0.165162868940205,500,1080,6539,0.836293090583495,505,5604,6701,2021/12/17,,4,505,53,505,41,505,52,505,74,505,87,505,76,505,53,505,19,505,6,500,33,500,56,500,36,500,45,500,60,500,61,500,50,500,16,500,39,500,1731,335,1048,229,0,279,6,144,15,144,0,144,0,144,95,9,144,144
UT,1,43,9,1,43,9,40,52,5576,53,3474,53,440,52,62,53,2,52,6,52,0,52,452,53,156,52,156,53,424,52,404,53,16,52,0,52,625,53,0.623027259684362,53,3474,5576,0.128467153284672,52,440,3425,0.080014548099654,52,440,5499,0.253658536585366,52,156,615,0.7232,53,452,625,2021/12/17,,1,53,9,53,6,53,9,53,11,53,16,53,6,53,3,53,1,53,0,52,0,52,0,52,0,52,0,52,2,52,0,52,0,52,0,52,1,52,569,276,111,95,0,10,0,51,2,51,0,51,0,51,17,1,51,51
VA,18,63,20,20,61,20,27,98,17123,101,12843,101,1555,98,184,101,185,98,4,98,10,98,1430,101,354,98,340,101,1529,98,1375,101,26,98,15,98,1908,101,0.750043800735852,101,12843,17123,0.122392758756395,98,1555,12705,0.091979178989708,98,1555,16906,0.190630048465267,98,354,1857,0.749475890985325,101,1430,1908,2021/12/17,,2,101,13,101,10,101,24,101,28,100,32,101,41,100,31,101,3,101,4,98,9,97,10,97,13,97,19,98,33,97,51,97,45,97,1,98,23,98,2569,2821,968,721,10,255,7,92,5,92,0,92,0,92,63,5,92,92
