state,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
PA,42,219,37067,225,27750,225,2410,219,3014,225,508,219,497,225,2372,219,2020,225,38,219,24,218,3861,224,0.7486443467235007,225,27750,37067,0.08756312901936562,219,2410,27523,0.0656514751150944,219,2410,36709,0.13532232285562068,218,508,3754,0.7806267806267806,224,3014,3861,2020-11-03
AK,8,24,1615,24,1007,24,125,24,92,24,33,24,28,24,119,24,101,24,6,24,5,24,135,24,0.6235294117647059,24,1007,1615,0.12413108242303873,24,125,1007,0.07739938080495357,24,125,1615,0.24444444444444444,24,33,135,0.6814814814814815,24,92,135,2020-11-03
AL,6,109,15449,114,11102,114,1267,109,1292,114,330,109,304,111,1253,109,1068,111,14,109,8,109,1548,114,0.7186225645672859,114,11102,15449,0.11536010197578075,108,1267,10983,0.08338269167489305,108,1267,15195,0.21926910299003322,108,330,1505,0.834625322997416,114,1292,1548,2020-11-03
AR,5,106,10032,107,6660,108,825,106,784,108,218,106,207,108,808,106,685,108,17,106,3,106,1049,108,0.6638755980861244,107,6660,10032,0.12666973744818055,106,825,6513,0.08395237610664495,105,825,9827,0.2182182182182182,106,218,999,0.7473784556720686,108,784,1049,2020-11-03
AZ,14,118,15884,121,11391,121,1179,118,1161,121,293,118,239,121,1176,118,867,121,10,118,9,118,1982,121,0.7171367413749685,121,11391,15884,0.10543730996243963,118,1179,11182,0.07553818554587391,118,1179,15608,0.15292275574112735,118,293,1916,0.5857719475277497,121,1161,1982,2020-11-03
CA,21,403,66519,411,47362,411,3578,400,5301,408,907,399,825,407,3539,400,2902,407,39,399,30,398,7529,408,0.7120070957170131,411,47362,66519,0.07659865984457623,400,3578,46711,0.05468272404939479,400,3578,65432,0.12496555524938,399,907,7258,0.7040775667419312,408,5301,7529,2020-11-03
CO,9,101,11598,102,8045,103,1121,101,978,102,314,100,303,102,1086,101,968,103,35,101,11,101,1329,103,0.6935678565269874,102,8044,11598,0.14086453882885147,101,1121,7958,0.09776731205302634,100,1121,11466,0.24135280553420446,100,314,1301,0.7358916478555305,102,978,1329,2020-11-03
CT,7,30,8230,31,5945,31,554,30,557,31,100,30,86,31,548,30,429,31,6,30,3,30,1077,31,0.7223572296476306,31,5945,8230,0.0941376380628717,30,554,5885,0.06799214531173293,30,554,8148,0.0947867298578199,30,100,1055,0.5171773444753947,31,557,1077,2020-11-03
DC,2,12,3638,14,2886,14,148,13,268,14,35,12,26,13,131,13,101,14,17,13,5,13,396,14,0.7932930181418362,14,2886,3638,0.05287602715255448,13,148,2799,0.04220131166238951,13,148,3507,0.09333333333333334,12,35,375,0.6767676767676768,14,268,396,2020-11-03
DE,3,15,3222,16,2295,16,157,15,140,16,30,15,29,16,153,15,141,16,4,15,3,15,178,16,0.7122905027932961,16,2295,3222,0.06888986397542782,15,157,2279,0.04921630094043887,15,157,3190,0.1744186046511628,15,30,172,0.7865168539325843,16,140,178,2020-11-03
FL,45,257,55683,263,40869,263,3748,257,4426,263,694,253,662,259,3704,257,2758,263,40,257,24,257,6202,263,0.7339582996605787,263,40869,55683,0.09338715303732496,257,3748,40134,0.06855177963931668,257,3748,54674,0.11806736985369173,253,694,5878,0.7136407610448242,263,4426,6202,2020-11-03
GA,5,171,22322,174,16510,174,1919,171,2180,174,485,171,429,174,1854,171,1522,174,65,171,10,171,2681,174,0.7396290654959233,174,16510,22322,0.11764345267287886,171,1919,16312,0.08712430763642967,171,1919,22026,0.1846915460776847,171,485,2626,0.8131294293174188,174,2180,2681,2020-11-03
HI,0,25,2625,24,1791,25,92,25,152,25,15,25,13,25,86,25,74,25,6,25,4,25,242,25,0.6761904761904762,24,1775,2625,0.0513679508654383,25,92,1791,0.03504761904761905,24,92,2625,0.06198347107438017,25,15,242,0.628099173553719,25,152,242,2020-11-03
IA,1,124,8319,126,5470,126,1027,124,517,126,191,124,191,126,1014,124,988,126,13,124,9,124,687,126,0.6575309532395721,126,5470,8319,0.19043204153532356,124,1027,5393,0.12490878131841401,124,1027,8222,0.28592814371257486,124,191,668,0.75254730713246,126,517,687,2020-11-03
ID,2,50,4149,51,2260,51,332,50,232,51,83,50,88,51,329,50,328,51,3,50,2,50,317,51,0.5447095685707399,51,2260,4149,0.15159817351598173,50,332,2190,0.08171301993600788,50,332,4063,0.2757475083056478,50,83,301,0.7318611987381703,51,232,317,2020-11-03
IL,66,196,32017,201,21283,201,4681,196,2436,201,852,196,729,201,4587,196,3451,201,94,196,40,196,3863,201,0.6647406065527688,201,21283,32017,0.22276685861133583,196,4681,21013,0.14814697597873216,196,4681,31597,0.2249208025343189,196,852,3788,0.6305979808439037,201,2436,3863,2020-11-03
IN,2,159,18693,161,12195,161,2101,159,1533,161,479,159,433,161,2087,159,1659,161,14,159,2,159,2213,160,0.6523832450649976,161,12195,18693,0.17395264116575593,159,2101,12078,0.11345717680095042,159,2101,18518,0.22175925925925927,158,479,2160,0.692724807953005,160,1533,2213,2020-11-03
KS,5,146,8629,148,5221,149,769,146,650,149,198,146,182,149,764,146,625,149,5,146,1,146,822,149,0.6001854212539113,148,5179,8629,0.14882910779949682,146,769,5167,0.09024762351836639,145,769,8521,0.24843161856963614,146,198,797,0.7907542579075426,149,650,822,2020-11-03
KY,33,122,14052,124,9599,124,1185,122,1195,124,274,122,289,124,1149,122,1009,124,36,122,13,122,1598,124,0.68310560774267,124,9599,14052,0.12523779327837667,122,1185,9462,0.08542387543252596,122,1185,13872,0.17631917631917632,122,274,1554,0.7478097622027534,124,1195,1598,2020-11-03
LA,13,209,14616,219,9344,219,612,219,1265,220,194,219,187,219,609,219,602,219,3,219,1,219,1850,220,0.6392993979200876,219,9344,14616,0.06549657534246575,219,612,9344,0.04187192118226601,219,612,14616,0.10486486486486486,219,194,1850,0.6837837837837838,220,1265,1850,2020-11-03
MA,5,101,21788,102,15281,102,622,101,1041,102,169,101,140,102,612,101,435,102,10,101,3,101,1953,102,0.7013493666238296,102,15281,21788,0.04100468059858923,101,622,15169,0.028721832286664205,101,622,21656,0.08770108977685522,101,169,1927,0.533026113671275,102,1041,1953,2020-11-03
MD,0,59,12089,60,9512,60,990,59,979,60,202,59,158,60,978,59,625,60,12,59,5,59,1285,59,0.7868310033915129,60,9512,12089,0.10473973762166737,59,990,9452,0.08264462809917356,59,990,11979,0.16211878009630817,58,202,1246,0.7556420233463035,59,971,1285,2020-11-03
ME,0,38,3272,39,2253,39,61,38,244,39,23,38,17,39,61,38,44,39,0,38,0,38,334,39,0.6885696821515892,39,2253,3272,0.027415730337078652,38,61,2225,0.01886209029066172,38,61,3234,0.07098765432098765,38,23,324,0.7305389221556886,39,244,334,2020-11-03
MI,14,161,24113,164,18387,163,2448,161,2000,164,515,161,481,164,2431,161,2137,164,17,161,12,161,2471,164,0.7705234044336421,163,18387,23863,0.13151432469304228,160,2410,18325,0.10203401133711237,161,2448,23992,0.21020408163265306,161,515,2450,0.8093889113719142,164,2000,2471,2020-11-03
MN,49,139,11778,140,8441,140,1334,139,786,140,259,139,243,140,1302,139,1154,140,32,139,20,139,1050,140,0.7166751570725081,140,8441,11778,0.16294124832050813,139,1334,8187,0.11683307059029602,139,1334,11418,0.2595190380761523,139,259,998,0.7485714285714286,140,786,1050,2020-11-03
MO,47,139,20842,143,14117,143,2097,139,1563,143,508,139,481,143,2058,139,1808,143,39,139,14,138,2054,143,0.6773342289607523,143,14117,20842,0.15102628736046092,139,2097,13885,0.10192475940507437,139,2097,20574,0.2552763819095477,139,508,1990,0.76095423563778,143,1563,2054,2020-11-03
MS,7,105,8788,107,5606,107,657,105,661,107,188,105,157,107,642,105,558,107,15,105,5,105,759,107,0.6379153390987711,107,5606,8788,0.11842105263157894,105,657,5548,0.07544786403307303,105,657,8708,0.2543978349120433,105,188,739,0.8708827404479579,107,661,759,2020-11-03
WY,0,29,1678,31,819,31,168,29,58,31,34,29,32,31,160,29,145,31,8,29,0,29,132,31,0.48808104886769965,31,819,1678,0.20947630922693267,29,168,802,0.1023142509135201,29,168,1642,0.272,29,34,125,0.4393939393939394,31,58,132,2020-11-03
